mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	6/8	2	1	D.V					D	I		V		V							M	0	0	3, 7, 4		3	3	0	1	0.0	0.0	0.125	0.0
2	1	0	0	6/8	2	1	I6					D	I		I6		I		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.5	0.0
2	1	1/4	1/4	6/8	2	1	viio6					D	I		viio6		vii	o	6					o	0	0	4, 1, 7		7	4	0	2	0.0	0.0	0.25	0.0
2	1	3/8	3/8	6/8	2	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
2	1	5/8	5/8	6/8	2	1	V7					D	I		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.5	0.0
3	2	0	0	6/8	2	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	9	0.0	0.0	1.875	0.0
3	2	5/8	5/8	6/8	2	1	V					D	I		V		V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.5	0.0
4	3	0	0	6/8	2	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
4	3	1/4	1/4	6/8	2	1	V					D	I		V		V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.5	0.0
4	3	3/8	3/8	6/8	2	1	I					D	I		I		I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	1.0	0.0
4	3	5/8	5/8	6/8	2	1	IV					D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.625	0.0
5	4	0	0	6/8	2	1	V(64)					D	I		V(64)		V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	1.75	0.0
5	4	3/8	3/8	6/8	2	1	V					D	I		V		V							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
5	4	5/8	5/8	6/8	2	1	IV					D	I		IV		IV							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.75	0.0
6	5	1/4	1/4	6/8	2	1	I6					D	I		I6		I		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
6	5	3/8	3/8	6/8	2	1	ii				viio6	D	I		ii		ii							m	0	0	4, 1, 5		4	4	0	2	0.0	0.0	0.5	0.0
6	5	5/8	5/8	6/8	2	1	V7/ii	0	-8	/		D	I		V7/ii		V		7		ii			Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	0.5	0.0
7	6	0	0	6/8	2	1	ii					D	I		ii		ii							m	0	0	4, 1, 5		4	4	0	9	0.0	0.0	1.875	0.0
7	6	5/8	5/8	6/8	2	1	V/ii					D	I		V/ii		V				ii			M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	0.5	0.0
8	7	0	0	6/8	2	1	ii					D	I		ii		ii							m	0	0	4, 1, 5		4	4	0	4	0.0	0.0	1.0	0.0
8	7	1/4	1/4	6/8	2	1	V6					D	I		V6		V		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
