mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	2/4	2	1	F.V					F	I		V	V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.125	0.0
2	1	0	0	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
2	1	1/4	1/4	2/4	2	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.1875	0.0
2	1	3/8	3/8	2/4	2	1	vi6					F	I		vi6	vi		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.25	0.0
3	2	0	0	2/4	2	1	ii(4)					F	I		ii(4)	ii			4				m	0	0	1, 0, 2		1	1	0	1	0.0	0.0	0.125	0.0
3	2	1/8	1/8	2/4	2	1	ii					F	I		ii	ii							m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
3	2	1/4	1/4	2/4	2	1	viio				V6	F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	1	0.0	0.0	0.125	0.0
3	2	3/8	3/8	2/4	2	1	V7					F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
4	3	0	0	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
4	3	1/8	1/8	2/4	2	1	vi					F	I		vi	vi							m	0	0	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
4	3	1/4	1/4	2/4	2	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
4	3	3/8	3/8	2/4	2	1	V(64)					F	I		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	2	0.0	0.0	0.21875	0.0
4	3	15/32	15/32	2/4	2	1	V					F	I		V	V							M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.03125	0.0
5	4	0	0	2/4	2	1	I\\					F	I		I	I						\\	M	0	0	-1, 3, 0		-1	-1	1	4	0.2	0.0	0.625	0.0
6	4	0	3/8	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.1875	0.0
7	5	0	0	2/4	2	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
7	5	1/8	1/8	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
7	5	1/4	1/4	2/4	2	1	V43					F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.25	0.0
7	5	3/8	3/8	2/4	2	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.1875	0.0
8	6	0	0	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
8	6	1/8	1/8	2/4	2	1	V43					F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.25	0.0
8	6	1/4	1/4	2/4	2	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.25	0.0
8	6	3/8	3/8	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.1875	0.0
9	7	0	0	2/4	2	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
9	7	1/8	1/8	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
9	7	1/4	1/4	2/4	2	1	V43					F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.25	0.0
9	7	3/8	3/8	2/4	2	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.1875	0.0
10	8	0	0	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
10	8	1/8	1/8	2/4	2	1	V43					F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	3	0.0	0.0	0.25	0.0
10	8	1/4	1/4	2/4	2	1	I6\\					F	I		I6	I		6				\\	M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
10	8	3/8	3/8	2/4	2	1	V					F	I		V	V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.125	0.0
11	9	0	0	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
11	9	1/4	1/4	2/4	2	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.1875	0.0
11	9	3/8	3/8	2/4	2	1	vi6					F	I		vi6	vi		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.25	0.0
12	10	0	0	2/4	2	1	ii(4)					F	I		ii(4)	ii			4				m	0	0	1, 0, 2		1	1	0	1	0.0	0.0	0.125	0.0
12	10	1/8	1/8	2/4	2	1	ii					F	I		ii	ii							m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
12	10	1/4	1/4	2/4	2	1	viio				V6	F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	0	1	0.0	0.0	0.125	0.0
12	10	3/8	3/8	2/4	2	1	V7					F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
13	11	0	0	2/4	2	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
