mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	C.I					C	I		I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	1.5	0.0
1	1	1/2	1/2	4/4	2	1	IV6				vi	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3	2	8	0.2	0.0	1.5	0.0
2	2	0	0	4/4	2	1	viio\\					C	I		viio		vii	o					\\	o	0	0	5, 2, -1		5	5	0	3	0.0	0.0	1.5	0.0
2	2	3/4	3/4	4/4	2	1	V43					C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	1	3	0.25	0.0625	0.1875	0.25
3	3	0	0	4/4	2	1	I[I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	0.75	0.0
3	3	1/2	1/2	4/4	2	1	viio64				ii6	C	I	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
3	3	3/4	3/4	4/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
4	4	0	0	4/4	2	1	IV6					C	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.625	0.0
4	4	1/4	1/4	4/4	2	1	V65					C	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
4	4	1/2	1/2	4/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
4	4	3/4	3/4	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	2	4	0.3333333333333333	0.0625	0.4375	0.125
5	5	0	0	4/4	2	1	#viio/vi					C	I	I	#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
5	5	1/4	1/4	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	2	4	0.3333333333333333	0.0625	0.4375	0.125
5	5	1/2	1/2	4/4	2	1	V					C	I	I	V		V							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
5	5	3/4	3/4	4/4	2	1	IV					C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.0625	0.4375	0.125
6	6	0	0	4/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.625	0.0
6	6	1/4	1/4	4/4	2	1	IV					C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.0	0.375	0.0
6	6	1/2	1/2	4/4	2	1	I\\					C	I	I	I		I						\\	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
6	6	3/4	3/4	4/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	0.5	0.0
7	7	0	0	4/4	2	1	IV6					C	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3	1	3	0.25	0.125	0.375	0.25
7	7	1/4	1/4	4/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	1	3	0.25	0.125	0.375	0.25
7	7	1/2	1/2	4/4	2	1	ii6					C	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1	2	2	0.5	0.25	0.25	0.5
7	7	3/4	3/4	4/4	2	1	V2					C	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	2	3	0.4	0.25	0.375	0.4
8	8	0	0	4/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	12	0.0	0.0	1.75	0.0
8	8	3/4	3/4	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	2	5	0.2857142857142857	0.0625	0.5625	0.1
9	9	0	0	4/4	2	1	#viio/vi					C	I	I	#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8	1	3	0.25	0.125	0.375	0.25
9	9	1/4	1/4	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	2	5	0.2857142857142857	0.0625	0.5625	0.1
9	9	1/2	1/2	4/4	2	1	V					C	I	I	V		V							M	0	0	1, 5, 2		1	1	1	3	0.25	0.125	0.375	0.25
9	9	3/4	3/4	4/4	2	1	IV					C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.0625	0.5625	0.1
10	10	0	0	4/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.625	0.0
10	10	1/4	1/4	4/4	2	1	IV					C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.0625	0.5625	0.1
10	10	1/2	1/2	4/4	2	1	I\\					C	I	I	I		I						\\	M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
10	10	3/4	3/4	4/4	2	1	I]					C	I	I	I		I							M	0	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.0625	0.5625	0.1
11	11	0	0	4/4	2	1	ii6					C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	6	10	0.375	0.375	1.875	0.16666666666666666
11	11	3/4	3/4	4/4	2	1	V65/V					C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
12	12	0	0	4/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1	1	4	6	0.4	0.25	1.25	0.16666666666666666
12	12	1/2	1/2	4/4	2	1	IV6					C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.75	0.0
12	12	3/4	3/4	4/4	2	1	viio					C	I		viio		vii	o						o	0	0	5, 2, -1		5	5	0	4	0.0	0.0	0.625	0.0
13	13	0	0	4/4	2	1	I					C	I		I		I							M	0	0	0, 4, 1		0	0	1	3	0.25	0.0625	0.5625	0.1
13	13	1/4	1/4	4/4	2	1	ii6					C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	4	0.0	0.0	0.625	0.0
13	13	1/2	1/2	4/4	2	1	V(64)					C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	5	0.0	0.0	0.75	0.0
13	13	3/4	3/4	4/4	2	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	5	0.0	0.0	0.75	0.0
14	14	0	0	4/4	2	1	I					C	I		I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	1.5	0.0
