mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
120	119	0	0	2/4	2	1	I6				D	bIII		I6		I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.375	0.0
120	119	1/8	1/8	2/4	2	1	viio6				D	bIII		viio6		vii	o	6					o	0	0	1, -2, 4		4	1	0	3	0.0	0.0	0.375	0.0
120	119	1/4	1/4	2/4	2	1	I				D	bIII		I		I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.75	0.0
121	120	0	0	2/4	2	1	vii%7				D	bIII		vii%7		vii	%	7					%7	0	0	4, 1, -2, 2		4	4	0	3	0.0	0.0	0.75	0.0
121	120	1/4	1/4	2/4	2	1	I\\				D	bIII		I		I						\\	M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
122	121	0	0	2/4	2	1	I6				D	bIII		I6		I		6					M	0	0	3, 0, -1		-1	3	0	9	0.0	0.0	1.25	0.0
123	122	0	0	2/4	2	1	V2				D	bIII		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	2	6	0.25	0.125	1.375	0.08333333333333333
124	123	0	0	2/4	2	1	I6				D	bIII		I6		I		6					M	0	0	3, 0, -1		-1	3	0	9	0.0	0.0	1.25	0.0
125	124	0	0	2/4	2	1	V2				D	bIII		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	2	8	0.2	0.125	1.375	0.08333333333333333
126	125	0	0	2/4	2	1	I6				D	bIII		I6		I		6					M	0	0	3, 0, -1		-1	3	6	14	0.3	0.375	1.625	0.1875
128	127	0	0	2/4	2	1	IV				D	bIII		IV		IV							M	0	0	-2, 2, -1		-2	-2	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
128	127	1/4	1/4	2/4	2	1	ii				D	bIII		ii		ii							m	0	0	1, -2, 2		1	1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
129	128	0	0	2/4	2	1	viio				D	bIII		viio		vii	o						o	0	0	4, 1, -2		4	4	3	6	0.3333333333333333	0.1875	0.8125	0.1875
130	129	0	0	2/4	2	1	iii				D	bIII		iii		iii							m	0	0	3, 0, 4		3	3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
130	129	1/4	1/4	2/4	2	1	I				D	bIII		I		I							M	0	0	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
131	130	0	0	2/4	2	1	vi				D	bIII		vi		vi							m	0	0	2, -1, 3		2	2	3	6	0.3333333333333333	0.1875	0.8125	0.1875
132	131	0	0	2/4	2	1	ii				D	bIII		ii		ii							m	0	0	1, -2, 2		1	1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
132	131	1/4	1/4	2/4	2	1	viio				D	bIII		viio		vii	o						o	0	0	4, 1, -2		4	4	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
133	132	0	0	2/4	2	1	V				D	bIII		V		V							M	0	0	0, 4, 1		0	0	3	6	0.3333333333333333	0.1875	0.8125	0.1875
134	133	0	0	2/4	2	1	I[I				D	bIII	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	7	0.0	0.0	1.25	0.0
134	133	1/4	1/4	2/4	2	1	IV				D	bIII	I	IV		IV							M	0	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	0.75	0.0
135	134	0	0	2/4	2	1	I				D	bIII	I	I		I							M	0	0	-1, 3, 0		-1	-1	1	6	0.14285714285714285	0.0625	1.1875	0.05
135	134	1/4	1/4	2/4	2	1	IV				D	bIII	I	IV		IV							M	0	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	0.75	0.0
136	135	0	0	2/4	2	1	I				D	bIII	I	I		I							M	0	0	-1, 3, 0		-1	-1	6	20	0.23076923076923078	0.375	2.625	0.125
138	137	1/4	1/4	2/4	2	1	IV				D	bIII	I	IV		IV							M	0	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	0.75	0.0
139	138	0	0	2/4	2	1	I				D	bIII	I	I		I							M	0	0	-1, 3, 0		-1	-1	1	6	0.14285714285714285	0.0625	1.1875	0.05
