mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/4	2/4	2	1	Eb.I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	6	0.0	0.0	0.5	0.0
2	1	0	0	2/4	2	1	I(9)					Eb	I		I(9)		I			9				M	0	0	-3, 1, -2	-1	-3	-3	0	4	0.0	0.0	0.75	0.0
2	1	1/8	1/8	2/4	2	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	9	0.0	0.0	0.75	0.0
3	2	0	0	2/4	2	1	V7(4)					Eb	I		V7(4)		V		7	4				Mm7	0	0	-2, -3, -1, -4		-2	-2	0	4	0.0	0.0	0.5	0.0
3	2	1/8	1/8	2/4	2	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	3	0.0	0.0	0.25	0.0
3	2	1/4	1/4	2/4	2	1	ii				viio6	Eb	I		ii		ii							m	0	0	-1, -4, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
4	3	0	0	2/4	2	1	V7(4)					Eb	I		V7(4)		V		7	4				Mm7	0	0	-2, -3, -1, -4		-2	-2	0	4	0.0	0.0	0.75	0.0
4	3	1/8	1/8	2/4	2	1	V7					Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	9	0.0	0.0	0.75	0.0
5	4	0	0	2/4	2	1	I\\					Eb	I		I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	7	0.0	0.0	0.75	0.0
5	4	1/4	1/4	2/4	2	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	8	0.0	0.0	0.75	0.0
6	5	0	0	2/4	2	1	V43					Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	4	0.0	0.0	0.375	0.0
6	5	1/8	1/8	2/4	2	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.375	0.0
6	5	1/4	1/4	2/4	2	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	8	0.0	0.0	0.75	0.0
7	6	0	0	2/4	2	1	V43					Eb	I		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	4	0.0	0.0	0.375	0.0
7	6	1/8	1/8	2/4	2	1	I					Eb	I		I		I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.375	0.0
7	6	1/4	1/4	2/4	2	1	I6					Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.5	0.0
7	6	3/8	3/8	2/4	2	1	V+6/IV	-1	-5	/		Eb	I		V+6/IV		V	+	6		IV			+	0	0	1, 5, -3		-3	1	0	3	0.0	0.0	0.25	0.0
8	7	0	0	2/4	2	1	IV					Eb	I		IV		IV							M	0	0	-4, 0, -3		-4	-4	1	9	0.1	0.125	1.0	0.1111111111111111
