mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	d.i[i					d	i	i	i		i							m	1	1	2, -1, 3		2	2	1	11	0.08333333333333333	0.0625	3.9375	0.015625
2	2	0	0	4/4	2	1	#viio64					d	i	i	#viio64		#vii	o	64					o	1	1	1, 7, 4		7	1	4	3	0.5714285714285714	1.5625	0.9375	0.625
2	2	1/2	1/2	4/4	2	1	i					d	i	i	i		i							m	1	1	2, -1, 3		2	2	0	10	0.0	0.0	3.75	0.0
3	3	1/2	1/2	4/4	2	1	iv					d	i	i	iv		iv							m	1	1	1, -2, 2		1	1	2	8	0.2	0.25	1.25	0.16666666666666666
4	4	0	0	4/4	2	1	i]					d	i	i	i		i							m	1	1	2, -1, 3		2	2	0	14	0.0	0.0	3.5	0.0
5	5	1/4	1/4	4/4	2	1	i6					d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.5	0.0
5	5	1/2	1/2	4/4	2	1	#viio6					d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7	4	0	3	0.0	0.0	0.75	0.0
5	5	3/4	3/4	4/4	2	1	i6					d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.75	0.0
6	6	0	0	4/4	2	1	V(64)					d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	0	3	0.0	0.0	1.0	0.0
6	6	1/4	1/4	4/4	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	2	0.0	0.0	0.5	0.0
6	6	5/8	5/8	4/4	2	1	i					d	i		i		i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	0.875	0.0
7	7	1/4	1/4	4/4	2	1	i6					d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.5	0.0
7	7	1/2	1/2	4/4	2	1	#viio6					d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7	4	0	3	0.0	0.0	0.75	0.0
7	7	3/4	3/4	4/4	2	1	i					d	i		i		i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.75	0.0
8	8	0	0	4/4	2	1	V(#764)					d	i		V(#764)		V			#764				M	1	1	3, 2, -1	8	3	3	0	4	0.0	0.0	1.25	0.0
8	8	1/4	1/4	4/4	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
8	8	5/8	5/8	4/4	2	1	#viio7					d	i		#viio7		#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	1	8	0.1111111111111111	0.25	1.8125	0.12121212121212122
9	9	3/4	3/4	4/4	2	1	V65					d	i		V65		V		65					Mm7	1	1	7, 4, 1, 3		3	7	0	2	0.0	0.0	0.1875	0.0
