mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	6/8	2	1	D.V				D	I		V	V							M	0	0	3, 7, 4		3	3	0	1	0.0	0.0	0.125	0.0
2	1	0	0	6/8	2	1	I[I				D	I	I	I	I							M	0	0	2, 6, 3		2	2	1	9	0.1	0.0625	1.8125	0.03333333333333333
2	1	5/8	5/8	6/8	2	1	V+/IV	-2	-5	/	D	I	I	V+/IV	V	+			IV			+	0	0	2, 6, 10		2	2	0	3	0.0	0.0	0.375	0.0
3	2	0	0	6/8	2	1	IV				D	I	I	IV	IV							M	0	0	1, 5, 2		1	1	2	7	0.2222222222222222	0.03125	1.09375	0.027777777777777776
3	2	3/8	3/8	6/8	2	1	I				D	I	I	I	I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
4	3	0	0	6/8	2	1	IV6				D	I	I	IV6	IV		6					M	0	0	5, 2, 1		1	5	1	6	0.14285714285714285	0.0625	1.0625	0.05555555555555555
4	3	3/8	3/8	6/8	2	1	I]				D	I	I	I	I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	1.125	0.0
5	4	0	0	6/8	2	1	V7				D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	9	0.18181818181818182	0.0625	1.0625	0.05555555555555555
5	4	3/8	3/8	6/8	2	1	I\\				D	I		I	I						\\	M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
6	5	0	0	6/8	2	1	V7				D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	3	0.25	0.0625	0.1875	0.25
6	5	1/4	1/4	6/8	2	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	1	3	0.25	0.0625	0.3125	0.16666666666666666
6	5	3/8	3/8	6/8	2	1	V43				D	I		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	2	5	0.2857142857142857	0.0625	1.0625	0.05555555555555555
7	6	0	0	6/8	2	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	9	0.0	0.0	1.125	0.0
7	6	3/8	3/8	6/8	2	1	V65\\				D	I		V65	V		65				\\	Mm7	0	0	7, 4, 1, 3		3	7	1	4	0.2	0.0	0.75	0.0
8	7	0	0	6/8	2	1	V7				D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	3	0.25	0.0625	0.1875	0.25
8	7	1/4	1/4	6/8	2	1	I				D	I		I	I							M	0	0	2, 6, 3		2	2	1	4	0.2	0.0625	0.4375	0.125
8	7	3/8	3/8	6/8	2	1	V43				D	I		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	2	6	0.25	0.0625	1.4375	0.041666666666666664
9	8	0	0	6/8	2	1	I6				D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	9	0.0	0.0	1.125	0.0
9	8	3/8	3/8	6/8	2	1	V65\\				D	I		V65	V		65				\\	Mm7	0	0	7, 4, 1, 3		3	7	1	4	0.2	0.0	0.75	0.0
