mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
26	26	0	0	3/4	2	1	I		F	V	V	I		I							M	0	0	0, 4, 1		0	0	2	15	0.11764705882352941	0.125	1.75	0.06666666666666667
27	27	0	0	3/4	2	1	V]		F	V	V	V		V							M	0	0	1, 5, 2		1	1	3	9	0.25	0.1875	1.3125	0.125
28	28	0	0	3/4	2	1	viio		F	V		viio		vii	o						o	0	0	5, 2, -1		5	5	3	6	0.3333333333333333	0.1875	0.5625	0.25
29	29	0	0	3/4	2	1	V65\\		F	V		V65		V		65				\\	Mm7	0	0	5, 2, -1, 1		1	5	3	19	0.13636363636363635	0.375	3.625	0.09375
30	30	3/8	3/8	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
31	31	0	0	3/4	2	1	I[I		F	V	I	I		I							M	0	0	0, 4, 1		0	0	1	7	0.125	0.0625	1.6875	0.03571428571428571
31	31	1/2	1/2	3/4	2	1	V2		F	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	2	4	0.3333333333333333	0.0625	0.4375	0.125
32	32	0	0	3/4	2	1	I		F	V	I	I		I							M	0	0	0, 4, 1		0	0	4	20	0.16666666666666666	0.25	3.625	0.06451612903225806
33	33	1/2	1/2	3/4	2	1	V2		F	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	2	4	0.3333333333333333	0.0625	0.4375	0.125
34	34	0	0	3/4	2	1	I]		F	V	I	I		I							M	0	0	0, 4, 1		0	0	2	13	0.13333333333333333	0.125	2.0	0.058823529411764705
35	35	0	0	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3	0	10	0.0	0.0	2.25	0.0
36	36	0	0	3/4	2	1	V65		F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	1	10	0.09090909090909091	0.125	2.0	0.058823529411764705
37	37	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	1.5	0.0
37	37	1/2	1/2	3/4	2	1	V65		F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	5	0.0	0.0	1.0	0.0
38	38	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	1.5	0.0
38	38	1/2	1/2	3/4	2	1	V2/IV		F	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2	0	5	0.0	0.0	1.0	0.0
39	39	0	0	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3	3	7	0.3	0.1875	2.8125	0.0625
40	40	0	0	3/4	2	1	vii%7		F	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5	0	4	0.0	0.0	1.75	0.0
40	40	1/4	1/4	3/4	2	1	V65		F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	1	0.0	0.0	0.25	0.0
40	40	1/2	1/2	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
41	41	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
41	41	1/4	1/4	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.75	0.0
41	41	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
42	42	0	0	3/4	2	1	I\\		F	V		I		I						\\	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.5625	0.0
42	42	1/16	1/16	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	3	4	0.42857142857142855	0.1875	0.25	0.42857142857142855
42	42	1/2	1/2	3/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
43	43	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	3	6	0.3333333333333333	0.1875	0.5625	0.25
43	43	1/2	1/2	3/4	2	1	ii7	viio6(2)	F	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0	6	0.0	0.0	0.5	0.0
44	44	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	3	7	0.3	0.1875	0.8125	0.1875
44	44	1/2	1/2	3/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
45	45	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	3	6	0.3333333333333333	0.1875	0.5625	0.25
45	45	1/2	1/2	3/4	2	1	ii7	viio6(2)	F	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2	0	6	0.0	0.0	0.5	0.0
46	46	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	0	10	0.0	0.0	1.5	0.0
46	46	1/2	1/2	3/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3	0	6	0.0	0.0	0.75	0.0
47	47	0	0	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	10	0.0	0.0	1.5	0.0
47	47	1/2	1/2	3/4	2	1	vii%7/V		F	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6	0	6	0.0	0.0	0.75	0.0
48	48	0	0	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	10	0.0	0.0	1.5	0.0
48	48	1/2	1/2	3/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3	0	6	0.0	0.0	0.75	0.0
49	49	0	0	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	10	0.0	0.0	1.5	0.0
49	49	1/2	1/2	3/4	2	1	vii%7/V		F	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6	0	6	0.0	0.0	0.75	0.0
50	50	0	0	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	4	9	0.3076923076923077	0.25	2.75	0.08333333333333333
51	51	0	0	3/4	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1	0	11	0.0	0.0	1.75	0.0
51	51	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
52	52	0	0	3/4	2	1	I[I\\		F	V	I	I		I						\\	M	0	0	0, 4, 1		0	0	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
52	52	3/8	3/8	3/4	2	1	I		F	V	I	I		I							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
52	52	1/2	1/2	3/4	2	1	ii	viio6	F	V	I	ii		ii							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
52	52	5/8	5/8	3/4	2	1	I6		F	V	I	I6		I		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
53	53	0	0	3/4	2	1	IV		F	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1	1	6	0.14285714285714285	0.0625	0.9375	0.0625
53	53	3/8	3/8	3/4	2	1	viio		F	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5	0	2	0.0	0.0	0.25	0.0
53	53	1/2	1/2	3/4	2	1	I		F	V	I	I		I							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
53	53	5/8	5/8	3/4	2	1	ii	viio6	F	V	I	ii		ii							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
54	54	0	0	3/4	2	1	I]		F	V	I	I		I							M	0	0	0, 4, 1		0	0	1	8	0.1111111111111111	0.0625	1.1875	0.05
54	54	1/2	1/2	3/4	2	1	ii6	viio64	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
54	54	5/8	5/8	3/4	2	1	I64		F	V		I64		I		64					M	0	0	1, 0, 4		0	1	0	2	0.0	0.0	0.25	0.0
55	55	0	0	3/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
55	55	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	4	0.0	0.0	1.0	0.0
56	56	0	0	3/4	2	1	I\\		F	V		I		I						\\	M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
57	57	0	0	3/4	2	1	ii.VI	iv6	F	ii		VI		VI							M	0	1	-3, 1, -2		-3	-3	1	13	0.07142857142857142	0.125	4.125	0.029411764705882353
58	58	1/2	1/2	3/4	2	1	Fr6		F	ii		Fr6	Fr	V		43	b5	V			Fr	0	1	-3, 1, 3, 7		3	-3	0	3	0.0	0.0	0.5	0.0
59	59	0	0	3/4	2	1	V[V		F	ii	V	V		V							M	0	1	2, 6, 3		2	2	1	10	0.09090909090909091	0.0625	1.6875	0.03571428571428571
59	59	5/8	5/8	3/4	2	1	IV6		F	ii	V	IV6		IV		6					M	0	1	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
60	60	0	0	3/4	2	1	V		F	ii	V	V		V							M	0	1	2, 6, 3		2	2	1	10	0.09090909090909091	0.0625	1.6875	0.03571428571428571
60	60	5/8	5/8	3/4	2	1	i		F	ii	V	i		i							m	0	1	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
61	61	0	0	3/4	2	1	V7]		F	ii	V	V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	1	10	0.09090909090909091	0.0625	1.6875	0.03571428571428571
61	61	5/8	5/8	3/4	2	1	i6		F	ii		i6		i		6					m	0	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.25	0.0
62	62	0	0	3/4	2	1	#viio7		F	ii		#viio7		#vii	o	7					o7	0	1	6, 3, 0, -3		6	6	0	5	0.0	0.0	1.375	0.0
62	62	1/2	1/2	3/4	2	1	i		F	ii		i		i							m	0	1	1, -2, 2		1	1	0	4	0.0	0.0	0.75	0.0
63	63	0	0	3/4	2	1	V7		F	ii		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	0	5	0.0	0.0	1.375	0.0
63	63	1/2	1/2	3/4	2	1	VI		F	ii		VI		VI							M	0	1	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.75	0.0
64	64	0	0	3/4	2	1	iio6		F	ii		iio6		ii	o	6					o	0	1	0, -3, 3		3	0	1	4	0.2	0.125	1.375	0.08333333333333333
64	64	1/2	1/2	3/4	2	1	V7		F	ii		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	1.0	0.0
65	65	0	0	3/4	2	1	i[i\\		F	ii	i	i		i						\\	m	0	1	1, -2, 2		1	1	0	5	0.0	0.0	1.5	0.0
65	65	1/4	1/4	3/4	2	1	i		F	ii	i	i		i							m	0	1	1, -2, 2		1	1	0	8	0.0	0.0	1.5	0.0
66	66	0	0	3/4	2	1	#viio64		F	ii	i	#viio64		#vii	o	64					o	0	1	0, 6, 3		6	0	3	3	0.5	1.0	0.5	0.6666666666666666
66	66	1/4	1/4	3/4	2	1	i		F	ii	i	i		i							m	0	1	1, -2, 2		1	1	0	19	0.0	0.0	4.0	0.0
68	68	0	0	3/4	2	1	#viio		F	ii	i	#viio		#vii	o						o	0	1	6, 3, 0		6	6	3	4	0.42857142857142855	1.0	0.5	0.6666666666666666
68	68	1/4	1/4	3/4	2	1	i]\\		F	ii	i	i		i						\\	m	0	1	1, -2, 2		1	1	0	6	0.0	0.0	1.0	0.0
69	69	0	0	3/4	2	1	bVII.I[I		F	bVII	I	I		I							M	0	0	-3, 1, -2		-3	-3	1	7	0.125	0.0625	1.6875	0.03571428571428571
69	69	1/2	1/2	3/4	2	1	V2		F	bVII	I	V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	2	4	0.3333333333333333	0.0625	0.4375	0.125
70	70	0	0	3/4	2	1	I		F	bVII	I	I		I							M	0	0	-3, 1, -2		-3	-3	4	20	0.16666666666666666	0.25	3.625	0.06451612903225806
71	71	1/2	1/2	3/4	2	1	V2		F	bVII	I	V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	2	4	0.3333333333333333	0.0625	0.4375	0.125
72	72	0	0	3/4	2	1	I\\		F	bVII	I	I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	6	0.0	0.0	1.375	0.0
72	72	3/8	3/8	3/4	2	1	I]		F	bVII	I	I		I							M	0	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
73	73	0	0	3/4	2	1	v.V43		F	v		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2	1	6	0.14285714285714285	0.125	1.25	0.09090909090909091
74	74	0	0	3/4	2	1	V65		F	v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5	0	7	0.0	0.0	1.375	0.0
75	75	0	0	3/4	2	1	i[i		F	v	i	i		i							m	0	1	0, -3, 1		0	0	1	7	0.125	0.0625	1.6875	0.03571428571428571
75	75	1/2	1/2	3/4	2	1	V2		F	v	i	V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1	2	4	0.3333333333333333	0.0625	0.4375	0.125
76	76	0	0	3/4	2	1	i		F	v	i	i		i							m	0	1	0, -3, 1		0	0	4	20	0.16666666666666666	0.25	3.625	0.06451612903225806
77	77	1/2	1/2	3/4	2	1	V2		F	v	i	V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1	2	4	0.3333333333333333	0.0625	0.4375	0.125
78	78	0	0	3/4	2	1	i\\		F	v	i	i		i						\\	m	0	1	0, -3, 1		0	0	0	6	0.0	0.0	1.375	0.0
78	78	3/8	3/8	3/4	2	1	i]		F	v	i	i		i							m	0	1	0, -3, 1		0	0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
79	79	0	0	3/4	2	1	bIII.V43		F	bIII		V43		V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	1	6	0.14285714285714285	0.125	1.25	0.09090909090909091
80	80	0	0	3/4	2	1	V65\\		F	bIII		V65		V		65				\\	Mm7	0	0	1, -2, -5, -3		-3	1	0	4	0.0	0.0	1.0	0.0
81	81	0	0	3/4	2	1	I[I		F	bIII	I	I		I							M	0	0	-4, 0, -3		-4	-4	0	13	0.0	0.0	3.0	0.0
82	82	0	0	3/4	2	1	viio64		F	bIII	I	viio64		vii	o	64					o	0	0	-5, 1, -2		1	-5	3	3	0.5	1.0	0.5	0.6666666666666666
82	82	1/4	1/4	3/4	2	1	I		F	bIII	I	I		I							M	0	0	-4, 0, -3		-4	-4	0	19	0.0	0.0	4.0	0.0
84	84	0	0	3/4	2	1	viio		F	bIII	I	viio		vii	o						o	0	0	1, -2, -5		1	1	3	4	0.42857142857142855	1.0	0.5	0.6666666666666666
84	84	1/4	1/4	3/4	2	1	I]\\		F	bIII	I	I		I						\\	M	0	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	1.0	0.0
85	85	0	0	3/4	2	1	i.V6		F	i		V6		V		6					M	0	1	4, 1, 0		0	4	0	8	0.0	0.0	0.75	0.0
85	85	1/4	1/4	3/4	2	1	#vi%65		F	i		#vi%65		#vi	%	65					%7	0	1	-1, -4, 0, 2		2	-1	0	8	0.0	0.0	0.75	0.0
85	85	1/2	1/2	3/4	2	1	V43		F	i		V43		V		43					Mm7	0	1	1, -2, 0, 4		0	1	0	8	0.0	0.0	0.75	0.0
86	86	0	0	3/4	2	1	i6		F	i		i6		i		6					m	0	1	-4, 0, -1		-1	-4	5	9	0.35714285714285715	0.3125	0.9375	0.25
87	87	0	0	3/4	2	1	V6		F	i		V6		V		6					M	0	1	4, 1, 0		0	4	0	8	0.0	0.0	0.75	0.0
87	87	1/4	1/4	3/4	2	1	#vi%65		F	i		#vi%65		#vi	%	65					%7	0	1	-1, -4, 0, 2		2	-1	0	8	0.0	0.0	0.75	0.0
87	87	1/2	1/2	3/4	2	1	V43		F	i		V43		V		43					Mm7	0	1	1, -2, 0, 4		0	1	0	8	0.0	0.0	0.75	0.0
88	88	0	0	3/4	2	1	i6		F	i		i6		i		6					m	0	1	-4, 0, -1		-1	-4	5	17	0.22727272727272727	0.3125	1.6875	0.15625
89	89	1/4	1/4	3/4	2	1	iv.#vi%65		F	iv		#vi%65		#vi	%	65					%7	0	1	-2, -5, -1, 1		1	-2	0	8	0.0	0.0	0.75	0.0
89	89	1/2	1/2	3/4	2	1	V43		F	iv		V43		V		43					Mm7	0	1	0, -3, -1, 3		-1	0	0	8	0.0	0.0	0.75	0.0
90	90	0	0	3/4	2	1	i6		F	iv		i6		i		6					m	0	1	-5, -1, -2		-2	-5	0	16	0.0	0.0	1.5	0.0
90	90	1/2	1/2	3/4	2	1	v.iv6		F	v		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4	0	8	0.0	0.0	0.75	0.0
91	91	0	0	3/4	2	1	V65		F	v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5	0	8	0.0	0.0	0.75	0.0
91	91	1/4	1/4	3/4	2	1	IV64(+9)		F	v		IV64(+9)		IV		64	+9				M	0	1	0, -1, 3	1	-1	0	0	8	0.0	0.0	0.75	0.0
91	91	1/2	1/2	3/4	2	1	V65		F	v		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5	0	8	0.0	0.0	0.75	0.0
92	92	0	0	3/4	2	1	i6		F	v		i6		i		6					m	0	1	-3, 1, 0		0	-3	0	16	0.0	0.0	1.5	0.0
92	92	1/2	1/2	3/4	2	1	vi.iv6		F	vi		iv6		iv		6					m	0	1	-2, 2, 1		1	-2	0	8	0.0	0.0	0.75	0.0
93	93	0	0	3/4	2	1	V65		F	vi		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	0	8	0.0	0.0	0.75	0.0
93	93	1/4	1/4	3/4	2	1	IV64(+9)		F	vi		IV64(+9)		IV		64	+9				M	0	1	2, 1, 5	3	1	2	0	8	0.0	0.0	0.75	0.0
93	93	1/2	1/2	3/4	2	1	V65		F	vi		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	0	8	0.0	0.0	0.75	0.0
94	94	0	0	3/4	2	1	i6		F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	5	9	0.35714285714285715	0.3125	0.9375	0.25
95	95	0	0	3/4	2	1	VI6		F	vi		VI6		VI		6					M	0	1	2, -1, -2		-2	2	5	8	0.38461538461538464	0.3125	0.875	0.2631578947368421
96	96	0	0	3/4	2	1	iv6		F	vi		iv6		iv		6					m	0	1	-2, 2, 1		1	-2	5	8	0.38461538461538464	0.3125	0.875	0.2631578947368421
97	97	0	0	3/4	2	1	iio6		F	vi		iio6		ii	o	6					o	0	1	1, -2, 4		4	1	3	7	0.3	0.1875	0.9375	0.16666666666666666
98	98	0	0	3/4	2	1	#viio65\\		F	vi		#viio65		#vii	o	65				\\	o7	0	1	4, 1, -2, 7		7	4	0	4	0.0	0.0	2.0	0.0
99	99	0	0	3/4	2	1	#viio65		F	vi		#viio65		#vii	o	65					o7	0	1	4, 1, -2, 7		7	4	0	4	0.0	0.0	1.0	0.0
99	99	1/4	1/4	3/4	2	1	i6		F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.75	0.0
99	99	1/2	1/2	3/4	2	1	V65		F	vi		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	0	4	0.0	0.0	1.0	0.0
100	100	0	0	3/4	2	1	i		F	vi		i		i							m	0	1	2, -1, 3		2	2	2	6	0.25	0.0625	1.9375	0.03125
100	100	1/2	1/2	3/4	2	1	V7		F	vi		V7		V		7					Mm7	0	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	1.0	0.0
101	101	0	0	3/4	2	1	VI		F	vi		VI		VI							M	0	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	1.0	0.0
101	101	1/4	1/4	3/4	2	1	iio6		F	vi		iio6		ii	o	6					o	0	1	1, -2, 4		4	1	0	4	0.0	0.0	1.0	0.0
101	101	1/2	1/2	3/4	2	1	V		F	vi		V		V							M	0	1	3, 7, 4		3	3	0	4	0.0	0.0	0.75	0.0
