mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
21	20	0	0	3/4	2	1	V[V7					f	i	V	V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	10	0.09090909090909091	0.03125	0.84375	0.03571428571428571
21	20	1/4	1/4	3/4	2	1	i6					f	i	V	i6		i		6					m	1	1	-4, 0, -1		-1	-4	2	3	0.4	0.125	0.375	0.25
21	20	3/8	3/8	3/4	2	1	V7]					f	i	V	V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	3	15	0.16666666666666666	0.09375	1.15625	0.075
22	21	0	0	3/4	2	1	VI					f	i		VI		VI							M	1	1	-5, -1, -4		-5	-5	1	5	0.16666666666666666	0.03125	0.96875	0.03125
22	21	1/4	1/4	3/4	2	1	V(64)					f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	1	5	0.16666666666666666	0.03125	0.96875	0.03125
22	21	1/2	1/2	3/4	2	1	viio7/V					f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	4	0.0	0.0	0.75	0.0
23	22	0	0	3/4	2	1	V[V					f	i	V	V		V							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	2.125	0.0
23	22	1/4	1/4	3/4	2	1	V7					f	i	V	V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	2	0.0	0.0	0.25	0.0
23	22	3/8	3/8	3/4	2	1	VI6					f	i	V	VI6		VI		6					M	1	1	-1, -4, -5		-5	-1	0	3	0.0	0.0	0.375	0.0
23	22	1/2	1/2	3/4	2	1	v6					f	i	V	v6		v		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.375	0.0
23	22	5/8	5/8	3/4	2	1	It6					f	i	V	It6	It	vii	o	6	b3	V			It	1	1	-5, -1, 5		5	-5	0	3	0.0	0.0	0.375	0.0
24	23	0	0	3/4	2	1	V]\\					f	i	V	V		V						\\	M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.625	0.0
24	23	3/16	3/16	3/4	2	1	#viio43					f	i		#viio43		#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	2	6	0.25	0.0	1.75	0.0
24	23	7/16	7/16	3/4	2	1	V2					f	i		V2		V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	1	4	0.2	0.020833333333333332	0.22916666666666666	0.08333333333333333
25	24	0	0	3/4	2	1	i6					f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	2	6	0.25	0.03125	0.90625	0.03333333333333333
25	24	1/4	1/4	3/4	2	1	#viio6					f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	3	6	0.3333333333333333	0.0375	0.9	0.04
25	24	1/2	1/2	3/4	2	1	i					f	i		i		i							m	1	1	-1, -4, 0		-1	-1	2	7	0.2222222222222222	0.03125	1.15625	0.02631578947368421
26	25	0	0	3/4	2	1	ii%65					f	i		ii%65		ii	%	65					%7	1	1	-2, -5, -1, 1		1	-2	1	9	0.1	0.020833333333333332	0.9791666666666666	0.020833333333333332
26	25	1/4	1/4	3/4	2	1	V(64)					f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	4	0.0	0.0	0.75	0.0
26	25	1/2	1/2	3/4	2	1	V7					f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.5	0.0
27	26	0	0	3/4	2	1	i(#74)					f	i		i(#74)		i			#74				m	1	1	-1, -2, 0	4	-1	-1	0	5	0.0	0.0	1.625	0.0
27	26	1/4	1/4	3/4	2	1	i\\					f	i		i		i						\\	m	1	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
27	26	1/2	1/2	3/4	2	1	i					f	i		i		i							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.03125	0.09375	0.25
27	26	5/8	5/8	3/4	2	1	VI.V2					f	VI		V2		V		2					Mm7	1	0	-6, -4, 0, -3		-4	-6	1	2	0.3333333333333333	0.03125	0.09375	0.25
28	27	0	0	3/4	2	1	I[I					f	VI	I	I		I							M	1	0	-5, -1, -4		-5	-5	0	8	0.0	0.0	0.875	0.0
28	27	1/4	1/4	3/4	2	1	IV					f	VI	I	IV		IV							M	1	0	-6, -2, -5		-6	-6	2	3	0.4	0.125	0.375	0.25
28	27	3/8	3/8	3/4	2	1	I]					f	VI	I	I		I							M	1	0	-5, -1, -4		-5	-5	3	15	0.16666666666666666	0.09375	1.15625	0.075
29	28	0	0	3/4	2	1	V[V7(4)					f	VI	V	V7(4)		V		7	4				Mm7	1	0	-4, -5, -3, -6		-4	-4	2	6	0.25	0.03125	0.46875	0.0625
29	28	1/8	1/8	3/4	2	1	V7					f	VI	V	V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	0	5	0.0	0.0	0.375	0.0
29	28	1/4	1/4	3/4	2	1	iii				I6	f	VI	V	iii		iii							m	1	0	-1, -4, 0		-1	-1	2	3	0.4	0.125	0.375	0.25
29	28	3/8	3/8	3/4	2	1	V7]					f	VI	V	V7		V		7					Mm7	1	0	-4, 0, -3, -6		-4	-4	3	15	0.16666666666666666	0.09375	1.15625	0.075
30	29	0	0	3/4	2	1	iv.i[i(4)					f	iv	i	i(4)		i			4				m	1	1	-2, -3, -1		-2	-2	2	3	0.4	0.09375	0.40625	0.1875
30	29	1/8	1/8	3/4	2	1	i					f	iv	i	i		i							m	1	1	-2, -5, -1		-2	-2	0	5	0.0	0.0	0.375	0.0
30	29	1/4	1/4	3/4	2	1	iv					f	iv	i	iv		iv							m	1	1	-3, -6, -2		-3	-3	2	3	0.4	0.125	0.375	0.25
30	29	3/8	3/8	3/4	2	1	i]					f	iv	i	i		i							m	1	1	-2, -5, -1		-2	-2	3	15	0.16666666666666666	0.09375	1.15625	0.075
31	30	0	0	3/4	2	1	i.#viio43(2)					f	i		#viio43(2)		#vii	o	43	2				o7	1	1	-2, -5, -1, 1		4	-2	0	4	0.0	0.0	0.875	0.0
31	30	1/8	1/8	3/4	2	1	#viio43					f	i		#viio43		#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	7	12	0.3684210526315789	0.17708333333333334	0.4270833333333333	0.2931034482758621
32	31	0	0	3/4	2	1	i6					f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	2	7	0.2222222222222222	0.041666666666666664	0.9375	0.0425531914893617
32	31	1/4	1/4	3/4	2	1	#viio6					f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	2	6	0.25	0.03125	0.90625	0.03333333333333333
32	31	1/2	1/2	3/4	2	1	iv64					f	i		iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	0	5	0.0	0.0	0.9375	0.0
33	32	0	0	3/4	2	1	#viio7					f	i		#viio7		#vii	o	7					o7	1	1	4, 1, -2, -5		4	4	3	5	0.375	0.0625	1.6875	0.03571428571428571
33	32	1/4	1/4	3/4	2	1	V65					f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	0	1	0.0	0.0	0.25	0.0
33	32	1/2	1/2	3/4	2	1	i					f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
33	32	5/8	5/8	3/4	2	1	V					f	i		V		V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
34	33	0	0	3/4	2	1	iv6(2)					f	i		iv6(2)		iv		6	2				m	1	1	-5, -1, 0		-2	-5	0	4	0.0	0.0	1.625	0.0
34	33	1/8	1/8	3/4	2	1	iv6(#7)					f	i		iv6(#7)		iv		6	#7				m	1	1	-5, -1, 3		-2	-5	0	1	0.0	0.0	0.125	0.0
34	33	1/4	1/4	3/4	2	1	iv					f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	1	0.0	0.0	0.125	0.0
34	33	3/8	3/8	3/4	2	1	VI					f	i		VI		VI							M	1	1	-5, -1, -4		-5	-5	0	1	0.0	0.0	0.125	0.0
34	33	1/2	1/2	3/4	2	1	Fr6					f	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-5, -1, 1, 5		1	-5	0	5	0.0	0.0	1.0	0.0
35	34	0	0	3/4	2	1	V\\					f	i		V		V						\\	M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
35	34	1/8	1/8	3/4	2	1	V6					f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
35	34	1/4	1/4	3/4	2	1	V43					f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	2	0.0	0.0	0.25	0.0
35	34	3/8	3/8	3/4	2	1	VI					f	i		VI		VI							M	1	1	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.375	0.0
35	34	1/2	1/2	3/4	2	1	v6					f	i		v6		v		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.375	0.0
35	34	5/8	5/8	3/4	2	1	It6					f	i		It6	It	vii	o	6	b3	V			It	1	1	-5, -1, 5		5	-5	0	3	0.0	0.0	0.375	0.0
36	35	0	0	3/4	2	1	V[V\\					f	i	V	V		V						\\	M	1	1	0, 4, 1		0	0	0	7	0.0	0.0	2.125	0.0
36	35	1/4	1/4	3/4	2	1	iio6					f	i	V	iio6		ii	o	6					o	1	1	-2, -5, 1		1	-2	0	3	0.0	0.0	0.375	0.0
36	35	3/8	3/8	3/4	2	1	i6					f	i	V	i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.375	0.0
36	35	1/2	1/2	3/4	2	1	V					f	i	V	V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
36	35	5/8	5/8	3/4	2	1	viio43/V					f	i	V	viio43/V		vii	o	43		V			o7	1	1	-1, -4, 5, 2		5	-1	0	3	0.0	0.0	0.375	0.0
37	36	0	0	3/4	2	1	V					f	i	V	V		V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	1.0	0.0
37	36	1/8	1/8	3/4	2	1	I					f	i	V	I		I							M	1	1	-1, 3, 0		-1	-1	1	1	0.5	0.125	0.125	0.5
37	36	1/4	1/4	3/4	2	1	V					f	i	V	V		V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	1.0	0.0
37	36	3/8	3/8	3/4	2	1	I					f	i	V	I		I							M	1	1	-1, 3, 0		-1	-1	1	1	0.5	0.125	0.125	0.5
37	36	1/2	1/2	3/4	2	1	V					f	i	V	V		V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	1.0	0.0
37	36	5/8	5/8	3/4	2	1	I					f	i	V	I		I							M	1	1	-1, 3, 0		-1	-1	1	1	0.5	0.125	0.125	0.5
38	37	0	0	3/4	2	1	V]\\					f	i	V	V		V						\\	M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	2.5	0.0
