mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	6/8	2	1	d.V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	1	0.0	0.0	0.125	0.0
2	1	0	0	6/8	2	1	i					d	i		i		i							m	1	1	2, -1, 3		2	2	5	10	0.3333333333333333	0.5	1.75	0.2222222222222222
3	2	0	0	6/8	2	1	V(64)					d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	1	3	0.25	0.125	1.125	0.1
3	2	3/8	3/8	6/8	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
4	3	0	0	6/8	2	1	#viio7					d	i		#viio7		#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	5	10	0.3333333333333333	0.5	1.75	0.2222222222222222
5	4	0	0	6/8	2	1	i(94)					d	i		i(94)		i			94				m	1	1	2, 1, 3	4	2	2	1	3	0.25	0.125	1.375	0.08333333333333333
5	4	3/8	3/8	6/8	2	1	i					d	i		i		i							m	1	1	2, -1, 3		2	2	0	5	0.0	0.0	0.625	0.0
6	5	0	0	6/8	2	1	#viio6					d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7	4	1	3	0.25	0.125	0.625	0.16666666666666666
6	5	1/4	1/4	6/8	2	1	VI6					d	i		VI6		VI		6					M	1	1	2, -1, -2		-2	2	0	3	0.0	0.0	0.375	0.0
6	5	3/8	3/8	6/8	2	1	V6					d	i		V6		V		6					M	1	1	7, 4, 3		3	7	1	3	0.25	0.125	0.625	0.16666666666666666
6	5	5/8	5/8	6/8	2	1	i6					d	i		i6		i		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.375	0.0
7	6	0	0	6/8	2	1	#viio6					d	i		#viio6		#vii	o	6					o	1	1	4, 1, 7		7	4	1	3	0.25	0.125	0.625	0.16666666666666666
7	6	1/4	1/4	6/8	2	1	VI6					d	i		VI6		VI		6					M	1	1	2, -1, -2		-2	2	0	3	0.0	0.0	0.375	0.0
7	6	3/8	3/8	6/8	2	1	V6					d	i		V6		V		6					M	1	1	7, 4, 3		3	7	1	3	0.25	0.125	0.625	0.16666666666666666
7	6	5/8	5/8	6/8	2	1	iio6/iv	-2	-5	/		d	i		iio6/iv		ii	o	6		iv			o	1	1	0, -3, 3		3	0	0	3	0.0	0.0	0.375	0.0
8	7	0	0	6/8	2	1	iv6					d	i		iv6		iv		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.125	0.75	0.14285714285714285
8	7	1/4	1/4	6/8	2	1	V(64)					d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.25	0.0
8	7	3/8	3/8	6/8	2	1	ii%65					d	i		ii%65		ii	%	65					%7	1	1	1, -2, 2, 4		4	1	1	4	0.2	0.125	1.0	0.1111111111111111
8	7	5/8	5/8	6/8	2	1	V65/V	-1	-5	/		d	i		V65/V		V		65		V			Mm7	1	1	8, 5, 2, 4		4	8	0	3	0.0	0.0	0.375	0.0
9	8	0	0	6/8	2	1	V\\					d	i		V		V						\\	M	1	1	3, 7, 4		3	3	1	5	0.16666666666666666	0.0625	1.4375	0.041666666666666664
9	8	5/8	5/8	6/8	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	1	0.0	0.0	0.125	0.0
10	9	0	0	6/8	2	1	i					d	i		i		i							m	1	1	2, -1, 3		2	2	5	10	0.3333333333333333	0.5	1.75	0.2222222222222222
11	10	0	0	6/8	2	1	V(64)					d	i		V(64)		V			64				M	1	1	3, 2, -1		3	3	1	3	0.25	0.125	1.125	0.1
11	10	3/8	3/8	6/8	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
12	11	0	0	6/8	2	1	#viio7					d	i		#viio7		#vii	o	7					o7	1	1	7, 4, 1, -2		7	7	5	10	0.3333333333333333	0.5	1.75	0.2222222222222222
13	12	0	0	6/8	2	1	i(94)					d	i		i(94)		i			94				m	1	1	2, 1, 3	4	2	2	1	3	0.25	0.125	1.375	0.08333333333333333
13	12	3/8	3/8	6/8	2	1	i					d	i		i		i							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
14	13	0	0	6/8	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	1	1	0.5	0.125	0.125	0.5
14	13	1/4	1/4	6/8	2	1	#viio7/iv					d	i		#viio7/iv		#vii	o	7		iv			o7	1	1	6, 3, 0, -3		6	6	0	3	0.0	0.0	0.375	0.0
14	13	3/8	3/8	6/8	2	1	iv					d	i		iv		iv							m	1	1	1, -2, 2		1	1	1	3	0.25	0.125	0.625	0.16666666666666666
14	13	5/8	5/8	6/8	2	1	viio7/V					d	i		viio7/V		vii	o	7		V			o7	1	1	8, 5, 2, -1		8	8	0	3	0.0	0.0	0.375	0.0
15	14	0	0	6/8	2	1	V					d	i		V		V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.125	0.625	0.16666666666666666
15	14	1/4	1/4	6/8	2	1	#viio2					d	i		#viio2		#vii	o	2					o7	1	1	-2, 7, 4, 1		7	-2	0	4	0.0	0.0	0.5	0.0
