mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/8	3/4	2	1	a.i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
1	0	1/4	5/8	3/4	2	1	#viio	-1	-5	/		a	i		#viio		#vii	o						o	1	1	8, 5, 2		8	8	0	1	0.0	0.0	0.125	0.0
2	1	0	0	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	1	0.0	0.0	0.125	0.0
2	1	1/8	1/8	3/4	2	1	VI					a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
2	1	1/4	1/4	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
2	1	3/8	3/8	3/4	2	1	V6/iv					a	i		V6/iv		V		6		iv			M	1	1	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
2	1	1/2	1/2	3/4	2	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
2	1	5/8	5/8	3/4	2	1	viio/V	-1	-5	/		a	i		viio/V		vii	o			V			o	1	1	9, 6, 3		9	9	0	2	0.0	0.0	0.25	0.0
3	2	0	0	3/4	2	1	V					a	i		V		V							M	1	1	4, 8, 5		4	4	1	8	0.1111111111111111	0.0625	0.9375	0.0625
4	3	0	0	3/4	2	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.5	0.0
4	3	1/4	1/4	3/4	2	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.375	0.0
4	3	3/8	3/8	3/4	2	1	V6/VII					a	i		V6/VII		V		6		VII			M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.375	0.0
4	3	1/2	1/2	3/4	2	1	VII					a	i		VII		VII							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
4	3	5/8	5/8	3/4	2	1	#viio	-0.3	-5	/		a	i		#viio		#vii	o						o	1	1	8, 5, 2		8	8	0	3	0.0	0.0	0.375	0.0
5	4	0	0	3/4	2	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	1	7	0.125	0.0625	0.9375	0.0625
5	4	1/2	1/2	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
6	5	0	0	3/4	2	1	i[#viio43					a	i	i	#viio43		#vii	o	43					o7	1	1	2, -1, 8, 5		8	2	2	4	0.3333333333333333	0.375	1.0	0.2727272727272727
6	5	1/4	1/4	3/4	2	1	i]					a	i	i	i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
6	5	1/2	1/2	3/4	2	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
7	6	0	0	3/4	2	1	i[#viio43					a	i	i	#viio43		#vii	o	43					o7	1	1	2, -1, 8, 5		8	2	2	4	0.3333333333333333	0.375	1.0	0.2727272727272727
