mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	2/2	2	1	a.V					a	i		V	V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
2	1	0	0	2/2	2	1	i[i					a	i	i	i	i							m	1	1	3, 0, 4		3	3	0	10	0.0	0.0	5.0	0.0
3	2	0	0	2/2	2	1	iio6					a	i	i	iio6	ii	o	6					o	1	1	2, -1, 5		5	2	2	4	0.3333333333333333	2.0	1.5	0.5714285714285714
3	2	1/2	1/2	2/2	2	1	V43					a	i	i	V43	V		43					Mm7	1	1	5, 2, 4, 8		4	5	0	4	0.0	0.0	1.5	0.0
4	3	0	0	2/2	2	1	i]					a	i	i	i	i							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	2.5	0.0
4	3	1/2	1/2	2/2	2	1	iio6					a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	5	0.0	0.0	2.25	0.0
4	3	3/4	3/4	2/2	2	1	iv					a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	1	0.0	0.0	0.25	0.0
5	4	0	0	2/2	2	1	V					a	i		V	V							M	1	1	4, 8, 5		4	4	0	6	0.0	0.0	2.5	0.0
5	4	1/2	1/2	2/2	2	1	V65					a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	4	0.0	0.0	1.0	0.0
6	5	0	0	2/2	2	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.25	1.75	0.125
6	5	1/2	1/2	2/2	2	1	v.iio6					a	v		iio6	ii	o	6					o	1	1	3, 0, 6		6	3	2	3	0.4	0.5	1.0	0.3333333333333333
7	6	0	0	2/2	2	1	V7					a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	5	0.0	0.0	2.0	0.0
7	6	1/2	1/2	2/2	2	1	VI					a	v		VI	VI							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
7	6	3/4	3/4	2/2	2	1	i6					a	v		i6	i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.75	0.0
8	7	0	0	2/2	2	1	iio6					a	v		iio6	ii	o	6					o	1	1	3, 0, 6		6	3	0	5	0.0	0.0	2.0	0.0
8	7	1/2	1/2	2/2	2	1	V7					a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	5	0.0	0.0	2.0	0.0
9	8	0	0	2/2	2	1	i\\					a	v		i	i						\\	m	1	1	4, 1, 5		4	4	0	5	0.0	0.0	1.75	0.0
10	8	0	3/4	2/2	2	1	i.V					a	i		V	V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
11	9	0	0	2/2	2	1	iv					a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
11	9	1/4	1/4	2/2	2	1	viio64/VII					a	i		viio64/VII	vii	o	64		VII			o	1	1	0, 6, 3		6	0	0	2	0.0	0.0	0.5	0.0
11	9	1/2	1/2	2/2	2	1	VII6					a	i		VII6	VII		6					M	1	1	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
11	9	3/4	3/4	2/2	2	1	V7					a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	4	0.0	0.0	1.0	0.0
12	10	0	0	2/2	2	1	i\\					a	i		i	i						\\	m	1	1	3, 0, 4		3	3	2	6	0.25	0.25	2.75	0.08333333333333333
12	10	3/4	3/4	2/2	2	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
13	11	0	0	2/2	2	1	bII				vii6	a	i		bII	bII							M	1	1	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.625	0.0
13	11	1/4	1/4	2/2	2	1	V65/III					a	i		V65/III	V		65		III			Mm7	1	1	5, 2, -1, 1		1	5	0	4	0.0	0.0	0.75	0.0
13	11	1/2	1/2	2/2	2	1	III					a	i		III	III							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	0.75	0.0
13	11	3/4	3/4	2/2	2	1	V65/iv					a	i		V65/iv	V		65		iv			Mm7	1	1	7, 4, 1, 3		3	7	0	5	0.0	0.0	1.0	0.0
14	12	0	0	2/2	2	1	iv\\					a	i		iv	iv						\\	m	1	1	2, -1, 3		2	2	2	6	0.25	0.25	2.75	0.08333333333333333
14	12	3/4	3/4	2/2	2	1	iv					a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.5	0.0
15	13	0	0	2/2	2	1	V					a	i		V	V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	2.0	0.0
15	13	1/2	1/2	2/2	2	1	V7/iv					a	i		V7/iv	V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	2.0	0.0
16	14	0	0	2/2	2	1	iv					a	i		iv	iv							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	1.5	0.0
16	14	1/4	1/4	2/2	2	1	iio6					a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	2	0.0	0.0	0.5	0.0
16	14	1/2	1/2	2/2	2	1	V7					a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	4	0.0	0.0	2.0	0.0
17	15	0	0	2/2	2	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.0	0.0
17	15	1/4	1/4	2/2	2	1	VI					a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
17	15	1/2	1/2	2/2	2	1	iio6					a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	5	0.0	0.0	1.25	0.0
17	15	3/4	3/4	2/2	2	1	V7					a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	6	0.0	0.0	1.5	0.0
18	16	0	0	2/2	2	1	i(9#74)					a	i		i(9#74)	i			9#74				m	1	1	3, 2, 4	5, 8	3	3	0	6	0.0	0.0	2.5	0.0
18	16	1/2	1/2	2/2	2	1	i\\					a	i		i	i						\\	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.0	0.0
19	16	0	3/4	2/2	2	1	V					a	i		V	V							M	1	1	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
20	17	0	0	2/2	2	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.375	0.0
20	17	3/8	3/8	2/2	2	1	VI					a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.125	0.0
20	17	1/2	1/2	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	7	0.125	0.08333333333333333	1.4166666666666667	0.05555555555555555
21	18	0	0	2/2	2	1	ii%65					a	i		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5	2	0	6	0.0	0.0	1.5	0.0
21	18	1/2	1/2	2/2	2	1	V7					a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	2	6	0.25	0.16666666666666666	1.3333333333333333	0.1111111111111111
22	19	0	0	2/2	2	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.375	0.0
22	19	3/8	3/8	2/2	2	1	i6					a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
22	19	1/2	1/2	2/2	2	1	VI					a	i		VI	VI							M	1	1	-1, 3, 0		-1	-1	1	3	0.25	0.0625	0.5625	0.1
22	19	3/4	3/4	2/2	2	1	ii%65					a	i		ii%65	ii	%	65					%7	1	1	2, -1, 3, 5		5	2	0	5	0.0	0.0	1.0	0.0
23	20	0	0	2/2	2	1	V					a	i		V	V							M	1	1	4, 8, 5		4	4	1	8	0.1111111111111111	0.08333333333333333	1.5	0.05263157894736842
23	20	1/2	1/2	2/2	2	1	V7					a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	6	0.0	0.0	0.5	0.0
24	21	0	0	2/2	2	1	i					a	i		i	i							m	1	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
24	21	1/2	1/2	2/2	2	1	v.iio6					a	v		iio6	ii	o	6					o	1	1	3, 0, 6		6	3	2	7	0.2222222222222222	0.20833333333333334	1.2916666666666667	0.1388888888888889
25	22	0	0	2/2	2	1	V7					a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	6	0.0	0.0	1.5	0.0
25	22	1/2	1/2	2/2	2	1	VI					a	v		VI	VI							M	1	1	0, 4, 1		0	0	2	7	0.2222222222222222	0.20833333333333334	1.2916666666666667	0.1388888888888889
26	23	0	0	2/2	2	1	ii%65					a	v		ii%65	ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	6	0.0	0.0	1.5	0.0
