mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
13	13	1/4	1/4	4/4	2	1	I6					C	I	V	I6		I		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.5	0.0
13	13	1/2	1/2	4/4	2	1	V7					C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.5	0.0
13	13	3/4	3/4	4/4	2	1	I					C	I	V	I		I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
14	14	0	0	4/4	2	1	V					C	I	V	V		V							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.5	0.0
14	14	1/4	1/4	4/4	2	1	I					C	I	V	I		I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
14	14	1/2	1/2	4/4	2	1	V					C	I	V	V		V							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
14	14	3/4	3/4	4/4	2	1	V.viio6					C	V	I	viio6		vii	o	6					o	0	0	3, 0, 6		6	3	0	4	0.0	0.0	0.5	0.0
15	15	0	0	4/4	2	1	I					C	V	I	I		I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	2.25	0.0
15	15	1/4	1/4	4/4	2	1	IV					C	V	I	IV		IV							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
15	15	1/2	1/2	4/4	2	1	I					C	V	I	I		I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
15	15	3/4	3/4	4/4	2	1	V7					C	V	I	V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.5	0.0
16	16	0	0	4/4	2	1	I]\\					C	V	I	I		I						\\	M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	2.5	0.0
17	17	0	0	4/4	2	1	I.I					C	I		I		I							M	0	0	0, 4, 1		0	0	8	22	0.26666666666666666	0.6666666666666666	2.8333333333333335	0.19047619047619047
19	19	0	0	4/4	2	1	viio6					C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	8	28	0.2222222222222222	0.6666666666666666	4.333333333333333	0.13333333333333333
21	21	0	0	4/4	2	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0	4	8	28	0.2222222222222222	0.6666666666666666	4.333333333333333	0.13333333333333333
23	23	0	0	4/4	2	1	V.V6					C	V		V6		V		6					M	0	0	6, 3, 2		2	6	6	20	0.23076923076923078	0.5	3.0	0.14285714285714285
24	24	1/2	1/2	4/4	2	1	V65					C	V		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
25	25	0	0	4/4	2	1	I					C	V		I		I							M	0	0	1, 5, 2		1	1	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
25	25	1/2	1/2	4/4	2	1	viio6					C	V		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
26	26	0	0	4/4	2	1	I6					C	V		I6		I		6					M	0	0	5, 2, 1		1	5	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
26	26	1/2	1/2	4/4	2	1	viio					C	V		viio		vii	o						o	0	0	6, 3, 0		6	6	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
27	27	0	0	4/4	2	1	I					C	V		I		I							M	0	0	1, 5, 2		1	1	4	8	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333
27	27	1/2	1/2	4/4	2	1	viio6					C	V		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	4	8	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333
28	28	0	0	4/4	2	1	I6					C	V		I6		I		6					M	0	0	5, 2, 1		1	5	4	8	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333
28	28	1/2	1/2	4/4	2	1	viio					C	V		viio		vii	o						o	0	0	6, 3, 0		6	6	4	8	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333
29	29	0	0	4/4	2	1	I					C	V		I		I							M	0	0	1, 5, 2		1	1	6	7	0.46153846153846156	0.5	1.5	0.25
30	30	0	0	4/4	2	1	vi					C	V		vi		vi							m	0	0	4, 1, 5		4	4	6	8	0.42857142857142855	0.5	2.5	0.16666666666666666
31	31	0	0	4/4	2	1	IV					C	V		IV		IV							M	0	0	0, 4, 1		0	0	6	8	0.42857142857142855	0.5	2.5	0.16666666666666666
32	32	0	0	4/4	2	1	ii					C	V		ii		ii							m	0	0	3, 0, 4		3	3	6	8	0.42857142857142855	0.5	2.5	0.16666666666666666
33	33	0	0	4/4	2	1	viio					C	V		viio		vii	o						o	0	0	6, 3, 0		6	6	0	5	0.0	0.0	0.75	0.0
33	33	1/4	1/4	4/4	2	1	I					C	V		I		I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.75	0.0
33	33	1/2	1/2	4/4	2	1	ii				viio6	C	V		ii		ii							m	0	0	3, 0, 4		3	3	0	5	0.0	0.0	0.75	0.0
33	33	3/4	3/4	4/4	2	1	I6					C	V		I6		I		6					M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	0.75	0.0
34	34	0	0	4/4	2	1	IV					C	V		IV		IV							M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	0.75	0.0
34	34	1/4	1/4	4/4	2	1	V					C	V		V		V							M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.75	0.0
34	34	1/2	1/2	4/4	2	1	vi					C	V		vi		vi							m	0	0	4, 1, 5		4	4	0	5	0.0	0.0	0.75	0.0
34	34	3/4	3/4	4/4	2	1	viio					C	V		viio		vii	o						o	0	0	6, 3, 0		6	6	0	5	0.0	0.0	0.75	0.0
35	35	0	0	4/4	2	1	I					C	V		I		I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.75	0.0
35	35	1/4	1/4	4/4	2	1	V65/vi					C	V		V65/vi		V		65		vi			Mm7	0	0	9, 6, 3, 5		5	9	0	5	0.0	0.0	0.75	0.0
35	35	1/2	1/2	4/4	2	1	vi					C	V		vi		vi							m	0	0	4, 1, 5		4	4	0	5	0.0	0.0	0.75	0.0
35	35	3/4	3/4	4/4	2	1	V65/IV					C	V		V65/IV		V		65		IV			Mm7	0	0	5, 2, -1, 1		1	5	0	5	0.0	0.0	0.75	0.0
36	36	0	0	4/4	2	1	IV					C	V		IV		IV							M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	0.75	0.0
36	36	1/4	1/4	4/4	2	1	V65/ii					C	V		V65/ii		V		65		ii			Mm7	0	0	8, 5, 2, 4		4	8	0	5	0.0	0.0	0.75	0.0
36	36	1/2	1/2	4/4	2	1	ii					C	V		ii		ii							m	0	0	3, 0, 4		3	3	0	5	0.0	0.0	0.75	0.0
36	36	3/4	3/4	4/4	2	1	V65					C	V		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	0	5	0.0	0.0	0.75	0.0
37	37	0	0	4/4	2	1	I					C	V		I		I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.75	0.0
37	37	1/2	1/2	4/4	2	1	ii6					C	V		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
38	38	0	0	4/4	2	1	V(64)					C	V		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	4	0.0	0.0	0.5	0.0
38	38	1/2	1/2	4/4	2	1	V7\\					C	V		V7		V		7				\\	Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.5	0.0
39	39	0	0	4/4	2	1	v.i[i					C	v	i	i		i							m	0	1	1, -2, 2		1	1	0	5	0.0	0.0	1.25	0.0
39	39	1/4	1/4	4/4	2	1	iio				#viio6	C	v	i	iio		ii	o						o	0	1	3, 0, -3		3	3	0	4	0.0	0.0	0.5	0.0
39	39	1/2	1/2	4/4	2	1	i]					C	v	i	i		i							m	0	1	1, -2, 2		1	1	0	4	0.0	0.0	0.5	0.0
39	39	3/4	3/4	4/4	2	1	V7					C	v		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	0	5	0.0	0.0	0.75	0.0
40	40	0	0	4/4	2	1	i[i					C	v	i	i		i							m	0	1	1, -2, 2		1	1	0	5	0.0	0.0	1.25	0.0
40	40	1/4	1/4	4/4	2	1	iio				#viio6	C	v	i	iio		ii	o						o	0	1	3, 0, -3		3	3	0	4	0.0	0.0	0.5	0.0
40	40	1/2	1/2	4/4	2	1	i					C	v	i	i		i							m	0	1	1, -2, 2		1	1	0	4	0.0	0.0	0.5	0.0
40	40	3/4	3/4	4/4	2	1	i.V]					C	i	v	V		V							M	0	1	1, 5, 2		1	1	0	6	0.0	0.0	1.0	0.0
41	41	0	0	4/4	2	1	i[i					C	i	i	i		i							m	0	1	0, -3, 1		0	0	0	6	0.0	0.0	2.0	0.0
41	41	1/4	1/4	4/4	2	1	iio				#viio6	C	i	i	iio		ii	o						o	0	1	2, -1, -4		2	2	0	4	0.0	0.0	0.5	0.0
41	41	1/2	1/2	4/4	2	1	i]					C	i	i	i		i							m	0	1	0, -3, 1		0	0	0	4	0.0	0.0	0.5	0.0
41	41	3/4	3/4	4/4	2	1	V7					C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1	0	6	0.0	0.0	1.0	0.0
42	42	0	0	4/4	2	1	i[i					C	i	i	i		i							m	0	1	0, -3, 1		0	0	0	6	0.0	0.0	2.0	0.0
42	42	1/4	1/4	4/4	2	1	iio				#viio6	C	i	i	iio		ii	o						o	0	1	2, -1, -4		2	2	0	4	0.0	0.0	0.5	0.0
42	42	1/2	1/2	4/4	2	1	i]					C	i	i	i		i							m	0	1	0, -3, 1		0	0	0	4	0.0	0.0	0.5	0.0
42	42	3/4	3/4	4/4	2	1	#viio64/iv					C	i		#viio64/iv		#vii	o	64		iv			o	0	1	-2, 4, 1		4	-2	0	6	0.0	0.0	1.0	0.0
43	43	0	0	4/4	2	1	v.#viio6					C	v		#viio6		#vii	o	6					o	0	1	3, 0, 6		6	3	0	6	0.0	0.0	1.0	0.0
43	43	1/4	1/4	4/4	2	1	i					C	v		i		i							m	0	1	1, -2, 2		1	1	0	6	0.0	0.0	1.0	0.0
43	43	1/2	1/2	4/4	2	1	#viio					C	v		#viio		#vii	o						o	0	1	6, 3, 0		6	6	0	6	0.0	0.0	1.5	0.0
43	43	3/4	3/4	4/4	2	1	#viio7					C	v		#viio7		#vii	o	7					o7	0	1	6, 3, 0, -3		6	6	0	4	0.0	0.0	0.5	0.0
44	44	0	0	4/4	2	1	i					C	v		i		i							m	0	1	1, -2, 2		1	1	0	6	0.0	0.0	1.0	0.0
44	44	1/4	1/4	4/4	2	1	V7					C	v		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	0	6	0.0	0.0	1.0	0.0
44	44	1/2	1/2	4/4	2	1	VI					C	v		VI		VI							M	0	1	-3, 1, -2		-3	-3	0	6	0.0	0.0	1.0	0.0
44	44	3/4	3/4	4/4	2	1	#viio7/iv					C	v		#viio7/iv		#vii	o	7		iv			o7	0	1	5, 2, -1, -4		5	5	0	6	0.0	0.0	1.0	0.0
45	45	0	0	4/4	2	1	iv					C	v		iv		iv							m	0	1	0, -3, 1		0	0	0	6	0.0	0.0	1.0	0.0
45	45	1/4	1/4	4/4	2	1	V7/iv					C	v		V7/iv		V		7		iv			Mm7	0	1	1, 5, 2, -1		1	1	0	6	0.0	0.0	1.0	0.0
45	45	1/2	1/2	4/4	2	1	iv					C	v		iv		iv							m	0	1	0, -3, 1		0	0	0	6	0.0	0.0	1.0	0.0
45	45	3/4	3/4	4/4	2	1	V7					C	v		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	0	6	0.0	0.0	1.0	0.0
46	46	0	0	4/4	2	1	VI[VI					C	v	VI	VI		VI							M	0	1	-3, 1, -2		-3	-3	0	6	0.0	0.0	2.0	0.0
46	46	1/4	1/4	4/4	2	1	V/iv					C	v	VI	V/iv		V				iv			M	0	1	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
46	46	1/2	1/2	4/4	2	1	iv6					C	v	VI	iv6		iv		6					m	0	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.5	0.0
46	46	3/4	3/4	4/4	2	1	It6]					C	v	VI	It6	It	vii	o	6	b3	V			It	0	1	-3, 1, 7		7	-3	0	6	0.0	0.0	1.0	0.0
47	47	0	0	4/4	2	1	V					C	v		V		V							M	0	1	2, 6, 3		2	2	0	6	0.0	0.0	1.0	0.0
47	47	1/4	1/4	4/4	2	1	It6					C	v		It6	It	vii	o	6	b3	V			It	0	1	-3, 1, 7		7	-3	0	6	0.0	0.0	1.0	0.0
47	47	1/2	1/2	4/4	2	1	V					C	v		V		V							M	0	1	2, 6, 3		2	2	0	6	0.0	0.0	1.0	0.0
47	47	3/4	3/4	4/4	2	1	It6					C	v		It6	It	vii	o	6	b3	V			It	0	1	-3, 1, 7		7	-3	0	6	0.0	0.0	1.0	0.0
48	48	0	0	4/4	2	1	V(#74)					C	v		V(#74)		V			#74				M	0	1	2, 1, 3	7	2	2	0	5	0.0	0.0	3.0	0.0
48	48	1/2	1/2	4/4	2	1	V\\					C	v		V		V						\\	M	0	1	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
49	49	0	0	4/4	2	1	V.I[I					C	V	I	I		I							M	0	0	1, 5, 2		1	1	4	14	0.2222222222222222	0.3333333333333333	2.6666666666666665	0.1111111111111111
50	50	0	0	4/4	2	1	ii6					C	V	I	ii6		ii		6					m	0	0	0, 4, 3		3	0	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
50	50	1/2	1/2	4/4	2	1	viio6					C	V	I	viio6		vii	o	6					o	0	0	3, 0, 6		6	3	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
51	51	0	0	4/4	2	1	I					C	V	I	I		I							M	0	0	1, 5, 2		1	1	4	14	0.2222222222222222	0.3333333333333333	2.6666666666666665	0.1111111111111111
52	52	0	0	4/4	2	1	ii6					C	V	I	ii6		ii		6					m	0	0	0, 4, 3		3	0	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
52	52	1/2	1/2	4/4	2	1	viio6					C	V	I	viio6		vii	o	6					o	0	0	3, 0, 6		6	3	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
53	53	0	0	4/4	2	1	I\\					C	V	I	I		I						\\	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	1.5	0.0
53	53	1/4	1/4	4/4	2	1	vi				IV6	C	V	I	vi		vi							m	0	0	4, 1, 5		4	4	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
53	53	1/2	1/2	4/4	2	1	V					C	V	I	V		V							M	0	0	2, 6, 3		2	2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
53	53	3/4	3/4	4/4	2	1	IV				ii6	C	V	I	IV		IV							M	0	0	0, 4, 1		0	0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
54	54	0	0	4/4	2	1	I					C	V	I	I		I							M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.08333333333333333	1.6666666666666667	0.047619047619047616
54	54	1/4	1/4	4/4	2	1	vi				IV6	C	V	I	vi		vi							m	0	0	4, 1, 5		4	4	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
54	54	1/2	1/2	4/4	2	1	V					C	V	I	V		V							M	0	0	2, 6, 3		2	2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
54	54	3/4	3/4	4/4	2	1	IV				ii6	C	V	I	IV		IV							M	0	0	0, 4, 1		0	0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
55	55	0	0	4/4	2	1	I]					C	V	I	I		I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	1.0	0.0
55	55	1/4	1/4	4/4	2	1	I6					C	V		I6		I		6					M	0	0	5, 2, 1		1	5	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
55	55	1/2	1/2	4/4	2	1	IV					C	V		IV		IV							M	0	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
55	55	3/4	3/4	4/4	2	1	viio6					C	V		viio6		vii	o	6					o	0	0	3, 0, 6		6	3	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
56	56	0	0	4/4	2	1	iii					C	V		iii		iii							m	0	0	5, 2, 6		5	5	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
56	56	1/4	1/4	4/4	2	1	V6/ii					C	V		V6/ii		V		6		ii			M	0	0	8, 5, 4		4	8	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
56	56	1/2	1/2	4/4	2	1	ii					C	V		ii		ii							m	0	0	3, 0, 4		3	3	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
56	56	3/4	3/4	4/4	2	1	V6					C	V		V6		V		6					M	0	0	6, 3, 2		2	6	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
57	57	0	0	4/4	2	1	I					C	V		I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
57	57	1/4	1/4	4/4	2	1	IV6					C	V		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.75	0.0
57	57	1/2	1/2	4/4	2	1	iii6					C	V		iii6		iii		6					m	0	0	2, 6, 5		5	2	0	3	0.0	0.0	0.75	0.0
57	57	3/4	3/4	4/4	2	1	ii6					C	V		ii6		ii		6					m	0	0	0, 4, 3		3	0	0	4	0.0	0.0	0.75	0.0
58	58	0	0	4/4	2	1	V(64)					C	V		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	4	0.0	0.0	2.0	0.0
58	58	1/2	1/2	4/4	2	1	V7\\					C	V		V7		V		7				\\	Mm7	0	0	2, 6, 3, 0		2	2	1	4	0.2	0.0	2.0	0.0
59	59	0	0	4/4	2	1	I[I					C	V	I	I		I							M	0	0	1, 5, 2		1	1	4	14	0.2222222222222222	0.3333333333333333	2.6666666666666665	0.1111111111111111
60	60	0	0	4/4	2	1	ii6					C	V	I	ii6		ii		6					m	0	0	0, 4, 3		3	0	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
60	60	1/2	1/2	4/4	2	1	viio6					C	V	I	viio6		vii	o	6					o	0	0	3, 0, 6		6	3	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
61	61	0	0	4/4	2	1	I					C	V	I	I		I							M	0	0	1, 5, 2		1	1	4	14	0.2222222222222222	0.3333333333333333	2.6666666666666665	0.1111111111111111
62	62	0	0	4/4	2	1	ii6					C	V	I	ii6		ii		6					m	0	0	0, 4, 3		3	0	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
62	62	1/2	1/2	4/4	2	1	viio6					C	V	I	viio6		vii	o	6					o	0	0	3, 0, 6		6	3	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
63	63	0	0	4/4	2	1	I]					C	V	I	I		I							M	0	0	1, 5, 2		1	1	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
63	63	1/2	1/2	4/4	2	1	vi					C	V		vi		vi							m	0	0	4, 1, 5		4	4	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
64	64	0	0	4/4	2	1	IV					C	V		IV		IV							M	0	0	0, 4, 1		0	0	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
64	64	1/2	1/2	4/4	2	1	V7					C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
65	65	0	0	4/4	2	1	I					C	V		I		I							M	0	0	1, 5, 2		1	1	2	10	0.16666666666666666	0.16666666666666666	1.8333333333333333	0.08333333333333333
65	65	1/2	1/2	4/4	2	1	vi					C	V		vi		vi							m	0	0	4, 1, 5		4	4	2	10	0.16666666666666666	0.16666666666666666	1.8333333333333333	0.08333333333333333
66	66	0	0	4/4	2	1	ii65					C	V		ii65		ii		65					mm7	0	0	0, 4, 1, 3		3	0	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
66	66	1/2	1/2	4/4	2	1	V43					C	V		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	2	8	0.2	0.16666666666666666	1.3333333333333333	0.1111111111111111
67	67	0	0	4/4	2	1	I\\					C	V		I		I						\\	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
67	67	1/2	1/2	4/4	2	1	V7					C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	7	0.2222222222222222	0.16666666666666666	1.8333333333333333	0.08333333333333333
68	68	0	0	4/4	2	1	I					C	V		I		I							M	0	0	1, 5, 2		1	1	3	5	0.375	0.25	0.75	0.25
68	68	1/2	1/2	4/4	2	1	V7					C	V		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	7	0.2222222222222222	0.16666666666666666	1.8333333333333333	0.08333333333333333
69	69	0	0	4/4	2	1	I\\					C	V		I		I						\\	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
70	70	0	0	4/4	2	1	v.i					C	v		i		i							m	0	1	1, -2, 2		1	1	8	19	0.2962962962962963	0.6666666666666666	2.0833333333333335	0.2424242424242424
72	72	0	0	4/4	2	1	VI[VI					C	v	VI	VI		VI							M	0	1	-3, 1, -2		-3	-3	4	9	0.3076923076923077	0.3333333333333333	1.6666666666666667	0.16666666666666666
73	73	0	0	4/4	2	1	bVI.V7					C	bVI	V	V7		V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	4	12	0.25	0.3333333333333333	2.4166666666666665	0.1212121212121212
74	74	0	0	4/4	2	1	I					C	bVI	V	I		I							M	0	0	-4, 0, -3		-4	-4	2	7	0.2222222222222222	0.16666666666666666	1.3333333333333333	0.1111111111111111
74	74	1/2	1/2	4/4	2	1	V7					C	bVI	V	V7		V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	2	7	0.2222222222222222	0.16666666666666666	1.3333333333333333	0.1111111111111111
75	75	0	0	4/4	2	1	I					C	bVI	V	I		I							M	0	0	-4, 0, -3		-4	-4	2	7	0.2222222222222222	0.16666666666666666	1.3333333333333333	0.1111111111111111
75	75	1/2	1/2	4/4	2	1	bIII.viio6					C	bIII	I	viio6		vii	o	6					o	0	0	-1, -4, 2		2	-1	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
76	76	0	0	4/4	2	1	I]					C	bIII	I	I		I							M	0	0	-3, 1, -2		-3	-3	6	8	0.42857142857142855	0.5	2.5	0.16666666666666666
77	77	0	0	4/4	2	1	bVII.ii					C	bVII		ii		ii							m	0	0	0, -3, 1		0	0	6	8	0.42857142857142855	0.5	2.5	0.16666666666666666
78	78	0	0	4/4	2	1	viio					C	bVII		viio		vii	o						o	0	0	3, 0, -3		3	3	5	9	0.35714285714285715	0.4166666666666667	2.5833333333333335	0.1388888888888889
79	79	0	0	4/4	2	1	I[I					C	bVII	I	I		I							M	0	0	-2, 2, -1		-2	-2	4	14	0.2222222222222222	0.3333333333333333	2.6666666666666665	0.1111111111111111
80	80	0	0	4/4	2	1	ii6					C	bVII	I	ii6		ii		6					m	0	0	-3, 1, 0		0	-3	3	6	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.4444444444444444
