mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	6/8	2	1	F.I[I					F	I	I	I	I							M	0	0	-1, 3, 0		-1	-1	0	8	0.0	0.0	1.75	0.0
1	1	5/8	5/8	6/8	2	1	V+/IV	0	-8	/		F	I	I	V+/IV	V	+			IV			+	0	0	-1, 3, 7		-1	-1	0	2	0.0	0.0	0.25	0.0
2	2	0	0	6/8	2	1	IV					F	I	I	IV	IV							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.0	0.0
2	2	3/8	3/8	6/8	2	1	IV6					F	I	I	IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.875	0.0
3	3	0	0	6/8	2	1	viio64					F	I	I	viio64	vii	o	64					o	0	0	-2, 4, 1		4	-2	1	5	0.16666666666666666	0.375	0.625	0.375
3	3	3/8	3/8	6/8	2	1	V2					F	I	I	V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	1	5	0.16666666666666666	0.375	0.625	0.375
4	4	0	0	6/8	2	1	I]					F	I	I	I	I							M	0	0	-1, 3, 0		-1	-1	0	10	0.0	0.0	1.875	0.0
5	5	0	0	6/8	2	1	V43					F	I		V43	V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	15	0.0	0.0	2.625	0.0
6	6	0	0	6/8	2	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	7	0.0	0.0	1.625	0.0
6	6	1/2	1/2	6/8	2	1	#viio6/ii	0	-8	/		F	I		#viio6/ii	#vii	o	6		ii			o	0	0	3, 0, 6		6	3	0	8	0.0	0.0	1.0	0.0
7	7	0	0	6/8	2	1	ii					F	I		ii	ii							m	0	0	1, -2, 2		1	1	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
7	7	3/8	3/8	6/8	2	1	ii6					F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	0	6	0.0	0.0	1.5	0.0
