mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	6/8	2	1	e.i					e	i		i		i							m	1	1	4, 1, 5		4	4	2	9	0.18181818181818182	0.125	0.9375	0.11764705882352941
1	1	5/8	5/8	6/8	2	1	i6					e	i		i6		i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.25	0.0
2	2	0	0	6/8	2	1	iv					e	i		iv		iv							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
2	2	1/8	1/8	6/8	2	1	i6					e	i		i6		i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.25	0.0
2	2	1/4	1/4	6/8	2	1	iv					e	i		iv		iv							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
2	2	3/8	3/8	6/8	2	1	i6					e	i		i6		i		6					m	1	1	1, 5, 4		4	1	2	4	0.3333333333333333	0.125	0.375	0.25
3	3	0	0	6/8	2	1	i					e	i		i		i							m	1	1	4, 1, 5		4	4	2	8	0.2	0.125	0.6875	0.15384615384615385
3	3	5/8	5/8	6/8	2	1	i6					e	i		i6		i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.25	0.0
4	4	0	0	6/8	2	1	iv					e	i		iv		iv							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
4	4	1/8	1/8	6/8	2	1	i6					e	i		i6		i		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.25	0.0
4	4	1/4	1/4	6/8	2	1	iv					e	i		iv		iv							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
4	4	3/8	3/8	6/8	2	1	i6\\					e	i		i6		i		6				\\	m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	0.25	0.0
5	5	0	0	6/8	2	1	i					e	i		i		i							m	1	1	4, 1, 5		4	4	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
5	5	3/8	3/8	6/8	2	1	iv					e	i		iv		iv							m	1	1	3, 0, 4		3	3	5	5	0.5	0.3125	0.4375	0.4166666666666667
6	6	0	0	6/8	2	1	V7/III					e	i		V7/III		V		7		III			Mm7	1	1	2, 6, 3, 0		2	2	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
6	6	3/8	3/8	6/8	2	1	III					e	i		III		III							M	1	1	1, 5, 2		1	1	2	4	0.3333333333333333	0.125	0.375	0.25
7	7	0	0	6/8	2	1	VI					e	i		VI		VI							M	1	1	0, 4, 1		0	0	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
7	7	3/8	3/8	6/8	2	1	iio					e	i		iio		ii	o						o	1	1	6, 3, 0		6	6	6	4	0.6	0.375	0.375	0.5
8	8	0	0	6/8	2	1	V7					e	i		V7		V		7					Mm7	1	1	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
8	8	3/8	3/8	6/8	2	1	i\\					e	i		i		i						\\	m	1	1	4, 1, 5		4	4	0	2	0.0	0.0	0.25	0.0
8	8	1/2	1/2	6/8	2	1	V43					e	i		V43		V		43					Mm7	1	1	6, 3, 5, 9		5	6	1	3	0.25	0.0625	0.1875	0.25
9	9	0	0	6/8	2	1	i					e	i		i		i							m	1	1	4, 1, 5		4	4	2	3	0.4	0.125	0.375	0.25
9	9	1/4	1/4	6/8	2	1	i6					e	i		i6		i		6					m	1	1	1, 5, 4		4	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
