mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	1/8	3/4	4/4	2	1	Bb.I					Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	4	6	0.4	0.5	0.75	0.4
3	2	0	0	4/4	2	1	IV					Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	1	8	0.1111111111111111	0.125	1.125	0.1
4	3	0	0	4/4	2	1	V7					Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	2	10	0.16666666666666666	0.25	2.5	0.09090909090909091
5	4	0	0	4/4	2	1	I					Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	1	8	0.1111111111111111	0.125	1.125	0.1
6	5	0	0	4/4	2	1	IV					Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	2	12	0.14285714285714285	0.25	1.5	0.14285714285714285
7	6	0	0	4/4	2	1	I6					Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	2	12	0.14285714285714285	0.25	1.5	0.14285714285714285
8	7	0	0	4/4	2	1	ii65					Bb	I		ii65		ii		65					mm7	0	0	-3, 1, -2, 0		0	-3	3	9	0.25	0.1875	0.8125	0.1875
8	7	1/2	1/2	4/4	2	1	V(64)					Bb	I		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	3	9	0.25	0.1875	0.8125	0.1875
9	8	0	0	4/4	2	1	IV6					Bb	I		IV6		IV		6					M	0	0	1, -2, -3		-3	1	4	6	0.4	0.25	1.75	0.125
9	8	1/2	1/2	4/4	2	1	viio6/V					Bb	I		viio6/V		vii	o	6		V			o	0	0	1, -2, 4		4	1	2	2	0.5	0.125	0.125	0.5
9	8	3/4	3/4	4/4	2	1	V65					Bb	I		V65		V		65					Mm7	0	0	3, 0, -3, -1		-1	3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
