mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	e.i					e	i		i		i							m	1	1	4, 1, 5		4	4	3	13	0.1875	0.25	2.375	0.09523809523809523
2	2	0	0	4/4	2	1	#viio6					e	i		#viio6		#vii	o	6					o	1	1	6, 3, 9		9	6	4	11	0.26666666666666666	0.25	2.0	0.1111111111111111
2	2	7/8	7/8	4/4	2	1	VI6					e	i		VI6		VI		6					M	1	1	4, 1, 0		0	4	0	2	0.0	0.0	0.25	0.0
3	3	0	0	4/4	2	1	V65					e	i		V65		V		65					Mm7	1	1	9, 6, 3, 5		5	9	1	15	0.0625	0.0625	2.5625	0.023809523809523808
4	4	0	0	4/4	2	1	i\\					e	i		i		i						\\	m	1	1	4, 1, 5		4	4	4	7	0.36363636363636365	0.25	1.5	0.14285714285714285
4	4	5/8	5/8	4/4	2	1	i6					e	i		i6		i		6					m	1	1	1, 5, 4		4	1	0	4	0.0	0.0	0.5	0.0
4	4	7/8	7/8	4/4	2	1	#viio6					e	i		#viio6		#vii	o	6					o	1	1	6, 3, 9		9	6	0	2	0.0	0.0	0.25	0.0
5	5	0	0	4/4	2	1	i6					e	i		i6		i		6					m	1	1	1, 5, 4		4	1	0	5	0.0	0.0	1.375	0.0
5	5	1/2	1/2	4/4	2	1	V6/iv					e	i		V6/iv		V		6		iv			M	1	1	8, 5, 4		4	8	2	9	0.18181818181818182	0.125	1.125	0.1
6	6	0	0	4/4	2	1	iv					e	i		iv		iv							m	1	1	3, 0, 4		3	3	4	11	0.26666666666666666	0.25	2.0	0.1111111111111111
6	6	7/8	7/8	4/4	2	1	i6					e	i		i6		i		6					m	1	1	1, 5, 4		4	1	0	2	0.0	0.0	0.25	0.0
7	7	0	0	4/4	2	1	III.V6					e	III		V6		V		6					M	1	0	6, 3, 2		2	6	2	14	0.125	0.125	2.5	0.047619047619047616
8	8	0	0	4/4	2	1	I\\					e	III		I		I						\\	M	1	0	1, 5, 2		1	1	4	11	0.26666666666666666	0.25	2.0	0.1111111111111111
8	8	7/8	7/8	4/4	2	1	V6					e	III		V6		V		6					M	1	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
9	9	0	0	4/4	2	1	IV6					e	III		IV6		IV		6					M	1	0	4, 1, 0		0	4	0	6	0.0	0.0	1.5	0.0
9	9	1/2	1/2	4/4	2	1	viio					e	III		viio		vii	o						o	1	0	6, 3, 0		6	6	0	5	0.0	0.0	1.0	0.0
10	10	0	0	4/4	2	1	i.V6					e	i		V6		V		6					M	1	1	9, 6, 5		5	9	1	3	0.25	0.0625	0.6875	0.08333333333333333
10	10	1/4	1/4	4/4	2	1	V65					e	i		V65		V		65					Mm7	1	1	9, 6, 3, 5		5	9	1	3	0.25	0.0625	0.1875	0.25
10	10	1/2	1/2	4/4	2	1	i					e	i		i		i							m	1	1	4, 1, 5		4	4	2	6	0.25	0.125	0.875	0.125
11	11	0	0	4/4	2	1	viio7/V					e	i		viio7/V		vii	o	7		V			o7	1	1	10, 7, 4, 1		10	10	0	17	0.0	0.0	1.9375	0.0
