mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	C.I[I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	2	18	0.1	0.125	5.875	0.020833333333333332
2	2	3/8	3/8	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
2	2	1/2	1/2	4/4	2	1	#viio/vi					C	I	I	#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8	0	4	0.0	0.0	0.5	0.0
2	2	3/4	3/4	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
3	3	0	0	4/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	2	22	0.08333333333333333	0.125	6.5	0.018867924528301886
4	4	1/2	1/2	4/4	2	1	ii				viio6	C	I	I	ii		ii							m	0	0	2, -1, 3		2	2	2	2	0.5	0.125	0.375	0.25
4	4	3/4	3/4	4/4	2	1	V65					C	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	4	0.0	0.0	0.5	0.0
5	5	0	0	4/4	2	1	I]\\					C	I	I	I		I						\\	M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
5	5	3/8	3/8	4/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
5	5	1/2	1/2	4/4	2	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	8	0.0	0.0	1.0	0.0
5	5	3/4	3/4	4/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
6	6	0	0	4/4	2	1	I					C	I		I		I							M	0	0	0, 4, 1		0	0	2	6	0.25	0.08333333333333333	0.9166666666666666	0.08333333333333333
6	6	3/8	3/8	4/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
6	6	1/2	1/2	4/4	2	1	I6					C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	8	0.0	0.0	1.0	0.0
6	6	3/4	3/4	4/4	2	1	V					C	I		V		V							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
7	7	0	0	4/4	2	1	I[I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	2	6	0.25	0.08333333333333333	0.9166666666666666	0.08333333333333333
7	7	3/8	3/8	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
7	7	1/2	1/2	4/4	2	1	#viio/vi					C	I	I	#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
7	7	3/4	3/4	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	1	3	0.25	0.0	0.375	0.0
7	7	7/8	7/8	4/4	2	1	IV					C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.0625	0.3125	0.16666666666666666
8	8	0	0	4/4	2	1	I					C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	9	0.0	0.0	1.125	0.0
8	8	3/8	3/8	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	1	3	0.25	0.0	0.375	0.0
8	8	1/2	1/2	4/4	2	1	#viio/vi					C	I	I	#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
8	8	3/4	3/4	4/4	2	1	vi					C	I	I	vi		vi							m	0	0	3, 0, 4		3	3	1	3	0.25	0.0	0.375	0.0
8	8	7/8	7/8	4/4	2	1	IV					C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.0625	0.3125	0.16666666666666666
9	9	0	0	4/4	2	1	I]					C	I	I	I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
9	9	1/2	1/2	4/4	2	1	V(64)					C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	1	5	0.16666666666666666	0.0625	0.9375	0.0625
9	9	3/4	3/4	4/4	2	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	2	5	0.2857142857142857	0.0625	0.9375	0.0625
10	10	0	0	4/4	2	1	vi					C	I		vi		vi							m	0	0	3, 0, 4		3	3	0	8	0.0	0.0	1.0	0.0
10	10	1/4	1/4	4/4	2	1	IV					C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
10	10	1/2	1/2	4/4	2	1	V(64)					C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	10	0.0	0.0	1.25	0.0
10	10	3/4	3/4	4/4	2	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.0625	0.9375	0.0625
11	11	0	0	4/4	2	1	I\\					C	I		I		I						\\	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
11	11	1/2	1/2	4/4	2	1	V(64)					C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	1	5	0.16666666666666666	0.0625	0.9375	0.0625
11	11	3/4	3/4	4/4	2	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	2	5	0.2857142857142857	0.0625	0.9375	0.0625
12	12	0	0	4/4	2	1	vi					C	I		vi		vi							m	0	0	3, 0, 4		3	3	0	8	0.0	0.0	1.0	0.0
12	12	1/4	1/4	4/4	2	1	IV					C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.25	0.0
12	12	1/2	1/2	4/4	2	1	V(64)					C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	10	0.0	0.0	1.25	0.0
12	12	3/4	3/4	4/4	2	1	V7					C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.0625	0.9375	0.0625
