mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	A.I[I					A	I	I	I		I							M	0	0	3, 7, 4		3	3	1	4	0.2	0.0625	0.6875	0.08333333333333333
1	1	1/4	1/4	2/4	2	1	vi					A	I	I	vi		vi							m	0	0	6, 3, 7		6	6	1	4	0.2	0.0625	0.4375	0.125
2	2	0	0	2/4	2	1	ii6					A	I	I	ii6		ii		6					m	0	0	2, 6, 5		5	2	2	4	0.3333333333333333	0.5625	0.4375	0.5625
2	2	1/4	1/4	2/4	2	1	V					A	I	I	V		V							M	0	0	4, 8, 5		4	4	1	4	0.2	0.0625	0.4375	0.125
3	3	0	0	2/4	2	1	I]					A	I	I	I		I							M	0	0	3, 7, 4		3	3	3	5	0.375	0.1875	0.6875	0.21428571428571427
3	3	3/8	3/8	2/4	2	1	I6					A	I		I6		I		6					M	0	0	7, 4, 3		3	7	1	3	0.25	0.0625	0.3125	0.16666666666666666
4	4	0	0	2/4	2	1	V43					A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	2	7	0.2222222222222222	0.0625	1.0625	0.05555555555555555
4	4	3/8	3/8	2/4	2	1	V65					A	I		V65		V		65					Mm7	0	0	8, 5, 2, 4		4	8	1	4	0.2	0.0625	0.4375	0.125
5	5	0	0	2/4	2	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
5	5	1/4	1/4	2/4	2	1	vi					A	I		vi		vi							m	0	0	6, 3, 7		6	6	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
6	6	0	0	2/4	2	1	ii6					A	I		ii6		ii		6					m	0	0	2, 6, 5		5	2	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
6	6	1/4	1/4	2/4	2	1	V65/V					A	I		V65/V		V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
7	7	0	0	2/4	2	1	V\\					A	I		V		V						\\	M	0	0	4, 8, 5		4	4	4	14	0.2222222222222222	0.25	1.25	0.16666666666666666
9	9	0	0	2/4	2	1	I[I					A	I	I	I		I							M	0	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.0625	1.1875	0.05
9	9	1/4	1/4	2/4	2	1	vi					A	I	I	vi		vi							m	0	0	6, 3, 7		6	6	1	4	0.2	0.0625	0.4375	0.125
10	10	0	0	2/4	2	1	ii6					A	I	I	ii6		ii		6					m	0	0	2, 6, 5		5	2	3	4	0.42857142857142855	1.0625	0.4375	0.7083333333333334
10	10	1/4	1/4	2/4	2	1	V					A	I	I	V		V							M	0	0	4, 8, 5		4	4	1	4	0.2	0.0625	0.4375	0.125
11	11	0	0	2/4	2	1	I]					A	I	I	I		I							M	0	0	3, 7, 4		3	3	3	6	0.3333333333333333	0.1875	0.9375	0.16666666666666666
11	11	3/8	3/8	2/4	2	1	I6					A	I		I6		I		6					M	0	0	7, 4, 3		3	7	1	3	0.25	0.0625	0.3125	0.16666666666666666
12	12	0	0	2/4	2	1	V43					A	I		V43		V		43					Mm7	0	0	5, 2, 4, 8		4	5	2	7	0.2222222222222222	0.0625	1.0625	0.05555555555555555
12	12	3/8	3/8	2/4	2	1	V65					A	I		V65		V		65					Mm7	0	0	8, 5, 2, 4		4	8	1	4	0.2	0.0625	0.4375	0.125
13	13	0	0	2/4	2	1	I					A	I		I		I							M	0	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
13	13	1/4	1/4	2/4	2	1	vi					A	I		vi		vi							m	0	0	6, 3, 7		6	6	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
14	14	0	0	2/4	2	1	ii					A	I		ii		ii							m	0	0	5, 2, 6		5	5	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
14	14	1/4	1/4	2/4	2	1	V					A	I		V		V							M	0	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
15	15	0	0	2/4	2	1	iii					A	I		iii		iii							m	0	0	7, 4, 8		7	7	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
15	15	1/4	1/4	2/4	2	1	vi					A	I		vi		vi							m	0	0	6, 3, 7		6	6	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
16	16	0	0	2/4	2	1	IV					A	I		IV		IV							M	0	0	2, 6, 3		2	2	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
16	16	1/4	1/4	2/4	2	1	viio6					A	I		viio6		vii	o	6					o	0	0	5, 2, 8		8	5	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
17	17	0	0	2/4	2	1	I6					A	I		I6		I		6					M	0	0	7, 4, 3		3	7	8	10	0.4444444444444444	0.5	1.0	0.3333333333333333
19	19	0	0	2/4	2	1	V7					A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	0.5	0.0
19	19	3/8	3/8	2/4	2	1	#viio7/vi	0	-7.6	/		A	I		#viio7/vi		#vii	o	7		vi			o7	0	0	11, 8, 5, 2		11	11	0	4	0.0	0.0	0.5	0.0
20	20	0	0	2/4	2	1	vi					A	I		vi		vi							m	0	0	6, 3, 7		6	6	0	5	0.0	0.0	1.0	0.0
20	20	1/4	1/4	2/4	2	1	ii6					A	I		ii6		ii		6					m	0	0	2, 6, 5		5	2	0	6	0.0	0.0	1.0	0.0
21	21	0	0	2/4	2	1	V(64)					A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	5	0.0	0.0	1.0	0.0
21	21	1/4	1/4	2/4	2	1	V7					A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	5	0.16666666666666666	0.0625	0.9375	0.0625
22	22	0	0	2/4	2	1	I[I\\					A	I	I	I		I						\\	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.5	0.0
22	22	1/4	1/4	2/4	2	1	I					A	I	I	I		I							M	0	0	3, 7, 4		3	3	0	9	0.0	0.0	2.0	0.0
23	23	1/4	1/4	2/4	2	1	viio64					A	I	I	viio64		vii	o	64					o	0	0	2, 8, 5		8	2	0	3	0.0	0.0	0.5	0.0
24	24	0	0	2/4	2	1	I\\					A	I	I	I		I						\\	M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.0	0.0
24	24	1/4	1/4	2/4	2	1	I]					A	I	I	I		I							M	0	0	3, 7, 4		3	3	4	12	0.25	0.25	1.25	0.16666666666666666
25	25	1/4	1/4	2/4	2	1	V7					A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	7	0.125	0.0625	0.6875	0.08333333333333333
26	26	0	0	2/4	2	1	I\\					A	I		I		I						\\	M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
26	26	1/4	1/4	2/4	2	1	I6					A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
27	27	0	0	2/4	2	1	vi[vi					A	I	vi	vi		vi							m	0	0	6, 3, 7		6	6	0	5	0.0	0.0	1.5	0.0
27	27	1/4	1/4	2/4	2	1	#viio64/vi					A	I	vi	#viio64/vi		#vii	o	64		vi			o	0	0	5, 11, 8		11	5	0	3	0.0	0.0	0.5	0.0
28	28	0	0	2/4	2	1	vi\\					A	I	vi	vi		vi						\\	m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	0.5	0.0
28	28	1/4	1/4	2/4	2	1	vi					A	I	vi	vi		vi							m	0	0	6, 3, 7		6	6	2	6	0.25	0.125	0.625	0.16666666666666666
29	29	0	0	2/4	2	1	V.viio6]					A	V	ii	viio6		vii	o	6					o	0	0	6, 3, 9		9	6	1	7	0.125	0.0625	0.6875	0.08333333333333333
29	29	1/4	1/4	2/4	2	1	I					A	V		I		I							M	0	0	4, 8, 5		4	4	2	6	0.25	0.125	0.625	0.16666666666666666
30	30	0	0	2/4	2	1	V[V					A	V	V	V		V							M	0	0	5, 9, 6		5	5	1	6	0.14285714285714285	0.0625	1.1875	0.05
30	30	1/4	1/4	2/4	2	1	V7					A	V	V	V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.25	0.0
30	30	3/8	3/8	2/4	2	1	I6					A	V	V	I6		I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.25	0.0
31	31	0	0	2/4	2	1	V					A	V	V	V		V							M	0	0	5, 9, 6		5	5	0	4	0.0	0.0	0.75	0.0
31	31	1/8	1/8	2/4	2	1	I					A	V	V	I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.25	0.0
31	31	1/4	1/4	2/4	2	1	V7					A	V	V	V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	6	0.0	0.0	0.5	0.0
32	32	0	0	2/4	2	1	I6					A	V	V	I6		I		6					M	0	0	8, 5, 4		4	8	1	8	0.1111111111111111	0.0625	1.1875	0.05
32	32	3/8	3/8	2/4	2	1	V					A	V	V	V		V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.25	0.0
33	33	0	0	2/4	2	1	I					A	V	V	I		I							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.75	0.0
33	33	1/8	1/8	2/4	2	1	V7					A	V	V	V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.25	0.0
33	33	1/4	1/4	2/4	2	1	I6					A	V	V	I6		I		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.25	0.0
33	33	3/8	3/8	2/4	2	1	I					A	V	V	I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.25	0.0
34	34	0	0	2/4	2	1	V					A	V	V	V		V							M	0	0	5, 9, 6		5	5	1	5	0.16666666666666666	0.0625	0.9375	0.0625
34	34	1/4	1/4	2/4	2	1	V7					A	V	V	V7		V		7					Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.25	0.0
34	34	3/8	3/8	2/4	2	1	v.i6					A	v	V	i6		i		6					m	0	1	1, 5, 4		4	1	0	3	0.0	0.0	0.25	0.0
35	35	0	0	2/4	2	1	V					A	v	V	V		V							M	0	1	5, 9, 6		5	5	0	4	0.0	0.0	0.75	0.0
35	35	1/8	1/8	2/4	2	1	i					A	v	V	i		i							m	0	1	4, 1, 5		4	4	0	3	0.0	0.0	0.25	0.0
35	35	1/4	1/4	2/4	2	1	V7					A	v	V	V7		V		7					Mm7	0	1	5, 9, 6, 3		5	5	0	6	0.0	0.0	0.5	0.0
36	36	0	0	2/4	2	1	i6					A	v	V	i6		i		6					m	0	1	1, 5, 4		4	1	1	8	0.1111111111111111	0.0625	1.1875	0.05
36	36	3/8	3/8	2/4	2	1	V					A	v	V	V		V							M	0	1	5, 9, 6		5	5	0	3	0.0	0.0	0.25	0.0
