mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
44	43	0	0	2/4	2	1	I		G	V		I		I							M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.375	0.0
44	43	1/4	1/4	2/4	2	1	V		G	V		V		V							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	0.75	0.0
45	44	0	0	2/4	2	1	vi7		G	V		vi7		vi		7					mm7	0	0	5, 2, 6, 3		5	5	0	8	0.0	0.0	0.75	0.0
45	44	1/4	1/4	2/4	2	1	V6		G	V		V6		V		6					M	0	0	7, 4, 3		3	7	0	8	0.0	0.0	0.75	0.0
46	45	0	0	2/4	2	1	I		G	V		I		I							M	0	0	2, 6, 3		2	2	2	13	0.13333333333333333	0.08333333333333333	1.0416666666666667	0.07407407407407407
47	46	0	0	2/4	2	1	ii7		G	V		ii7		ii		7					mm7	0	0	4, 1, 5, 2		4	4	0	8	0.0	0.0	0.75	0.0
47	46	1/4	1/4	2/4	2	1	I6		G	V		I6		I		6					M	0	0	6, 3, 2		2	6	0	8	0.0	0.0	0.75	0.0
48	47	0	0	2/4	2	1	IV		G	V		IV		IV							M	0	0	1, 5, 2		1	1	2	5	0.2857142857142857	0.08333333333333333	0.2916666666666667	0.2222222222222222
48	47	1/4	1/4	2/4	2	1	V7/V		G	V		V7/V		V		7		V			Mm7	0	0	4, 8, 5, 2		4	4	0	10	0.0	0.0	1.0	0.0
49	48	0	0	2/4	2	1	V		G	V		V		V							M	0	0	3, 7, 4		3	3	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
49	48	1/4	1/4	2/4	2	1	V7/vi		G	V		V7/vi		V		7		vi			Mm7	0	0	6, 10, 7, 4		6	6	0	10	0.0	0.0	1.0	0.0
50	49	0	0	2/4	2	1	vi		G	V		vi		vi							m	0	0	5, 2, 6		5	5	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
50	49	1/4	1/4	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	10	0.0	0.0	1.0	0.0
51	50	0	0	2/4	2	1	I		G	V		I		I							M	0	0	2, 6, 3		2	2	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
51	50	1/4	1/4	2/4	2	1	V43/V		G	V		V43/V		V		43		V			Mm7	0	0	5, 2, 4, 8		4	5	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
52	51	0	0	2/4	2	1	V[V		G	V	V	V		V							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	1.0	0.0
52	51	1/4	1/4	2/4	2	1	viio/V		G	V	V	viio/V		vii	o			V			o	0	0	8, 5, 2		8	8	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
52	51	3/8	3/8	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.25	0.0
53	52	0	0	2/4	2	1	I6		G	V	V	I6		I		6					M	0	0	6, 3, 2		2	6	1	7	0.125	0.041666666666666664	0.9583333333333334	0.041666666666666664
53	52	1/4	1/4	2/4	2	1	I		G	V	V	I		I							M	0	0	2, 6, 3		2	2	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
54	53	0	0	2/4	2	1	V		G	V	V	V		V							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	1.0	0.0
54	53	1/4	1/4	2/4	2	1	viio/V		G	V	V	viio/V		vii	o			V			o	0	0	8, 5, 2		8	8	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
54	53	3/8	3/8	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.25	0.0
55	54	0	0	2/4	2	1	I6		G	V	V	I6		I		6					M	0	0	6, 3, 2		2	6	1	7	0.125	0.041666666666666664	0.9583333333333334	0.041666666666666664
55	54	1/4	1/4	2/4	2	1	I		G	V	V	I		I							M	0	0	2, 6, 3		2	2	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
56	55	0	0	2/4	2	1	V		G	V	V	V		V							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	1.25	0.0
56	55	1/4	1/4	2/4	2	1	vi7		G	V	V	vi7		vi		7					mm7	0	0	5, 2, 6, 3		5	5	0	3	0.0	0.0	0.125	0.0
56	55	3/8	3/8	2/4	2	1	ii64		G	V	V	ii64		ii		64					m	0	0	5, 4, 1		4	5	0	3	0.0	0.0	0.125	0.0
57	56	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	5	0.0	0.0	0.875	0.0
57	56	1/8	1/8	2/4	2	1	I		G	V	V	I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.125	0.0
57	56	1/4	1/4	2/4	2	1	viio7/V		G	V	V	viio7/V		vii	o	7		V			o7	0	0	8, 5, 2, -1		8	8	0	4	0.0	0.0	0.25	0.0
57	56	3/8	3/8	2/4	2	1	iio6		G	V	V	iio6		ii	o	6					o	0	0	1, -2, 4		4	1	0	4	0.0	0.0	0.25	0.0
58	57	0	0	2/4	2	1	I6(2)		G	V	V	I6(2)		I		6	2				M	0	0	6, 3, 4		2	6	0	5	0.0	0.0	0.75	0.0
58	57	1/8	1/8	2/4	2	1	i6		G	V	V	i6		i		6					m	0	0	-1, 3, 2		2	-1	0	4	0.0	0.0	0.25	0.0
58	57	1/4	1/4	2/4	2	1	V		G	V	V	V		V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.25	0.0
58	57	3/8	3/8	2/4	2	1	vii%7/V		G	V	V	vii%7/V		vii	%	7		V			%7	0	0	8, 5, 2, 6		8	8	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
59	58	0	0	2/4	2	1	V		G	V	V	V		V							M	0	0	3, 7, 4		3	3	0	5	0.0	0.0	0.75	0.0
59	58	1/8	1/8	2/4	2	1	viio7/V		G	V	V	viio7/V		vii	o	7		V			o7	0	0	8, 5, 2, -1		8	8	0	4	0.0	0.0	0.25	0.0
59	58	1/4	1/4	2/4	2	1	V		G	V	V	V		V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.25	0.0
59	58	3/8	3/8	2/4	2	1	V7/V		G	V	V	V7/V		V		7		V			Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.25	0.0
60	59	0	0	2/4	2	1	V		G	V	V	V		V							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.375	0.0
60	59	3/8	3/8	2/4	2	1	V7\\		G	V	V	V7		V		7				\\	Mm7	0	0	3, 7, 4, 1		3	3	1	1	0.5	0.0625	0.0625	0.5
61	60	1/4	1/4	2/4	2	1	I		G	V	V	I		I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.5	0.0
62	61	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	14	0.125	0.125	1.125	0.1
63	62	0	0	2/4	2	1	I6		G	V	V	I6		I		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	0.75	0.0
63	62	1/4	1/4	2/4	2	1	I		G	V	V	I		I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.5	0.0
64	63	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	14	0.125	0.125	1.125	0.1
65	64	0	0	2/4	2	1	I6		G	V	V	I6		I		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	0.75	0.0
65	64	1/4	1/4	2/4	2	1	I		G	V	V	I		I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.5	0.0
66	65	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	4	12	0.25	0.25	0.75	0.25
67	66	0	0	2/4	2	1	I6		G	V	V	I6		I		6					M	0	0	6, 3, 2		2	6	0	6	0.0	0.0	0.5	0.0
67	66	1/4	1/4	2/4	2	1	I		G	V	V	I		I							M	0	0	2, 6, 3		2	2	0	6	0.0	0.0	0.5	0.0
68	67	0	0	2/4	2	1	V7]		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	4	12	0.25	0.25	0.75	0.25
69	68	0	0	2/4	2	1	vi		G	V		vi		vi							m	0	0	5, 2, 6		5	5	2	6	0.25	0.08333333333333333	0.9166666666666666	0.08333333333333333
69	68	1/4	1/4	2/4	2	1	viio6/V		G	V		viio6/V		vii	o	6		V			o	0	0	5, 2, 8		8	5	3	4	0.42857142857142855	0.125	0.375	0.25
70	69	0	0	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	4	7	0.36363636363636365	0.16666666666666666	0.9583333333333334	0.14814814814814814
70	69	3/8	3/8	2/4	2	1	V65		G	V		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	0	5	0.0	0.0	0.375	0.0
71	70	0	0	2/4	2	1	I		G	V		I		I							M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.375	0.0
71	70	1/8	1/8	2/4	2	1	ii6		G	V		ii6		ii		6					m	0	0	1, 5, 4		4	1	0	5	0.0	0.0	0.375	0.0
71	70	1/4	1/4	2/4	2	1	V(64)		G	V		V(64)		V			64				M	0	0	3, 2, 6		3	3	0	5	0.0	0.0	0.5	0.0
71	70	3/8	3/8	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
72	71	0	0	2/4	2	1	I\\		G	V		I		I						\\	M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
72	71	1/4	1/4	2/4	2	1	V[i		G	V	V	i		i							m	0	0	2, -1, 3		2	2	0	6	0.0	0.0	0.5	0.0
73	72	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	14	0.125	0.125	1.125	0.1
74	73	0	0	2/4	2	1	i6		G	V	V	i6		i		6					m	0	0	-1, 3, 2		2	-1	0	7	0.0	0.0	0.75	0.0
74	73	1/4	1/4	2/4	2	1	i		G	V	V	i		i							m	0	0	2, -1, 3		2	2	0	6	0.0	0.0	0.5	0.0
75	74	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	14	0.125	0.125	1.125	0.1
76	75	0	0	2/4	2	1	i6		G	V	V	i6		i		6					m	0	0	-1, 3, 2		2	-1	0	6	0.0	0.0	0.5	0.0
76	75	1/4	1/4	2/4	2	1	i		G	V	V	i		i							m	0	0	2, -1, 3		2	2	0	6	0.0	0.0	0.5	0.0
77	76	0	0	2/4	2	1	V7]		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	14	0.125	0.125	1.125	0.1
78	77	0	0	2/4	2	1	bVI[bVI		G	V	bVI	bVI		bVI							M	0	0	-2, 2, -1		-2	-2	4	10	0.2857142857142857	0.5	2.5	0.16666666666666666
