mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
5	4	7	7	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		2	50	D3	3	32
5	4	7	7	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		3	57	A3	3	32
5	4	7	7	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		6	66	F#4	4	27
5	4	15/2	15/2	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		2	50	D3	3	33
5	4	15/2	15/2	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		3	57	A3	3	33
5	4	15/2	15/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		6	66	F#4	4	28
5	4	8	8	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		3	81	A5	5	29
5	4	33/4	33/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		6	78	F#5	5	30
6	5	17/2	17/2	0.5	0	0	2/4	2	1	1/8			1/8	1		5	47	B2	2	39
6	5	17/2	17/2	0.5	0	0	2/4	2	1	1/8			1/8	1		6	54	F#3	3	39
6	5	17/2	17/2	0.5	0	0	2/4	2	1	1/8			1/8	1		5	59	B3	3	39
6	5	17/2	17/2	0.5	0	0	2/4	1	1	1/8			1/8	1		2	74	D5	5	34
6	5	9	9	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		5	47	B2	2	40
6	5	9	9	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		6	54	F#3	3	40
6	5	9	9	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		5	59	B3	3	40
6	5	9	9	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		2	74	D5	5	35
6	5	19/2	19/2	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		5	47	B2	2	41
6	5	19/2	19/2	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		6	54	F#3	3	41
6	5	19/2	19/2	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		5	59	B3	3	41
6	5	19/2	19/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		2	74	D5	5	36
6	5	10	10	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		6	78	F#5	5	37
6	5	41/4	41/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		2	74	D5	5	38
7	6	21/2	21/2	0.5	0	0	2/4	2	1	1/8			1/8	1		6	42	F#2	2	47
7	6	21/2	21/2	0.5	0	0	2/4	2	1	1/8			1/8	1		6	54	F#3	3	47
7	6	21/2	21/2	0.5	0	0	2/4	1	1	1/8			1/8	1		3	69	A4	4	42
7	6	11	11	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		6	42	F#2	2	48
7	6	11	11	0.5	1/8	1/8	2/4	2	1	1/8			1/8	1		6	54	F#3	3	48
7	6	11	11	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		3	69	A4	4	43
7	6	23/2	23/2	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		6	42	F#2	2	49
7	6	23/2	23/2	0.5	1/4	1/4	2/4	2	1	1/8			1/8	1		6	54	F#3	3	49
7	6	23/2	23/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		3	69	A4	4	44
7	6	12	12	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		2	74	D5	5	45
7	6	49/4	49/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		7	73	C#5	5	46
8	7	25/2	25/2	1.0	0	0	2/4	2	1	1/4			1/4	1		1	43	G2	2	58
8	7	25/2	25/2	1.0	0	0	2/4	2	1	1/4			1/4	1		1	55	G3	3	58
8	7	25/2	25/2	0.25	0	0	2/4	1	1	1/16			1/16	1		5	71	B4	4	50
8	7	51/4	51/4	0.25	1/16	1/16	2/4	1	1	1/16			1/16	1		3	69	A4	4	51
8	7	13	13	0.25	1/8	1/8	2/4	1	1	1/16			1/16	1		1	67	G4	4	52
8	7	53/4	53/4	0.25	3/16	3/16	2/4	1	1	1/16			1/16	1		6	66	F#4	4	53
8	7	27/2	27/2	1.0	1/4	1/4	2/4	2	1	1/4			1/4	1		8	44	G#2	2	59
8	7	27/2	27/2	1.0	1/4	1/4	2/4	2	1	1/4			1/4	1		8	56	G#3	3	59
8	7	27/2	27/2	0.25	1/4	1/4	2/4	1	1	1/16			1/16	1		4	64	E4	4	54
8	7	55/4	55/4	0.25	5/16	5/16	2/4	1	1	1/16			1/16	1		2	62	D4	4	55
8	7	14	14	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		7	61	C#4	4	56
8	7	57/4	57/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		2	62	D4	4	57
9	8	29/2	29/2	1.5	0	0	2/4	2	1	3/8			1/4	3/2		3	45	A2	2	64
9	8	29/2	29/2	1.5	0	0	2/4	2	1	3/8			1/4	3/2		3	57	A3	3	64
9	8	29/2	29/2	1.0	0	0	2/4	1	1	1/4			1/4	1		2	62	D4	4	60
9	8	29/2	29/2	1.0	0	0	2/4	1	1	1/4			1/4	1		6	66	F#4	4	60
9	8	31/2	31/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		7	61	C#4	4	61
9	8	31/2	31/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		4	64	E4	4	61
9	8	16	16	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		3	81	A5	5	62
9	8	65/4	65/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		1	79	G5	5	63
10	9	33/2	33/2	0.25	0	0	2/4	2	1	1/16			1/16	1		2	50	D3	3	70
10	9	33/2	33/2	0.5	0	0	2/4	1	1	1/8			1/8	1		6	78	F#5	5	65
10	9	67/4	67/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	71
10	9	17	17	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		2	50	D3	3	72
10	9	17	17	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		6	78	F#5	5	66
10	9	69/4	69/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	73
10	9	35/2	35/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		2	50	D3	3	74
10	9	35/2	35/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		6	78	F#5	5	67
10	9	71/4	71/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	75
10	9	18	18	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		2	50	D3	3	76
10	9	18	18	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		5	83	B5	5	68
10	9	73/4	73/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	77
10	9	73/4	73/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		3	81	A5	5	69
11	10	37/2	37/2	0.25	0	0	2/4	2	1	1/16			1/16	1		4	52	E3	3	83
11	10	37/2	37/2	0.5	0	0	2/4	1	1	1/8			1/8	1		1	79	G5	5	78
11	10	75/4	75/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	84
11	10	19	19	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		4	52	E3	3	85
11	10	19	19	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		1	79	G5	5	79
11	10	77/4	77/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	86
11	10	39/2	39/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		4	52	E3	3	87
11	10	39/2	39/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		1	79	G5	5	80
11	10	79/4	79/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	88
11	10	20	20	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		4	52	E3	3	89
11	10	20	20	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		1	79	G5	5	81
11	10	81/4	81/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	90
11	10	81/4	81/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		6	78	F#5	5	82
12	11	41/2	41/2	0.25	0	0	2/4	2	1	1/16			1/16	1		7	49	C#3	3	96
12	11	41/2	41/2	0.5	0	0	2/4	1	1	1/8			1/8	1		4	76	E5	5	91
12	11	83/4	83/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	97
12	11	21	21	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		7	49	C#3	3	98
12	11	21	21	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		4	76	E5	5	92
12	11	85/4	85/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	99
12	11	43/2	43/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		7	49	C#3	3	100
12	11	43/2	43/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		4	76	E5	5	93
12	11	87/4	87/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	101
12	11	22	22	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		7	49	C#3	3	102
12	11	22	22	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		3	81	A5	5	94
12	11	89/4	89/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	103
12	11	89/4	89/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		1	79	G5	5	95
13	12	45/2	45/2	0.25	0	0	2/4	2	1	1/16			1/16	1		2	50	D3	3	109
13	12	45/2	45/2	0.5	0	0	2/4	1	1	1/8			1/8	1		6	78	F#5	5	104
13	12	91/4	91/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	110
13	12	23	23	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		2	50	D3	3	111
13	12	23	23	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		6	78	F#5	5	105
13	12	93/4	93/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	112
13	12	47/2	47/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		2	50	D3	3	113
13	12	47/2	47/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		6	78	F#5	5	106
13	12	95/4	95/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	114
13	12	24	24	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		2	50	D3	3	115
13	12	24	24	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		3	81	A5	5	107
13	12	97/4	97/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	116
13	12	97/4	97/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		6	78	F#5	5	108
14	13	49/2	49/2	2.0	0	0	2/4	2	1	1/2			1/2	1		6	42	F#2	2	125
14	13	49/2	49/2	2.0	0	0	2/4	2	1	1/2			1/2	1		6	54	F#3	3	125
14	13	49/2	49/2	0.25	0	0	2/4	1	1	1/16			1/16	1		2	74	D5	5	117
14	13	99/4	99/4	0.25	1/16	1/16	2/4	1	1	1/16			1/16	1		4	76	E5	5	118
14	13	25	25	0.25	1/8	1/8	2/4	1	1	1/16			1/16	1		6	78	F#5	5	119
14	13	101/4	101/4	0.25	3/16	3/16	2/4	1	1	1/16			1/16	1		1	79	G5	5	120
14	13	51/2	51/2	0.25	1/4	1/4	2/4	1	1	1/16			1/16	1		3	81	A5	5	121
14	13	103/4	103/4	0.25	5/16	5/16	2/4	1	1	1/16			1/16	1		5	83	B5	5	122
14	13	26	26	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		7	85	C#6	6	123
14	13	105/4	105/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		2	86	D6	6	124
15	14	53/2	53/2	2.0	0	0	2/4	2	1	1/2			1/2	1		1	43	G2	2	134
15	14	53/2	53/2	2.0	0	0	2/4	2	1	1/2			1/2	1		1	55	G3	3	134
15	14	53/2	53/2	0.25	0	0	2/4	1	1	1/16			1/16	1		5	83	B5	5	126
15	14	107/4	107/4	0.25	1/16	1/16	2/4	1	1	1/16			1/16	1		3	81	A5	5	127
15	14	27	27	0.25	1/8	1/8	2/4	1	1	1/16			1/16	1		1	79	G5	5	128
15	14	109/4	109/4	0.25	3/16	3/16	2/4	1	1	1/16			1/16	1		6	78	F#5	5	129
15	14	55/2	55/2	0.25	1/4	1/4	2/4	1	1	1/16			1/16	1		4	76	E5	5	130
15	14	111/4	111/4	0.25	5/16	5/16	2/4	1	1	1/16			1/16	1		2	74	D5	5	131
15	14	28	28	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		7	73	C#5	5	132
15	14	113/4	113/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		5	71	B4	4	133
16	15	57/2	57/2	2.0	0	0	2/4	2	2	1/2			1/2	1		3	45	A2	2	145
16	15	57/2	57/2	1.0	0	0	2/4	2	1	1/4			1/4	1		6	54	F#3	3	143
16	15	57/2	57/2	0.25	0	0	2/4	1	1	1/16			1/16	1		3	69	A4	4	135
16	15	115/4	115/4	0.25	1/16	1/16	2/4	1	1	1/16			1/16	1		2	74	D5	5	136
16	15	29	29	0.25	1/8	1/8	2/4	1	1	1/16			1/16	1		6	78	F#5	5	137
16	15	117/4	117/4	0.25	3/16	3/16	2/4	1	1	1/16			1/16	1		3	81	A5	5	138
16	15	59/2	59/2	1.0	1/4	1/4	2/4	2	1	1/4			1/4	1		4	52	E3	3	144
16	15	59/2	59/2	0.25	1/4	1/4	2/4	1	1	1/16			1/16	1		1	79	G5	5	139
16	15	119/4	119/4	0.25	5/16	5/16	2/4	1	1	1/16			1/16	1		4	76	E5	5	140
16	15	30	30	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		2	74	D5	5	141
16	15	121/4	121/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		7	73	C#5	5	142
17	16	61/2	61/2	0.25	0	0	2/4	2	1	1/16			1/16	1		2	38	D2	2	148
17	16	61/2	61/2	1.0	0	0	2/4	1	1	1/4			1/4	1		2	74	D5	5	146
17	16	123/4	123/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		4	40	E2	2	149
17	16	31	31	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		6	42	F#2	2	150
17	16	125/4	125/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		1	43	G2	2	151
17	16	63/2	63/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		3	45	A2	2	152
17	16	127/4	127/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		5	47	B2	2	153
17	16	32	32	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		7	49	C#3	3	154
17	16	32	32	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		2	74	D5	5	147
17	16	32	32	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		6	78	F#5	5	147
17	16	129/4	129/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		2	50	D3	3	155
18	17	65/2	65/2	0.25	0	0	2/4	2	1	1/16			1/16	1		3	45	A2	2	159
18	17	65/2	65/2	0.5	0	0	2/4	1	1	1/8			1/8	1		7	73	C#5	5	156
18	17	65/2	65/2	0.5	0	0	2/4	1	1	1/8			1/8	1		4	76	E5	5	156
18	17	131/4	131/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		5	47	B2	2	160
18	17	33	33	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		7	49	C#3	3	161
18	17	33	33	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		7	73	C#5	5	157
18	17	33	33	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		4	76	E5	5	157
18	17	133/4	133/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		2	50	D3	3	162
18	17	67/2	67/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		4	52	E3	3	163
18	17	135/4	135/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		6	54	F#3	3	164
18	17	34	34	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		1	55	G3	3	165
18	17	34	34	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		4	76	E5	5	158
18	17	34	34	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		1	79	G5	5	158
18	17	137/4	137/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	166
19	18	69/2	69/2	0.25	0	0	2/4	2	1	1/16			1/16	1		2	50	D3	3	170
19	18	69/2	69/2	0.5	0	0	2/4	1	1	1/8			1/8	1		2	74	D5	5	167
19	18	69/2	69/2	0.5	0	0	2/4	1	1	1/8			1/8	1		6	78	F#5	5	167
19	18	139/4	139/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		4	52	E3	3	171
19	18	35	35	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		6	54	F#3	3	172
19	18	35	35	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		2	74	D5	5	168
19	18	35	35	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		6	78	F#5	5	168
19	18	141/4	141/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		1	55	G3	3	173
19	18	71/2	71/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		3	57	A3	3	174
19	18	143/4	143/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		5	59	B3	3	175
19	18	36	36	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		7	61	C#4	4	176
19	18	36	36	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		6	78	F#5	5	169
19	18	36	36	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		2	86	D6	6	169
19	18	145/4	145/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		2	62	D4	4	177
20	19	73/2	73/2	2.0	0	0	2/4	2	1	1/2			1/2	1		3	57	A3	3	182
20	19	73/2	73/2	0.5	0	0	2/4	1	1	1/8			1/8	1		4	76	E5	5	178
20	19	73/2	73/2	0.5	0	0	2/4	1	1	1/8			1/8	1		7	85	C#6	6	178
20	19	37	37	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		6	78	F#5	5	179
20	19	37	37	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		2	86	D6	6	179
20	19	75/2	75/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		1	79	G5	5	180
20	19	75/2	75/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		4	88	E6	6	180
20	19	38	38	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		4	76	E5	5	181
20	19	38	38	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		7	85	C#6	6	181
21	20	77/2	77/2	0.25	0	0	2/4	2	1	1/16			1/16	1		2	38	D2	2	185
21	20	77/2	77/2	1.0	0	0	2/4	1	1	1/4			1/4	1		6	78	F#5	5	183
21	20	77/2	77/2	1.0	0	0	2/4	1	1	1/4			1/4	1		2	86	D6	6	183
21	20	155/4	155/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		4	40	E2	2	186
21	20	39	39	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		6	42	F#2	2	187
21	20	157/4	157/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		1	43	G2	2	188
21	20	79/2	79/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		3	45	A2	2	189
21	20	159/4	159/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		5	47	B2	2	190
21	20	40	40	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		7	49	C#3	3	191
21	20	40	40	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		2	74	D5	5	184
21	20	40	40	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		6	78	F#5	5	184
21	20	161/4	161/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		2	50	D3	3	192
22	21	81/2	81/2	0.25	0	0	2/4	2	1	1/16			1/16	1		3	45	A2	2	196
22	21	81/2	81/2	0.5	0	0	2/4	1	1	1/8			1/8	1		7	73	C#5	5	193
22	21	81/2	81/2	0.5	0	0	2/4	1	1	1/8			1/8	1		4	76	E5	5	193
22	21	163/4	163/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		5	47	B2	2	197
22	21	41	41	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		7	49	C#3	3	198
22	21	41	41	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		7	73	C#5	5	194
22	21	41	41	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		4	76	E5	5	194
22	21	165/4	165/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		2	50	D3	3	199
22	21	83/2	83/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		4	52	E3	3	200
22	21	167/4	167/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		6	54	F#3	3	201
22	21	42	42	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		1	55	G3	3	202
22	21	42	42	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		4	76	E5	5	195
22	21	42	42	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		1	79	G5	5	195
22	21	169/4	169/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		3	57	A3	3	203
23	22	85/2	85/2	0.25	0	0	2/4	2	1	1/16			1/16	1		2	50	D3	3	207
23	22	85/2	85/2	0.5	0	0	2/4	1	1	1/8			1/8	1		2	74	D5	5	204
23	22	85/2	85/2	0.5	0	0	2/4	1	1	1/8			1/8	1		6	78	F#5	5	204
23	22	171/4	171/4	0.25	1/16	1/16	2/4	2	1	1/16			1/16	1		4	52	E3	3	208
23	22	43	43	0.25	1/8	1/8	2/4	2	1	1/16			1/16	1		6	54	F#3	3	209
23	22	43	43	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		2	74	D5	5	205
23	22	43	43	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		6	78	F#5	5	205
23	22	173/4	173/4	0.25	3/16	3/16	2/4	2	1	1/16			1/16	1		1	55	G3	3	210
23	22	87/2	87/2	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		3	57	A3	3	211
23	22	175/4	175/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		5	59	B3	3	212
23	22	44	44	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		7	61	C#4	4	213
23	22	44	44	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		6	66	F#4	4	206
23	22	44	44	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		2	74	D5	5	206
23	22	177/4	177/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		2	62	D4	4	214
24	23	89/2	89/2	2.0	0	0	2/4	2	1	1/2			1/2	1		3	57	A3	3	219
24	23	89/2	89/2	0.5	0	0	2/4	1	1	1/8			1/8	1		4	64	E4	4	215
24	23	89/2	89/2	0.5	0	0	2/4	1	1	1/8			1/8	1		7	73	C#5	5	215
24	23	45	45	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		6	66	F#4	4	216
24	23	45	45	0.5	1/8	1/8	2/4	1	1	1/8			1/8	1		2	74	D5	5	216
24	23	91/2	91/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		1	67	G4	4	217
24	23	91/2	91/2	0.5	1/4	1/4	2/4	1	1	1/8			1/8	1		4	76	E5	5	217
24	23	46	46	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		4	64	E4	4	218
