mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	3/8	2/4	1	1	1/8		1/8	1		0	60		0
2	1	0	0	2/4	2	1	1/2		1/2	1		-1	53		5
2	1	0	0	2/4	2	1	1/2		1/2	1		-4	56		5
2	1	0	0	2/4	1	1	3/16		1/8	3/2		-1	65		1
2	1	3/16	3/16	2/4	1	1	1/16		1/16	1		-4	68		2
2	1	1/4	1/4	2/4	1	1	1/8		1/8	1		0	72		3
2	1	3/8	3/8	2/4	1	1	1/8		1/8	1		0	72		4
3	2	0	0	2/4	1	1	3/16		1/8	3/2		0	72		6
3	2	1/8	1/8	2/4	2	1	1/8		1/8	1		-4	56		10
3	2	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		10
3	2	3/16	3/16	2/4	1	1	1/16		1/16	1		-4	68		7
3	2	1/4	1/4	2/4	2	1	1/8		1/8	1		-4	56		11
3	2	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60		11
3	2	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	65		8
3	2	3/8	3/8	2/4	2	1	1/8		1/8	1		-4	56		12
3	2	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		12
3	2	3/8	3/8	2/4	1	1	1/8		1/8	1		-1	65		9
4	3	0	0	2/4	2	1	1/2		1/2	1		1	55		17
4	3	0	0	2/4	2	1	1/2		1/2	1		-2	58		17
4	3	0	0	2/4	2	1	1/2		1/2	1		-5	61		17
4	3	0	0	2/4	1	1	3/16		1/8	3/2		4	64		13
4	3	3/16	3/16	2/4	1	1	1/16		1/16	1		1	67		14
4	3	1/4	1/4	2/4	1	1	1/8		1/8	1		-2	70		15
4	3	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	70		16
5	4	0	0	2/4	1	1	3/8		1/4	3/2		-2	70		18
5	4	1/8	1/8	2/4	2	1	1/8		1/8	1		1	55		20
5	4	1/8	1/8	2/4	2	1	1/8		1/8	1		-2	58		20
5	4	1/8	1/8	2/4	2	1	1/8		1/8	1		-5	61		20
5	4	1/4	1/4	2/4	2	1	1/8		1/8	1		1	55		21
5	4	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	58		21
5	4	1/4	1/4	2/4	2	1	1/8		1/8	1		-5	61		21
5	4	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	53		22
5	4	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	58		22
5	4	3/8	3/8	2/4	2	1	1/8		1/8	1		-5	61		22
5	4	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	70		19
6	5	0	0	2/4	2	1	3/8		1/4	3/2		4	52		27
6	5	0	0	2/4	2	1	3/8		1/4	3/2		-2	58		27
6	5	0	0	2/4	2	1	3/8		1/4	3/2		0	60		27
6	5	0	0	2/4	1	1	3/16		1/8	3/2		1	79		23
6	5	3/16	3/16	2/4	1	1	1/16		1/16	1		4	76		24
6	5	1/4	1/4	2/4	1	1	1/8		1/8	1		0	72		25
6	5	3/8	3/8	2/4	2	1	1/8		1/8	1		4	52		28
6	5	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	58		28
6	5	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		28
6	5	3/8	3/8	2/4	1	1	1/8		1/8	1		0	72		26
7	6	0	0	2/4	2	1	3/8		1/4	3/2		-1	53		33
7	6	0	0	2/4	2	1	3/8		1/4	3/2		-4	56		33
7	6	0	0	2/4	2	1	3/8		1/4	3/2		0	60		33
7	6	0	0	2/4	1	1	3/16		1/8	3/2		0	84		29
7	6	3/16	3/16	2/4	1	1	1/16		1/16	1		-4	80		30
7	6	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	77		31
7	6	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	53		34
7	6	3/8	3/8	2/4	2	1	1/8		1/8	1		-4	56		34
7	6	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		34
7	6	3/8	3/8	2/4	1	1	1/8		1/8	1		-1	77		32
8	7	0	0	2/4	2	1	1/8		1/8	1		0	48		41
8	7	0	0	2/4	2	1	1/8		1/8	1		1	55		41
8	7	0	0	2/4	2	1	1/8		1/8	1		-2	58		41
8	7	0	0	2/4	1	1	1/8		1/8	1		4	76		35
8	7	1/8	1/8	2/4	2	1	1/8		1/8	1		0	48		42
8	7	1/8	1/8	2/4	2	1	1/8		1/8	1		1	55		42
8	7	1/8	1/8	2/4	2	1	1/8		1/8	1		-2	58		42
8	7	1/8	1/8	2/4	1	1	1/8		1/8	1		4	76		36
8	7	1/4	1/4	2/4	1	1	0	appoggiatura	1/8	1		1	79		37
8	7	1/4	1/4	2/4	2	1	1/8		1/8	1		0	48		43
8	7	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	53		43
8	7	1/4	1/4	2/4	2	1	1/8		1/8	1		-4	56		43
8	7	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	77		38
8	7	3/8	3/8	2/4	2	1	1/8		1/8	1		0	48		44
8	7	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	53		44
8	7	3/8	3/8	2/4	2	1	1/8		1/8	1		-4	56		44
8	7	3/8	3/8	2/4	1	1	1/16		1/16	1		4	76		39
8	7	7/16	7/16	2/4	1	1	1/16		1/16	1		-1	77		40
9	8	0	0	2/4	2	1	1/4		1/4	1		0	48		49
9	8	0	0	2/4	2	1	1/4		1/4	1		4	52		49
9	8	0	0	2/4	2	1	1/4		1/4	1		1	55		49
9	8	0	0	2/4	1	1	1/16		1/16	1		1	79		45
9	8	1/16	1/16	2/4	1	1	1/16		1/16	1		4	76		46
9	8	1/8	1/8	2/4	1	1	1/8		1/8	1		0	72		47
9	8	3/8	3/8	2/4	2	1	1/8		1/8	1		4	64		50
9	8	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		50
9	8	3/8	3/8	2/4	1	1	1/8		1/8	1		0	72		48
10	9	0	0	2/4	1	1	0	appoggiatura	1/8	1		4	76		51
10	9	0	0	2/4	2	1	1/8		1/8	1		-1	65		56
10	9	0	0	2/4	2	1	1/8		1/8	1		-4	68		56
10	9	0	0	2/4	1	1	1/8		1/8	1		-5	73		52
10	9	1/8	1/8	2/4	2	1	1/8		1/8	1		4	64		57
10	9	1/8	1/8	2/4	2	1	1/8		1/8	1		1	67		57
10	9	1/8	1/8	2/4	1	1	1/8		1/8	1		0	72		53
10	9	1/4	1/4	2/4	2	1	1/8		1/8	1		4	64		58
10	9	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		58
10	9	1/4	1/4	2/4	1	1	1/8		1/8	1		0	72		54
10	9	3/8	3/8	2/4	2	1	1/8		1/8	1		4	64		59
10	9	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		59
10	9	3/8	3/8	2/4	1	1	1/8		1/8	1		0	72		55
11	10	0	0	2/4	2	1	3/8		1/4	3/2		0	60		66
11	10	0	0	2/4	2	1	3/8		1/4	3/2		1	67		66
11	10	0	0	2/4	2	1	3/8		1/4	3/2		-2	70		66
11	10	0	0	2/4	1	1	1/16		1/16	1		4	76		60
11	10	1/16	1/16	2/4	1	1	1/16		1/16	1		-1	77		61
11	10	1/8	1/8	2/4	1	1	1/16		1/16	1		1	79		62
11	10	3/16	3/16	2/4	1	1	1/16		1/16	1		-4	80		63
11	10	1/4	1/4	2/4	1	1	1/8		1/8	1		-2	82		64
11	10	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		67
11	10	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	70		67
11	10	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76		65
12	11	0	0	2/4	1	1	0	appoggiatura	1/8	1		1	79		68
12	11	0	0	2/4	2	1	1/8		1/8	1		-4	68		73
12	11	0	0	2/4	2	1	1/8		1/8	1		0	72		73
12	11	0	0	2/4	1	1	1/8		1/8	1		-1	77		69
12	11	1/8	1/8	2/4	2	1	1/8		1/8	1		1	67		74
12	11	1/8	1/8	2/4	2	1	1/8		1/8	1		-2	70		74
12	11	1/8	1/8	2/4	1	1	1/8		1/8	1		4	76		70
12	11	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		75
12	11	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	70		75
12	11	1/4	1/4	2/4	1	1	1/8		1/8	1		4	76		71
12	11	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		76
12	11	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	70		76
12	11	3/8	3/8	2/4	1	1	1/8		1/8	1		4	76		72
13	12	0	0	2/4	2	1	3/8		1/4	3/2		4	64		84
13	12	0	0	2/4	2	1	3/8		1/4	3/2		-2	70		84
13	12	0	0	2/4	2	1	3/8		1/4	3/2		-5	73		84
13	12	0	0	2/4	1	1	1/16		1/16	1		1	79		77
13	12	1/16	1/16	2/4	1	1	1/16		1/16	1		-4	80		78
13	12	1/8	1/8	2/4	1	1	1/16		1/16	1		-2	82		79
13	12	3/16	3/16	2/4	1	1	1/16		1/16	1		0	84		80
13	12	1/4	1/4	2/4	1	1	1/8		1/8	1		-5	85		81
13	12	3/8	3/8	2/4	2	1	1/8		1/8	1		4	64		85
13	12	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		85
13	12	3/8	3/8	2/4	2	1	1/8		1/8	1		-5	73		85
13	12	3/8	3/8	2/4	1	1	1/16		1/16	1		0	84		82
13	12	7/16	7/16	2/4	1	1	1/16		1/16	1		-2	82		83
14	13	0	0	2/4	2	1	1/8		1/8	1		-1	65		94
14	13	0	0	2/4	2	1	1/8		1/8	1		-4	68		94
14	13	0	0	2/4	2	1	1/8		1/8	1		0	72		94
14	13	0	0	2/4	1	1	1/16		1/16	1		-4	80		86
14	13	1/16	1/16	2/4	1	1	1/16		1/16	1		0	84		87
14	13	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		95
14	13	1/8	1/8	2/4	2	1	1/8		1/8	1		-4	68		95
14	13	1/8	1/8	2/4	2	1	1/8		1/8	1		0	72		95
14	13	1/8	1/8	2/4	1	1	1/16		1/16	1		-4	80		88
14	13	3/16	3/16	2/4	1	1	1/16		1/16	1		0	84		89
14	13	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60		96
14	13	1/4	1/4	2/4	2	1	1/8		1/8	1		1	67		96
14	13	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	70		96
14	13	1/4	1/4	2/4	1	1	1/16		1/16	1		4	76		90
14	13	5/16	5/16	2/4	1	1	1/16		1/16	1		4	88		91
14	13	3/8	3/8	2/4	2	1	1/8		1/8	1		0	60		97
14	13	3/8	3/8	2/4	2	1	1/8		1/8	1		1	67		97
14	13	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	70		97
14	13	3/8	3/8	2/4	1	1	1/16		1/16	1		4	76		92
14	13	7/16	7/16	2/4	1	1	1/16		1/16	1		4	88		93
15	14	0	0	2/4	2	1	1/8		1/8	1		-5	61		106
15	14	0	0	2/4	2	1	1/8		1/8	1		-1	65		106
15	14	0	0	2/4	2	1	1/8		1/8	1		-4	68		106
15	14	0	0	2/4	1	1	1/16		1/16	1		-1	77		98
15	14	1/16	1/16	2/4	1	1	1/16		1/16	1		-1	89		99
15	14	1/8	1/8	2/4	2	1	1/8		1/8	1		-5	61		107
15	14	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65		107
15	14	1/8	1/8	2/4	2	1	1/8		1/8	1		-4	68		107
15	14	1/8	1/8	2/4	1	1	1/16		1/16	1		-1	77		100
15	14	3/16	3/16	2/4	1	1	1/16		1/16	1		-1	89		101
15	14	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	58		108
15	14	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65		108
15	14	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	70		108
15	14	1/4	1/4	2/4	1	1	1/16		1/16	1		-5	73		102
15	14	5/16	5/16	2/4	1	1	1/16		1/16	1		-5	85		103
15	14	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	58		109
15	14	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	65		109
15	14	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	70		109
15	14	3/8	3/8	2/4	1	1	1/16		1/16	1		-5	73		104
15	14	7/16	7/16	2/4	1	1	1/16		1/16	1		-5	85		105
16	15	0	0	2/4	2	1	1/8		1/8	1		0	60		118
16	15	0	0	2/4	2	1	1/8		1/8	1		-1	65		118
16	15	0	0	2/4	2	1	1/8		1/8	1		-4	68		118
16	15	0	0	2/4	1	1	1/16		1/16	1		0	72		110
16	15	1/16	1/16	2/4	1	1	1/16		1/16	1		0	84		111
16	15	1/8	1/8	2/4	2	1	1/8		1/8	1		0	60		119
