mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	0	1/2	3/16		1/8	3/2		3	69	1	1	
1	0	1/2	3/16		1/8	3/2		0	72	1	1	
1	0	11/16	1/16		1/16	1		3	69	1	1	
1	0	11/16	1/16		1/16	1		0	72	1	1	
2	1	0	1/2		1/2	1		-1	41	2	1	
2	1	0	1/2		1/2	1		-1	53	2	1	
2	1	0	1/4		1/4	1		3	69	1	2	
2	1	0	3/16		1/8	3/2		0	72	1	1	
2	1	3/16	1/16		1/16	1		-1	77	1	1	
2	1	1/4	1/8		1/8	1		3	69	1	1	
2	1	1/4	1/8		1/8	1		0	72	1	1	
2	1	3/8	0	appoggiatura	1/8	1		3	69	1	1	
2	1	3/8	1/8		1/8	1		-1	65	1	1	
2	1	3/8	1/8		1/8	1		3	69	1	1	
2	1	3/8	1/8		1/8	1		0	72	1	1	
2	1	1/2	1/4		1/4	1		-1	41	2	1	
2	1	1/2	1/4		1/4	1		-1	53	2	1	
2	1	1/2	1/8		1/8	1		1	67	1	1	
2	1	1/2	1/8		1/8	1		-2	70	1	1	
2	1	5/8	1/16		1/16	1		-1	65	1	1	
2	1	5/8	1/16		1/16	1		3	69	1	1	
2	1	11/16	1/16		1/16	1		1	67	1	1	
2	1	11/16	1/16		1/16	1		-2	70	1	1	
3	2	0	3/8		1/4	3/2		-1	41	2	1	
3	2	0	3/8		1/4	3/2		-1	53	2	1	
3	2	0	3/16		1/8	3/2		3	69	1	1	
3	2	0	3/16		1/8	3/2		0	72	1	1	
3	2	3/16	1/16		1/16	1		-1	65	1	1	
3	2	3/16	1/16		1/16	1		3	69	1	1	
3	2	1/4	1/8		1/8	1		3	69	1	1	
3	2	1/4	1/8		1/8	1		0	72	1	1	
3	2	1/2	1/16		1/16	1		3	69	1	1	
3	2	1/2	1/16		1/16	1		0	72	1	1	
3	2	9/16	1/16		1/16	1		-2	70	1	1	
3	2	9/16	1/16		1/16	1		2	74	1	1	
3	2	5/8	1/16		1/16	1		1	67	1	1	
3	2	5/8	1/16		1/16	1		4	76	1	1	
3	2	11/16	1/16		1/16	1		3	69	1	1	
3	2	11/16	1/16		1/16	1		-1	77	1	1	
4	3	0	3/8		1/4	3/2		0	36	2	1	
4	3	0	3/8		1/4	3/2		0	48	2	1	
4	3	0	3/8		1/4	3/2		1	67	1	2	
