mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	3/8	2/4	1	1	3/32		1/16	3/2		0	72		0
1	0	3/32	15/32	2/4	1	1	1/32		1/32	1		0	72		1
2	1	0	0	2/4	1	1	1/8		1/8	1		3	69		2
2	1	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	53		7
2	1	1/8	1/8	2/4	1	1	1/8		1/8	1		-1	65		3
2	1	1/4	1/4	2/4	2	1	1/8		1/8	1		3	57		8
2	1	5/16	5/16	2/4	1	1	1/16		1/16	1		0	72		4
2	1	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	53		9
2	1	3/8	3/8	2/4	1	1	1/16		1/16	1		2	74		5
2	1	7/16	7/16	2/4	1	1	1/16		1/16	1		3	69		6
3	2	0	0	2/4	1	1	1/8		1/8	1		0	72		10
3	2	1/8	1/8	2/4	2	1	1/8		1/8	1		1	55		14
3	2	1/8	1/8	2/4	1	1	1/8		1/8	1		-2	70		11
3	2	1/4	1/4	2/4	2	1	1/8		1/8	1		4	52		15
3	2	3/8	3/8	2/4	2	1	1/8		1/8	1		0	48		16
3	2	3/8	3/8	2/4	1	1	3/32		1/16	3/2		1	67		12
3	2	15/32	15/32	2/4	1	1	1/32		1/32	1		-2	70		13
4	3	0	0	2/4	2	1	1/8		1/8	1		-1	53		24
4	3	0	0	2/4	1	1	1/16		1/16	1		-2	70		17
4	3	1/16	1/16	2/4	1	1	1/16		1/16	1		3	69		18
4	3	1/8	1/8	2/4	2	1	1/8		1/8	1		2	50		25
4	3	1/8	1/8	2/4	1	1	1/16		1/16	1		1	67		19
4	3	3/16	3/16	2/4	1	1	1/16		1/16	1		-1	65		20
4	3	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	46		26
4	3	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	65		21
4	3	3/8	3/8	2/4	2	1	1/8		1/8	1		0	48		27
4	3	3/8	3/8	2/4	1	1	3/32		1/16	3/2		3	69		22
4	3	15/32	15/32	2/4	1	1	1/32		1/32	1		1	67		23
