mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0	0	0	4/4	2	2	1		1	1		-1	41	F2	2	8
1	1	0	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	0
1	1	1/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	1
1	1	1	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	2
1	1	3/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	3
1	1	2	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48	C3	3	4
1	1	5/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	5
1	1	3	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	6
1	1	7/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	7
2	2	4	4.0	0	0	4/4	2	2	1		1	1		-1	41	F2	2	23
2	2	4	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	15
2	2	9/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	16
2	2	5	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	17
2	2	5	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		-4	68	Ab4	4	9
2	2	11/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	18
2	2	6	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48	C3	3	19
2	2	6	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		-4	68	Ab4	4	10
2	2	13/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	20
2	2	7	0.0	3/4	3/4	4/4	1	1	0	grace16	1/16	1		-2	70	Bb4	4	11
2	2	7	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	21
2	2	7	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		-4	68	Ab4	4	12
2	2	15/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	22
2	2	15/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	13
2	2	31/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-4	68	Ab4	4	14
3	3	8	4.0	0	0	4/4	2	2	1		1	1		-4	44	Ab2	2	35
3	3	8	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	27
3	3	8	1.0	0	0	4/4	1	1	1/4		1/4	1		-1	65	F4	4	24
3	3	17/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	28
3	3	9	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	29
3	3	9	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		-1	65	F4	4	25
3	3	19/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	30
3	3	10	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48	C3	3	31
3	3	10	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		-1	65	F4	4	26
3	3	21/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	32
3	3	11	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	33
3	3	23/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	34
4	4	12	4.0	0	0	4/4	2	2	1		1	1		-4	44	Ab2	2	48
4	4	12	0.5	0	0	4/4	2	1	1/8		1/8	1		0	48	C3	3	40
4	4	25/2	0.5	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	41
4	4	13	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	42
4	4	13	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		-1	65	F4	4	36
4	4	27/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	43
4	4	14	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		0	48	C3	3	44
4	4	14	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		-1	65	F4	4	37
4	4	29/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	45
4	4	15	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	C3	3	46
4	4	31/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	53	F3	3	47
4	4	31/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		1	67	G4	4	38
4	4	63/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-4	68	Ab4	4	39
5	5	16	4.0	0	0	4/4	2	2	1		1	1		1	43	G2	2	60
5	5	16	0.5	0	0	4/4	2	1	1/8		1/8	1		-5	49	Db3	3	52
5	5	16	1.5	0	0	4/4	1	1	3/8		1/4	3/2		0	72	C5	5	49
