mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
1	0	1/4	1/8		1/8	1		1	67	1	1	
1	0	1/4	1/8		1/8	1		-3	75	1	1	
1	0	3/8	1/8		1/8	1		1	67	1	1	
1	0	3/8	1/8		1/8	1		-3	75	1	1	
2	1	0	1/16		1/16	1		-3	51	2	1	
2	1	0	1/4		1/4	1		1	67	1	2	
2	1	0	1/8		1/8	1		-3	75	1	1	
2	1	1/16	1/16		1/16	1		-2	58	2	1	
2	1	1/8	1/16		1/16	1		-3	51	2	1	
2	1	1/8	1/8		1/8	1		-2	70	1	1	
2	1	3/16	1/16		1/16	1		-2	58	2	1	
2	1	1/4	1/16		1/16	1		-3	51	2	1	
2	1	1/4	1/8		1/8	1		1	67	1	1	
2	1	1/4	1/8		1/8	1		-2	70	1	1	
2	1	1/4	1/8		1/8	1		1	79	1	1	
2	1	5/16	1/16		1/16	1		-2	58	2	1	
2	1	3/8	1/16		1/16	1		-3	51	2	1	
2	1	3/8	1/8		1/8	1		1	67	1	1	
2	1	3/8	1/8		1/8	1		-2	70	1	1	
2	1	3/8	1/8		1/8	1		1	79	1	1	
2	1	7/16	1/16		1/16	1		-2	58	2	1	
3	2	0	1/16		1/16	1		-3	51	2	1	
3	2	0	1/4		1/4	1		1	67	1	1	
3	2	0	1/4		1/4	1		-2	70	1	1	
3	2	0	1/4		1/4	1		1	79	1	1	
3	2	1/16	1/16		1/16	1		-2	58	2	1	
3	2	1/8	1/16		1/16	1		-3	51	2	1	
3	2	3/16	1/16		1/16	1		-2	58	2	1	
3	2	1/4	1/16		1/16	1		-3	51	2	1	
3	2	1/4	1/8		1/8	1		1	67	1	1	
3	2	1/4	1/8		1/8	1		-3	75	1	1	
3	2	5/16	1/16		1/16	1		-2	58	2	1	
3	2	3/8	1/16		1/16	1		-3	51	2	1	
3	2	3/8	1/8		1/8	1		1	67	1	1	
3	2	3/8	1/8		1/8	1		-3	75	1	1	
3	2	7/16	1/16		1/16	1		-2	58	2	1	
4	3	0	1/16		1/16	1		-3	51	2	1	
4	3	0	1/4		1/4	1		1	67	1	2	
4	3	0	1/8		1/8	1		-3	75	1	1	
4	3	1/16	1/16		1/16	1		-2	58	2	1	
4	3	1/8	1/16		1/16	1		-3	51	2	1	
4	3	1/8	1/8		1/8	1		-2	70	1	1	
4	3	3/16	1/16		1/16	1		-2	58	2	1	
4	3	1/4	1/16		1/16	1		-3	51	2	1	
4	3	1/4	1/8		1/8	1		-2	70	1	1	
4	3	1/4	1/8		1/8	1		1	79	1	1	
4	3	1/4	1/8		1/8	1		-2	82	1	1	
4	3	5/16	1/16		1/16	1		-2	58	2	1	
4	3	3/8	1/16		1/16	1		-3	51	2	1	
4	3	3/8	1/8		1/8	1		-2	70	1	1	
4	3	3/8	1/8		1/8	1		1	79	1	1	
4	3	3/8	1/8		1/8	1		-2	82	1	1	
4	3	7/16	1/16		1/16	1		-2	58	2	1	
5	4	0	1/16		1/16	1		-3	51	2	1	
5	4	0	1/4		1/4	1		-2	70	1	1	
5	4	0	1/4		1/4	1		1	79	1	1	
5	4	0	1/4		1/4	1		-2	82	1	1	
5	4	1/16	1/16		1/16	1		-2	58	2	1	
5	4	1/8	1/16		1/16	1		-3	51	2	1	
5	4	3/16	1/16		1/16	1		-2	58	2	1	
5	4	1/4	1/16		1/16	1		-3	51	2	1	
5	4	1/4	1/8		1/8	1		1	79	1	1	
5	4	1/4	1/8		1/8	1		-3	87	1	1	
5	4	5/16	1/16		1/16	1		-2	58	2	1	
5	4	3/8	1/16		1/16	1		-3	51	2	1	
5	4	3/8	1/8		1/8	1		1	79	1	1	
5	4	3/8	1/8		1/8	1		-3	87	1	1	
5	4	7/16	1/16		1/16	1		-2	58	2	1	
6	5	0	1/16		1/16	1		-1	53	2	1	
6	5	0	1/4		1/4	1		-4	80	1	2	
6	5	0	1/8		1/8	1		2	86	1	1	
6	5	1/16	1/16		1/16	1		-2	58	2	1	
6	5	1/8	1/16		1/16	1		-1	53	2	1	
6	5	1/8	1/8		1/8	1		-2	82	1	1	
6	5	3/16	1/16		1/16	1		-2	58	2	1	
6	5	1/4	1/16		1/16	1		-3	51	2	1	
6	5	1/4	1/8		1/8	1		1	79	1	1	
6	5	1/4	1/8		1/8	1		-3	87	1	1	
6	5	5/16	1/16		1/16	1		-2	58	2	1	
6	5	3/8	1/16		1/16	1		-3	51	2	1	
6	5	3/8	1/8		1/8	1		1	79	1	1	
6	5	3/8	1/8		1/8	1		-3	87	1	1	
6	5	7/16	1/16		1/16	1		-2	58	2	1	
7	6	0	1/16		1/16	1		-1	53	2	1	
7	6	0	1/4		1/4	1		-4	80	1	2	
7	6	0	1/8		1/8	1		2	86	1	1	
7	6	1/16	1/16		1/16	1		-2	58	2	1	
7	6	1/8	1/16		1/16	1		-1	53	2	1	
7	6	1/8	1/8		1/8	1		-2	82	1	1	
7	6	3/16	1/16		1/16	1		-2	58	2	1	
7	6	1/4	1/16		1/16	1		-3	51	2	1	
7	6	1/4	1/8		1/8	1		1	79	1	1	
7	6	1/4	1/8		1/8	1		-3	87	1	1	
7	6	5/16	1/16		1/16	1		-2	58	2	1	
7	6	3/8	1/16		1/16	1		-3	51	2	1	
7	6	3/8	1/8		1/8	1		1	79	1	1	
7	6	3/8	1/8		1/8	1		-3	87	1	1	
7	6	7/16	1/16		1/16	1		-2	58	2	1	
8	7	0	1/16		1/16	1		-4	44	2	1	
8	7	0	1/8		1/8	1		-4	80	1	1	
8	7	0	1/8		1/8	1		0	84	1	1	
8	7	1/16	1/16		1/16	1		-4	56	2	1	
8	7	1/8	1/16		1/16	1		-4	44	2	1	
8	7	1/8	1/8		1/8	1		0	72	1	1	
8	7	1/8	1/8		1/8	1		-4	80	1	1	
8	7	3/16	1/16		1/16	1		-4	56	2	1	
8	7	1/4	1/16		1/16	1		-4	44	2	1	
8	7	1/4	1/8		1/8	1		-4	68	1	1	
8	7	1/4	1/8		1/8	1		-1	77	1	1	
8	7	5/16	1/16		1/16	1		-4	56	2	1	
8	7	3/8	1/16		1/16	1		3	45	2	1	
8	7	3/8	1/8		1/8	1		1	67	1	1	
8	7	3/8	1/8		1/8	1		-3	75	1	1	
8	7	7/16	1/16		1/16	1		3	57	2	1	
9	8	0	1/8		1/8	1		-2	46	2	1	
9	8	0	1/8		1/8	1		1	67	1	1	
9	8	0	1/8		1/8	1		-3	75	1	1	
9	8	1/8	1/8		1/8	1		-2	58	2	1	
9	8	1/8	1/8		1/8	1		-1	65	1	1	
9	8	1/8	1/8		1/8	1		2	74	1	1	
9	8	1/4	1/8		1/8	1		1	67	1	1	
9	8	1/4	1/8		1/8	1		-3	75	1	1	
9	8	3/8	1/8		1/8	1		1	67	1	1	
9	8	3/8	1/8		1/8	1		-3	75	1	1	
10	9	0	1/16		1/16	1		-3	51	2	1	
10	9	0	1/4		1/4	1		1	67	1	2	
10	9	0	1/8		1/8	1		-3	75	1	1	
10	9	1/16	1/16		1/16	1		-2	58	2	1	
10	9	1/8	1/16		1/16	1		-3	51	2	1	
10	9	1/8	1/8		1/8	1		-2	70	1	1	
10	9	3/16	1/16		1/16	1		-2	58	2	1	
10	9	1/4	1/16		1/16	1		-3	51	2	1	
10	9	1/4	1/8		1/8	1		1	67	1	1	
10	9	1/4	1/8		1/8	1		-2	70	1	1	
10	9	1/4	1/8		1/8	1		1	79	1	1	
10	9	5/16	1/16		1/16	1		-2	58	2	1	
10	9	3/8	1/16		1/16	1		-3	51	2	1	
10	9	3/8	1/8		1/8	1		1	67	1	1	
10	9	3/8	1/8		1/8	1		-2	70	1	1	
10	9	3/8	1/8		1/8	1		1	79	1	1	
10	9	7/16	1/16		1/16	1		-2	58	2	1	
11	10	0	1/16		1/16	1		-3	51	2	1	
11	10	0	1/4		1/4	1		1	67	1	1	
11	10	0	1/4		1/4	1		-2	70	1	1	
11	10	0	1/4		1/4	1		1	79	1	1	
11	10	1/16	1/16		1/16	1		-2	58	2	1	
11	10	1/8	1/16		1/16	1		-3	51	2	1	
11	10	3/16	1/16		1/16	1		-2	58	2	1	
11	10	1/4	1/16		1/16	1		-3	51	2	1	
11	10	1/4	1/8		1/8	1		1	67	1	1	
11	10	1/4	1/8		1/8	1		-3	75	1	1	
11	10	5/16	1/16		1/16	1		-2	58	2	1	
11	10	3/8	1/16		1/16	1		-3	51	2	1	
11	10	3/8	1/8		1/8	1		1	67	1	1	
11	10	3/8	1/8		1/8	1		-3	75	1	1	
11	10	7/16	1/16		1/16	1		-2	58	2	1	
12	11	0	1/16		1/16	1		-3	51	2	1	
12	11	0	1/4		1/4	1		1	67	1	2	
12	11	0	1/8		1/8	1		-3	75	1	1	
12	11	1/16	1/16		1/16	1		-2	58	2	1	
12	11	1/8	1/16		1/16	1		-3	51	2	1	
12	11	1/8	1/8		1/8	1		-2	70	1	1	
12	11	3/16	1/16		1/16	1		-2	58	2	1	
12	11	1/4	1/16		1/16	1		-3	51	2	1	
12	11	1/4	1/8		1/8	1		-2	70	1	1	
12	11	1/4	1/8		1/8	1		1	79	1	1	
12	11	1/4	1/8		1/8	1		-2	82	1	1	
12	11	5/16	1/16		1/16	1		-2	58	2	1	
12	11	3/8	1/16		1/16	1		-3	51	2	1	
12	11	3/8	1/8		1/8	1		-2	70	1	1	
12	11	3/8	1/8		1/8	1		1	79	1	1	
12	11	3/8	1/8		1/8	1		-2	82	1	1	
12	11	7/16	1/16		1/16	1		-2	58	2	1	
13	12	0	1/16		1/16	1		-3	51	2	1	
13	12	0	1/4		1/4	1		-2	70	1	1	
13	12	0	1/4		1/4	1		1	79	1	1	
13	12	0	1/4		1/4	1		-2	82	1	1	
13	12	1/16	1/16		1/16	1		-2	58	2	1	
13	12	1/8	1/16		1/16	1		-3	51	2	1	
13	12	3/16	1/16		1/16	1		-2	58	2	1	
13	12	1/4	1/16		1/16	1		1	43	2	1	
13	12	1/4	1/8		1/8	1		-2	70	1	2	
13	12	1/4	1/8		1/8	1		-5	73	1	1	
13	12	5/16	1/16		1/16	1		1	55	2	1	
13	12	3/8	1/16		1/16	1		1	43	2	1	
13	12	3/8	1/8		1/8	1		-2	70	1	2	
13	12	3/8	1/8		1/8	1		-5	73	1	1	
13	12	7/16	1/16		1/16	1		1	55	2	1	
14	13	0	1/16		1/16	1		-4	44	2	1	
14	13	0	1/8		1/8	1		-2	70	1	2	
14	13	0	1/4		1/4	1		0	72	1	1	
14	13	1/16	1/16		1/16	1		-4	56	2	1	
14	13	1/8	1/16		1/16	1		-4	44	2	1	
14	13	1/8	1/8		1/8	1		-4	68	1	2	
14	13	3/16	1/16		1/16	1		-4	56	2	1	
14	13	1/4	1/16		1/16	1		-2	46	2	1	
14	13	1/4	1/8		1/8	1		-4	68	1	2	
14	13	1/4	1/8		1/8	1		2	74	1	1	
14	13	5/16	1/16		1/16	1		-2	58	2	1	
14	13	3/8	1/16		1/16	1		-2	46	2	1	
14	13	3/8	1/8		1/8	1		-4	68	1	2	
14	13	3/8	1/8		1/8	1		2	74	1	1	
14	13	7/16	1/16		1/16	1		-2	58	2	1	
15	14	0	1/16		1/16	1		0	48	2	1	
15	14	0	1/4		1/4	1		1	67	1	2	
15	14	0	1/8		1/8	1		-1	77	1	1	
15	14	1/16	1/16		1/16	1		0	60	2	1	
15	14	1/8	1/16		1/16	1		0	48	2	1	
15	14	1/8	1/8		1/8	1		-3	75	1	1	
15	14	3/16	1/16		1/16	1		0	60	2	1	
