mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/4	2	2	1		1	1	1	2	38	D2	2	11
1	1	0	0	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	7
1	1	0	0	2.0	0	0	4/4	1	2	1/2		1/2	1		-1	53	F3	3	5
1	1	0	0	1.5	0	0	4/4	1	1	3/8		1/4	3/2		2	62	D4	4	0
1	1	1	1	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	8
1	1	3/2	3/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		3	57	A3	3	1
1	1	2	2	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	9
1	1	2	2	2.0	1/2	1/2	4/4	1	2	1/2		1/2	1		3	57	A3	3	6
1	1	2	2	1.5	1/2	1/2	4/4	1	1	3/8		1/4	3/2		-1	65	F4	4	2
1	1	3	3	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	10
1	1	7/2	7/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	3
1	1	15/4	15/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	4
2	2	4	4	4.0	0	0	4/4	2	2	1		1	1	-1	2	38	D2	2	22
2	2	4	4	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	18
2	2	4	4	2.0	0	0	4/4	1	2	1/2		1/2	1		1	55	G3	3	16
2	2	4	4	1.5	0	0	4/4	1	1	3/8		1/4	3/2		7	61	C#4	4	12
2	2	5	5	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	19
2	2	11/2	11/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		2	62	D4	4	13
2	2	23/4	23/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	14
2	2	6	6	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		2	50	D3	3	20
2	2	6	6	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		-1	53	F3	3	17
2	2	6	6	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		2	62	D4	4	15
2	2	7	7	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50	D3	3	21
3	3	8	8	4.0	0	0	4/4	2	2	1		1	1	1	2	38	D2	2	34
3	3	8	8	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	30
