mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	2/4	2	1	1/16		1/16	1		0	48	4
1	1	0	0	2/4	1	1	1/8		1/8	1		4	76	0
1	1	1/16	1/16	2/4	2	1	1/16		1/16	1		0	60	5
1	1	1/8	1/8	2/4	2	1	1/16		1/16	1		0	48	6
1	1	1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	1
1	1	3/16	3/16	2/4	2	1	1/16		1/16	1		0	60	7
1	1	1/4	1/4	2/4	2	1	1/16		1/16	1		5	47	8
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		1	79	2
1	1	5/16	5/16	2/4	2	1	1/16		1/16	1		5	59	9
1	1	3/8	3/8	2/4	2	1	1/16		1/16	1		5	47	10
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		1	79	3
1	1	7/16	7/16	2/4	2	1	1/16		1/16	1		5	59	11
2	2	0	0	2/4	2	1	1/16		1/16	1		3	45	15
2	2	0	0	2/4	1	1	3/16		1/8	3/2		0	72	12
2	2	1/16	1/16	2/4	2	1	1/16		1/16	1		3	57	16
2	2	1/8	1/8	2/4	2	1	1/16		1/16	1		3	45	17
2	2	3/16	3/16	2/4	2	1	1/16		1/16	1		3	57	18
2	2	3/16	3/16	2/4	1	1	1/16		1/16	1		2	74	13
2	2	1/4	1/4	2/4	2	1	1/16		1/16	1		1	43	19
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1		4	76	14
2	2	5/16	5/16	2/4	2	1	1/16		1/16	1		1	55	20
2	2	3/8	3/8	2/4	2	1	1/16		1/16	1		1	43	21
2	2	7/16	7/16	2/4	2	1	1/16		1/16	1		1	55	22
3	3	0	0	2/4	2	1	1/16		1/16	1		-1	41	31
3	3	0	0	2/4	1	1	1/16		1/16	1		7	73	23
3	3	1/16	1/16	2/4	2	1	1/16		1/16	1		-1	53	32
3	3	1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	24
3	3	1/8	1/8	2/4	2	1	1/16		1/16	1		4	40	33
3	3	1/8	1/8	2/4	1	1	1/16		1/16	1		-1	77	25
3	3	3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	34
3	3	3/16	3/16	2/4	1	1	1/16		1/16	1		4	76	26
3	3	1/4	1/4	2/4	2	1	1/16		1/16	1		2	38	35
3	3	1/4	1/4	2/4	1	1	1/16		1/16	1		1	79	27
3	3	5/16	5/16	2/4	2	1	1/16		1/16	1		2	50	36
3	3	5/16	5/16	2/4	1	1	1/16		1/16	1		-1	77	28
3	3	3/8	3/8	2/4	2	1	1/16		1/16	1		-1	41	37
3	3	3/8	3/8	2/4	1	1	1/16		1/16	1		4	76	29
3	3	7/16	7/16	2/4	2	1	1/16		1/16	1		-1	53	38
3	3	7/16	7/16	2/4	1	1	1/16		1/16	1		2	74	30
4	4	0	0	2/4	2	1	1/4		1/4	1		1	43	47
4	4	0	0	2/4	2	1	1/4		1/4	1		1	55	47
4	4	0	0	2/4	1	1	1/16		1/16	1		0	72	39
4	4	1/16	1/16	2/4	1	1	1/16		1/16	1		5	71	40
4	4	1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	41
4	4	3/16	3/16	2/4	1	1	1/16		1/16	1		2	74	42
