mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
3	3	9	9	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	17											
3	3	10	10	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	18											
3	3	11	11	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	19											
3	3	8	8	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	20											
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	21											
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	22											
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	23											
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	24											
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	25											
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	26											
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	27											
4	4	12	12	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	28											
4	4	27/2	27/2	0.0	3/8	3/8	StaffText	4/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	29											
4	4	14	14	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	30											
4	4	15	15	0.0	3/4	3/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	31											
4	4	15	15	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	32											
4	4	31/2	31/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	33											
4	4	63/4	63/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	34											
4	4	12	12	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	35											
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	36											
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	37											
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	38											
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	39											
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	40											
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	41											
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	42											
5	5	16	16	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	43											
5	5	17	17	0.0	1/4	1/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	44											
5	5	17	17	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	45											
5	5	35/2	35/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	46											
5	5	71/4	71/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	47											
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	48											
5	5	19	19	0.0	3/4	3/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	49											
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	50											
5	5	39/2	39/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	51											
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	52											
5	5	16	16	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	53											
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	54											
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	55											
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	56											
5	5	18	18	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	57											
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	58											
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	59											
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	60											
6	6	20	20	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	61											
6	6	43/2	43/2	0.0	3/8	3/8	Chord	4/4	1	1	0	grace16	1/16	1	62											
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	63											
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	64											
6	6	23	23	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	65											
6	6	93/4	93/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	66											
6	6	47/2	47/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	67											
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	68											
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	69											
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	70											
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	71											
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	72											
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	73											
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	74											
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	75											
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	76											
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	77									0		
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	78											
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	79									1		
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	80											
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	81									2		
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	82											
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	83									3		
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	84											
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	85											
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	86											
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	87											
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	88											
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	89											
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	90											
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	91											
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	92											
8	8	28	28	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	93											
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	94											
8	8	30	30	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	95											
8	8	31	31	0.0	3/4	3/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	96											
8	8	31	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	97											
8	8	63/2	63/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	98											
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	99											
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	100											
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	101											
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	102											
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	103											
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	104											
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	105											
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	106											
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	107											
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	108											
9	9	33	33	0.0	1/4	1/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	109											
9	9	33	33	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	110											
9	9	67/2	67/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	111											
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	112											
9	9	34	34	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	113											
9	9	35	35	0.0	3/4	3/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	114											
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	115											
9	9	71/2	71/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	116											
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	117											
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	118											
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	119											
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	120											
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	121											
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	122											
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	123											
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	124											
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	125											
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	126											
10	10	37	37	0.0	1/4	1/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	127											
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	128											
10	10	75/2	75/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	129											
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	130											
10	10	38	38	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	131											
10	10	39	39	0.0	3/4	3/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	132											
10	10	39	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	133											
10	10	79/2	79/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	134											
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	135											
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	136											
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	137											
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	138											
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	139											
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	140											
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	141											
10	10	39	39	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	142											
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	143											
11	11	40	40	0.0	0	0	Dynamic	4/4	1	1	0					sf										
11	11	40	40	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	144											
11	11	161/4	161/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	145											
11	11	81/2	81/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	146											
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	147											
11	11	41	41	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	148											
11	11	165/4	165/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	149											
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	150											
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	151											
11	11	42	42	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	152											
11	11	169/4	169/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	153											
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	154											
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	155											
11	11	43	43	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	156											
11	11	173/4	173/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	157											
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	158											
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	159											
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	160											
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	161											
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	162											
12	12	44	44	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	163											
12	12	177/4	177/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	164											
12	12	89/2	89/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	165											
12	12	179/4	179/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	166											
12	12	45	45	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	167											
12	12	181/4	181/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	168											
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	169											
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	170											
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	171											
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	172											
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	173											
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	174											
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	175											
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	176											
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	177											
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	178											
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	179											
13	13	99/2	99/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	180											
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	181											
13	13	50	50	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	182											
13	13	101/2	101/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	183											
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	184											
13	13	51	51	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	185											
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	186											
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	187											
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	188											
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	189											
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	190											
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	191											
14	14	52	52	0.0	0	0	Dynamic	4/4	1	1	0					f										
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	192											
14	14	54	54	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	193											
14	14	54	54	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	194											
14	14	54	54	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	195											
14	14	54	54	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	196											
14	14	54	54	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	197											
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	198											
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	199											
14	14	54	54	1.5	1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	200											
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	201											
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	202											
15	15	59	59	0.0	3/4	3/4	Dynamic	4/4	1	1	0					p										
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	203											
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	204											
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	205											
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	206											
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	207											
16	16	187/3	187/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	208									4		
16	16	188/3	188/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	209											
16	16	63	63	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	210									5		
16	16	190/3	190/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	211									5		
16	16	191/3	191/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	212											
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	213											
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	214											
17	17	64	64	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	215											
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	216											
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	217											
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	218											
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	219											
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	220											
17	17	64	64	3.0	0	0	Chord	4/4	2	2	3/4		1/2	3/2	221											
18	18	68	68	0.0	0	0	Dynamic	4/4	1	1	0					f										
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	222											
18	18	69	69	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	223											
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	224											
18	18	70	70	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	225											
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	226											
18	18	71	71	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	227											
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	228											
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	229											
18	18	70	70	1.5	1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	230											
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	231											
19	19	72	72	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	232											
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	233											
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	234											
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	235											
19	19	74	74	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	236											
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	237											
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	238											
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	239											
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	240											
19	19	74	74	1.5	1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	241											
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	242											
20	20	76	76	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	243											
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	244											
20	20	77	77	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	245											
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	246											
20	20	78	78	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	247											
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	248											
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	249											
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	250											
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	251											
20	20	78	78	1.5	1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	252											
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	253											
21	21	80	80	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	254											
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	255											
21	21	81	81	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	256											
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	257											
21	21	82	82	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	258											
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	259											
21	21	83	83	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	260											
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	261											
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	262											
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	263											
22	22	86	86	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	264											
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	265											
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	266											
22	22	85	85	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	267											
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	268											
22	22	86	86	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	269											
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	270											
22	22	87	87	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	271											
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	272											
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	273											
23	23	90	90	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	274											
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	275											
23	23	88	88	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	276											
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	277											
23	23	89	89	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	278											
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	279											
23	23	90	90	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	280											
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	281											
23	23	91	91	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	282											
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	283											
