mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin
8	7	85/4	85/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	89									3	
8	7	43/2	43/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	90		articStaccatoAbove								
8	7	175/8	175/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	91										
8	7	19	19	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	92										
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	93										
9	8	22	22	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	94									4	
9	8	23	23	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	95		articStaccatoBelow								
9	8	93/4	93/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	96		articStaccatoBelow								
9	8	47/2	47/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	97		articStaccatoBelow								
9	8	95/4	95/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	98		articStaccatoBelow								
9	8	24	24	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	99		articStaccatoBelow								
9	8	97/4	97/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	100		articStaccatoBelow								
9	8	49/2	49/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	101		articStaccatoBelow								
9	8	99/4	99/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	102		articStaccatoBelow								
9	8	22	22	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	103										
10	9	25	25	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	104										
10	9	103/4	103/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	105										
10	9	26	26	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	106										
10	9	53/2	53/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	107										
10	9	53/2	53/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	108										
10	9	27	27	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	109										
10	9	55/2	55/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	110										
10	9	111/4	111/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	111										
10	9	25	25	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	112										
10	9	25	25	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	113										
10	9	27	27	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	114										
11	10	28	28	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	115										
11	10	115/4	115/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	116										
11	10	29	29	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	117										
11	10	119/4	119/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	118										
11	10	239/8	239/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	119										
11	10	30	30	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	120		articStaccatoAbove							5	
11	10	121/4	121/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	121		articStaccatoAbove							5	
11	10	61/2	61/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	122		articStaccatoAbove							5	
11	10	123/4	123/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	123		articStaccatoAbove								
11	10	28	28	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	124										
12	11	31	31	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	125										
12	11	127/4	127/4	0.0	3/16	3/16	StaffText	3/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
12	11	127/4	127/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	126										
12	11	255/8	255/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	127										
12	11	32	32	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	128										
12	11	131/4	131/4	0.08333333333333333	7/16	7/16	Chord	3/4	1	1	1/48		1/32	2/3	129									6	
12	11	197/6	197/6	0.08333333333333333	11/24	11/24	Chord	3/4	1	1	1/48		1/32	2/3	130									6	
12	11	395/12	395/12	0.08333333333333333	23/48	23/48	Chord	3/4	1	1	1/48		1/32	2/3	131										
12	11	33	33	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	132		articStaccatoAbove							7	
12	11	133/4	133/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	133		articStaccatoAbove							7	
12	11	67/2	67/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	134		articStaccatoAbove							7	
12	11	135/4	135/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	135		articStaccatoAbove								
12	11	31	31	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	136										
12	11	32	32	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	137										
13	12	34	34	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	138										
13	12	139/4	139/4	0.0	3/16	3/16	StaffText	3/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
13	12	139/4	139/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	139										
13	12	279/8	279/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	140										
13	12	35	35	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	141		articStaccatoAbove								
13	12	71/2	71/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	142										
13	12	36	36	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf									
13	12	36	36	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	143										
13	12	73/2	73/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	144										
13	12	34	34	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	145										
13	12	35	35	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	146										
13	12	71/2	71/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	147										
13	12	36	36	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	148										
13	12	73/2	73/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	149										
14	13	37	37	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	150										
14	13	75/2	75/2	0.375	1/8	1/8	Chord	3/4	1	1	3/32		1/16	3/2	151										
14	13	303/8	303/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	152										
14	13	38	38	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	153										
14	13	77/2	77/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	154										
14	13	39	39	0.0	1/2	1/2	Chord	3/4	1	1	0	acciaccatura	1/8	1	155										
14	13	39	39	0.375	1/2	1/2	Chord	3/4	1	1	3/32		1/16	3/2	156										
14	13	315/8	315/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	157										
14	13	79/2	79/2	0.375	5/8	5/8	Chord	3/4	1	1	3/32		1/16	3/2	158										
14	13	319/8	319/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	159										
14	13	39	39	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	160										
14	13	37	37	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	161										
14	13	77/2	77/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	162										
14	13	39	39	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	163										
15	14	40	40	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	164										
15	14	161/4	161/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	165									8	
15	14	81/2	81/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	166									8	
15	14	163/4	163/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	167									8	
15	14	41	41	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	168									8	
15	14	165/4	165/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	169									8	
15	14	83/2	83/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	170									8	
15	14	167/4	167/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	171										
15	14	42	42	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	172									9	
15	14	169/4	169/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	173									9	
15	14	85/2	85/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	174									9	
15	14	171/4	171/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	175										
15	14	40	40	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	176										
16	15	43	43	0.0	0	0	Dynamic	3/4	1	1	0					sf									
16	15	43	43	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	177										
16	15	175/4	175/4	0.0	3/16	3/16	StaffText	3/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
16	15	175/4	175/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	178										
16	15	351/8	351/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	179										
16	15	44	44	0.75	1/4	1/4	Chord	3/4	1	1	3/16		1/8	3/2	180										
16	15	179/4	179/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	181										
16	15	45	45	0.0	1/2	1/2	Chord	3/4	1	1	0	acciaccatura	1/8	1	182										
16	15	45	45	0.375	1/2	1/2	Chord	3/4	1	1	3/32		1/16	3/2	183										
16	15	363/8	363/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	184										
16	15	91/2	91/2	0.375	5/8	5/8	Chord	3/4	1	1	3/32		1/16	3/2	185										
16	15	367/8	367/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	186										
16	15	43	43	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	187										
16	15	44	44	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	188										
16	15	45	45	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	189										
16	15	43	43	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	190										
16	15	44	44	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	191										
16	15	45	45	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	192										
17	16	46	46	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	193										
17	16	47	47	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	194										
17	16	46	46	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	195										
18	16	48	48	0.75	0	1/2	Chord	3/4	1	1	3/16		1/8	3/2	196										
18	16	195/4	195/4	0.25	3/16	11/16	Chord	3/4	1	1	1/16		1/16	1	197										
19	17	49	49	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	198										
19	17	199/4	199/4	0.0	3/16	3/16	StaffText	3/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
19	17	199/4	199/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	199										
19	17	399/8	399/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	200										
19	17	50	50	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	201										
19	17	201/4	201/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	202		articStaccatoAbove							10	
19	17	101/2	101/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	203		articStaccatoAbove							10	
19	17	203/4	203/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	204		articStaccatoAbove							10	
19	17	51	51	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	205		articStaccatoAbove							10	
19	17	205/4	205/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	206		articStaccatoAbove							10	
19	17	103/2	103/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	207		articStaccatoAbove							10	
19	17	207/4	207/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	208		articStaccatoAbove								
19	17	49	49	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	209										
19	17	50	50	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	210										
20	18	52	52	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	211									11	
20	18	209/4	209/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	212										
20	18	105/2	105/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	213										
20	18	211/4	211/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	214										
20	18	53	53	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	215										
20	18	213/4	213/4	0.0	5/16	5/16	StaffText	3/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"							
20	18	213/4	213/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	216										
20	18	107/2	107/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	217		articStaccatoAbove							12	
20	18	215/4	215/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	218		articStaccatoAbove							12	
20	18	54	54	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	219		articStaccatoAbove							12	
20	18	217/4	217/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	220		articStaccatoAbove							12	
20	18	109/2	109/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	221		articStaccatoAbove							12	
20	18	219/4	219/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	222		articStaccatoAbove								
20	18	52	52	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	223										
20	18	53	53	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	224										
21	19	55	55	0.0	0	0	Chord	3/4	1	1	0	acciaccatura	1/8	1	225									13	
21	19	55	55	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	226									13	
21	19	221/4	221/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	227										
21	19	111/2	111/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	228										
21	19	223/4	223/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	229										
21	19	56	56	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	230										
21	19	225/4	225/4	0.08333333333333333	5/16	5/16	Chord	3/4	1	1	1/48		1/32	2/3	231									14	
21	19	169/3	169/3	0.08333333333333333	1/3	1/3	Chord	3/4	1	1	1/48		1/32	2/3	232									14	
21	19	677/12	677/12	0.08333333333333333	17/48	17/48	Chord	3/4	1	1	1/48		1/32	2/3	233										
21	19	113/2	113/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	234		articStaccatoAbove								
21	19	227/4	227/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	235		articStaccatoAbove								
21	19	57	57	0.0	1/2	1/2	Chord	3/4	1	1	0	acciaccatura	1/8	1	236										
21	19	57	57	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	237										
21	19	229/4	229/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	238										
21	19	115/2	115/2	0.0	5/8	5/8	Chord	3/4	1	1	0	acciaccatura	1/8	1	239										
21	19	115/2	115/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	240										
21	19	231/4	231/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	241										
21	19	55	55	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	242										
21	19	56	56	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	243										
22	20	58	58	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	244									15	
22	20	233/4	233/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	245										
22	20	235/4	235/4	0.0	3/16	3/16	StaffText	3/4	1	1	0							"<font size=""10.5723""/><font face=""Times New Roman""/><i>cresc.</i>"							
22	20	235/4	235/4	0.0	3/16	3/16	Spanner	3/4	1	1	0														0
22	20	235/4	235/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	246										0
22	20	59	59	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	247									16	0
22	20	237/4	237/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	248										0
22	20	239/4	239/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	249										0
22	20	479/8	479/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	250										0
22	20	60	60	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	251									17	0
22	20	241/4	241/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	252										0
22	20	243/4	243/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	253										0
22	20	487/8	487/8	0.0	23/32	23/32	Spanner	3/4	1	1	0														
22	20	487/8	487/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	254										
22	20	58	58	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	255										
22	20	117/2	117/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	256										
22	20	59	59	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	257										
22	20	119/2	119/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	258										
22	20	60	60	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	259										
22	20	121/2	121/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	260										
22	20	58	58	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	261										
22	20	59	59	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	262										
22	20	60	60	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	263										
