mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	4	15/2	15/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	17								
4	4	61/8	61/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	18								
4	4	31/4	31/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	19								
4	4	63/8	63/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	20								
4	4	6	6	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	21								
4	4	15/2	15/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	22								
5	5	8	8	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	23								0
5	5	33/4	33/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	24								
5	5	17/2	17/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	25								
5	5	69/8	69/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	26								
5	5	35/4	35/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	27								
5	5	71/8	71/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	28								
5	5	9	9	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	29								1
5	5	37/4	37/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	30								
5	5	19/2	19/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	31								
5	5	77/8	77/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	32								
5	5	39/4	39/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	33								
5	5	79/8	79/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	34								
5	5	8	8	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	35								
5	5	17/2	17/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	36								
5	5	9	9	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	37								
5	5	19/2	19/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	38								
5	5	8	8	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	39								
5	5	9	9	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	40								
6	6	10	10	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	41		articStaccatoAbove						
6	6	21/2	21/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	42		articStaccatoAbove						
6	6	11	11	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	43		articStaccatoAbove						
6	6	10	10	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	44		articStaccatoAbove						
6	6	21/2	21/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	45		articStaccatoAbove						
6	6	11	11	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	46		articStaccatoAbove						
7	7	12	12	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	47								
7	7	13	13	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	48								
7	7	27/2	27/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	49								
7	7	12	12	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	50								
7	7	13	13	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	51								
7	7	27/2	27/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	52								
8	8	14	14	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	53								
8	8	59/4	59/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	54								
8	8	15	15	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	55								
8	8	121/8	121/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	56								
8	8	61/4	61/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	57								
8	8	123/8	123/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	58								
8	8	31/2	31/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	59								
8	8	125/8	125/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	60								
8	8	63/4	63/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	61								
8	8	127/8	127/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	62								
8	8	14	14	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	63								
9	9	16	16	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	64								
9	9	67/4	67/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	65								
9	9	17	17	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	66								
9	9	137/8	137/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	67								
9	9	69/4	69/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	68								
9	9	139/8	139/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	69								
9	9	35/2	35/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	70								
9	9	141/8	141/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	71								
9	9	71/4	71/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	72								
9	9	143/8	143/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	73								
9	9	16	16	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	74								
10	10	18	18	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	75								
10	10	145/8	145/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	76								
10	10	73/4	73/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	77								
10	10	147/8	147/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	78								
10	10	37/2	37/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	79								
10	10	149/8	149/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	80								
10	10	75/4	75/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	81								
10	10	151/8	151/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	82								
10	10	19	19	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	83								
10	10	153/8	153/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	84								
10	10	77/4	77/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	85								
10	10	155/8	155/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	86								
10	10	39/2	39/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	87								
10	10	159/8	159/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	88								
10	10	18	18	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	89								
11	11	20	20	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	90								
11	11	163/8	163/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	91								
11	11	41/2	41/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	92								
11	11	167/8	167/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	93								
11	11	21	21	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	94								
11	11	171/8	171/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	95								
11	11	43/2	43/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	96								
11	11	175/8	175/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	97								
11	11	20	20	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	98								
11	11	21	21	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	99								
12	12	22	22	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	100								
12	12	179/8	179/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	101								
12	12	45/2	45/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	102								
12	12	183/8	183/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	103								
12	12	23	23	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	104								
12	12	187/8	187/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	105								
12	12	47/2	47/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	106								
12	12	191/8	191/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	107								
12	12	22	22	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	108								
12	12	183/8	183/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	109								
12	12	23	23	0.375	1/4	1/4	Chord	2/4	2	1	3/32		1/16	3/2	110								
12	12	187/8	187/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	111								
12	12	47/2	47/2	0.375	3/8	3/8	Chord	2/4	2	1	3/32		1/16	3/2	112								
12	12	191/8	191/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	113								
13	13	24	24	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	114								
13	13	49/2	49/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	115								
13	13	25	25	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	116								
13	13	51/2	51/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	117								
13	13	24	24	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	118								
13	13	49/2	49/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	119								
13	13	25	25	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	120								
13	13	51/2	51/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	121								
14	14	26	26	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	122								
14	14	53/2	53/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	123								
14	14	55/2	55/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	124								
14	14	221/8	221/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	125								
14	14	111/4	111/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	126								
14	14	223/8	223/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	127								
14	14	26	26	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	128								
14	14	53/2	53/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	129								
15	15	28	28	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	130								
15	15	227/8	227/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	131								
15	15	57/2	57/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	132								
15	15	231/8	231/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	133								
15	15	29	29	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	134								
15	15	235/8	235/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	135								
15	15	59/2	59/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	136								
15	15	239/8	239/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	137								
15	15	28	28	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	138								
15	15	29	29	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	139								
16	16	30	30	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	140								
16	16	31	31	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	141								
16	16	30	30	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	142								
17	17	32	32	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	143								
17	17	33	33	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	144								
17	17	67/2	67/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	145								
17	17	32	32	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	146								
17	17	33	33	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	147								
17	17	67/2	67/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	148								
18	18	34	34	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	149								
18	18	139/4	139/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	150								
18	18	35	35	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	151								
18	18	71/2	71/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	152								
18	18	285/8	285/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	153								
18	18	143/4	143/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	154								
18	18	287/8	287/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	155								
18	18	34	34	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	156								
18	18	35	35	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	157								
18	18	34	34	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	158								
18	18	35	35	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	159								
19	19	36	36	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	160								
19	19	145/4	145/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	161								
19	19	73/2	73/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	162								
19	19	147/4	147/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	163								
19	19	37	37	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	164								
19	19	149/4	149/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	165								
19	19	75/2	75/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	166								
19	19	75/2	75/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	167								
19	19	151/4	151/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	168								
19	19	303/8	303/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	169								
19	19	36	36	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	170								
19	19	73/2	73/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	171								
19	19	37	37	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	172								
19	19	75/2	75/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	173								
20	20	38	38	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	174								
20	20	155/4	155/4	0.08333333333333333	3/16	3/16	Chord	2/4	1	1	1/48		1/32	2/3	175								
20	20	233/6	233/6	0.08333333333333333	5/24	5/24	Chord	2/4	1	1	1/48		1/32	2/3	176								
20	20	467/12	467/12	0.08333333333333333	11/48	11/48	Chord	2/4	1	1	1/48		1/32	2/3	177								
20	20	39	39	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	178								
20	20	157/4	157/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	179								
20	20	315/8	315/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	180								
20	20	79/2	79/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	181								
20	20	317/8	317/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	182								
20	20	159/4	159/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	183								
20	20	319/8	319/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	184								
20	20	38	38	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	185								
20	20	39	39	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	186								
21	21	40	40	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	187								
21	21	163/4	163/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	188								
21	21	41	41	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	189								
21	21	329/8	329/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	190								
21	21	165/4	165/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	191								
21	21	331/8	331/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	192								
21	21	83/2	83/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	193								
21	21	333/8	333/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	194								
21	21	167/4	167/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	195								
21	21	335/8	335/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	196								
21	21	161/4	161/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	197								
21	21	81/2	81/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	198								
21	21	163/4	163/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	199								
21	21	41	41	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	200								
22	22	42	42	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	201								
22	22	171/4	171/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	202								
22	22	43	43	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	203								
22	22	345/8	345/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	204								
22	22	173/4	173/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	205								
22	22	347/8	347/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	206								
22	22	87/2	87/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	207								
22	22	349/8	349/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	208								
22	22	175/4	175/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	209								
22	22	351/8	351/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	210								
22	22	169/4	169/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	211								
22	22	85/2	85/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	212								
22	22	171/4	171/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	213								
22	22	43	43	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	214								
23	23	44	44	0.0	0	0	Dynamic	2/4	1	1	0					p							
23	23	44	44	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	215								
23	23	177/4	177/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	216								
23	23	89/2	89/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	217								
23	23	179/4	179/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	218								
23	23	45	45	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	219								
23	23	181/4	181/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	220								
23	23	91/2	91/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	221								
23	23	183/4	183/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	222								
23	23	44	44	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	223								
23	23	89/2	89/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	224								
23	23	45	45	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	225								
23	23	91/2	91/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	226								
24	24	46	46	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	227								
24	24	369/8	369/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	228								
24	24	185/4	185/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	229								
24	24	371/8	371/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	230								
24	24	93/2	93/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	231								
24	24	373/8	373/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	232								
24	24	187/4	187/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	233								
24	24	375/8	375/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	234								
24	24	47	47	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	235								
24	24	189/4	189/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	236								
24	24	191/4	191/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	237								
24	24	46	46	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	238								
24	24	95/2	95/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	239								
25	25	48	48	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	240								
25	25	387/8	387/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	241								
25	25	97/2	97/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	242								
25	25	391/8	391/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	243								
25	25	49	49	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	244								
25	25	99/2	99/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	245								
25	25	397/8	397/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	246								
25	25	199/4	199/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	247								
25	25	399/8	399/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	248								
25	25	48	48	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	249								
25	25	97/2	97/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	250								
25	25	49	49	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	251								
25	25	99/2	99/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	252								
26	26	50	50	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	253		articStaccatissimoAbove						
26	26	403/8	403/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	254								
26	26	101/2	101/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	255								
26	26	407/8	407/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	256								
26	26	51	51	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	257								
26	26	411/8	411/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	258								
26	26	103/2	103/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	259								
26	26	415/8	415/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	260								
26	26	50	50	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	261								
26	26	407/8	407/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	262								
26	26	51	51	0.375	1/4	1/4	Chord	2/4	2	1	3/32		1/16	3/2	263								
26	26	411/8	411/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	264								
26	26	103/2	103/2	0.375	3/8	3/8	Chord	2/4	2	1	3/32		1/16	3/2	265								
26	26	415/8	415/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	266								
27	27	52	52	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	267								
27	27	105/2	105/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	268								
27	27	53	53	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	269								
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	270								
27	27	52	52	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	271								
27	27	105/2	105/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	272								
27	27	53	53	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	273								
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	274								
28	28	54	54	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	275								
28	28	109/2	109/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	276								
28	28	111/2	111/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	277								
28	28	445/8	445/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	278								
28	28	223/4	223/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	279								
28	28	447/8	447/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	280								
28	28	54	54	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	281								
28	28	109/2	109/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	282								
29	29	56	56	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	283								
29	29	451/8	451/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	284								
29	29	113/2	113/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	285								
