mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	8	57/4	57/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	85									
8	8	115/8	115/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	86									
8	8	29/2	29/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	87									
8	8	117/8	117/8	0.0	5/32	5/32	Chord	2/4	1	1	0	grace32	1/32	1	88									
8	8	117/8	117/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	89									
8	8	59/4	59/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	90									
8	8	119/8	119/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	91									
8	8	15	15	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	92									
8	8	121/8	121/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	93									
8	8	61/4	61/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	94									
8	8	123/8	123/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	95									
8	8	31/2	31/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	96									
8	8	125/8	125/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	97									
8	8	63/4	63/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	98									
8	8	127/8	127/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	99									
8	8	14	14	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	100									
9	9	16	16	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	101									
9	9	131/8	131/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	102									
9	9	33/2	33/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	103									
9	9	135/8	135/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	104									
9	9	17	17	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	105									
9	9	35/2	35/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	106									
9	9	35/2	35/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	107									
9	9	16	16	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	108									
9	9	33/2	33/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	109									
9	9	17	17	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	110									
9	9	35/2	35/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	111									
10	10	18	18	0.0	0	0	Dynamic	2/4	1	1	0					sf								
10	10	18	18	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	112									
10	10	19	19	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	113									
10	10	18	18	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	114									
11	11	20	20	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	115									
11	11	83/4	83/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	116									
11	11	21	21	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	117									
11	11	85/4	85/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	118									
11	11	175/8	175/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	119									
11	11	81/4	81/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	120									
11	11	41/2	41/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	121									
11	11	83/4	83/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	122									
11	11	85/4	85/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	123									
11	11	43/2	43/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	124									
11	11	87/4	87/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	125									
11	11	20	20	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	126									
11	11	21	21	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	127									
12	12	22	22	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	128									
12	12	45/2	45/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	129									
12	12	181/8	181/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	130									
12	12	91/4	91/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	131									
12	12	183/8	183/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	132									
12	12	23	23	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	133									1
12	12	93/4	93/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	134									
12	12	191/8	191/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	135									
12	12	89/4	89/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	136									
12	12	45/2	45/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	137									
12	12	91/4	91/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	138									
12	12	93/4	93/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	139									
12	12	47/2	47/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	140									
12	12	95/4	95/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	141									
12	12	22	22	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	142									
12	12	23	23	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	143									
13	13	24	24	0.0	0	0	Dynamic	2/4	1	1	0					f								
13	13	24	24	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	144									
13	13	49/2	49/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	145									
13	13	25	25	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	146									
13	13	51/2	51/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p								
13	13	51/2	51/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	147									
13	13	205/8	205/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	148									
13	13	103/4	103/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	149									
13	13	207/8	207/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	150									
13	13	24	24	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	151									
13	13	49/2	49/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	152									
13	13	25	25	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	153									
14	14	26	26	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	154									
14	14	105/4	105/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	155									
14	14	53/2	53/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	156									
14	14	53/2	53/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	157									
14	14	107/4	107/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	158									
14	14	215/8	215/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	159									
14	14	27	27	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	160									
14	14	109/4	109/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	161									
14	14	219/8	219/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	162									
14	14	223/8	223/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	163									
14	14	26	26	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	164									
14	14	53/2	53/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	165									
14	14	27	27	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	166									
15	15	28	28	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	167									
15	15	115/4	115/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	168									
15	15	231/8	231/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	169									
15	15	29	29	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	170									2
15	15	117/4	117/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	171									2
15	15	59/2	59/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	172									2
15	15	119/4	119/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	173									
15	15	28	28	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	174									
15	15	113/4	113/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	175									
15	15	57/2	57/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	176									
15	15	115/4	115/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	177									
15	15	29	29	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	178									
15	15	117/4	117/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	179									
15	15	59/2	59/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	180									
15	15	119/4	119/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	181									
15	15	28	28	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	182									
16	16	30	30	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	183									
16	16	123/4	123/4	0.0	3/16	3/16	StaffText	2/4	1	1	0							"<font size=""17.8494""/><font face=""Opus""/>"						
16	16	123/4	123/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	184									
16	16	31	31	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	185									3
16	16	125/4	125/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	186		articStaccatoAbove							
16	16	255/8	255/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	187									
16	16	30	30	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	188									
16	16	121/4	121/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	189									
16	16	61/2	61/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	190									
16	16	123/4	123/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	191									
16	16	31	31	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	192									
16	16	125/4	125/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	193									
16	16	63/2	63/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	194									
16	16	127/4	127/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	195									
16	16	30	30	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	196									
17	17	32	32	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	197									
17	17	129/4	129/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	198									
17	17	259/8	259/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	199									
17	17	65/2	65/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	200									
17	17	261/8	261/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	201									
17	17	131/4	131/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	202									
17	17	263/8	263/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	203									
17	17	33	33	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	204									
17	17	265/8	265/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	205									
17	17	133/4	133/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	206									
17	17	267/8	267/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	207									
17	17	67/2	67/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	208									4
17	17	135/4	135/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	209									
17	17	32	32	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	210									
17	17	129/4	129/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	211									
17	17	65/2	65/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	212									
17	17	131/4	131/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	213									
17	17	33	33	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	214									
17	17	133/4	133/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	215									
17	17	67/2	67/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	216									
17	17	135/4	135/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	217									
18	18	34	34	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	218									
18	18	69/2	69/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	219									
18	18	277/8	277/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	220									
18	18	139/4	139/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	221									
18	18	279/8	279/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	222									
18	18	35	35	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	223									
18	18	141/4	141/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	224									
18	18	287/8	287/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	225									
18	18	34	34	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	226									
18	18	137/4	137/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	227									
18	18	69/2	69/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	228									
18	18	139/4	139/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	229									
18	18	35	35	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	230									
18	18	141/4	141/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	231									
18	18	71/2	71/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	232									
18	18	143/4	143/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	233									
19	19	36	36	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	234									
19	19	289/8	289/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	235									
19	19	145/4	145/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	236									
19	19	291/8	291/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	237									
19	19	73/2	73/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	238									
19	19	293/8	293/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	239									
19	19	147/4	147/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	240									
19	19	295/8	295/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	241									
19	19	37	37	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	242									
19	19	297/8	297/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	243									
19	19	149/4	149/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	244									
19	19	299/8	299/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	245									
19	19	75/2	75/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	246									
19	19	301/8	301/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	247									
19	19	151/4	151/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	248									
19	19	303/8	303/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	249									
19	19	36	36	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	250									
19	19	75/2	75/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	251									
20	20	38	38	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	252									
20	20	305/8	305/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	253									
20	20	153/4	153/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	254									
20	20	307/8	307/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	255									
20	20	77/2	77/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	256									
20	20	309/8	309/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	257									
20	20	155/4	155/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	258									
20	20	311/8	311/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	259									
20	20	39	39	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	260									
20	20	313/8	313/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	261									
20	20	157/4	157/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	262									
20	20	315/8	315/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	263									
20	20	79/2	79/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	264									
20	20	317/8	317/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	265									
20	20	159/4	159/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	266									
20	20	319/8	319/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	267									
20	20	38	38	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	268									
20	20	39	39	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	269									
21	21	40	40	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	270									
21	21	321/8	321/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	271									
21	21	161/4	161/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	272									
21	21	323/8	323/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	273									
21	21	81/2	81/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	274									
