mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
13	13	49/2	49/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	112								
13	13	25	25	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	113								
13	13	24	24	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	114								
13	13	25	25	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	115								
14	14	209/8	209/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	116								
14	14	105/4	105/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	117								
14	14	211/8	211/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	118								
14	14	53/2	53/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	119								
14	14	213/8	213/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	120								
14	14	107/4	107/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	121								
14	14	215/8	215/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	122								
14	14	27	27	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	123								
14	14	109/4	109/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	124								
14	14	55/2	55/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	125								
14	14	111/4	111/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	126								
14	14	26	26	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	127								
14	14	55/2	55/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	128								
15	15	225/8	225/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	129								
15	15	113/4	113/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	130								
15	15	227/8	227/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	131								
15	15	57/2	57/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	132								
15	15	229/8	229/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	133								
15	15	115/4	115/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	134								
15	15	231/8	231/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	135								
15	15	29	29	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	136								
15	15	119/4	119/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	137								
15	15	28	28	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	138								
15	15	59/2	59/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	139								
16	16	30	30	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	140								
16	16	30	30	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	141								
16	16	61/2	61/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	142								
16	16	123/4	123/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	143								
16	16	31	31	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	144								
16	16	125/4	125/4	0.0	5/16	5/16	Chord	2/4	1	1	0	grace32	1/32	1	145								
16	16	125/4	125/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	146								
16	16	63/2	63/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	147								
16	16	253/8	253/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	148								
16	16	127/4	127/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	149								
16	16	255/8	255/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	150								
16	16	30	30	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	151								
16	16	31	31	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	152								
17	17	32	32	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	153	articStaccatissimoBelow							
17	17	65/2	65/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	154	articStaccatissimoBelow							
17	17	33	33	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	155	articStaccatissimoBelow							
17	17	32	32	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	156								
18	18	137/4	137/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	157								
18	18	69/2	69/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	158								
18	18	139/4	139/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	159								
18	18	35	35	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	160								
18	18	141/4	141/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	161								
18	18	71/2	71/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	162								
18	18	143/4	143/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	163								
18	18	34	34	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	164								
18	18	71/2	71/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	165								
19	19	289/8	289/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	166								
19	19	145/4	145/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	167								
19	19	291/8	291/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	168								
19	19	73/2	73/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	169								
19	19	293/8	293/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	170								
19	19	147/4	147/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	171								
19	19	295/8	295/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	172								
19	19	37	37	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	173								
19	19	149/4	149/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	174								
19	19	75/2	75/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	175								
19	19	151/4	151/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	176								
19	19	36	36	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	177								
19	19	75/2	75/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	178								
20	20	153/4	153/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	179								
20	20	77/2	77/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	180								
20	20	155/4	155/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	181								
20	20	39	39	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	182								
20	20	157/4	157/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	183								
20	20	315/8	315/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	184								
20	20	79/2	79/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	185								
20	20	317/8	317/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	186								
20	20	159/4	159/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	187								
20	20	319/8	319/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	188								
20	20	38	38	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	189								
20	20	39	39	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	190								
21	21	40	40	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	191								
21	21	81/2	81/2	0.75	1/8	1/8	Chord	2/4	1	1	3/16		1/8	3/2	192								
21	21	165/4	165/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	193								
21	21	83/2	83/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	194								
21	21	167/4	167/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	195								
21	21	40	40	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	196								
21	21	41	41	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	197								
22	22	42	42	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	198								
22	22	169/4	169/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	199								
22	22	339/8	339/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	200								
22	22	85/2	85/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	201								
22	22	341/8	341/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	202								
22	22	171/4	171/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	203								
22	22	343/8	343/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	204								
22	22	43	43	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	205								
22	22	173/4	173/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	206								
22	22	87/2	87/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	207								
22	22	175/4	175/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	208								
22	22	42	42	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	209								
22	22	43	43	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	210								
23	23	44	44	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	211								
23	23	177/4	177/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	212								
23	23	355/8	355/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	213								
23	23	89/2	89/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	214								
23	23	357/8	357/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	215								
23	23	179/4	179/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	216								
23	23	359/8	359/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	217								
23	23	45	45	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	218								
23	23	181/4	181/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	219								
23	23	91/2	91/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	220								
23	23	183/4	183/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	221								
23	23	44	44	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	222								
23	23	45	45	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	223								
24	24	46	46	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	224								
24	24	371/8	371/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	225								
24	24	93/2	93/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	226								
24	24	187/4	187/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	227								
24	24	47	47	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	228								
24	24	191/4	191/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	229								
24	24	46	46	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	230								
24	24	185/4	185/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	231								
24	24	93/2	93/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	232								
24	24	187/4	187/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	233								
24	24	47	47	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	234								
24	24	189/4	189/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	235								
24	24	95/2	95/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	236								
24	24	191/4	191/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	237								
25	25	48	48	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	238								
25	25	387/8	387/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	239								
25	25	97/2	97/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	240								
25	25	391/8	391/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	241								
25	25	49	49	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	242								
25	25	199/4	199/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	243								
25	25	48	48	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	244								
25	25	193/4	193/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	245								
25	25	97/2	97/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	246								
25	25	195/4	195/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	247								
25	25	49	49	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	248								
25	25	197/4	197/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	249								
25	25	99/2	99/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	250								
25	25	199/4	199/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	251								
26	26	50	50	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	252								
26	26	401/8	401/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	253								
26	26	201/4	201/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	254								
26	26	403/8	403/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	255								
26	26	101/2	101/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	256								
26	26	405/8	405/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	257								
26	26	203/4	203/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	258								
26	26	407/8	407/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	259								
26	26	51	51	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	260								
26	26	50	50	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	261								
27	27	52	52	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	262								
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	263								
27	27	53	53	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	264								
27	27	215/4	215/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	265								
27	27	52	52	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	266								
27	27	53	53	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	267								
28	28	54	54	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	268								
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	269								
28	28	55	55	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	270								
28	28	54	54	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	271								
28	28	55	55	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	272								
29	29	56	56	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	273								
29	29	449/8	449/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	274								
29	29	225/4	225/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	275								
29	29	451/8	451/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	276								
29	29	113/2	113/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	277								
29	29	453/8	453/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	278								
29	29	227/4	227/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	279								
29	29	455/8	455/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	280								
29	29	57	57	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	281								
29	29	229/4	229/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	282								
29	29	115/2	115/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	283								
29	29	231/4	231/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	284								
29	29	56	56	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	285								
29	29	57	57	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	286								
30	30	58	58	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	287								
