mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	5	9	9	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	44							
6	5	55/6	55/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	45							
6	5	28/3	28/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	46							
6	5	19/2	19/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	47							
6	5	10	10	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	48	ornamentTrill						
6	5	17/2	17/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	49							
6	5	19/2	19/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	50							
6	5	10	10	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	51							
7	6	21/2	21/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	52	articStaccatissimoBelow						
7	6	23/2	23/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	53							
7	6	35/3	35/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	54							
7	6	71/6	71/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	55							
7	6	12	12	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	56							
7	6	73/6	73/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	57							
7	6	37/3	37/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	58							
7	6	21/2	21/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	59							
7	6	23/2	23/2	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	60							
7	6	35/3	35/3	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	61							
7	6	71/6	71/6	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	62							
7	6	12	12	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	63							
7	6	73/6	73/6	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	64							
7	6	37/3	37/3	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	65							
8	7	25/2	25/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	66							
8	7	13	13	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	67							
8	7	27/2	27/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	68							
8	7	14	14	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	69							
8	7	25/2	25/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	70							
8	7	14	14	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	71							
9	8	29/2	29/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	72							
9	8	31/2	31/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	73							
9	8	47/3	47/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	74							
9	8	95/6	95/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	75							
9	8	16	16	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	76							
9	8	97/6	97/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	77							
9	8	49/3	49/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	78							
9	8	29/2	29/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	79							
9	8	31/2	31/2	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	80							
9	8	47/3	47/3	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	81							
9	8	95/6	95/6	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	82							
9	8	16	16	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	83							
9	8	97/6	97/6	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	84							
9	8	49/3	49/3	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	85							
10	9	33/2	33/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	86							
10	9	17	17	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	87							
10	9	35/2	35/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	88							
10	9	18	18	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	89							
10	9	33/2	33/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	90							
10	9	18	18	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	91							
11	10	37/2	37/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	92							
11	10	39/2	39/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	93							
11	10	59/3	59/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	94							
11	10	119/6	119/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	95							
11	10	20	20	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	96							
11	10	121/6	121/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	97							
11	10	61/3	61/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	98							
11	10	37/2	37/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	99							
11	10	20	20	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	100							
12	11	41/2	41/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	101							
12	11	21	21	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	102							
12	11	43/2	43/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	103							
12	11	22	22	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	104							
12	11	41/2	41/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	105							
12	11	21	21	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	106							
12	11	43/2	43/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	107							
12	11	22	22	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	108							
13	12	45/2	45/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	109							
13	12	47/2	47/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	110							
13	12	45/2	45/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	111							
13	12	47/2	47/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	112							
14	13	74/3	74/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	113							
14	13	149/6	149/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	114							
14	13	25	25	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	115							
14	13	151/6	151/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	116							
14	13	76/3	76/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	117							
14	13	51/2	51/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	118							
14	13	77/3	77/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	119							
14	13	155/6	155/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	120							
14	13	26	26	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	121							
14	13	157/6	157/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	122							
14	13	79/3	79/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	123							
14	13	49/2	49/2	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	124							
14	13	26	26	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	125							
15	14	53/2	53/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	126	articStaccatissimoAbove						
15	14	55/2	55/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	127							
15	14	83/3	83/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	128							
15	14	167/6	167/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	129							
15	14	28	28	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	130							
15	14	169/6	169/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	131							
15	14	85/3	85/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	132							
15	14	53/2	53/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	133							
15	14	27	27	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	134							
15	14	55/2	55/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	135							
15	14	28	28	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	136							
16	15	57/2	57/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	137	articStaccatissimoAbove						
16	15	59/2	59/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	138							
16	15	89/3	89/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	139							
16	15	179/6	179/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	140							
16	15	30	30	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	141							
16	15	181/6	181/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	142							
16	15	91/3	91/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	143							
16	15	57/2	57/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	144							
16	15	29	29	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	145							
16	15	59/2	59/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	146							
16	15	30	30	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	147							
17	16	61/2	61/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	148	articStaccatissimoAbove						
17	16	63/2	63/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	149							
17	16	95/3	95/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	150							
17	16	191/6	191/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	151							
17	16	32	32	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	152							
17	16	193/6	193/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	153							
17	16	97/3	97/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	154							
17	16	61/2	61/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	155							
17	16	31	31	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	156							
17	16	63/2	63/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	157							
17	16	32	32	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	158							
18	17	65/2	65/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	159							
18	17	98/3	98/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	160							
18	17	197/6	197/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	161							
18	17	33	33	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	162							
18	17	199/6	199/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	163							
18	17	100/3	100/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	164							
18	17	67/2	67/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	165							
18	17	101/3	101/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	166							
18	17	203/6	203/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	167							
18	17	34	34	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	168							
18	17	205/6	205/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	169							
18	17	103/3	103/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	170							
18	17	65/2	65/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	171							
18	17	33	33	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	172							
18	17	67/2	67/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	173							
18	17	34	34	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	174							
19	18	69/2	69/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	175							
19	18	104/3	104/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	176							
19	18	209/6	209/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	177							
19	18	35	35	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	178							
19	18	211/6	211/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	179							
19	18	106/3	106/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	180							
19	18	71/2	71/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	181							
19	18	107/3	107/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	182							
19	18	215/6	215/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	183							
19	18	36	36	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	184							
19	18	217/6	217/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	185							
19	18	109/3	109/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	186							
19	18	69/2	69/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	187							
19	18	35	35	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	188							
19	18	71/2	71/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	189							
19	18	36	36	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	190							
20	19	73/2	73/2	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	191							
20	19	110/3	110/3	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	192							
20	19	221/6	221/6	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	193							
20	19	37	37	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	194							
20	19	223/6	223/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	195							
20	19	112/3	112/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	196							
20	19	75/2	75/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	197							
20	19	113/3	113/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	198							
20	19	227/6	227/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	199							
20	19	38	38	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	200							
20	19	229/6	229/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	201							
20	19	115/3	115/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	202							
20	19	73/2	73/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	203							
20	19	38	38	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	204							
21	20	77/2	77/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	205							
21	20	39	39	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	206							3
21	20	235/6	235/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	207							3
21	20	118/3	118/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	208							
21	20	79/2	79/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	209							
21	20	77/2	77/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	210							
21	20	79/2	79/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	211							
21	20	77/2	77/2	1.5	0	0	Chord	2/4	2	2	3/8		1/4	3/2	212							
22	21	81/2	81/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	213							
22	21	83/2	83/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	214							
22	21	169/4	169/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	215							
22	21	81/2	81/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	216							
22	21	83/2	83/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	217							
22	21	167/4	167/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	218							
22	21	42	42	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	219							
22	21	169/4	169/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	220							
23	22	85/2	85/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	221							
23	22	85/2	85/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	222							
23	22	43	43	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	223							
23	22	173/4	173/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	224							
23	22	87/2	87/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	225							
23	22	44	44	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	226							
23	22	85/2	85/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	227							
23	22	171/4	171/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	228							
23	22	43	43	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	229							
23	22	173/4	173/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	230							
23	22	87/2	87/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	231							
23	22	175/4	175/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	232							
23	22	44	44	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	233							
23	22	177/4	177/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	234							
24	23	89/2	89/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	235							
24	23	45	45	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	236							
24	23	91/2	91/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	237							
24	23	185/4	185/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	238							
24	23	89/2	89/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	239							
24	23	179/4	179/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	240							
24	23	45	45	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	241							
24	23	181/4	181/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	242							
24	23	91/2	91/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	243							
24	23	183/4	183/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	244							
24	23	46	46	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	245							
24	23	185/4	185/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	246							
25	24	93/2	93/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	247							
25	24	93/2	93/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	248							
25	24	47	47	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	249							
25	24	95/2	95/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	250							
25	24	48	48	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	251							
25	24	93/2	93/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	252							
25	24	187/4	187/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	253							
25	24	47	47	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	254							
25	24	189/4	189/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	255							
25	24	95/2	95/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	256							
25	24	191/4	191/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	257							
25	24	48	48	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	258							
25	24	193/4	193/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	259							
26	25	97/2	97/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	260							
26	25	99/2	99/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	261							
26	25	201/4	201/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	262							
26	25	97/2	97/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	263							
26	25	195/4	195/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	264							
26	25	49	49	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	265							
26	25	197/4	197/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	266							
26	25	99/2	99/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	267							
26	25	199/4	199/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	268							
26	25	50	50	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	269							
26	25	201/4	201/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	270							
