mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	16	60	1.5	0	0	4/4	2	1	i6\\		e	i		i6		i		6				\\	m	1	1	-3, 1, 0		0	-3
16	16	123/2	0.5	3/8	3/8	4/4	2	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
16	16	62	2.0	1/2	1/2	4/4	2	1	i		e	i		i		i							m	1	1	0, -3, 1		0	0
17	17	64	4.0	0	0	4/4	2	1	#viio6		e	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
18	18	68	1.0	0	0	4/4	2	1	i6\\		e	i		i6		i		6				\\	m	1	1	-3, 1, 0		0	-3
18	18	69	3.0	1/4	1/4	4/4	2	1	i6		e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
19	19	72	3.0	0	0	4/4	2	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
19	19	75	1.0	3/4	3/4	4/4	2	1	III.V65		e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
20	20	76	3.0	0	0	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
20	20	79	1.0	3/4	3/4	4/4	2	1	I6		e	III		I6		I		6					M	1	0	4, 1, 0		0	4
21	21	80	2.0	0	0	4/4	2	1	IV		e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
21	21	82	2.0	1/2	1/2	4/4	2	1	ii6		e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
22	22	84	3.0	0	0	4/4	2	1	V7\\		e	III		V7		V		7				\\	Mm7	1	0	1, 5, 2, -1		1	1
22	22	87	1.0	3/4	3/4	4/4	2	1	V7		e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
23	23	88	1.0	0	0	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
23	23	89	1.0	1/4	1/4	4/4	2	1	I6		e	III		I6		I		6					M	1	0	4, 1, 0		0	4
23	23	90	1.0	1/2	1/2	4/4	2	1	IV		e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
23	23	91	1.0	3/4	3/4	4/4	2	1	ii6		e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
24	24	92	1.0	0	0	4/4	2	1	V7		e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
24	24	93	1.0	1/4	1/4	4/4	2	1	iii6		e	III		iii6		iii		6					m	1	0	1, 5, 4		4	1
24	24	94	1.0	1/2	1/2	4/4	2	1	vi		e	III		vi		vi							m	1	0	3, 0, 4		3	3
24	24	95	1.0	3/4	3/4	4/4	2	1	IV6		e	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
25	25	96	1.0	0	0	4/4	2	1	viio		e	III		viio		vii	o						o	1	0	5, 2, -1		5	5
25	25	97	1.0	1/4	1/4	4/4	2	1	V65		e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
25	25	98	1.0	1/2	1/2	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
25	25	99	1.0	3/4	3/4	4/4	2	1	I6		e	III		I6		I		6					M	1	0	4, 1, 0		0	4
26	26	100	1.0	0	0	4/4	2	1	IV\\		e	III		IV		IV						\\	M	1	0	-1, 3, 0		-1	-1
26	26	101	1.0	1/4	1/4	4/4	2	1	ii		e	III		ii		ii							m	1	0	2, -1, 3		2	2
26	26	102	2.0	1/2	1/2	4/4	2	1	viio		e	III		viio		vii	o						o	1	0	5, 2, -1		5	5
27	27	104	1.0	0	0	4/4	2	1	iii		e	III		iii		iii							m	1	0	4, 1, 5		4	4
27	27	105	1.0	1/4	1/4	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
27	27	106	2.0	1/2	1/2	4/4	2	1	vi		e	III		vi		vi							m	1	0	3, 0, 4		3	3
28	28	108	1.0	0	0	4/4	2	1	ii		e	III		ii		ii							m	1	0	2, -1, 3		2	2
28	28	109	1.0	1/4	1/4	4/4	2	1	viio		e	III		viio		vii	o						o	1	0	5, 2, -1		5	5
28	28	110	1.5	1/2	1/2	4/4	2	1	V[V		e	III	V	V		V							M	1	0	1, 5, 2		1	1
28	28	223/2	0.5	7/8	7/8	4/4	2	1	V7		e	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
29	29	112	1.0	0	0	4/4	2	1	I		e	III	V	I		I							M	1	0	0, 4, 1		0	0
29	29	113	1.0	1/4	1/4	4/4	2	1	vi6		e	III	V	vi6		vi		6					m	1	0	0, 4, 3		3	0
29	29	114	2.0	1/2	1/2	4/4	2	1	V7		e	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
30	30	116	2.0	0	0	4/4	2	1	I6		e	III	V	I6		I		6					M	1	0	4, 1, 0		0	4
30	30	118	1.0	1/2	1/2	4/4	2	1	IV		e	III	V	IV		IV							M	1	0	-1, 3, 0		-1	-1
30	30	119	1.0	3/4	3/4	4/4	2	1	V7	ii6	e	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
31	31	120	1.0	0	0	4/4	2	1	V7		e	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
31	31	121	1.0	1/4	1/4	4/4	2	1	V		e	III	V	V		V							M	1	0	1, 5, 2		1	1
31	31	122	2.0	1/2	1/2	4/4	2	1	I6		e	III	V	I6		I		6					M	1	0	4, 1, 0		0	4
32	32	124	2.0	0	0	4/4	2	1	vi6		e	III	V	vi6		vi		6					m	1	0	0, 4, 3		3	0
32	32	126	1.0	1/2	1/2	4/4	2	1	V7	ii	e	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
32	32	127	2.5	3/4	3/4	4/4	2	1	V\\		e	III	V	V		V						\\	M	1	0	1, 5, 2		1	1
33	33	259/2	0.5	3/8	3/8	4/4	2	1	V7]		e	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
33	33	130	1.0	1/2	1/2	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
33	33	131	1.0	3/4	3/4	4/4	2	1	vi		e	III		vi		vi							m	1	0	3, 0, 4		3	3
34	34	132	2.0	0	0	4/4	2	1	vii%7/V		e	III		vii%7/V		vii	%	7		V			%7	1	0	6, 3, 0, 4		6	6
34	34	134	1.0	1/2	1/2	4/4	2	1	V7		e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
34	34	135	1.0	3/4	3/4	4/4	2	1	viio		e	III		viio		vii	o						o	1	0	5, 2, -1		5	5
35	35	136	2.0	0	0	4/4	2	1	#viio7/vi		e	III		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
35	35	138	1.0	1/2	1/2	4/4	2	1	V7/ii		e	III		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
35	35	139	1.0	3/4	3/4	4/4	2	1	#viio/ii		e	III		#viio/ii		#vii	o			ii			o	1	0	7, 4, 1		7	7
36	36	140	2.0	0	0	4/4	2	1	viio7/VII		e	III		viio7/VII		vii	o	7		VII			o7	1	0	10, 7, 4, 1		10	10
36	36	142	0.5	1/2	1/2	4/4	2	1	VII		e	III		VII		VII							M	1	0	5, 9, 6		5	5
36	36	285/2	1.0	5/8	5/8	4/4	2	1	vii		e	III		vii		vii							m	1	0	5, 2, 6		5	5
36	36	287/2	0.5	7/8	7/8	4/4	2	1	#viio7/vi		e	III		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
37	37	144	1.0	0	0	4/4	2	1	i(94)		e	III		i(94)		i			94				m	1	0	0, -1, 1	2	0	0
37	37	145	0.5	1/4	1/4	4/4	2	1	i		e	III		i		i							m	1	0	0, -3, 1		0	0
37	37	291/2	0.5	3/8	3/8	4/4	2	1	viio7/V		e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
37	37	146	1.0	1/2	1/2	4/4	2	1	v(94)		e	III		v(94)		v			94				m	1	0	1, 0, 2	3	1	1
37	37	147	0.5	3/4	3/4	4/4	2	1	v		e	III		v		v							m	1	0	1, -2, 2		1	1
37	37	295/2	0.5	7/8	7/8	4/4	2	1	vii%7/IV		e	III		vii%7/IV		vii	%	7		IV			%7	1	0	4, 1, -2, 2		4	4
38	38	148	1.0	0	0	4/4	2	1	iv(94)		e	III		iv(94)		iv			94				m	1	0	-1, 5, 0	1	-1	-1
38	38	149	0.5	1/4	1/4	4/4	2	1	iv		e	III		iv		iv							m	1	0	-1, -4, 0		-1	-1
38	38	299/2	0.5	3/8	3/8	4/4	2	1	iio		e	III		iio		ii	o						o	1	0	2, -1, -4		2	2
38	38	150	2.0	1/2	1/2	4/4	2	1	V65		e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
39	39	152	2.0	0	0	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
39	39	154	2.0	1/2	1/2	4/4	2	1	V65		e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
40	40	156	2.0	0	0	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
40	40	158	2.0	1/2	1/2	4/4	2	1	Ger6		e	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
41	41	160	4.0	0	0	4/4	2	1	V(64)		e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
42	42	164	2.0	0	0	4/4	2	1	V(4)		e	III		V(4)		V			4				M	1	0	1, 0, 2		1	1
42	42	166	2.0	1/2	1/2	4/4	2	1	V		e	III		V		V							M	1	0	1, 5, 2		1	1
43	43	168	0.5	0	0	4/4	2	1	I[I\\		e	III	I	I		I						\\	M	1	0	0, 4, 1		0	0
43	43	337/2	0.5	1/8	1/8	4/4	2	1	vi		e	III	I	vi		vi							m	1	0	3, 0, 4		3	3
43	43	169	0.5	1/4	1/4	4/4	2	1	V		e	III	I	V		V							M	1	0	1, 5, 2		1	1
43	43	339/2	0.5	3/8	3/8	4/4	2	1	IV		e	III	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
43	43	170	0.5	1/2	1/2	4/4	2	1	I		e	III	I	I		I							M	1	0	0, 4, 1		0	0
43	43	341/2	0.5	5/8	5/8	4/4	2	1	IV6		e	III	I	IV6		IV		6					M	1	0	3, 0, -1		-1	3
43	43	171	0.5	3/4	3/4	4/4	2	1	I		e	III	I	I		I							M	1	0	0, 4, 1		0	0
43	43	343/2	0.5	7/8	7/8	4/4	2	1	V2		e	III	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
44	44	172	0.5	0	0	4/4	2	1	I		e	III	I	I		I							M	1	0	0, 4, 1		0	0
44	44	345/2	0.5	1/8	1/8	4/4	2	1	vi		e	III	I	vi		vi							m	1	0	3, 0, 4		3	3
44	44	173	0.5	1/4	1/4	4/4	2	1	V		e	III	I	V		V							M	1	0	1, 5, 2		1	1
44	44	347/2	0.5	3/8	3/8	4/4	2	1	IV		e	III	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
44	44	174	0.5	1/2	1/2	4/4	2	1	I		e	III	I	I		I							M	1	0	0, 4, 1		0	0
44	44	349/2	0.5	5/8	5/8	4/4	2	1	IV6		e	III	I	IV6		IV		6					M	1	0	3, 0, -1		-1	3
44	44	175	0.5	3/4	3/4	4/4	2	1	I		e	III	I	I		I							M	1	0	0, 4, 1		0	0
44	44	351/2	0.5	7/8	7/8	4/4	2	1	V2		e	III	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
45	45	176	0.5	0	0	4/4	2	1	I]\\		e	III	I	I		I						\\	M	1	0	0, 4, 1		0	0
45	45	353/2	1.5	1/8	1/8	4/4	2	1	I6		e	III		I6		I		6					M	1	0	4, 1, 0		0	4
45	45	178	2.0	1/2	1/2	4/4	2	1	V+6/IV		e	III		V+6/IV		V	+	6		IV			+	1	0	4, 8, 0		0	4
46	46	180	3.0	0	0	4/4	2	1	IV		e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
46	46	183	1.0	3/4	3/4	4/4	2	1	ii6		e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
47	47	184	2.0	0	0	4/4	2	1	V(64)		e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
47	47	186	1.0	1/2	1/2	4/4	2	1	V(4)		e	III		V(4)		V			4				M	1	0	1, 0, 2		1	1
47	47	187	1.0	3/4	3/4	4/4	2	1	V		e	III		V		V							M	1	0	1, 5, 2		1	1
48	48	188	1.0	0	0	4/4	2	1	I\\		e	III		I		I						\\	M	1	0	0, 4, 1		0	0
48	48	189	1.0	1/4	1/4	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
48	48	190	1.0	1/2	1/2	4/4	2	1	V		e	III		V		V							M	1	0	1, 5, 2		1	1
48	48	191	1.0	3/4	3/4	4/4	2	1	V7		e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
49	49	192	1.0	0	0	4/4	2	1	I\\		e	III		I		I						\\	M	1	0	0, 4, 1		0	0
49	49	193	1.0	1/4	1/4	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
49	49	194	1.0	1/2	1/2	4/4	2	1	V		e	III		V		V							M	1	0	1, 5, 2		1	1
49	49	195	1.0	3/4	3/4	4/4	2	1	V7		e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
50	50	196	4.0	0	0	4/4	2	1	I\\		e	III		I		I						\\	M	1	0	0, 4, 1		0	0
51	51	200	4.0	0	0	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
52	52	204	3.5	0	0	4/4	2	1	viio6		e	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
52	52	415/2	0.5	7/8	7/8	4/4	2	1	vi6		e	III		vi6		vi		6					m	1	0	0, 4, 3		3	0
53	53	208	4.0	0	0	4/4	2	1	V65		e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
54	54	212	2.5	0	0	4/4	2	1	I\\		e	III		I		I						\\	M	1	0	0, 4, 1		0	0
54	54	429/2	1.0	5/8	5/8	4/4	2	1	I6		e	III		I6		I		6					M	1	0	4, 1, 0		0	4
54	54	431/2	0.5	7/8	7/8	4/4	2	1	viio6		e	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
55	55	216	3.0	0	0	4/4	2	1	I6		e	III		I6		I		6					M	1	0	4, 1, 0		0	4
55	55	219	1.0	3/4	3/4	4/4	2	1	VI.V65		e	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
56	56	220	2.5	0	0	4/4	2	1	I		e	VI		I		I							M	1	0	0, 4, 1		0	0
56	56	445/2	1.0	5/8	5/8	4/4	2	1	I6		e	VI		I6		I		6					M	1	0	4, 1, 0		0	4
56	56	447/2	0.5	7/8	7/8	4/4	2	1	viio6		e	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
57	57	224	4.0	0	0	4/4	2	1	i.iv6		e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
58	58	228	2.0	0	0	4/4	2	1	V7		e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
58	58	230	1.5	1/2	1/2	4/4	2	1	V\\		e	i		V		V						\\	M	1	1	1, 5, 2		1	1
58	58	463/2	0.5	7/8	7/8	4/4	2	1	iio6		e	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
59	59	232	2.0	0	0	4/4	2	1	i6		e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
59	59	234	2.0	1/2	1/2	4/4	2	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
60	60	236	1.0	0	0	4/4	2	1	III.V6		e	III		V6		V		6					M	1	0	5, 2, 1		1	5
60	60	237	1.0	1/4	1/4	4/4	2	1	V65		e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
60	60	238	2.0	1/2	1/2	4/4	2	1	I		e	III		I		I							M	1	0	0, 4, 1		0	0
61	61	240	2.0	0	0	4/4	2	1	IV6		e	III		IV6		IV		6					M	1	0	3, 0, -1		-1	3
61	61	242	2.0	1/2	1/2	4/4	2	1	viio		e	III		viio		vii	o						o	1	0	5, 2, -1		5	5
62	62	244	2.0	0	0	4/4	2	1	i.V6		e	i		V6		V		6					M	1	1	5, 2, 1		1	5
62	62	246	2.0	1/2	1/2	4/4	2	1	i\\		e	i		i		i						\\	m	1	1	0, -3, 1		0	0
63	63	248	2.5	0	0	4/4	2	1	VI		e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
63	63	501/2	1.5	5/8	5/8	4/4	2	1	Ger6		e	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
64	64	252	2.0	0	0	4/4	2	1	V(64)		e	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
64	64	254	2.0	1/2	1/2	4/4	2	1	viio7/V		e	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
65	65	256	2.0	0	0	4/4	2	1	V(64)		e	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
65	65	258	2.0	1/2	1/2	4/4	2	1	V7		e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
66	66	260	2.0	0	0	4/4	2	1	V43/iv		e	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
66	66	262	2.0	1/2	1/2	4/4	2	1	V7/VII		e	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
67	67	264	2.0	0	0	4/4	2	1	V43/III		e	i		V43/III		V		43		III			Mm7	1	1	-1, -4, -2, 2		-2	-1
67	67	266	2.0	1/2	1/2	4/4	2	1	V7/VI		e	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
68	68	268	2.0	0	0	4/4	2	1	vii.viio7/V		e	vii		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
68	68	270	2.0	1/2	1/2	4/4	2	1	V(64)		e	vii		V(64)		V			64				M	1	1	1, 0, -3		1	1
69	69	272	2.0	0	0	4/4	2	1	V2		e	vii		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
69	69	274	2.0	1/2	1/2	4/4	2	1	i6		e	vii		i6		i		6					m	1	1	-3, 1, 0		0	-3
70	70	276	2.0	0	0	4/4	2	1	VI.V2		e	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
70	70	278	2.0	1/2	1/2	4/4	2	1	vii.V43		e	vii		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
71	71	280	2.0	0	0	4/4	2	1	i		e	vii		i		i							m	1	1	0, -3, 1		0	0
71	71	282	2.0	1/2	1/2	4/4	2	1	VI.V43		e	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
72	72	284	2.0	0	0	4/4	2	1	I		e	VI		I		I							M	1	0	0, 4, 1		0	0
72	72	286	2.0	1/2	1/2	4/4	2	1	V43/V		e	VI		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
73	73	288	5.5	0	0	4/4	2	1	V\\		e	VI		V		V						\\	M	1	0	1, 5, 2		1	1
74	74	587/2	0.5	3/8	3/8	4/4	2	1	V		e	VI		V		V							M	1	0	1, 5, 2		1	1
74	74	294	2.0	1/2	1/2	4/4	2	1	I		e	VI		I		I							M	1	0	0, 4, 1		0	0
75	75	296	4.0	0	0	4/4	2	1	viio6		e	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
76	76	300	1.5	0	0	4/4	2	1	I6\\		e	VI		I6		I		6				\\	M	1	0	4, 1, 0		0	4
76	76	603/2	0.5	3/8	3/8	4/4	2	1	V		e	VI		V		V							M	1	0	1, 5, 2		1	1
76	76	302	2.0	1/2	1/2	4/4	2	1	I		e	VI		I		I							M	1	0	0, 4, 1		0	0
77	77	304	4.0	0	0	4/4	2	1	viio6		e	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
78	78	308	1.0	0	0	4/4	2	1	I6\\		e	VI		I6		I		6				\\	M	1	0	4, 1, 0		0	4
78	78	309	2.0	1/4	1/4	4/4	2	1	I		e	VI		I		I							M	1	0	0, 4, 1		0	0
78	78	311	1.0	3/4	3/4	4/4	2	1	V65/IV		e	VI		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
79	79	312	3.0	0	0	4/4	2	1	IV		e	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
79	79	315	1.0	3/4	3/4	4/4	2	1	ii6		e	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
80	80	316	2.5	0	0	4/4	2	1	V\\		e	VI		V		V						\\	M	1	0	1, 5, 2		1	1
80	80	637/2	1.5	5/8	5/8	4/4	2	1	V65		e	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
81	81	320	1.0	0	0	4/4	2	1	I		e	VI		I		I							M	1	0	0, 4, 1		0	0
81	81	321	1.0	1/4	1/4	4/4	2	1	I6		e	VI		I6		I		6					M	1	0	4, 1, 0		0	4
81	81	322	1.0	1/2	1/2	4/4	2	1	IV		e	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
81	81	323	1.0	3/4	3/4	4/4	2	1	ii		e	VI		ii		ii							m	1	0	2, -1, 3		2	2
82	82	324	1.0	0	0	4/4	2	1	viio		e	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
82	82	325	1.0	1/4	1/4	4/4	2	1	viio6		e	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
82	82	326	1.0	1/2	1/2	4/4	2	1	iii		e	VI		iii		iii							m	1	0	4, 1, 5		4	4
82	82	327	1.0	3/4	3/4	4/4	2	1	I		e	VI		I		I							M	1	0	0, 4, 1		0	0
83	83	328	1.0	0	0	4/4	2	1	vi		e	VI		vi		vi							m	1	0	3, 0, 4		3	3
83	83	329	1.0	1/4	1/4	4/4	2	1	vi6		e	VI		vi6		vi		6					m	1	0	0, 4, 3		3	0
83	83	330	1.0	1/2	1/2	4/4	2	1	ii		e	VI		ii		ii							m	1	0	2, -1, 3		2	2
83	83	331	1.0	3/4	3/4	4/4	2	1	viio6		e	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
84	84	332	1.0	0	0	4/4	2	1	V		e	VI		V		V							M	1	0	1, 5, 2		1	1
84	84	333	1.0	1/4	1/4	4/4	2	1	V65		e	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
84	84	334	1.0	1/2	1/2	4/4	2	1	I		e	VI		I		I							M	1	0	0, 4, 1		0	0
84	84	335	1.0	3/4	3/4	4/4	2	1	vi		e	VI		vi		vi							m	1	0	3, 0, 4		3	3
85	85	336	1.0	0	0	4/4	2	1	IV		e	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
85	85	337	1.0	1/4	1/4	4/4	2	1	ii		e	VI		ii		ii							m	1	0	2, -1, 3		2	2
85	85	338	1.0	1/2	1/2	4/4	2	1	viio		e	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
85	85	339	1.0	3/4	3/4	4/4	2	1	V		e	VI		V		V							M	1	0	1, 5, 2		1	1
86	86	340	1.0	0	0	4/4	2	1	iii		e	VI		iii		iii							m	1	0	4, 1, 5		4	4
86	86	341	1.0	1/4	1/4	4/4	2	1	I		e	VI		I		I							M	1	0	0, 4, 1		0	0
86	86	342	1.0	1/2	1/2	4/4	2	1	vi		e	VI		vi		vi							m	1	0	3, 0, 4		3	3
86	86	343	1.0	3/4	3/4	4/4	2	1	IV		e	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
87	87	344	1.0	0	0	4/4	2	1	ii		e	VI		ii		ii							m	1	0	2, -1, 3		2	2
87	87	345	1.0	1/4	1/4	4/4	2	1	viio		e	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
