mc	mn	onset	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
28	28	1/2	I6		F	I		I6	I		6				M	0	0	4, 1, 0		0	4
29	29	1/8	V(64)		F	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
29	29	5/8	viio		F	I		viio	vii	o					o	0	0	5, 2, -1		5	5
30	30	0	I		F	I		I	I						M	0	0	0, 4, 1		0	0
30	30	3/8	vi		F	I		vi	vi						m	0	0	3, 0, 4		3	3
30	30	5/8	ii6		F	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
31	31	0	V(64)		F	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
31	31	3/8	V\\		F	I		V	V					\\	M	0	0	1, 5, 2		1	1
32	32	0	V.V[I		F	V	V	I	I						M	0	0	0, 4, 1		0	0
32	32	3/8	V7		F	V	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
33	33	0	I6		F	V	V	I6	I		6				M	0	0	4, 1, 0		0	4
33	33	3/8	V7		F	V	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
34	34	0	I		F	V	V	I	I						M	0	0	0, 4, 1		0	0
34	34	3/8	V7		F	V	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
35	35	0	I6		F	V	V	I6	I		6				M	0	0	4, 1, 0		0	4
35	35	3/8	V7]		F	V	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
36	36	0	I		F	V		I	I						M	0	0	0, 4, 1		0	0
36	36	3/8	ii	viio6	F	V		ii	ii						m	0	0	2, -1, 3		2	2
37	37	0	I6		F	V		I6	I		6				M	0	0	4, 1, 0		0	4
37	37	3/8	IV		F	V		IV	IV						M	0	0	-1, 3, 0		-1	-1
38	38	0	V7/ii		F	V		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3	3
38	38	3/8	ii		F	V		ii	ii						m	0	0	2, -1, 3		2	2
39	39	0	V65		F	V		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
40	40	0	I		F	V		I	I						M	0	0	0, 4, 1		0	0
40	40	3/8	ii6		F	V		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
41	41	0	V(64)		F	V		V(64)	V			64			M	0	0	1, 0, 4		1	1
41	41	3/8	V7(6)		F	V		V7(6)	V		7	6			Mm7	0	0	1, 5, 4, -1		1	1
41	41	5/8	V7		F	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
42	42	0	I\\		F	V		I	I					\\	M	0	0	0, 4, 1		0	0
42	42	3/8	ii	viio6	F	V		ii	ii						m	0	0	2, -1, 3		2	2
43	43	0	I6		F	V		I6	I		6				M	0	0	4, 1, 0		0	4
43	43	3/8	IV		F	V		IV	IV						M	0	0	-1, 3, 0		-1	-1
44	44	0	V7/ii		F	V		V7/ii	V		7		ii		Mm7	0	0	3, 7, 4, 1		3	3
44	44	3/8	ii		F	V		ii	ii						m	0	0	2, -1, 3		2	2
45	45	0	V65		F	V		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
46	46	0	I[I		F	V	I	I	I						M	0	0	0, 4, 1		0	0
46	46	3/8	IV		F	V	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
47	47	0	I		F	V	I	I	I						M	0	0	0, 4, 1		0	0
47	47	3/8	IV		F	V	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
48	48	0	I		F	V	I	I	I						M	0	0	0, 4, 1		0	0
48	48	1/4	V+/IV]		F	V	I	V+/IV	V	+			IV		+	0	0	0, 4, 8		0	0
48	48	3/8	ii6		F	V		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
49	49	0	V(64)		F	V		V(64)	V			64			M	0	0	1, 0, 4		1	1
49	49	3/8	V7		F	V		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
50	50	0	I		F	V		I	I						M	0	0	0, 4, 1		0	0
50	50	3/8	V		F	V		V	V						M	0	0	1, 5, 2		1	1
51	51	0	I		F	V		I	I						M	0	0	0, 4, 1		0	0
51	51	3/8	V		F	V		V	V						M	0	0	1, 5, 2		1	1
52	52	0	I[I\\		F	V	I	I	I					\\	M	0	0	0, 4, 1		0	0
53	53	0	I.V7		F	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
54	54	0	I		F	I	V	I	I						M	0	0	0, 4, 1		0	0
56	56	0	V7]		F	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
60	60	5/8	ii%43		F	I		ii%43	ii	%	43				%7	0	0	8, 0, 2, 1		2	8
61	61	0	V7(4)		F	I		V7(4)	V		7	4			Mm7	0	0	1, 0, 2, -1		1	1
61	61	3/8	V7\\		F	I		V7	V		7			\\	Mm7	0	0	1, 5, 2, -1		1	1
62	62	0	I[I		F	I	I	I	I						M	0	0	0, 4, 1		0	0
62	62	5/8	V+/IV		F	I	I	V+/IV	V	+			IV		+	0	0	0, 4, 8		0	0
63	63	0	IV		F	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
63	63	3/8	IV6		F	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
64	64	0	viio64		F	I	I	viio64	vii	o	64				o	0	0	-1, 5, 2		5	-1
64	64	3/8	V2		F	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
65	65	0	I]		F	I	I	I	I						M	0	0	0, 4, 1		0	0
66	66	0	V43		F	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
67	67	0	I6		F	I		I6	I		6				M	0	0	4, 1, 0		0	4
67	67	1/2	#viio6/ii		F	I		#viio6/ii	#vii	o	6		ii		o	0	0	4, 1, 7		7	4
68	68	0	ii		F	I		ii	ii						m	0	0	2, -1, 3		2	2
68	68	3/8	ii6		F	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
69	69	0	V(64)		F	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
69	69	3/8	V\\		F	I		V	V					\\	M	0	0	1, 5, 2		1	1
69	69	5/8	V		F	I		V	V						M	0	0	1, 5, 2		1	1
70	70	0	I[I		F	I	I	I	I						M	0	0	0, 4, 1		0	0
70	70	5/8	V+/IV		F	I	I	V+/IV	V	+			IV		+	0	0	0, 4, 8		0	0
71	71	0	IV		F	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
71	71	3/8	IV6		F	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
72	72	0	viio64		F	I	I	viio64	vii	o	64				o	0	0	-1, 5, 2		5	-1
72	72	3/8	V2		F	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
73	73	0	I]		F	I	I	I	I						M	0	0	0, 4, 1		0	0
74	74	0	viio6		F	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
74	74	3/8	V65		F	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
75	75	0	I		F	I		I	I						M	0	0	0, 4, 1		0	0
75	75	3/8	I6		F	I		I6	I		6				M	0	0	4, 1, 0		0	4
76	76	0	IV		F	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
76	76	3/8	IV6		F	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
77	77	0	V(64)		F	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
77	77	3/8	V7		F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
78	78	0	I\\		F	I		I	I					\\	M	0	0	0, 4, 1		0	0
78	78	3/8	vi		F	I		vi	vi						m	0	0	3, 0, 4		3	3
79	79	0	ii65		F	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
79	79	3/8	V7		F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
80	80	0	I		F	I		I	I						M	0	0	0, 4, 1		0	0
80	80	3/8	vi		F	I		vi	vi						m	0	0	3, 0, 4		3	3
81	81	0	ii65		F	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
81	81	3/8	V7		F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
82	82	0	I[I		F	I	I	I	I						M	0	0	0, 4, 1		0	0
82	82	3/8	V2		F	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
83	83	0	I		F	I	I	I	I						M	0	0	0, 4, 1		0	0
83	83	3/8	V2		F	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
84	84	0	I]\\		F	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
85	85	0	IV.I[I		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
85	85	1/2	ii		F	IV	I	ii	ii						m	0	0	2, -1, 3		2	2
86	86	0	I		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
86	86	1/2	ii6		F	IV	I	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
87	87	0	I]		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
87	87	1/4	V+6/IV		F	IV		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
87	87	3/8	vi		F	IV		vi	vi						m	0	0	3, 0, 4		3	3
87	87	5/8	ii6		F	IV		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
88	88	0	V(64)		F	IV		V(64)	V			64			M	0	0	1, 0, 4		1	1
88	88	3/8	viio		F	IV		viio	vii	o					o	0	0	5, 2, -1		5	5
89	89	0	I[I		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
89	89	1/2	ii		F	IV	I	ii	ii						m	0	0	2, -1, 3		2	2
90	90	0	I		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
90	90	1/2	ii6		F	IV	I	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
91	91	0	I]		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
91	91	1/4	V+6/IV		F	IV		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
91	91	3/8	vi		F	IV		vi	vi						m	0	0	3, 0, 4		3	3
91	91	5/8	ii6		F	IV		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
92	92	0	V(64)		F	IV		V(64)	V			64			M	0	0	1, 0, 4		1	1
92	92	1/4	V7		F	IV		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
92	92	3/8	I\\		F	IV		I	I					\\	M	0	0	0, 4, 1		0	0
93	93	0	V[I		F	IV	V	I	I						M	0	0	0, 4, 1		0	0
93	93	3/8	V7		F	IV	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
94	94	0	I6		F	IV	V	I6	I		6				M	0	0	4, 1, 0		0	4
94	94	3/8	V7		F	IV	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
95	95	0	I		F	IV	V	I	I						M	0	0	0, 4, 1		0	0
95	95	3/8	V7		F	IV	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
96	96	0	I6		F	IV	V	I6	I		6				M	0	0	4, 1, 0		0	4
96	96	3/8	V7]		F	IV	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
97	97	0	I		F	IV		I	I						M	0	0	0, 4, 1		0	0
97	97	3/8	I.viio6		F	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
98	98	0	I6		F	I		I6	I		6				M	0	0	4, 1, 0		0	4
99	99	0	ii6		F	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
99	99	3/8	V7		F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
100	100	0	I		F	I		I	I						M	0	0	0, 4, 1		0	0
101	101	0	ii6		F	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
101	101	3/8	V7		F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
102	102	0	I\\		F	I		I	I					\\	M	0	0	0, 4, 1		0	0
103	103	0	IV.V[V7		F	IV	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
104	104	0	I		F	IV	V	I	I						M	0	0	0, 4, 1		0	0
106	106	0	V7]		F	IV	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
108	108	0	V65		F	IV		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
109	109	0	V7		F	IV		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
110	110	0	V65\\		F	IV		V65	V		65			\\	Mm7	0	0	5, 2, -1, 1		1	5
112	112	0	I[I		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
112	112	1/2	ii		F	IV	I	ii	ii						m	0	0	2, -1, 3		2	2
113	113	0	I		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
113	113	1/2	ii6		F	IV	I	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
114	114	0	I]		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
114	114	1/4	V+6/IV		F	IV		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
114	114	3/8	vi		F	IV		vi	vi						m	0	0	3, 0, 4		3	3
114	114	5/8	ii6		F	IV		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
115	115	0	V(64)		F	IV		V(64)	V			64			M	0	0	1, 0, 4		1	1
115	115	3/8	viio		F	IV		viio	vii	o					o	0	0	5, 2, -1		5	5
116	116	0	I[I		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
116	116	1/2	ii		F	IV	I	ii	ii						m	0	0	2, -1, 3		2	2
117	117	0	I		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
117	117	1/2	ii6		F	IV	I	ii6	ii		6				m	0	0	-1, 3, 2		2	-1
118	118	0	I]		F	IV	I	I	I						M	0	0	0, 4, 1		0	0
118	118	1/4	V+6/IV		F	IV		V+6/IV	V	+	6		IV		+	0	0	4, 8, 0		0	4
118	118	3/8	vi		F	IV		vi	vi						m	0	0	3, 0, 4		3	3
118	118	5/8	ii6		F	IV		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
119	119	0	V(64)		F	IV		V(64)	V			64			M	0	0	1, 0, 4		1	1
119	119	1/4	V7		F	IV		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
119	119	3/8	I\\		F	IV		I	I					\\	M	0	0	0, 4, 1		0	0
120	120	0	I6		F	IV		I6	I		6				M	0	0	4, 1, 0		0	4
120	120	3/8	vi		F	IV		vi	vi						m	0	0	3, 0, 4		3	3
121	121	0	I.V65		F	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
122	122	0	V		F	I		V	V						M	0	0	1, 5, 2		1	1
123	123	0	V65		F	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
124	124	0	V7		F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
126	126	0	V65\\		F	I		V65	V		65			\\	Mm7	0	0	5, 2, -1, 1		1	5
128	128	0	I[I		F	I	I	I	I						M	0	0	0, 4, 1		0	0
128	128	5/8	V+/IV		F	I	I	V+/IV	V	+			IV		+	0	0	0, 4, 8		0	0
129	129	0	IV		F	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
129	129	3/8	IV6		F	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
130	130	0	viio64		F	I	I	viio64	vii	o	64				o	0	0	-1, 5, 2		5	-1
130	130	3/8	V2		F	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
131	131	0	I]		F	I	I	I	I						M	0	0	0, 4, 1		0	0
132	132	0	V43		F	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
133	133	0	I6		F	I		I6	I		6				M	0	0	4, 1, 0		0	4
133	133	1/2	#viio6/ii		F	I		#viio6/ii	#vii	o	6		ii		o	0	0	4, 1, 7		7	4
134	134	0	ii		F	I		ii	ii						m	0	0	2, -1, 3		2	2
134	134	3/8	ii6		F	I		ii6	ii		6				m	0	0	-1, 3, 2		2	-1
135	135	0	V(64)		F	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
135	135	3/8	V\\		F	I		V	V					\\	M	0	0	1, 5, 2		1	1
135	135	5/8	V		F	I		V	V						M	0	0	1, 5, 2		1	1
136	136	0	I[I		F	I	I	I	I						M	0	0	0, 4, 1		0	0
136	136	5/8	V+/IV		F	I	I	V+/IV	V	+			IV		+	0	0	0, 4, 8		0	0
137	137	0	IV		F	I	I	IV	IV						M	0	0	-1, 3, 0		-1	-1
137	137	3/8	IV6		F	I	I	IV6	IV		6				M	0	0	3, 0, -1		-1	3
138	138	0	viio64		F	I	I	viio64	vii	o	64				o	0	0	-1, 5, 2		5	-1
138	138	3/8	V2		F	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
139	139	0	I]		F	I	I	I	I						M	0	0	0, 4, 1		0	0
140	140	0	viio6		F	I		viio6	vii	o	6				o	0	0	2, -1, 5		5	2
140	140	3/8	V65		F	I		V65	V		65				Mm7	0	0	5, 2, -1, 1		1	5
141	141	0	I		F	I		I	I						M	0	0	0, 4, 1		0	0
141	141	3/8	I6		F	I		I6	I		6				M	0	0	4, 1, 0		0	4
142	142	0	IV		F	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
142	142	3/8	IV6		F	I		IV6	IV		6				M	0	0	3, 0, -1		-1	3
143	143	0	V(64)		F	I		V(64)	V			64			M	0	0	1, 0, 4		1	1
143	143	3/8	V7		F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
144	144	0	I\\		F	I		I	I					\\	M	0	0	0, 4, 1		0	0
144	144	3/8	vi		F	I		vi	vi						m	0	0	3, 0, 4		3	3
145	145	0	ii65		F	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
145	145	3/8	V7		F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
146	146	0	I		F	I		I	I						M	0	0	0, 4, 1		0	0
146	146	3/8	vi		F	I		vi	vi						m	0	0	3, 0, 4		3	3
147	147	0	ii65		F	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
147	147	3/8	V7		F	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
148	148	0	I[I		F	I	I	I	I						M	0	0	0, 4, 1		0	0
148	148	3/8	V2		F	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
149	149	0	I		F	I	I	I	I						M	0	0	0, 4, 1		0	0
149	149	3/8	V2		F	I	I	V2	V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
150	150	0	I]\\		F	I	I	I	I					\\	M	0	0	0, 4, 1		0	0
