mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
41	41	0	0	2/4	2	1	V		G	V	V	V	V							M	0	0	1, 5, 2		1	1
41	41	1/4	1/4	2/4	2	1	I		G	V	V	I	I							M	0	0	0, 4, 1		0	0
42	42	0	0	2/4	2	1	V7]		G	V	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	0	0	2/4	2	1	I\\		G	V		I	I						\\	M	0	0	0, 4, 1		0	0
44	44	1/16	1/16	2/4	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
47	47	1/4	1/4	2/4	2	1	V+6/IV		G	V		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
48	48	0	0	2/4	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
49	49	0	0	2/4	2	1	viio7/IV		G	V		viio7/IV	vii	o	7		IV			o7	0	0	4, 1, -2, -5		4	4
50	50	0	0	2/4	2	1	IV6		G	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
51	51	0	0	2/4	2	1	I6		G	V		I6	I		6					M	0	0	4, 1, 0		0	4
52	52	0	0	2/4	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
53	53	0	0	2/4	2	1	ii		G	V		ii	ii							m	0	0	2, -1, 3		2	2
54	54	0	0	2/4	2	1	V(4)		G	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
55	55	1/4	1/4	2/4	2	1	V		G	V		V	V							M	0	0	1, 5, 2		1	1
56	56	0	0	2/4	2	1	I\\		G	V		I	I						\\	M	0	0	0, 4, 1		0	0
56	56	1/4	1/4	2/4	2	1	I6		G	V		I6	I		6					M	0	0	4, 1, 0		0	4
57	57	0	0	2/4	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
57	57	1/4	1/4	2/4	2	1	IV6		G	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
58	58	0	0	2/4	2	1	V(64)		G	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
58	58	1/4	1/4	2/4	2	1	I6		G	V		I6	I		6					M	0	0	4, 1, 0		0	4
59	59	0	0	2/4	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
59	59	1/4	1/4	2/4	2	1	V7		G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	0	0	2/4	2	1	I\\		G	V		I	I						\\	M	0	0	0, 4, 1		0	0
60	60	1/4	1/4	2/4	2	1	I6		G	V		I6	I		6					M	0	0	4, 1, 0		0	4
61	61	0	0	2/4	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
61	61	1/4	1/4	2/4	2	1	IV6		G	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
62	62	0	0	2/4	2	1	V(64)		G	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
62	62	1/4	1/4	2/4	2	1	I6		G	V		I6	I		6					M	0	0	4, 1, 0		0	4
63	63	0	0	2/4	2	1	IV		G	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
63	63	1/4	1/4	2/4	2	1	V7		G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	0	0	2/4	2	1	I\\		G	V		I	I						\\	M	0	0	0, 4, 1		0	0
64	64	1/4	1/4	2/4	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
65	65	1/4	1/4	2/4	2	1	V7		G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	0	0	2/4	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
67	67	1/4	1/4	2/4	2	1	V7		G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	68	0	0	2/4	2	1	I\\		G	V		I	I						\\	M	0	0	0, 4, 1		0	0
70	70	0	0	2/4	2	1	ii.iv		G	ii		iv	iv							m	0	1	-1, -4, 0		-1	-1
71	71	0	0	2/4	2	1	iio6		G	ii		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
72	72	0	0	2/4	2	1	#viio6		G	ii		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
73	73	0	0	2/4	2	1	V6\\		G	ii		V6	V		6				\\	M	0	1	5, 2, 1		1	5
73	73	1/4	1/4	2/4	2	1	V		G	ii		V	V							M	0	1	1, 5, 2		1	1
74	74	1/4	1/4	2/4	2	1	#viio		G	ii		#viio	#vii	o						o	0	1	5, 2, -1		5	5
75	75	0	0	2/4	2	1	i		G	ii		i	i							m	0	1	0, -3, 1		0	0
76	76	0	0	2/4	2	1	V		G	ii		V	V							M	0	1	1, 5, 2		1	1
77	77	0	0	2/4	2	1	i		G	ii		i	i							m	0	1	0, -3, 1		0	0
78	78	0	0	2/4	2	1	V\\		G	ii		V	V						\\	M	0	1	1, 5, 2		1	1
79	79	0	0	2/4	2	1	i		G	ii		i	i							m	0	1	0, -3, 1		0	0
80	80	0	0	2/4	2	1	V65		G	ii		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
81	81	0	0	2/4	2	1	v.V2		G	v		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
82	82	0	0	2/4	2	1	i6		G	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
83	83	0	0	2/4	2	1	IV.V2		G	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	84	0	0	2/4	2	1	I6		G	IV		I6	I		6					M	0	0	4, 1, 0		0	4
85	85	0	0	2/4	2	1	ii6		G	IV		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
86	86	0	0	2/4	2	1	ii6	IV	G	IV		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
86	86	1/4	1/4	2/4	2	1	V65/V		G	IV		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
87	87	0	0	2/4	2	1	V7\\		G	IV		V7	V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
88	88	1/4	1/4	2/4	2	1	V65		G	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
89	89	0	0	2/4	2	1	V[I		G	IV	V	I	I							M	0	0	0, 4, 1		0	0
90	90	0	0	2/4	2	1	V		G	IV	V	V	V							M	0	0	1, 5, 2		1	1
90	90	1/4	1/4	2/4	2	1	#viio/ii		G	IV	V	#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
91	91	0	0	2/4	2	1	V7		G	IV	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
93	93	0	0	2/4	2	1	I		G	IV	V	I	I							M	0	0	0, 4, 1		0	0
94	94	0	0	2/4	2	1	V		G	IV	V	V	V							M	0	0	1, 5, 2		1	1
94	94	1/4	1/4	2/4	2	1	#viio/ii		G	IV	V	#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
95	95	0	0	2/4	2	1	V7]		G	IV	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	97	0	0	2/4	2	1	I\\		G	IV		I	I						\\	M	0	0	0, 4, 1		0	0
97	97	1/16	1/16	2/4	2	1	I		G	IV		I	I							M	0	0	0, 4, 1		0	0
101	101	0	0	2/4	2	1	vi.V(64)		G	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
103	103	0	0	2/4	2	1	viio7/V		G	vi		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
105	105	0	0	2/4	2	1	V[V		G	vi	V	V	V							M	0	1	1, 5, 2		1	1
105	105	1/4	1/4	2/4	2	1	i		G	vi	V	i	i							m	0	1	0, -3, 1		0	0
106	106	0	0	2/4	2	1	V		G	vi	V	V	V							M	0	1	1, 5, 2		1	1
106	106	1/4	1/4	2/4	2	1	i6		G	vi	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
107	107	0	0	2/4	2	1	V		G	vi	V	V	V							M	0	1	1, 5, 2		1	1
107	107	1/4	1/4	2/4	2	1	i		G	vi	V	i	i							m	0	1	0, -3, 1		0	0
108	108	0	0	2/4	2	1	V		G	vi	V	V	V							M	0	1	1, 5, 2		1	1
108	108	1/4	1/4	2/4	2	1	i		G	vi	V	i	i							m	0	1	0, -3, 1		0	0
109	109	0	0	2/4	2	1	V		G	vi	V	V	V							M	0	1	1, 5, 2		1	1
109	109	1/4	1/4	2/4	2	1	i		G	vi	V	i	i							m	0	1	0, -3, 1		0	0
110	110	0	0	2/4	2	1	V]		G	vi	V	V	V							M	0	1	1, 5, 2		1	1
111	111	0	0	2/4	2	1	I.I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
114	114	1/4	1/4	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
116	116	0	0	2/4	2	1	viio6(2)		G	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
116	116	1/8	1/8	2/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
117	117	0	0	2/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
117	117	3/8	3/8	2/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	118	0	0	2/4	2	1	I(#2)		G	I		I(#2)	I			#2				M	0	0	0, 9, 1		0	0
118	118	1/8	1/8	2/4	2	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
118	118	1/4	1/4	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
119	119	3/8	3/8	2/4	2	1	v64		G	I		v64	v		64					m	0	0	2, 1, -2		1	2
120	120	0	0	2/4	2	1	#viio7/ii		G	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
120	120	1/8	1/8	2/4	2	1	V65/ii		G	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
120	120	1/4	1/4	2/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
121	121	0	0	2/4	2	1	vii%7		G	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
121	121	1/8	1/8	2/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
121	121	1/4	1/4	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
122	122	0	0	2/4	2	1	vi7		G	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
122	122	1/8	1/8	2/4	2	1	vi(+6)		G	I		vi(+6)	vi			+6				m	0	0	3, 0, 4	-1	3	3
122	122	1/4	1/4	2/4	2	1	viio		G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
123	123	0	0	2/4	2	1	#viio7/vi		G	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
123	123	1/8	1/8	2/4	2	1	V65/vi		G	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
123	123	1/4	1/4	2/4	2	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
124	124	0	0	2/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
125	125	1/4	1/4	2/4	2	1	V65/V		G	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
126	126	0	0	2/4	2	1	V\\		G	I		V	V						\\	M	0	0	1, 5, 2		1	1
126	126	1/16	1/16	2/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
128	128	0	0	2/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
129	129	0	0	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
130	130	0	0	2/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
131	131	0	0	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
132	132	0	0	2/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
133	133	0	0	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
134	134	0	0	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
135	135	0	0	2/4	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
135	135	3/8	3/8	2/4	2	1	V65/V		G	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
136	136	0	0	2/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
136	136	3/8	3/8	2/4	2	1	viio6/V		G	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
137	137	0	0	2/4	2	1	V6		G	I		V6	V		6					M	0	0	5, 2, 1		1	5
137	137	3/8	3/8	2/4	2	1	V65		G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
138	138	0	0	2/4	2	1	V[I		G	I	V	I	I							M	0	0	0, 4, 1		0	0
139	139	0	0	2/4	2	1	V		G	I	V	V	V							M	0	0	1, 5, 2		1	1
139	139	1/4	1/4	2/4	2	1	I		G	I	V	I	I							M	0	0	0, 4, 1		0	0
140	140	0	0	2/4	2	1	V7		G	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
142	142	0	0	2/4	2	1	I		G	I	V	I	I							M	0	0	0, 4, 1		0	0
143	143	0	0	2/4	2	1	V		G	I	V	V	V							M	0	0	1, 5, 2		1	1
143	143	1/4	1/4	2/4	2	1	I		G	I	V	I	I							M	0	0	0, 4, 1		0	0
144	144	0	0	2/4	2	1	V7]		G	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
146	146	0	0	2/4	2	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
146	146	1/16	1/16	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
149	149	1/4	1/4	2/4	2	1	V+6/IV		G	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
150	150	0	0	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
151	151	0	0	2/4	2	1	viio7/IV		G	I		viio7/IV	vii	o	7		IV			o7	0	0	4, 1, -2, -5		4	4
152	152	0	0	2/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
153	153	0	0	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
154	154	0	0	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
155	155	0	0	2/4	2	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
156	156	0	0	2/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
157	157	0	0	2/4	2	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
157	157	1/4	1/4	2/4	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
158	158	0	0	2/4	2	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
158	158	1/4	1/4	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
159	159	0	0	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
159	159	1/4	1/4	2/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
160	160	0	0	2/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
160	160	1/4	1/4	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
161	161	0	0	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
161	161	1/4	1/4	2/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
162	162	0	0	2/4	2	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
162	162	1/4	1/4	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
163	163	0	0	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
163	163	1/4	1/4	2/4	2	1	IV6		G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
164	164	0	0	2/4	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
164	164	1/4	1/4	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
165	165	0	0	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
165	165	1/4	1/4	2/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
166	166	0	0	2/4	2	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
166	166	1/4	1/4	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
167	167	1/4	1/4	2/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
168	168	0	0	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
169	169	1/4	1/4	2/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
170	170	0	0	2/4	2	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
