mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
32	32	3/8	#viio43	c	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
32	32	5/8	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
33	33	0	#viio7	c	i		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
33	33	1/4	i	c	i		i	i						m	1	1	0, -3, 1		0	0
33	33	3/8	V[V	c	i	V	V	V						M	1	1	1, 5, 2		1	1
33	33	5/8	V7	c	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
34	34	0	V7(4)	c	i	V	V7(4)	V		7	4			Mm7	1	1	1, 0, 2, -1		1	1
34	34	1/8	V7	c	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
34	34	1/4	i	c	i	V	i	i						m	1	1	0, -3, 1		0	0
34	34	3/8	V	c	i	V	V	V						M	1	1	1, 5, 2		1	1
34	34	5/8	i	c	i	V	i	i						m	1	1	0, -3, 1		0	0
35	35	0	V7(4)	c	i	V	V7(4)	V		7	4			Mm7	1	1	1, 0, 2, -1		1	1
35	35	1/8	V7	c	i	V	V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
35	35	1/4	i	c	i	V	i	i						m	1	1	0, -3, 1		0	0
35	35	3/8	V]\\	c	i	V	V	V					\\	M	1	1	1, 5, 2		1	1
36	36	0	i[i	c	i	i	i	i						m	1	1	0, -3, 1		0	0
37	37	0	iio6	c	i	i	iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
37	37	1/4	V2	c	i	i	V2	V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
37	37	3/8	i]	c	i	i	i	i						m	1	1	0, -3, 1		0	0
38	38	0	#viio43/iv	c	i		#viio43/iv	#vii	o	43		iv		o7	1	1	-2, -5, 4, 1		4	-2
38	38	3/8	iv6	c	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
39	39	0	#viio43	c	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
39	39	3/8	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
40	40	0	iv	c	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
40	40	1/8	.bII6	c	i		bII6	bII		6				M	1	1	-1, -4, -5		-5	-1
40	40	3/8	V(64)	c	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
40	40	5/8	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
41	41	0	i[i\\	c	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
41	41	3/8	iv	c	i	i	iv	iv						m	1	1	-1, -4, 0		-1	-1
42	42	0	i	c	i	i	i	i						m	1	1	0, -3, 1		0	0
42	42	3/8	iv	c	i	i	iv	iv						m	1	1	-1, -4, 0		-1	-1
43	43	0	i]\\	c	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
43	43	1/16	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
43	43	3/8	i	c	i		i	i						m	1	1	0, -3, 1		0	0
43	43	5/8	VI	c	i		VI	VI						M	1	1	-4, 0, -3		-4	-4
44	44	0	viio7/V	c	i		viio7/V	vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
44	44	1/8	V	c	i		V	V						M	1	1	1, 5, 2		1	1
44	44	3/8	#viio43/iv	c	i		#viio43/iv	#vii	o	43		iv		o7	1	1	-2, -5, 4, 1		4	-2
44	44	5/8	#viio65/iv	c	i		#viio65/iv	#vii	o	65		iv		o7	1	1	1, -2, -5, 4		4	1
45	45	0	#viio7/iv	c	i		#viio7/iv	#vii	o	7		iv		o7	1	1	4, 1, -2, -5		4	4
45	45	1/8	iv	c	i		iv	iv						m	1	1	-1, -4, 0		-1	-1
45	45	3/8	iv6	c	i		iv6	iv		6				m	1	1	-4, 0, -1		-1	-4
45	45	5/8	.bII	c	i		bII	bII						M	1	1	-5, -1, -4		-5	-5
46	46	0	#viio7	c	i		#viio7	#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
46	46	1/8	i	c	i		i	i						m	1	1	0, -3, 1		0	0
46	46	1/4	iio6	c	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
46	46	3/8	V(64)	c	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
46	46	5/8	V7	c	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
47	47	0	i\\	c	i		i	i					\\	m	1	1	0, -3, 1		0	0
47	47	1/16	i	c	i		i	i						m	1	1	0, -3, 1		0	0
47	47	5/8	VI6	c	i		VI6	VI		6				M	1	1	0, -3, -4		-4	0
48	48	0	viio43/V	c	i		viio43/V	vii	o	43		V		o7	1	1	0, -3, 6, 3		6	0
48	48	1/8	V6	c	i		V6	V		6				M	1	1	5, 2, 1		1	5
48	48	3/8	#viio43/iv	c	i		#viio43/iv	#vii	o	43		iv		o7	1	1	-2, -5, 4, 1		4	-2
49	49	1/8	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
49	49	3/8	i	c	i		i	i						m	1	1	0, -3, 1		0	0
49	49	5/8	.bII6	c	i		bII6	bII		6				M	1	1	-1, -4, -5		-5	-1
50	50	0	#viio43	c	i		#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
50	50	1/8	i6	c	i		i6	i		6				m	1	1	-3, 1, 0		0	-3
50	50	1/4	viio7/V	c	i		viio7/V	vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
50	50	3/8	V(64)	c	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
50	50	5/8	V	c	i		V	V						M	1	1	1, 5, 2		1	1
51	51	0	i[i\\	c	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
51	51	1/4	i	c	i	i	i	i						m	1	1	0, -3, 1		0	0
51	51	3/8	ii%65	c	i	i	ii%65	ii	%	65				%7	1	1	1, 8, 0, 2		2	1
51	51	5/8	#viio43	c	i	i	#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
52	52	0	i	c	i	i	i	i						m	1	1	0, -3, 1		0	0
52	52	3/8	ii%65	c	i	i	ii%65	ii	%	65				%7	1	1	1, 8, 0, 2		2	1
52	52	5/8	#viio43	c	i	i	#viio43	#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
53	53	0	i]\\	c	i	i	i	i					\\	m	1	1	0, -3, 1		0	0
