mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	0.5	0	3/8	2/4	2	1	f.V		f	i		V	V							M	1	1	1, 5, 2		1	1
2	1	1/2	1/2	2.5	0	0	2/4	2	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
3	2	3	3	1.5	1/8	1/8	2/4	2	1	i6		f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	3	9/2	9/2	1.0	0	0	2/4	2	1	#viio65		f	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
4	3	11/2	11/2	2.5	1/4	1/4	2/4	2	1	iio		f	i		iio	ii	o						o	1	1	2, -1, -4		2	2
5	4	8	8	0.5	3/8	3/8	2/4	2	1	iv64		f	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
6	5	17/2	17/2	2.0	0	0	2/4	2	1	V65		f	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
7	6	21/2	21/2	2.0	0	0	2/4	2	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
8	7	25/2	25/2	1.0	0	0	2/4	2	1	V7		f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	7	27/2	27/2	1.0	1/4	1/4	2/4	2	1	V(64)		f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
9	8	29/2	29/2	1.5	0	0	2/4	2	1	V\\		f	i		V	V						\\	M	1	1	1, 5, 2		1	1
9	8	16	16	0.5	3/8	3/8	2/4	2	1	V6		f	i		V6	V		6					M	1	1	5, 2, 1		1	5
10	9	33/2	33/2	0.5	0	0	2/4	2	1	VI6		f	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
10	9	17	17	1.5	1/8	1/8	2/4	2	1	V6		f	i		V6	V		6					M	1	1	5, 2, 1		1	5
11	10	37/2	37/2	1.5	0	0	2/4	2	1	V7		f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	10	20	20	0.5	3/8	3/8	2/4	2	1	#viio6		f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
12	11	41/2	41/2	0.5	0	0	2/4	2	1	i6		f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	11	21	21	1.5	1/8	1/8	2/4	2	1	#viio6		f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
13	12	45/2	45/2	2.0	0	0	2/4	2	1	#viio7		f	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
14	13	49/2	49/2	1.0	0	0	2/4	2	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
14	13	51/2	51/2	1.0	1/4	1/4	2/4	2	1	V7		f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	14	53/2	53/2	1.0	0	0	2/4	2	1	VI		f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	14	55/2	55/2	1.0	1/4	1/4	2/4	2	1	iv		f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
16	15	57/2	57/2	1.0	0	0	2/4	2	1	V(64)		f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
16	15	59/2	59/2	1.0	1/4	1/4	2/4	2	1	V7		f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	16	61/2	61/2	1.5	0	0	2/4	2	1	i\\		f	i		i	i						\\	m	1	1	0, -3, 1		0	0
18	16	32	32	0.5	0	3/8	2/4	2	1	III.IV		f	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
19	17	65/2	65/2	1.0	0	0	2/4	2	1	vii%7		f	III		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
19	17	67/2	67/2	1.0	1/4	1/4	2/4	2	1	V65		f	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
20	18	69/2	69/2	2.0	0	0	2/4	2	1	I		f	III		I	I							M	1	0	0, 4, 1		0	0
21	19	73/2	73/2	1.0	0	0	2/4	2	1	ii6(2)		f	III		ii6(2)	ii		6	2				m	1	0	-1, 3, 4		2	-1
