mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	2/4	2	1	D.I[I		D	I	I	I	I							M	0	0	0, 4, 1		0	0
1	1	1	1	0.5	1/4	1/4	2/4	2	1	viio64		D	I	I	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
1	1	3/2	3/2	0.5	3/8	3/8	2/4	2	1	I]		D	I	I	I	I							M	0	0	0, 4, 1		0	0
2	2	2	2	2.0	0	0	2/4	2	1	viio6		D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
3	3	4	4	1.0	0	0	2/4	2	1	V2		D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
3	3	5	5	0.5	1/4	1/4	2/4	2	1	I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	11/2	11/2	0.5	3/8	3/8	2/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	4	6	6	2.0	0	0	2/4	2	1	I		D	I		I	I							M	0	0	0, 4, 1		0	0
5	5	8	8	0.5	0	0	2/4	2	1	V[V7		D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	17/2	17/2	0.5	1/8	1/8	2/4	2	1	I		D	I	V	I	I							M	0	0	0, 4, 1		0	0
5	5	9	9	0.5	1/4	1/4	2/4	2	1	V7		D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	19/2	19/2	0.5	3/8	3/8	2/4	2	1	I		D	I	V	I	I							M	0	0	0, 4, 1		0	0
6	6	10	10	0.5	0	0	2/4	2	1	V]		D	I	V	V	V							M	0	0	1, 5, 2		1	1
6	6	21/2	21/2	0.5	1/8	1/8	2/4	2	1	V7/V		D	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
6	6	11	11	1.0	1/4	1/4	2/4	2	1	V\\		D	I		V	V						\\	M	0	0	1, 5, 2		1	1
7	7	12	12	1.0	0	0	2/4	2	1	I		D	I		I	I							M	0	0	0, 4, 1		0	0
7	7	13	13	0.5	1/4	1/4	2/4	2	1	viio6		D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
7	7	27/2	27/2	0.5	3/8	3/8	2/4	2	1	I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	14	14	2.0	0	0	2/4	2	1	viio6		D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
9	9	16	16	2.0	0	0	2/4	2	1	I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	18	18	2.0	0	0	2/4	2	1	ii6		D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
11	11	20	20	1.0	0	0	2/4	2	1	V(64)		D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	11	21	21	1.0	1/4	1/4	2/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	22	22	0.5	0	0	2/4	2	1	I\\		D	I		I	I						\\	M	0	0	0, 4, 1		0	0
12	12	45/2	45/2	0.5	1/8	1/8	2/4	2	1	IV		D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	12	23	23	0.5	1/4	1/4	2/4	2	1	ii6	viio64	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
12	12	47/2	47/2	0.5	3/8	3/8	2/4	2	1	viio6		D	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
13	13	24	24	0.5	0	0	2/4	2	1	V6		D	I		V6	V		6					M	0	0	5, 2, 1		1	5
13	13	49/2	49/2	0.5	1/8	1/8	2/4	2	1	viio6/V		D	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
13	13	25	25	0.5	1/4	1/4	2/4	2	1	#viio7/vi		D	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
13	13	51/2	51/2	0.5	3/8	3/8	2/4	2	1	vi		D	I		vi	vi							m	0	0	3, 0, 4		3	3
14	14	26	26	0.5	0	0	2/4	2	1	ii65		D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	14	53/2	53/2	1.5	1/8	1/8	2/4	2	1	viio7/V		D	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
15	15	28	28	1.0	0	0	2/4	2	1	V(64)		D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
15	15	29	29	1.0	1/4	1/4	2/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	30	30	1.0	0	0	2/4	2	1	I(974)		D	I		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
16	16	31	31	1.0	1/4	1/4	2/4	2	1	I\\		D	I		I	I						\\	M	0	0	0, 4, 1		0	0
17	17	32	32	1.0	0	0	2/4	2	1	I		D	I		I	I							M	0	0	0, 4, 1		0	0
17	17	33	33	0.5	1/4	1/4	2/4	2	1	V.V43/ii		D	V		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
17	17	67/2	67/2	0.5	3/8	3/8	2/4	2	1	ii		D	V		ii	ii							m	0	0	2, -1, 3		2	2
18	18	34	34	1.0	0	0	2/4	2	1	V65		D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
18	18	35	35	1.0	1/4	1/4	2/4	2	1	I		D	V		I	I							M	0	0	0, 4, 1		0	0
19	19	36	36	0.5	0	0	2/4	2	1	IV6		D	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
19	19	73/2	73/2	0.5	1/8	1/8	2/4	2	1	iii6		D	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
19	19	37	37	1.0	1/4	1/4	2/4	2	1	ii6		D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
20	20	38	38	1.0	0	0	2/4	2	1	V(64)		D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
20	20	39	39	1.0	1/4	1/4	2/4	2	1	V		D	V		V	V							M	0	0	1, 5, 2		1	1
21	21	40	40	1.0	0	0	2/4	2	1	viio6		D	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
21	21	41	41	1.0	1/4	1/4	2/4	2	1	V2		D	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
22	22	42	42	1.0	0	0	2/4	2	1	I6		D	V		I6	I		6					M	0	0	4, 1, 0		0	4
22	22	43	43	1.0	1/4	1/4	2/4	2	1	vi		D	V		vi	vi							m	0	0	3, 0, 4		3	3
23	23	44	44	0.5	0	0	2/4	2	1	IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	23	89/2	89/2	0.5	1/8	1/8	2/4	2	1	I6		D	V		I6	I		6					M	0	0	4, 1, 0		0	4
23	23	45	45	0.5	1/4	1/4	2/4	2	1	IV6		D	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
23	23	91/2	91/2	0.5	3/8	3/8	2/4	2	1	iii6		D	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
24	24	46	46	1.5	0	0	2/4	2	1	ii6		D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
24	24	95/2	95/2	0.5	3/8	3/8	2/4	2	1	vii%7		D	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
25	25	48	48	0.5	0	0	2/4	2	1	I		D	V		I	I							M	0	0	0, 4, 1		0	0
25	25	97/2	97/2	0.5	1/8	1/8	2/4	2	1	vi		D	V		vi	vi							m	0	0	3, 0, 4		3	3
25	25	49	49	0.5	1/4	1/4	2/4	2	1	V(64)		D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
25	25	99/2	99/2	0.5	3/8	3/8	2/4	2	1	V7		D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	50	50	0.5	0	0	2/4	2	1	I\\		D	V		I	I						\\	M	0	0	0, 4, 1		0	0
26	26	101/2	101/2	0.5	1/8	1/8	2/4	2	1	IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	26	51	51	0.5	1/4	1/4	2/4	2	1	ii6	viio64	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
26	26	103/2	103/2	0.5	3/8	3/8	2/4	2	1	viio6		D	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
27	27	52	52	0.5	0	0	2/4	2	1	V6		D	V		V6	V		6					M	0	0	5, 2, 1		1	5
27	27	105/2	105/2	0.5	1/8	1/8	2/4	2	1	viio6/V		D	V		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
27	27	53	53	0.5	1/4	1/4	2/4	2	1	#viio7/vi		D	V		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
27	27	107/2	107/2	0.5	3/8	3/8	2/4	2	1	vi		D	V		vi	vi							m	0	0	3, 0, 4		3	3
28	28	54	54	0.5	0	0	2/4	2	1	ii65		D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
28	28	109/2	109/2	1.5	1/8	1/8	2/4	2	1	viio7/V		D	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
29	29	56	56	1.0	0	0	2/4	2	1	V(64)		D	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
29	29	57	57	1.0	1/4	1/4	2/4	2	1	V7		D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	30	58	58	1.0	0	0	2/4	2	1	I[I(974)		D	V	I	I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
30	30	59	59	0.25	1/4	1/4	2/4	2	1	I\\		D	V	I	I	I						\\	M	0	0	0, 4, 1		0	0
30	30	237/4	237/4	0.75	5/16	5/16	2/4	2	1	I.V		D	I	V	V	V							M	0	0	1, 5, 2		1	1
31	31	60	60	1.0	0	0	2/4	2	1	V7		D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	31	61	61	1.0	1/4	1/4	2/4	2	1	V		D	I	V	V	V							M	0	0	1, 5, 2		1	1
32	32	62	62	2.0	0	0	2/4	2	1	I6		D	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
33	33	64	64	0.5	0	0	2/4	2	1	V7		D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
