mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	18	1/4	1/4	2/4	2	1	vi		F	V		vi	vi							m	0	0	3, 0, 4		3	3
19	18	3/8	3/8	2/4	2	1	viio/IV		F	V		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
20	19	0	0	2/4	2	1	IV		F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
20	19	1/4	1/4	2/4	2	1	ii6		F	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
21	20	0	0	2/4	2	1	V(64)		F	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
21	20	1/4	1/4	2/4	2	1	V\\		F	V		V	V						\\	M	0	0	1, 5, 2		1	1
22	21	0	0	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
23	22	0	0	2/4	2	1	V43		F	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
23	22	1/4	1/4	2/4	2	1	V6		F	V		V6	V		6					M	0	0	5, 2, 1		1	5
24	23	0	0	2/4	2	1	I(#2)		F	V		I(#2)	I			#2				M	0	0	0, 9, 1		0	0
24	23	1/8	1/8	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
24	23	1/4	1/4	2/4	2	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
25	24	0	0	2/4	2	1	V2		F	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
25	24	1/8	1/8	2/4	2	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
25	24	1/4	1/4	2/4	2	1	V43		F	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
25	24	3/8	3/8	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
26	25	0	0	2/4	2	1	V\\		F	V		V	V						\\	M	0	0	1, 5, 2		1	1
26	25	1/4	1/4	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
27	26	0	0	2/4	2	1	V43		F	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	26	1/4	1/4	2/4	2	1	V65		F	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	27	0	0	2/4	2	1	I(#2)		F	V		I(#2)	I			#2				M	0	0	0, 9, 1		0	0
28	27	1/8	1/8	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
28	27	1/4	1/4	2/4	2	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
29	28	0	0	2/4	2	1	V43		F	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
29	28	1/8	1/8	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
29	28	1/4	1/4	2/4	2	1	V6		F	V		V6	V		6					M	0	0	5, 2, 1		1	5
29	28	3/8	3/8	2/4	2	1	viio6(+2)/V		F	V		viio6(+2)/V	vii	o	6	+2	V			o	0	0	3, 0, 6	1	6	3
30	29	0	0	2/4	2	1	V\\		F	V		V	V						\\	M	0	0	1, 5, 2		1	1
30	29	1/4	1/4	2/4	2	1	v.V[V		F	v	V	V	V							M	0	1	1, 5, 2		1	1
31	30	0	0	2/4	2	1	VI6	iv64	F	v	V	VI6	VI		6					M	0	1	0, -3, -4		-4	0
31	30	1/8	1/8	2/4	2	1	V		F	v	V	V	V							M	0	1	1, 5, 2		1	1
31	30	1/4	1/4	2/4	2	1	viio6/V		F	v	V	viio6/V	vii	o	6		V			o	0	1	3, 0, 6		6	3
31	30	3/8	3/8	2/4	2	1	V		F	v	V	V	V							M	0	1	1, 5, 2		1	1
32	31	0	0	2/4	2	1	V7		F	v	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
32	31	1/8	1/8	2/4	2	1	i		F	v	V	i	i							m	0	1	0, -3, 1		0	0
32	31	1/4	1/4	2/4	2	1	i6		F	v	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
33	32	0	0	2/4	2	1	V7		F	v	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
33	32	1/8	1/8	2/4	2	1	V		F	v	V	V	V							M	0	1	1, 5, 2		1	1
33	32	1/4	1/4	2/4	2	1	i		F	v	V	i	i							m	0	1	0, -3, 1		0	0
33	32	3/8	3/8	2/4	2	1	viio/V		F	v	V	viio/V	vii	o			V			o	0	1	6, 3, 0		6	6
34	33	0	0	2/4	2	1	V\\		F	v	V	V	V						\\	M	0	1	1, 5, 2		1	1
34	33	1/4	1/4	2/4	2	1	V		F	v	V	V	V							M	0	1	1, 5, 2		1	1
35	34	0	0	2/4	2	1	VI6	iv64	F	v	V	VI6	VI		6					M	0	1	0, -3, -4		-4	0
35	34	1/8	1/8	2/4	2	1	V		F	v	V	V	V							M	0	1	1, 5, 2		1	1
35	34	1/4	1/4	2/4	2	1	viio6/V		F	v	V	viio6/V	vii	o	6		V			o	0	1	3, 0, 6		6	3
35	34	3/8	3/8	2/4	2	1	V		F	v	V	V	V							M	0	1	1, 5, 2		1	1
36	35	0	0	2/4	2	1	V7		F	v	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
36	35	1/8	1/8	2/4	2	1	i		F	v	V	i	i							m	0	1	0, -3, 1		0	0
36	35	1/4	1/4	2/4	2	1	i6		F	v	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
37	36	0	0	2/4	2	1	V7		F	v	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
37	36	1/8	1/8	2/4	2	1	V		F	v	V	V	V							M	0	1	1, 5, 2		1	1
37	36	1/4	1/4	2/4	2	1	i		F	v	V	i	i							m	0	1	0, -3, 1		0	0
37	36	3/8	3/8	2/4	2	1	viio6/V		F	v	V	viio6/V	vii	o	6		V			o	0	1	3, 0, 6		6	3
38	37	0	0	2/4	2	1	V]\\		F	v	V	V	V						\\	M	0	1	1, 5, 2		1	1
39	38	0	0	2/4	2	1	V.I		F	V		I	I							M	0	0	0, 4, 1		0	0
41	40	0	0	2/4	2	1	I6\\		F	V		I6	I		6				\\	M	0	0	4, 1, 0		0	4
42	41	7/16	7/16	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
43	42	0	0	2/4	2	1	IV(#2)		F	V		IV(#2)	IV			#2				M	0	0	-1, 8, 0		-1	-1
43	42	1/4	1/4	2/4	2	1	IV		F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
44	43	0	0	2/4	2	1	I6(#4)		F	V		I6(#4)	I		6	#4				M	0	0	4, 6, 0		0	4
44	43	1/4	1/4	2/4	2	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
45	44	0	0	2/4	2	1	V7(4)/V		F	V		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
45	44	1/4	1/4	2/4	2	1	V7/V		F	V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
46	45	0	0	2/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	45	1/4	1/4	2/4	2	1	vi\\		F	V		vi	vi						\\	m	0	0	3, 0, 4		3	3
47	46	0	0	2/4	2	1	ii6		F	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
48	47	0	0	2/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	47	1/4	1/4	2/4	2	1	viio2		F	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
49	48	0	0	2/4	2	1	V7\\		F	V		V7	V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
49	48	1/4	1/4	2/4	2	1	V2		F	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	49	0	0	2/4	2	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
50	49	1/4	1/4	2/4	2	1	V2		F	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	50	0	0	2/4	2	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
52	51	0	0	2/4	2	1	IV		F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
53	52	0	0	2/4	2	1	V(64)		F	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
54	53	0	0	2/4	2	1	V(4)		F	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
54	53	1/4	1/4	2/4	2	1	V		F	V		V	V							M	0	0	1, 5, 2		1	1
55	54	0	0	2/4	2	1	I\\		F	V		I	I						\\	M	0	0	0, 4, 1		0	0
55	54	1/8	1/8	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
56	55	1/8	1/8	2/4	2	1	vi		F	V		vi	vi							m	0	0	3, 0, 4		3	3
56	55	1/4	1/4	2/4	2	1	ii6		F	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
56	55	3/8	3/8	2/4	2	1	V		F	V		V	V							M	0	0	1, 5, 2		1	1
57	56	0	0	2/4	2	1	I\\		F	V		I	I						\\	M	0	0	0, 4, 1		0	0
57	56	1/8	1/8	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
58	57	1/8	1/8	2/4	2	1	vi		F	V		vi	vi							m	0	0	3, 0, 4		3	3
58	57	1/4	1/4	2/4	2	1	ii6		F	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
58	57	3/8	3/8	2/4	2	1	V		F	V		V	V							M	0	0	1, 5, 2		1	1
59	58	0	0	2/4	2	1	I[I		F	V	I	I	I							M	0	0	0, 4, 1		0	0
59	58	1/4	1/4	2/4	2	1	V43		F	V	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
60	59	0	0	2/4	2	1	I		F	V	I	I	I							M	0	0	0, 4, 1		0	0
60	59	1/4	1/4	2/4	2	1	V43		F	V	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	60	0	0	2/4	2	1	I]\\		F	V	I	I	I						\\	M	0	0	0, 4, 1		0	0
62	60	0	3/8	2/4	2	1	I[I		F	V	I	I	I							M	0	0	0, 4, 1		0	0
64	62	0	0	2/4	2	1	IV		F	V	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
64	62	1/8	1/8	2/4	2	1	I		F	V	I	I	I							M	0	0	0, 4, 1		0	0
65	63	0	0	2/4	2	1	IV(2)		F	V	I	IV(2)	IV			2				M	0	0	1, 3, 0		-1	1
65	63	1/8	1/8	2/4	2	1	IV		F	V	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
65	63	1/4	1/4	2/4	2	1	vii%7	V65	F	V	I	vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
66	64	0	0	2/4	2	1	I(#2)		F	V	I	I(#2)	I			#2				M	0	0	0, 9, 1		0	0
66	64	1/8	1/8	2/4	2	1	I]		F	V	I	I	I							M	0	0	0, 4, 1		0	0
66	64	3/8	3/8	2/4	2	1	viio6		F	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
67	65	0	0	2/4	2	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
67	65	1/4	1/4	2/4	2	1	ii(4)		F	V		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
67	65	3/8	3/8	2/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
68	66	0	0	2/4	2	1	I\\		F	V		I	I						\\	M	0	0	0, 4, 1		0	0
68	66	1/4	1/4	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
69	67	1/4	1/4	2/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	68	0	0	2/4	2	1	I\\		F	V		I	I						\\	M	0	0	0, 4, 1		0	0
70	68	1/4	1/4	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
71	69	1/4	1/4	2/4	2	1	I.I		F	I		I	I							M	0	0	0, 4, 1		0	0
71	69	3/8	3/8	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	70	0	0	2/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
72	70	1/4	1/4	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
73	71	1/4	1/4	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	72	0	0	2/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
74	72	1/4	1/4	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
75	73	1/4	1/4	2/4	2	1	IV.I		F	IV		I	I							M	0	0	0, 4, 1		0	0
75	73	3/8	3/8	2/4	2	1	V7		F	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	74	0	0	2/4	2	1	I		F	IV		I	I							M	0	0	0, 4, 1		0	0
76	74	1/8	1/8	2/4	2	1	V.V		F	V		V	V							M	0	0	1, 5, 2		1	1
76	74	1/4	1/4	2/4	2	1	V(64)		F	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
76	74	3/8	3/8	2/4	2	1	V7		F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	75	0	0	2/4	2	1	I		F	V		I	I							M	0	0	0, 4, 1		0	0
77	75	1/8	1/8	2/4	2	1	vi.V		F	vi		V	V							M	0	1	1, 5, 2		1	1
77	75	1/4	1/4	2/4	2	1	V(64)		F	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
77	75	3/8	3/8	2/4	2	1	V7		F	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
78	76	0	0	2/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
78	76	1/8	1/8	2/4	2	1	VI		F	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
78	76	1/4	1/4	2/4	2	1	V(64)		F	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
78	76	3/8	3/8	2/4	2	1	viio7/V		F	vi		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
79	77	0	0	2/4	2	1	V[V\\		F	vi	V	V	V						\\	M	0	1	1, 5, 2		1	1
79	77	3/8	3/8	2/4	2	1	V7		F	vi	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
80	78	0	0	2/4	2	1	i6		F	vi	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
80	78	1/4	1/4	2/4	2	1	i		F	vi	V	i	i							m	0	1	0, -3, 1		0	0
81	79	0	0	2/4	2	1	V\\		F	vi	V	V	V						\\	M	0	1	1, 5, 2		1	1
81	79	1/4	1/4	2/4	2	1	V7		F	vi	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
82	80	0	0	2/4	2	1	i6		F	vi	V	i6	i		6					m	0	1	-3, 1, 0		0	-3
82	80	1/4	1/4	2/4	2	1	i		F	vi	V	i	i							m	0	1	0, -3, 1		0	0
83	81	0	0	2/4	2	1	V]\\		F	vi	V	V	V						\\	M	0	1	1, 5, 2		1	1
84	82	0	0	2/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
85	83	0	0	2/4	2	1	V43		F	vi		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
85	83	1/4	1/4	2/4	2	1	V6		F	vi		V6	V		6					M	0	1	5, 2, 1		1	5
86	84	0	0	2/4	2	1	i(4)		F	vi		i(4)	i			4				m	0	1	0, -1, 1		0	0
86	84	1/8	1/8	2/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
86	84	1/4	1/4	2/4	2	1	i6		F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
87	85	0	0	2/4	2	1	V2		F	vi		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
87	85	1/8	1/8	2/4	2	1	i6		F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
87	85	1/4	1/4	2/4	2	1	V43		F	vi		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
87	85	3/8	3/8	2/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
88	86	0	0	2/4	2	1	V\\		F	vi		V	V						\\	M	0	1	1, 5, 2		1	1
88	86	1/4	1/4	2/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
89	87	0	0	2/4	2	1	V43		F	vi		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
89	87	1/4	1/4	2/4	2	1	V65		F	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
90	88	0	0	2/4	2	1	i(4)		F	vi		i(4)	i			4				m	0	1	0, -1, 1		0	0
90	88	1/8	1/8	2/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
90	88	3/8	3/8	2/4	2	1	i6		F	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
91	89	0	0	2/4	2	1	iv		F	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
91	89	1/4	1/4	2/4	2	1	V(64)		F	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
91	89	3/8	3/8	2/4	2	1	V		F	vi		V	V							M	0	1	1, 5, 2		1	1
92	90	0	0	2/4	2	1	i\\		F	vi		i	i						\\	m	0	1	0, -3, 1		0	0
92	90	1/4	1/4	2/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
93	91	0	0	2/4	2	1	V7		F	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
93	91	1/8	1/8	2/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
94	92	0	0	2/4	2	1	V7		F	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
94	92	1/8	1/8	2/4	2	1	i		F	vi		i	i							m	0	1	0, -3, 1		0	0
94	92	1/4	1/4	2/4	2	1	IV.I		F	IV		I	I							M	0	0	0, 4, 1		0	0
95	93	0	0	2/4	2	1	V7		F	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
95	93	1/8	1/8	2/4	2	1	I		F	IV		I	I							M	0	0	0, 4, 1		0	0
95	93	1/4	1/4	2/4	2	1	ii.i		F	ii		i	i							m	0	1	0, -3, 1		0	0
96	94	0	0	2/4	2	1	V7		F	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
96	94	1/8	1/8	2/4	2	1	i		F	ii		i	i							m	0	1	0, -3, 1		0	0
97	95	0	0	2/4	2	1	I.V7(4)		F	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
97	95	1/4	1/4	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	95	3/8	3/8	2/4	2	1	iio64		F	I		iio64	ii	o	64					o	0	0	-4, 2, -1		2	-4
98	96	0	0	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	96	1/8	1/8	2/4	2	1	iio64		F	I		iio64	ii	o	64					o	0	0	-4, 2, -1		2	-4
98	96	1/4	1/4	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	96	3/8	3/8	2/4	2	1	iio64		F	I		iio64	ii	o	64					o	0	0	-4, 2, -1		2	-4
99	97	0	0	2/4	2	1	V7(4)		F	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
99	97	1/4	1/4	2/4	2	1	V7\\		F	I		V7	V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
99	97	3/8	3/8	2/4	2	1	I[I		F	I	I	I	I							M	0	0	0, 4, 1		0	0
101	99	0	0	2/4	2	1	IV		F	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
101	99	1/8	1/8	2/4	2	1	I		F	I	I	I	I							M	0	0	0, 4, 1		0	0
102	100	0	0	2/4	2	1	IV(2)		F	I	I	IV(2)	IV			2				M	0	0	1, 3, 0		-1	1
102	100	1/8	1/8	2/4	2	1	IV		F	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
102	100	1/4	1/4	2/4	2	1	vii%7	V65	F	I	I	vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
103	101	0	0	2/4	2	1	I(#2)		F	I	I	I(#2)	I			#2				M	0	0	0, 9, 1		0	0
103	101	1/8	1/8	2/4	2	1	I]		F	I	I	I	I							M	0	0	0, 4, 1		0	0
103	101	3/8	3/8	2/4	2	1	viio6		F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
104	102	0	0	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
104	102	1/4	1/4	2/4	2	1	ii(4)		F	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
104	102	3/8	3/8	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	103	0	0	2/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
105	103	1/4	1/4	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
106	104	1/4	1/4	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	105	0	0	2/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
107	105	1/4	1/4	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
108	106	1/4	1/4	2/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
108	106	3/8	3/8	2/4	2	1	V7/IV		F	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
109	107	0	0	2/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
109	107	1/8	1/8	2/4	2	1	viio/II		F	I		viio/II	vii	o			II			o	0	0	7, 4, 1		7	7
109	107	1/4	1/4	2/4	2	1	II		F	I		II	II							M	0	0	2, 6, 3		2	2
109	107	3/8	3/8	2/4	2	1	viio		F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
110	108	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
110	108	1/4	1/4	2/4	2	1	ii6		F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
111	109	0	0	2/4	2	1	V[V7(4)		F	I	V	V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
111	109	1/4	1/4	2/4	2	1	V7		F	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
112	110	0	0	2/4	2	1	I6(2)		F	I	V	I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
112	110	1/4	1/4	2/4	2	1	I6		F	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
113	111	0	0	2/4	2	1	V(6)		F	I	V	V(6)	V			6				M	0	0	1, 5, 4		1	1
113	111	1/4	1/4	2/4	2	1	V7]	vii%7]	F	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	112	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
114	112	1/8	1/8	2/4	2	1	viio		F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
114	112	1/4	1/4	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
