mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.0	0	0	4/4	2	1	Eb.I[I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
2	2	4	4	1.0	0	0	4/4	2	1	IV(4)		Eb	I	I	IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
2	2	5	5	3.0	1/4	1/4	4/4	2	1	IV]		Eb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
3	3	8	8	1.0	0	0	4/4	2	1	V6(2)		Eb	I		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
3	3	9	9	1.0	1/4	1/4	4/4	2	1	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
3	3	10	10	2.0	1/2	1/2	4/4	2	1	V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	4	12	12	4.0	0	0	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
5	5	16	16	4.0	0	0	4/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
6	6	20	20	1.0	0	0	4/4	2	1	IV(4)		Eb	I		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
6	6	21	21	3.0	1/4	1/4	4/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
7	7	24	24	2.0	0	0	4/4	2	1	V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
7	7	26	26	2.0	1/2	1/2	4/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	28	28	1.25	0	0	4/4	2	1	I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
8	8	117/4	117/4	1.75	5/16	5/16	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
8	8	31	31	0.5	3/4	3/4	4/4	2	1	IV6		Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
8	8	63/2	63/2	0.5	7/8	7/8	4/4	2	1	I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
9	9	32	32	0.5	0	0	4/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
9	9	65/2	65/2	0.75	1/8	1/8	4/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
9	9	133/4	133/4	1.75	5/16	5/16	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
9	9	35	35	0.5	3/4	3/4	4/4	2	1	IV6		Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
9	9	71/2	71/2	0.5	7/8	7/8	4/4	2	1	I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
10	10	36	36	0.5	0	0	4/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
10	10	73/2	73/2	0.75	1/8	1/8	4/4	2	1	I6\\		Eb	I		I6		I		6				\\	M	0	0	4, 1, 0		0	4
10	10	149/4	149/4	2.75	5/16	5/16	4/4	2	1	V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
11	11	40	40	4.0	0	0	4/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	44	44	0.5	0	0	4/4	2	1	vi(9)		Eb	I		vi(9)		vi			9				m	0	0	3, 0, 4	5	3	3
12	12	89/2	89/2	0.75	1/8	1/8	4/4	2	1	vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
12	12	181/4	181/4	1.75	5/16	5/16	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
12	12	47	47	1.0	3/4	3/4	4/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
13	13	48	48	0.5	0	0	4/4	2	1	IV(4)		Eb	I		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
13	13	97/2	97/2	1.0	1/8	1/8	4/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
13	13	99/2	99/2	2.5	3/8	3/8	4/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	52	52	4.0	0	0	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
15	15	56	56	1.0	0	0	4/4	2	1	V.viio6(2)		Eb	V		viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
15	15	57	57	1.0	1/4	1/4	4/4	2	1	viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
15	15	58	58	2.0	1/2	1/2	4/4	2	1	V43		Eb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	16	60	60	1.0	0	0	4/4	2	1	I6(2)		Eb	V		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
16	16	61	61	3.0	1/4	1/4	4/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
17	17	64	64	0.5	0	0	4/4	2	1	IV(4)		Eb	V		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
17	17	129/2	129/2	1.5	1/8	1/8	4/4	2	1	IV		Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
17	17	66	66	0.5	1/2	1/2	4/4	2	1	I6(#4)		Eb	V		I6(#4)		I		6	#4				M	0	0	4, 6, 0		0	4
17	17	133/2	133/2	1.5	5/8	5/8	4/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
18	18	68	68	0.5	0	0	4/4	2	1	IV6(2)		Eb	V		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
18	18	137/2	137/2	1.5	1/8	1/8	4/4	2	1	IV6		Eb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
