mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	7	161/8	161/8	0.5	1/2	1/2	3/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
8	7	165/8	165/8	0.5	5/8	5/8	3/4	2	1	viio7/V		f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
9	8	169/8	169/8	1.0	0	0	3/4	2	1	V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
9	8	177/8	177/8	1.875	1/4	1/4	3/4	2	1	V\\		f	i		V		V						\\	M	1	1	1, 5, 2		1	1
9	8	24	24	1.125	23/32	23/32	3/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	9	201/8	201/8	1.0	1/4	1/4	3/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
10	9	209/8	209/8	1.0	1/2	1/2	3/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
11	10	217/8	217/8	1.0	0	0	3/4	2	1	bII6		f	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
11	10	225/8	225/8	1.0	1/4	1/4	3/4	2	1	iv.#viio6		f	iv		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
11	10	233/8	233/8	0.875	1/2	1/2	3/4	2	1	i6\\		f	iv		i6		i		6				\\	m	1	1	-3, 1, 0		0	-3
11	10	30	30	1.125	23/32	23/32	3/4	2	1	V7		f	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
12	11	249/8	249/8	1.0	1/4	1/4	3/4	2	1	i		f	iv		i		i							m	1	1	0, -3, 1		0	0
12	11	257/8	257/8	1.0	1/2	1/2	3/4	2	1	i6		f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
13	12	265/8	265/8	3.0	0	0	3/4	2	1	i.V[V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	13	289/8	289/8	2.0	0	0	3/4	2	1	i		f	i	V	i		i							m	1	1	0, -3, 1		0	0
14	13	305/8	305/8	1.0	1/2	1/2	3/4	2	1	viio43/V		f	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
15	14	313/8	313/8	0.5	0	0	3/4	2	1	V]		f	i	V	V		V							M	1	1	1, 5, 2		1	1
15	14	317/8	317/8	0.5	1/8	1/8	3/4	2	1	VI6		f	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
15	14	321/8	321/8	0.5	1/4	1/4	3/4	2	1	V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
15	14	325/8	325/8	0.5	3/8	3/8	3/4	2	1	#viio6		f	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
15	14	329/8	329/8	0.5	1/2	1/2	3/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
15	14	333/8	333/8	0.5	5/8	5/8	3/4	2	1	iio	#viio6	f	i		iio		ii	o						o	1	1	2, -1, -4		2	2
16	15	337/8	337/8	0.5	0	0	3/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
16	15	341/8	341/8	0.5	1/8	1/8	3/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
16	15	345/8	345/8	0.5	1/4	1/4	3/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
16	15	349/8	349/8	0.5	3/8	3/8	3/4	2	1	#viio6		f	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
16	15	353/8	353/8	0.5	1/2	1/2	3/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
16	15	357/8	357/8	0.5	5/8	5/8	3/4	2	1	Ger6		f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
17	16	361/8	361/8	1.0	0	0	3/4	2	1	V(#764)		f	i		V(#764)		V			#764				M	1	1	1, 0, -3	6	1	1
17	16	369/8	369/8	2.0	1/4	1/4	3/4	2	1	V\\		f	i		V		V						\\	M	1	1	1, 5, 2		1	1
18	17	385/8	385/8	1.0	0	0	3/4	2	1	III.I[I		f	III	I	I		I							M	1	0	0, 4, 1		0	0
18	17	393/8	393/8	0.5	1/4	1/4	3/4	2	1	IV		f	III	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
18	17	397/8	397/8	1.5	3/8	3/8	3/4	2	1	I]		f	III	I	I		I							M	1	0	0, 4, 1		0	0
19	18	409/8	409/8	0.5	0	0	3/4	2	1	V[V7(4)		f	III	V	V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
19	18	413/8	413/8	0.5	1/8	1/8	3/4	2	1	V7		f	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
19	18	417/8	417/8	0.5	1/4	1/4	3/4	2	1	iii	I6	f	III	V	iii		iii							m	1	0	4, 1, 5		4	4
19	18	421/8	421/8	1.5	3/8	3/8	3/4	2	1	V7]		f	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
20	19	433/8	433/8	0.5	0	0	3/4	2	1	i.i[i(9)		f	i	i	i(9)		i			9				m	1	1	0, -3, 1	2	0	0
20	19	437/8	437/8	0.5	1/8	1/8	3/4	2	1	i		f	i	i	i		i							m	1	1	0, -3, 1		0	0
20	19	441/8	441/8	0.5	1/4	1/4	3/4	2	1	iv		f	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
20	19	445/8	445/8	1.5	3/8	3/8	3/4	2	1	i]		f	i	i	i		i							m	1	1	0, -3, 1		0	0
21	20	457/8	457/8	1.0	0	0	3/4	2	1	V[V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
21	20	465/8	465/8	0.5	1/4	1/4	3/4	2	1	i6		f	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
21	20	469/8	469/8	1.5	3/8	3/8	3/4	2	1	V7]		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	21	481/8	481/8	1.0	0	0	3/4	2	1	VI		f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
22	21	489/8	489/8	1.0	1/4	1/4	3/4	2	1	V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
22	21	497/8	497/8	1.0	1/2	1/2	3/4	2	1	viio7/V		f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
23	22	505/8	505/8	1.0	0	0	3/4	2	1	V[V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
23	22	513/8	513/8	0.5	1/4	1/4	3/4	2	1	V7		f	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	22	517/8	517/8	0.5	3/8	3/8	3/4	2	1	VI6		f	i	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
23	22	521/8	521/8	0.5	1/2	1/2	3/4	2	1	v6		f	i	V	v6		v		6					m	1	1	-2, 2, 1		1	-2
23	22	525/8	525/8	0.5	5/8	5/8	3/4	2	1	It6		f	i	V	It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
24	23	529/8	529/8	0.75	0	0	3/4	2	1	V]\\		f	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
24	23	535/8	535/8	1.0	3/16	3/16	3/4	2	1	#viio43		f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
24	23	543/8	543/8	1.25	7/16	7/16	3/4	2	1	V2		f	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
25	24	553/8	553/8	1.0	0	0	3/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
25	24	561/8	561/8	1.0	1/4	1/4	3/4	2	1	#viio6		f	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
25	24	569/8	569/8	1.0	1/2	1/2	3/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
26	25	577/8	577/8	1.0	0	0	3/4	2	1	ii%65		f	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
26	25	585/8	585/8	1.0	1/4	1/4	3/4	2	1	V(64)		f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
26	25	593/8	593/8	1.0	1/2	1/2	3/4	2	1	V7		f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
27	26	601/8	601/8	1.0	0	0	3/4	2	1	i(#74)		f	i		i(#74)		i			#74				m	1	1	0, -1, 1	5	0	0
27	26	609/8	609/8	1.0	1/4	1/4	3/4	2	1	i\\		f	i		i		i						\\	m	1	1	0, -3, 1		0	0
27	26	617/8	617/8	0.5	1/2	1/2	3/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
27	26	621/8	621/8	0.5	5/8	5/8	3/4	2	1	VI.V2		f	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
28	27	625/8	625/8	1.0	0	0	3/4	2	1	I[I		f	VI	I	I		I							M	1	0	0, 4, 1		0	0
28	27	633/8	633/8	0.5	1/4	1/4	3/4	2	1	IV		f	VI	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
28	27	637/8	637/8	1.5	3/8	3/8	3/4	2	1	I]		f	VI	I	I		I							M	1	0	0, 4, 1		0	0
29	28	649/8	649/8	0.5	0	0	3/4	2	1	V[V7(4)		f	VI	V	V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
29	28	653/8	653/8	0.5	1/8	1/8	3/4	2	1	V7		f	VI	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
29	28	657/8	657/8	0.5	1/4	1/4	3/4	2	1	iii	I6	f	VI	V	iii		iii							m	1	0	4, 1, 5		4	4
29	28	661/8	661/8	1.5	3/8	3/8	3/4	2	1	V7]		f	VI	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
30	29	673/8	673/8	0.5	0	0	3/4	2	1	iv.i[i(4)		f	iv	i	i(4)		i			4				m	1	1	0, -1, 1		0	0
30	29	677/8	677/8	0.5	1/8	1/8	3/4	2	1	i		f	iv	i	i		i							m	1	1	0, -3, 1		0	0
30	29	681/8	681/8	0.5	1/4	1/4	3/4	2	1	iv		f	iv	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
30	29	685/8	685/8	1.5	3/8	3/8	3/4	2	1	i]		f	iv	i	i		i							m	1	1	0, -3, 1		0	0
31	30	697/8	697/8	0.5	0	0	3/4	2	1	i.#viio43(2)		f	i		#viio43(2)		#vii	o	43	2				o7	1	1	-1, -4, 0, 2		5	-1
31	30	701/8	701/8	2.5	1/8	1/8	3/4	2	1	#viio43		f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
32	31	721/8	721/8	1.0	0	0	3/4	2	1	i6		f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
32	31	729/8	729/8	1.0	1/4	1/4	3/4	2	1	#viio6		f	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
32	31	737/8	737/8	1.0	1/2	1/2	3/4	2	1	iv64		f	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
33	32	745/8	745/8	1.0	0	0	3/4	2	1	#viio7		f	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
33	32	753/8	753/8	1.0	1/4	1/4	3/4	2	1	V65		f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
33	32	761/8	761/8	0.5	1/2	1/2	3/4	2	1	i		f	i		i		i							m	1	1	0, -3, 1		0	0
33	32	765/8	765/8	0.5	5/8	5/8	3/4	2	1	V		f	i		V		V							M	1	1	1, 5, 2		1	1
34	33	769/8	769/8	0.5	0	0	3/4	2	1	iv6(2)		f	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
34	33	773/8	773/8	0.5	1/8	1/8	3/4	2	1	iv6(#7)		f	i		iv6(#7)		iv		6	#7				m	1	1	-4, 0, 4		-1	-4
34	33	777/8	777/8	0.5	1/4	1/4	3/4	2	1	iv		f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
34	33	781/8	781/8	0.5	3/8	3/8	3/4	2	1	VI		f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
34	33	785/8	785/8	1.0	1/2	1/2	3/4	2	1	Fr6		f	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
35	34	793/8	793/8	0.5	0	0	3/4	2	1	V\\		f	i		V		V						\\	M	1	1	1, 5, 2		1	1
35	34	797/8	797/8	0.5	1/8	1/8	3/4	2	1	V6		f	i		V6		V		6					M	1	1	5, 2, 1		1	5
35	34	801/8	801/8	0.5	1/4	1/4	3/4	2	1	V43		f	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
35	34	805/8	805/8	0.5	3/8	3/8	3/4	2	1	VI		f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
35	34	809/8	809/8	0.5	1/2	1/2	3/4	2	1	v6		f	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
35	34	813/8	813/8	0.5	5/8	5/8	3/4	2	1	It6		f	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
36	35	817/8	817/8	1.0	0	0	3/4	2	1	V[V\\		f	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
36	35	825/8	825/8	0.5	1/4	1/4	3/4	2	1	iio6		f	i	V	iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
36	35	829/8	829/8	0.5	3/8	3/8	3/4	2	1	i6		f	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
36	35	833/8	833/8	0.5	1/2	1/2	3/4	2	1	V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
36	35	837/8	837/8	0.5	5/8	5/8	3/4	2	1	viio43/V		f	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
37	36	841/8	841/8	0.5	0	0	3/4	2	1	V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
37	36	845/8	845/8	0.5	1/8	1/8	3/4	2	1	I		f	i	V	I		I							M	1	1	0, 4, 1		0	0
37	36	849/8	849/8	0.5	1/4	1/4	3/4	2	1	V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
37	36	853/8	853/8	0.5	3/8	3/8	3/4	2	1	I		f	i	V	I		I							M	1	1	0, 4, 1		0	0
37	36	857/8	857/8	0.5	1/2	1/2	3/4	2	1	V		f	i	V	V		V							M	1	1	1, 5, 2		1	1
37	36	861/8	861/8	0.5	5/8	5/8	3/4	2	1	I		f	i	V	I		I							M	1	1	0, 4, 1		0	0
38	37	865/8	865/8	3.0	0	0	3/4	2	1	V]\\		f	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
