mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	6	1/4	1/4	2/2	1	1	ii	A	I		ii		ii						m	0	0	2, -1, 3		2	2
6	6	3/8	3/8	2/2	1	1	viio6	A	I		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
6	6	1/2	1/2	2/2	1	1	I	A	I		I		I						M	0	0	0, 4, 1		0	0
7	7	0	0	2/2	1	1	V7(4)	A	I		V7(4)		V		7	4			Mm7	0	0	1, 0, 2, -1		1	1
7	7	3/16	3/16	2/2	1	1	V7	A	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
7	7	1/2	1/2	2/2	1	1	V(+64)	A	I		V(+64)		V			+64			M	0	0	1, 0, 2	4	1	1
7	7	11/16	11/16	2/2	1	1	V(64)	A	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
8	8	1/2	1/2	2/2	1	1	V\\	A	I		V		V					\\	M	0	0	1, 5, 2		1	1
8	8	9/16	9/16	2/2	1	1	V	A	I		V		V						M	0	0	1, 5, 2		1	1
9	9	0	0	2/2	1	1	I	A	I		I		I						M	0	0	0, 4, 1		0	0
9	9	1/2	1/2	2/2	1	1	I6	A	I		I6		I		6				M	0	0	4, 1, 0		0	4
9	9	3/4	3/4	2/2	1	1	IV	A	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
10	10	0	0	2/2	1	1	I6	A	I		I6		I		6				M	0	0	4, 1, 0		0	4
10	10	1/2	1/2	2/2	1	1	I	A	I		I		I						M	0	0	0, 4, 1		0	0
10	10	15/16	15/16	2/2	1	1	V	A	I		V		V						M	0	0	1, 5, 2		1	1
11	11	0	0	2/2	1	1	I[I	A	I	I	I		I						M	0	0	0, 4, 1		0	0
11	11	1/8	1/8	2/2	1	1	viio64	A	I	I	viio64		vii	o	64				o	0	0	-1, 5, 2		5	-1
11	11	1/4	1/4	2/2	1	1	I	A	I	I	I		I						M	0	0	0, 4, 1		0	0
11	11	3/8	3/8	2/2	1	1	viio64	A	I	I	viio64		vii	o	64				o	0	0	-1, 5, 2		5	-1
11	11	1/2	1/2	2/2	1	1	I	A	I	I	I		I						M	0	0	0, 4, 1		0	0
11	11	5/8	5/8	2/2	1	1	V	A	I	I	V		V						M	0	0	1, 5, 2		1	1
11	11	3/4	3/4	2/2	1	1	IV	A	I	I	IV		IV						M	0	0	-1, 3, 0		-1	-1
11	11	7/8	7/8	2/2	1	1	I]	A	I	I	I		I						M	0	0	0, 4, 1		0	0
12	12	0	0	2/2	1	1	viio6/V	A	I		viio6/V		vii	o	6		V		o	0	0	3, 0, 6		6	3
12	12	7/16	7/16	2/2	1	1	V65	A	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
12	12	3/4	3/4	2/2	1	1	I	A	I		I		I						M	0	0	0, 4, 1		0	0
13	13	0	0	2/2	1	1	ii6	A	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
13	13	1/2	1/2	2/2	1	1	V(64)	A	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
13	13	3/4	3/4	2/2	1	1	V	A	I		V		V						M	0	0	1, 5, 2		1	1
14	14	0	0	2/2	1	1	I\\	A	I		I		I					\\	M	0	0	0, 4, 1		0	0
14	14	3/8	3/8	2/2	1	1	I	A	I		I		I						M	0	0	0, 4, 1		0	0
14	14	1/2	1/2	2/2	1	1	viio6	A	I		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
15	15	0	0	2/2	1	1	I6	A	I		I6		I		6				M	0	0	4, 1, 0		0	4
15	15	1/2	1/2	2/2	1	1	IV	A	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
16	16	0	0	2/2	1	1	V(64)	A	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
16	16	3/4	3/4	2/2	1	1	V7	A	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
17	17	0	0	2/2	1	1	I(974)	A	I		I(974)		I			974			M	0	0	0, -1, 1	2, 5	0	0
17	17	1/2	1/2	2/2	1	1	I\\	A	I		I		I					\\	M	0	0	0, 4, 1		0	0
18	18	0	0	2/2	1	1	V.I	A	V		I		I						M	0	0	0, 4, 1		0	0
18	18	1/2	1/2	2/2	1	1	V43	A	V		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
19	19	0	0	2/2	1	1	I6	A	V		I6		I		6				M	0	0	4, 1, 0		0	4
19	19	1/2	1/2	2/2	1	1	viio6	A	V		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
19	19	15/16	15/16	2/2	1	1	V	A	V		V		V						M	0	0	1, 5, 2		1	1
20	20	0	0	2/2	1	1	i6	A	V		i6		i		6				m	0	0	-3, 1, 0		0	-3
20	20	1/2	1/2	2/2	1	1	IV(4)	A	V		IV(4)		IV			4			M	0	0	-1, 5, 0		-1	-1
20	20	3/4	3/4	2/2	1	1	IV	A	V		IV		IV						M	0	0	-1, 3, 0		-1	-1
21	21	0	0	2/2	1	1	ii	A	V		ii		ii						m	0	0	2, -1, 3		2	2
21	21	1/2	1/2	2/2	1	1	iii(4)	A	V		iii(4)		iii			4			m	0	0	4, 3, 5		4	4
21	21	3/4	3/4	2/2	1	1	iii	A	V		iii		iii						m	0	0	4, 1, 5		4	4
22	22	0	0	2/2	1	1	V6/ii	A	V		V6/ii		V		6		ii		M	0	0	7, 4, 3		3	7
22	22	1/2	1/2	2/2	1	1	ii(4)	A	V		ii(4)		ii			4			m	0	0	2, 1, 3		2	2
22	22	3/4	3/4	2/2	1	1	ii	A	V		ii		ii						m	0	0	2, -1, 3		2	2
23	23	0	0	2/2	1	1	V65	A	V		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
23	23	1/2	1/2	2/2	1	1	I(#2)	A	V		I(#2)		I			#2			M	0	0	0, 9, 1		0	0
23	23	5/8	5/8	2/2	1	1	I	A	V		I		I						M	0	0	0, 4, 1		0	0
24	24	0	0	2/2	1	1	IV(4)	A	V		IV(4)		IV			4			M	0	0	-1, 5, 0		-1	-1
24	24	1/8	1/8	2/2	1	1	IV	A	V		IV		IV						M	0	0	-1, 3, 0		-1	-1
24	24	3/8	3/8	2/2	1	1	ii6	A	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
24	24	1/2	1/2	2/2	1	1	V6(2)/V	A	V		V6(2)/V		V		6	2	V		M	0	0	6, 3, 4		2	6
24	24	5/8	5/8	2/2	1	1	V6/V	A	V		V6/V		V		6		V		M	0	0	6, 3, 2		2	6
24	24	7/8	7/8	2/2	1	1	V65	A	V		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
25	25	0	0	2/2	1	1	V\\	A	V		V		V					\\	M	0	0	1, 5, 2		1	1
25	25	3/4	3/4	2/2	1	1	V65	A	V		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
26	26	0	0	2/2	1	1	I	A	V		I		I						M	0	0	0, 4, 1		0	0
26	26	1/4	1/4	2/2	1	1	V	A	V		V		V						M	0	0	1, 5, 2		1	1
26	26	1/2	1/2	2/2	1	1	I6	A	V		I6		I		6				M	0	0	4, 1, 0		0	4
26	26	3/4	3/4	2/2	1	1	I	A	V		I		I						M	0	0	0, 4, 1		0	0
27	27	0	0	2/2	1	1	V7	A	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
27	27	3/4	3/4	2/2	1	1	V65	A	V		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
28	28	0	0	2/2	1	1	I	A	V		I		I						M	0	0	0, 4, 1		0	0
28	28	1/4	1/4	2/2	1	1	V	A	V		V		V						M	0	0	1, 5, 2		1	1
28	28	1/2	1/2	2/2	1	1	I6	A	V		I6		I		6				M	0	0	4, 1, 0		0	4
28	28	3/4	3/4	2/2	1	1	I	A	V		I		I						M	0	0	0, 4, 1		0	0
29	29	0	0	2/2	1	1	V[V7	A	V	V	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
29	29	1/4	1/4	2/2	1	1	I	A	V	V	I		I						M	0	0	0, 4, 1		0	0
29	29	1/2	1/2	2/2	1	1	V7	A	V	V	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
29	29	3/4	3/4	2/2	1	1	I	A	V	V	I		I						M	0	0	0, 4, 1		0	0
30	30	0	0	2/2	1	1	V7(4)	A	V	V	V7(4)		V		7	4			Mm7	0	0	1, 0, 2, -1		1	1
30	30	1/4	1/4	2/2	1	1	V7]	A	V	V	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
31	31	1/4	1/4	2/2	1	1	#viio65/vi	A	V		#viio65/vi		#vii	o	65		vi		o7	0	0	5, 2, -1, 8		8	5
32	32	0	0	2/2	1	1	vi6	A	V		vi6		vi		6				m	0	0	0, 4, 3		3	0
32	32	1/8	1/8	2/2	1	1	I	A	V		I		I						M	0	0	0, 4, 1		0	0
32	32	1/4	1/4	2/2	1	1	#viio/vi	A	V		#viio/vi		#vii	o			vi		o	0	0	8, 5, 2		8	8
32	32	1/2	1/2	2/2	1	1	vi	A	V		vi		vi						m	0	0	3, 0, 4		3	3
32	32	3/4	3/4	2/2	1	1	V2	A	V		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
33	33	0	0	2/2	1	1	I6	A	V		I6		I		6				M	0	0	4, 1, 0		0	4
33	33	1/4	1/4	2/2	1	1	IV	A	V		IV		IV						M	0	0	-1, 3, 0		-1	-1
33	33	7/16	7/16	2/2	1	1	V65/V	A	V		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
33	33	1/2	1/2	2/2	1	1	V(64)	A	V		V(64)		V			64			M	0	0	1, 0, 4		1	1
33	33	3/4	3/4	2/2	1	1	V7	A	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
34	34	0	0	2/2	1	1	I\\	A	V		I		I					\\	M	0	0	0, 4, 1		0	0
34	34	1/2	1/2	2/2	1	1	vi	A	V		vi		vi						m	0	0	3, 0, 4		3	3
34	34	3/4	3/4	2/2	1	1	viio/V	A	V		viio/V		vii	o			V		o	0	0	6, 3, 0		6	6
35	35	0	0	2/2	1	1	V(4)	A	V		V(4)		V			4			M	0	0	1, 0, 2		1	1
35	35	1/4	1/4	2/2	1	1	I6	A	V		I6		I		6				M	0	0	4, 1, 0		0	4
35	35	1/2	1/2	2/2	1	1	IV	A	V		IV		IV						M	0	0	-1, 3, 0		-1	-1
35	35	3/4	3/4	2/2	1	1	V65/V	A	V		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
36	36	0	0	2/2	1	1	ii.i	A	ii		i		i						m	0	1	0, -3, 1		0	0
36	36	3/4	3/4	2/2	1	1	i(#7)	A	ii		i(#7)		i			#7			m	0	1	0, -3, 1	5	0	0
37	37	0	0	2/2	1	1	i	A	ii		i		i						m	0	1	0, -3, 1		0	0
37	37	1/2	1/2	2/2	1	1	VI6	A	ii		VI6		VI		6				M	0	1	0, -3, -4		-4	0
37	37	3/4	3/4	2/2	1	1	i.#viio6	A	i		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
38	38	0	0	2/2	1	1	i(4)	A	i		i(4)		i			4			m	0	1	0, -1, 1		0	0
38	38	1/2	1/2	2/2	1	1	i	A	i		i		i						m	0	1	0, -3, 1		0	0
38	38	3/4	3/4	2/2	1	1	i(9)	A	i		i(9)		i			9			m	0	1	0, -3, 1	2	0	0
39	39	0	0	2/2	1	1	.bIII.IVM7	A	bIII		IVM7		IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
39	39	1/4	1/4	2/2	1	1	IVM7(+#2)	A	bIII		IVM7(+#2)		IV	M	7	+#2			MM7	0	0	-1, 3, 0, 4	8	-1	-1
39	39	1/2	1/2	2/2	1	1	vii%43	A	bIII		vii%43		vii	%	43				%7	0	0	-1, 3, 5, 2		5	-1
39	39	3/4	3/4	2/2	1	1	V2	A	bIII		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
40	40	0	0	2/2	1	1	I6	A	bIII		I6		I		6				M	0	0	4, 1, 0		0	4
40	40	1/2	1/2	2/2	1	1	IV	A	bIII		IV		IV						M	0	0	-1, 3, 0		-1	-1
41	41	0	0	2/2	1	1	V(64)	A	bIII		V(64)		V			64			M	0	0	1, 0, 4		1	1
41	41	3/4	3/4	2/2	1	1	V7	A	bIII		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
42	42	0	0	2/2	1	1	I(974)	A	bIII		I(974)		I			974			M	0	0	0, -1, 1	2, 5	0	0
42	42	1/2	1/2	2/2	1	1	I\\	A	bIII		I		I					\\	M	0	0	0, 4, 1		0	0
42	42	7/8	7/8	2/2	1	1	i.V[V7	A	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
43	43	1/2	1/2	2/2	1	1	i	A	i	V	i		i						m	0	1	0, -3, 1		0	0
44	44	0	0	2/2	1	1	V7	A	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
44	44	1/2	1/2	2/2	1	1	i6	A	i	V	i6		i		6				m	0	1	-3, 1, 0		0	-3
45	45	0	0	2/2	1	1	V7	A	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
45	45	1/2	1/2	2/2	1	1	i	A	i	V	i		i						m	0	1	0, -3, 1		0	0
46	46	0	0	2/2	1	1	V	A	i	V	V		V						M	0	1	1, 5, 2		1	1
46	46	1/2	1/2	2/2	1	1	i	A	i	V	i		i						m	0	1	0, -3, 1		0	0
47	47	0	0	2/2	1	1	V	A	i	V	V		V						M	0	1	1, 5, 2		1	1
47	47	1/2	1/2	2/2	1	1	i	A	i	V	i		i						m	0	1	0, -3, 1		0	0
48	48	0	0	2/2	1	1	V]	A	i	V	V		V						M	0	1	1, 5, 2		1	1
49	49	0	0	2/2	1	1	.It6	A	i		It6	It	vii	o	6	b3	V		It	0	1	-4, 0, 6		6	-4
50	50	0	0	2/2	1	1	V(#74)	A	i		V(#74)		V			#74			M	0	1	1, 0, 2	6	1	1
50	50	1/4	1/4	2/2	1	1	V(94)	A	i		V(94)		V			94			M	0	1	1, 0, 2	-4	1	1
50	50	1/2	1/2	2/2	1	1	I.V7\\	A	I		V7		V		7			\\	Mm7	0	0	1, 5, 2, -1		1	1
