mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	13	1/4	1/4	2/4	1	1	V7]		C	I	V	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
15	14	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
15	14	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
15	14	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
16	15	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
16	15	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
17	16	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
17	16	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
19	18	0	0	2/4	1	1	V		C	I		V		V						M	0	0	1, 5, 2		1	1
19	18	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
21	20	0	0	2/4	1	1	V(64)		C	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
21	20	1/8	1/8	2/4	1	1	V\\		C	I		V		V					\\	M	0	0	1, 5, 2		1	1
21	20	1/4	1/4	2/4	1	1	V.I		C	V		I		I						M	0	0	0, 4, 1		0	0
22	21	1/4	1/4	2/4	1	1	ii6		C	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
23	22	0	0	2/4	1	1	I6		C	V		I6		I		6				M	0	0	4, 1, 0		0	4
23	22	1/8	1/8	2/4	1	1	IV	ii6	C	V		IV		IV						M	0	0	-1, 3, 0		-1	-1
23	22	1/4	1/4	2/4	1	1	V(4)		C	V		V(4)		V			4			M	0	0	1, 0, 2		1	1
23	22	3/8	3/8	2/4	1	1	V		C	V		V		V						M	0	0	1, 5, 2		1	1
24	23	0	0	2/4	1	1	I(#2)		C	V		I(#2)		I			#2			M	0	0	0, 9, 1		0	0
24	23	1/8	1/8	2/4	1	1	I\\		C	V		I		I					\\	M	0	0	0, 4, 1		0	0
24	23	1/4	1/4	2/4	1	1	I		C	V		I		I						M	0	0	0, 4, 1		0	0
25	24	1/4	1/4	2/4	1	1	ii		C	V		ii		ii						m	0	0	2, -1, 3		2	2
26	25	0	0	2/4	1	1	I6		C	V		I6		I		6				M	0	0	4, 1, 0		0	4
26	25	1/8	1/8	2/4	1	1	ii6		C	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
26	25	1/4	1/4	2/4	1	1	V(4)		C	V		V(4)		V			4			M	0	0	1, 0, 2		1	1
26	25	3/8	3/8	2/4	1	1	V		C	V		V		V						M	0	0	1, 5, 2		1	1
27	26	0	0	2/4	1	1	I\\		C	V		I		I					\\	M	0	0	0, 4, 1		0	0
27	26	1/4	1/4	2/4	1	1	I.I		C	I		I		I						M	0	0	0, 4, 1		0	0
27	26	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
28	27	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
28	27	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
29	28	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
29	28	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
29	28	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
30	29	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
30	29	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
31	30	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
31	30	1/4	1/4	2/4	1	1	V[V		C	I	V	V		V						M	0	0	1, 5, 2		1	1
32	31	0	0	2/4	1	1	I		C	I	V	I		I						M	0	0	0, 4, 1		0	0
32	31	1/4	1/4	2/4	1	1	V7]		C	I	V	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
33	32	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
33	32	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
33	32	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
34	33	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
34	33	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
35	34	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
35	34	1/4	1/4	2/4	1	1	vi.i		C	vi		i		i						m	0	1	0, -3, 1		0	0
36	35	1/4	1/4	2/4	1	1	V65		C	vi		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
37	36	0	0	2/4	1	1	i\\		C	vi		i		i					\\	m	0	1	0, -3, 1		0	0
37	36	1/4	1/4	2/4	1	1	i		C	vi		i		i						m	0	1	0, -3, 1		0	0
37	36	3/8	3/8	2/4	1	1	V64		C	vi		V64		V		64				M	0	1	2, 1, 5		1	2
38	37	0	0	2/4	1	1	i		C	vi		i		i						m	0	1	0, -3, 1		0	0
38	37	1/4	1/4	2/4	1	1	.Ger6		C	vi		Ger6	Ger	vii	o	65	b3	V		Ger	0	1	-4, 0, -3, 6		6	-4
38	37	3/8	3/8	2/4	1	1	viio7/V		C	vi		viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
39	38	0	0	2/4	1	1	V\\		C	vi		V		V					\\	M	0	1	1, 5, 2		1	1
39	38	1/4	1/4	2/4	1	1	#viio43		C	vi		#viio43		#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
40	39	0	0	2/4	1	1	#viio6		C	vi		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
40	39	1/4	1/4	2/4	1	1	#viio\\		C	vi		#viio		#vii	o				\\	o	0	1	5, 2, -1		5	5
41	40	1/4	1/4	2/4	1	1	i6		C	vi		i6		i		6				m	0	1	-3, 1, 0		0	-3
42	41	0	0	2/4	1	1	iv		C	vi		iv		iv						m	0	1	-1, -4, 0		-1	-1
42	41	1/4	1/4	2/4	1	1	V(64)		C	vi		V(64)		V			64			M	0	1	1, 0, -3		1	1
42	41	3/8	3/8	2/4	1	1	V7		C	vi		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
43	42	0	0	2/4	1	1	i(4)		C	vi		i(4)		i			4			m	0	1	0, -1, 1		0	0
43	42	1/8	1/8	2/4	1	1	i\\		C	vi		i		i					\\	m	0	1	0, -3, 1		0	0
43	42	1/4	1/4	2/4	1	1	#viio43		C	vi		#viio43		#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
44	43	0	0	2/4	1	1	#viio6		C	vi		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
44	43	1/4	1/4	2/4	1	1	#viio\\		C	vi		#viio		#vii	o				\\	o	0	1	5, 2, -1		5	5
45	44	1/4	1/4	2/4	1	1	i6		C	vi		i6		i		6				m	0	1	-3, 1, 0		0	-3
46	45	0	0	2/4	1	1	iv		C	vi		iv		iv						m	0	1	-1, -4, 0		-1	-1
46	45	1/4	1/4	2/4	1	1	V(64)		C	vi		V(64)		V			64			M	0	1	1, 0, -3		1	1
46	45	3/8	3/8	2/4	1	1	V		C	vi		V		V						M	0	1	1, 5, 2		1	1
47	46	0	0	2/4	1	1	i\\		C	vi		i		i					\\	m	0	1	0, -3, 1		0	0
47	46	1/4	1/4	2/4	1	1	I.I		C	I		I		I						M	0	0	0, 4, 1		0	0
47	46	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
48	47	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
48	47	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
49	48	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
49	48	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
49	48	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
50	49	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
50	49	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
51	50	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
51	50	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
51	50	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
52	51	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
52	51	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
53	52	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
53	52	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
53	52	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
54	53	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
54	53	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
55	54	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
55	54	1/4	1/4	2/4	1	1	V6		C	I		V6		V		6				M	0	0	5, 2, 1		1	5
56	55	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
56	55	1/4	1/4	2/4	1	1	V43		C	I		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
57	56	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
57	56	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
57	56	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
58	57	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
58	57	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
59	58	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
59	58	1/4	1/4	2/4	1	1	V[V		C	I	V	V		V						M	0	0	1, 5, 2		1	1
60	59	0	0	2/4	1	1	I		C	I	V	I		I						M	0	0	0, 4, 1		0	0
60	59	1/4	1/4	2/4	1	1	V7]		C	I	V	V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
61	60	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
61	60	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
61	60	3/8	3/8	2/4	1	1	V64		C	I		V64		V		64				M	0	0	2, 1, 5		1	2
62	61	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
62	61	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
63	62	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
63	62	1/4	1/4	2/4	1	1	V65		C	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
64	63	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
64	63	1/4	1/4	2/4	1	1	V		C	I		V		V						M	0	0	1, 5, 2		1	1
65	64	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
65	64	1/4	1/4	2/4	1	1	V65		C	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
66	65	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
66	65	1/4	1/4	2/4	1	1	V		C	I		V		V						M	0	0	1, 5, 2		1	1
67	66	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
