mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	14	1.0	0	0	2/4	2	1	I\\		G	V		I		I						\\	M	0	0	0, 4, 1		0	0
8	8	15	1.0	1/4	1/4	2/4	2	1	I.V43		G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
9	9	16	0.5	0	0	2/4	2	1	I[I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
9	9	33/2	0.5	1/8	1/8	2/4	2	1	ii6	viio64	G	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
9	9	17	0.5	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
9	9	35/2	0.5	3/8	3/8	2/4	2	1	IV6		G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
10	10	18	0.5	0	0	2/4	2	1	ii6		G	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
10	10	37/2	0.5	1/8	1/8	2/4	2	1	viio6		G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
10	10	19	1.5	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
11	11	41/2	0.5	1/8	1/8	2/4	2	1	IV		G	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
11	11	21	0.5	1/4	1/4	2/4	2	1	IV6		G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
11	11	43/2	0.5	3/8	3/8	2/4	2	1	IV		G	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
12	12	22	0.5	0	0	2/4	2	1	IV6		G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
12	12	45/2	0.5	1/8	1/8	2/4	2	1	viio		G	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
12	12	23	0.25	1/4	1/4	2/4	2	1	I\\		G	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
12	12	93/4	0.75	5/16	5/16	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
13	13	24	0.5	0	0	2/4	2	1	V64		G	I	I	V64		V		64					M	0	0	2, 1, 5		1	2
13	13	49/2	0.5	1/8	1/8	2/4	2	1	V2		G	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
13	13	25	1.0	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
14	14	26	0.5	0	0	2/4	2	1	V64		G	I	I	V64		V		64					M	0	0	2, 1, 5		1	2
14	14	53/2	0.5	1/8	1/8	2/4	2	1	V2		G	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
14	14	27	0.5	1/4	1/4	2/4	2	1	I]		G	I	I	I		I							M	0	0	0, 4, 1		0	0
14	14	55/2	0.5	3/8	3/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	28	0.5	0	0	2/4	2	1	IV		G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
15	15	57/2	0.5	1/8	1/8	2/4	2	1	#viio/ii		G	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
15	15	29	0.5	1/4	1/4	2/4	2	1	ii		G	I		ii		ii							m	0	0	2, -1, 3		2	2
15	15	59/2	0.5	3/8	3/8	2/4	2	1	viio64/V		G	I		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
16	16	30	0.5	0	0	2/4	2	1	V6		G	I		V6		V		6					M	0	0	5, 2, 1		1	5
16	16	61/2	0.5	1/8	1/8	2/4	2	1	viio6		G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
16	16	31	0.5	1/4	1/4	2/4	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
16	16	63/2	0.5	3/8	3/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
17	17	32	0.5	0	0	2/4	2	1	IV		G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
17	17	65/2	0.5	1/8	1/8	2/4	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
17	17	33	0.5	1/4	1/4	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
17	17	67/2	0.5	3/8	3/8	2/4	2	1	viio		G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
18	18	34	0.5	0	0	2/4	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
18	18	69/2	0.5	1/8	1/8	2/4	2	1	viio6		G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
18	18	35	0.5	1/4	1/4	2/4	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
18	18	71/2	0.5	3/8	3/8	2/4	2	1	V6/ii		G	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
19	19	36	0.5	0	0	2/4	2	1	ii		G	I		ii		ii							m	0	0	2, -1, 3		2	2
19	19	73/2	0.5	1/8	1/8	2/4	2	1	V6		G	I		V6		V		6					M	0	0	5, 2, 1		1	5
19	19	37	0.5	1/4	1/4	2/4	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
19	19	75/2	0.5	3/8	3/8	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
20	20	38	2.0	0	0	2/4	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
21	21	40	1.0	0	0	2/4	2	1	IV		G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
21	21	41	0.5	1/4	1/4	2/4	2	1	V(64)		G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
21	21	83/2	0.5	3/8	3/8	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	22	42	1.0	0	0	2/4	2	1	I(974)		G	I		I(974)		I			974				M	0	0	0, -1, 1	2, 5	0	0
22	22	43	1.0	1/4	1/4	2/4	2	1	I\\		G	I		I		I						\\	M	0	0	0, 4, 1		0	0
23	23	44	1.0	0	0	2/4	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
23	23	45	1.0	1/4	1/4	2/4	2	1	V.ii6		G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	24	46	1.0	0	0	2/4	2	1	V7(4)		G	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
24	24	47	1.0	1/4	1/4	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	48	0.5	0	0	2/4	2	1	I		G	V		I		I							M	0	0	0, 4, 1		0	0
25	25	97/2	0.5	1/8	1/8	2/4	2	1	I6		G	V		I6		I		6					M	0	0	4, 1, 0		0	4
25	25	49	0.5	1/4	1/4	2/4	2	1	IV		G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
25	25	99/2	0.5	3/8	3/8	2/4	2	1	V6/V		G	V		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
26	26	50	2.0	0	0	2/4	2	1	V[V\\		G	V	V	V		V						\\	M	0	0	1, 5, 2		1	1
27	27	52	0.5	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	105/2	0.5	1/8	1/8	2/4	2	1	V		G	V	V	V		V							M	0	0	1, 5, 2		1	1
27	27	53	0.5	1/4	1/4	2/4	2	1	I		G	V	V	I		I							M	0	0	0, 4, 1		0	0
27	27	107/2	0.5	3/8	3/8	2/4	2	1	I6		G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
28	28	54	1.0	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	55	0.5	1/4	1/4	2/4	2	1	I6		G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
28	28	111/2	0.5	3/8	3/8	2/4	2	1	I		G	V	V	I		I							M	0	0	0, 4, 1		0	0
29	29	56	0.5	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	29	113/2	0.5	1/8	1/8	2/4	2	1	V		G	V	V	V		V							M	0	0	1, 5, 2		1	1
29	29	57	0.5	1/4	1/4	2/4	2	1	I		G	V	V	I		I							M	0	0	0, 4, 1		0	0
29	29	115/2	0.5	3/8	3/8	2/4	2	1	I6		G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
30	30	58	1.0	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	30	59	0.5	1/4	1/4	2/4	2	1	I6		G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
30	30	119/2	0.5	3/8	3/8	2/4	2	1	I		G	V	V	I		I							M	0	0	0, 4, 1		0	0
31	31	60	0.1666666666666643	0	0	2/4	2	1	V\\		G	V	V	V		V						\\	M	0	0	1, 5, 2		1	1
31	31	361/6	3.8333333333333357	1/24	1/24	2/4	2	1	V]		G	V	V	V		V							M	0	0	1, 5, 2		1	1
33	33	64	1.5	0	0	2/4	2	1	I		G	V		I		I							M	0	0	0, 4, 1		0	0
33	33	131/2	0.5	3/8	3/8	2/4	2	1	V43		G	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	34	66	1.5	0	0	2/4	2	1	I6		G	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	34	135/2	0.5	3/8	3/8	2/4	2	1	V2		G	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	35	68	0.5	0	0	2/4	2	1	I6		G	V		I6		I		6					M	0	0	4, 1, 0		0	4
35	35	137/2	0.5	1/8	1/8	2/4	2	1	V64		G	V		V64		V		64					M	0	0	2, 1, 5		1	2
35	35	69	0.5	1/4	1/4	2/4	2	1	I6		G	V		I6		I		6					M	0	0	4, 1, 0		0	4
35	35	139/2	0.5	3/8	3/8	2/4	2	1	V6		G	V		V6		V		6					M	0	0	5, 2, 1		1	5
36	36	70	1.0	0	0	2/4	2	1	I		G	V		I		I							M	0	0	0, 4, 1		0	0
36	36	71	0.5	1/4	1/4	2/4	2	1	V\\		G	V		V		V						\\	M	0	0	1, 5, 2		1	1
36	36	143/2	0.5	3/8	3/8	2/4	2	1	V		G	V		V		V							M	0	0	1, 5, 2		1	1
37	37	72	1.5	0	0	2/4	2	1	I		G	V		I		I							M	0	0	0, 4, 1		0	0
37	37	147/2	0.5	3/8	3/8	2/4	2	1	V43		G	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	38	74	1.5	0	0	2/4	2	1	I6		G	V		I6		I		6					M	0	0	4, 1, 0		0	4
38	38	151/2	0.5	3/8	3/8	2/4	2	1	V2		G	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
39	39	76	1.5	0	0	2/4	2	1	I6		G	V		I6		I		6					M	0	0	4, 1, 0		0	4
39	39	155/2	0.5	3/8	3/8	2/4	2	1	#viio6/ii		G	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
40	40	78	2.0	0	0	2/4	2	1	ii6		G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	41	80	1.0	0	0	2/4	2	1	viio6/IV		G	V		viio6/IV		vii	o	6		IV			o	0	0	1, -2, 4		4	1
41	41	81	1.0	1/4	1/4	2/4	2	1	V43/IV		G	V		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
42	42	82	1.5	0	0	2/4	2	1	IV6		G	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
42	42	167/2	0.5	3/8	3/8	2/4	2	1	viio6/V		G	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
43	43	84	2.0	0	0	2/4	2	1	V6		G	V		V6		V		6					M	0	0	5, 2, 1		1	5
44	44	86	0.5	0	0	2/4	2	1	I		G	V		I		I							M	0	0	0, 4, 1		0	0
44	44	173/2	0.5	1/8	1/8	2/4	2	1	vi		G	V		vi		vi							m	0	0	3, 0, 4		3	3
44	44	87	0.5	1/4	1/4	2/4	2	1	ii6		G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
44	44	175/2	0.5	3/8	3/8	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	88	0.5	0	0	2/4	2	1	I[I\\		G	V	I	I		I						\\	M	0	0	0, 4, 1		0	0
45	45	177/2	1.0	1/8	1/8	2/4	2	1	I		G	V	I	I		I							M	0	0	0, 4, 1		0	0
45	45	179/2	0.5	3/8	3/8	2/4	2	1	IV		G	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
46	46	90	0.5	0	0	2/4	2	1	I]		G	V	I	I		I							M	0	0	0, 4, 1		0	0
46	46	181/2	1.0	1/8	1/8	2/4	2	1	V(64)		G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	46	183/2	0.5	3/8	3/8	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	92	0.5	0	0	2/4	2	1	I[I\\		G	V	I	I		I						\\	M	0	0	0, 4, 1		0	0
47	47	185/2	1.0	1/8	1/8	2/4	2	1	I		G	V	I	I		I							M	0	0	0, 4, 1		0	0
47	47	187/2	0.5	3/8	3/8	2/4	2	1	IV		G	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
48	48	94	0.5	0	0	2/4	2	1	I]		G	V	I	I		I							M	0	0	0, 4, 1		0	0
48	48	189/2	1.0	1/8	1/8	2/4	2	1	V(64)		G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
48	48	191/2	0.5	3/8	3/8	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	96	0.75	0	0	2/4	2	1	I\\		G	V		I		I						\\	M	0	0	0, 4, 1		0	0
49	49	387/4	1.25	3/16	3/16	2/4	2	1	I.V		G	I		V		V							M	0	0	1, 5, 2		1	1
50	50	98	1.0	0	0	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
50	50	99	1.0	1/4	1/4	2/4	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
51	51	100	1.0	0	0	2/4	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
51	51	101	1.0	1/4	1/4	2/4	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
52	52	102	1.0	0	0	2/4	2	1	V65		G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
52	52	103	0.5	1/4	1/4	2/4	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
52	52	207/2	0.5	3/8	3/8	2/4	2	1	V43/V		G	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
53	53	104	0.5	0	0	2/4	2	1	V(4)		G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
53	53	209/2	1.5	1/8	1/8	2/4	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
54	54	106	6.0	0	0	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	112	0.75	0	0	2/4	2	1	V7(4)		G	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
57	57	451/4	2.0	3/16	3/16	2/4	2	1	V7\\		G	I		V7		V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
58	58	459/4	0.5	0	0	2/4	2	1	I[I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
58	58	461/4	0.5	1/8	1/8	2/4	2	1	ii6	viio64	G	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
58	58	463/4	0.5	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
58	58	465/4	0.5	3/8	3/8	2/4	2	1	IV6		G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
59	59	467/4	0.5	0	0	2/4	2	1	ii6		G	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
59	59	469/4	0.5	1/8	1/8	2/4	2	1	viio6		G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
59	59	471/4	1.5	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
60	60	477/4	0.5	1/8	1/8	2/4	2	1	IV		G	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
60	60	479/4	0.5	1/4	1/4	2/4	2	1	IV6		G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
60	60	481/4	0.5	3/8	3/8	2/4	2	1	IV		G	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
61	61	483/4	0.5	0	0	2/4	2	1	IV6		G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
61	61	485/4	0.5	1/8	1/8	2/4	2	1	viio		G	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
61	61	487/4	0.25	1/4	1/4	2/4	2	1	I\\		G	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
61	61	122	0.75	5/16	5/16	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
62	62	491/4	0.5	0	0	2/4	2	1	V64		G	I	I	V64		V		64					M	0	0	2, 1, 5		1	2
62	62	493/4	0.5	1/8	1/8	2/4	2	1	V2		G	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
62	62	495/4	1.0	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
63	63	499/4	0.5	0	0	2/4	2	1	V64		G	I	I	V64		V		64					M	0	0	2, 1, 5		1	2
63	63	501/4	0.5	1/8	1/8	2/4	2	1	V2		G	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	63	503/4	0.5	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
63	63	505/4	0.5	3/8	3/8	2/4	2	1	V.vii%43]		G	V	IV	vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
64	64	507/4	0.5	0	0	2/4	2	1	I6		G	V		I6		I		6					M	0	0	4, 1, 0		0	4
64	64	509/4	0.5	1/8	1/8	2/4	2	1	vi		G	V		vi		vi							m	0	0	3, 0, 4		3	3
64	64	511/4	0.5	1/4	1/4	2/4	2	1	V(64)		G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	64	513/4	0.5	3/8	3/8	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	515/4	1.0	0	0	2/4	2	1	I\\		G	V		I		I						\\	M	0	0	0, 4, 1		0	0
65	65	519/4	1.0	1/4	1/4	2/4	2	1	I.V43		G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
66	66	523/4	0.5	0	0	2/4	2	1	I[I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
66	66	525/4	0.5	1/8	1/8	2/4	2	1	ii6	viio64	G	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
66	66	527/4	0.5	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
66	66	529/4	0.5	3/8	3/8	2/4	2	1	IV6		G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
67	67	531/4	0.5	0	0	2/4	2	1	ii6		G	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
67	67	533/4	0.5	1/8	1/8	2/4	2	1	viio6		G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
67	67	535/4	1.5	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
68	68	541/4	0.5	1/8	1/8	2/4	2	1	IV		G	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
68	68	543/4	0.5	1/4	1/4	2/4	2	1	IV6		G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
68	68	545/4	0.5	3/8	3/8	2/4	2	1	IV		G	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
69	69	547/4	0.5	0	0	2/4	2	1	IV6		G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
69	69	549/4	0.5	1/8	1/8	2/4	2	1	viio		G	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
69	69	551/4	0.25	1/4	1/4	2/4	2	1	I\\		G	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
69	69	138	0.75	5/16	5/16	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
70	70	555/4	0.5	0	0	2/4	2	1	V64		G	I	I	V64		V		64					M	0	0	2, 1, 5		1	2
70	70	557/4	0.5	1/8	1/8	2/4	2	1	V2		G	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
70	70	559/4	1.0	1/4	1/4	2/4	2	1	I		G	I	I	I		I							M	0	0	0, 4, 1		0	0
71	71	563/4	0.5	0	0	2/4	2	1	V64		G	I	I	V64		V		64					M	0	0	2, 1, 5		1	2
71	71	565/4	0.5	1/8	1/8	2/4	2	1	V2		G	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	71	567/4	0.5	1/4	1/4	2/4	2	1	I]		G	I	I	I		I							M	0	0	0, 4, 1		0	0
71	71	569/4	0.5	3/8	3/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
72	72	571/4	0.5	0	0	2/4	2	1	IV		G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
72	72	573/4	0.5	1/8	1/8	2/4	2	1	#viio/ii		G	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
72	72	575/4	0.5	1/4	1/4	2/4	2	1	ii		G	I		ii		ii							m	0	0	2, -1, 3		2	2
72	72	577/4	0.5	3/8	3/8	2/4	2	1	viio64/V		G	I		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
73	73	579/4	0.5	0	0	2/4	2	1	V6		G	I		V6		V		6					M	0	0	5, 2, 1		1	5
73	73	581/4	0.5	1/8	1/8	2/4	2	1	viio6		G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
73	73	583/4	0.5	1/4	1/4	2/4	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
73	73	585/4	0.5	3/8	3/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
74	74	587/4	0.5	0	0	2/4	2	1	IV		G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
74	74	589/4	0.5	1/8	1/8	2/4	2	1	V		G	I		V		V							M	0	0	1, 5, 2		1	1
74	74	591/4	0.5	1/4	1/4	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
74	74	593/4	0.5	3/8	3/8	2/4	2	1	viio		G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
75	75	595/4	0.5	0	0	2/4	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
75	75	597/4	0.5	1/8	1/8	2/4	2	1	viio6		G	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
75	75	599/4	0.5	1/4	1/4	2/4	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
75	75	601/4	0.5	3/8	3/8	2/4	2	1	V6/ii		G	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
76	76	603/4	0.5	0	0	2/4	2	1	ii		G	I		ii		ii							m	0	0	2, -1, 3		2	2
76	76	605/4	0.5	1/8	1/8	2/4	2	1	V6		G	I		V6		V		6					M	0	0	5, 2, 1		1	5
76	76	607/4	0.5	1/4	1/4	2/4	2	1	I		G	I		I		I							M	0	0	0, 4, 1		0	0
76	76	609/4	0.5	3/8	3/8	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
77	77	611/4	2.0	0	0	2/4	2	1	I6		G	I		I6		I		6					M	0	0	4, 1, 0		0	4
78	78	619/4	1.0	0	0	2/4	2	1	IV		G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
78	78	623/4	0.5	1/4	1/4	2/4	2	1	V(64)		G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
78	78	625/4	0.5	3/8	3/8	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
