mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	16	0	0	2/4	1	1	V\\		C	I		V		V					\\	M	0	0	1, 5, 2		1	1
16	16	5/16	5/16	2/4	1	1	V2		C	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
17	17	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
17	17	1/4	1/4	2/4	1	1	V6		C	I		V6		V		6				M	0	0	5, 2, 1		1	5
18	18	0	0	2/4	1	1	V2/IV		C	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
18	18	1/4	1/4	2/4	1	1	V7/ii		C	I		V7/ii		V		7		ii		Mm7	0	0	3, 7, 4, 1		3	3
19	19	0	0	2/4	1	1	ii		C	I		ii		ii						m	0	0	2, -1, 3		2	2
19	19	1/8	1/8	2/4	1	1	V6		C	I		V6		V		6				M	0	0	5, 2, 1		1	5
19	19	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
19	19	3/8	3/8	2/4	1	1	ii6		C	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
20	20	0	0	2/4	1	1	V(64)		C	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
20	20	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
21	21	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
21	21	1/4	1/4	2/4	1	1	V6		C	I		V6		V		6				M	0	0	5, 2, 1		1	5
22	22	0	0	2/4	1	1	V2/IV		C	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
22	22	1/4	1/4	2/4	1	1	IV6		C	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
22	22	3/8	3/8	2/4	1	1	vii%7		C	I		vii%7		vii	%	7				%7	0	0	5, 2, -1, 3		5	5
23	23	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
23	23	1/8	1/8	2/4	1	1	IV	ii6	C	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
23	23	1/4	1/4	2/4	1	1	V(64)		C	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
23	23	3/8	3/8	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
24	24	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
24	24	1/24	1/24	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
25	25	1/8	1/8	2/4	1	1	ii6		C	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
25	25	1/4	1/4	2/4	1	1	V(64)		C	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
25	25	3/8	3/8	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
26	26	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
27	27	1/8	1/8	2/4	1	1	ii6		C	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
27	27	1/4	1/4	2/4	1	1	V(64)		C	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
27	27	3/8	3/8	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
28	28	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
28	28	1/4	1/4	2/4	1	1	V.IV		C	V		IV		IV						M	0	0	-1, 3, 0		-1	-1
29	29	0	0	2/4	1	1	I6		C	V		I6		I		6				M	0	0	4, 1, 0		0	4
29	29	1/8	1/8	2/4	1	1	I		C	V		I		I						M	0	0	0, 4, 1		0	0
29	29	1/4	1/4	2/4	1	1	ii		C	V		ii		ii						m	0	0	2, -1, 3		2	2
29	29	3/8	3/8	2/4	1	1	V6		C	V		V6		V		6				M	0	0	5, 2, 1		1	5
30	30	0	0	2/4	1	1	I(4)		C	V		I(4)		I			4			M	0	0	0, -1, 1		0	0
30	30	1/8	1/8	2/4	1	1	I		C	V		I		I						M	0	0	0, 4, 1		0	0
30	30	3/8	3/8	2/4	1	1	I6		C	V		I6		I		6				M	0	0	4, 1, 0		0	4
31	31	0	0	2/4	1	1	ii6		C	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
31	31	3/16	3/16	2/4	1	1	#viio6/ii		C	V		#viio6/ii		#vii	o	6		ii		o	0	0	4, 1, 7		7	4
31	31	5/16	5/16	2/4	1	1	ii6		C	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
31	31	7/16	7/16	2/4	1	1	V6/ii		C	V		V6/ii		V		6		ii		M	0	0	7, 4, 3		3	7
32	32	0	0	2/4	1	1	ii(4)		C	V		ii(4)		ii			4			m	0	0	2, 1, 3		2	2
32	32	1/8	1/8	2/4	1	1	ii		C	V		ii		ii						m	0	0	2, -1, 3		2	2
32	32	3/8	3/8	2/4	1	1	V65		C	V		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
33	33	0	0	2/4	1	1	I		C	V		I		I						M	0	0	0, 4, 1		0	0
33	33	1/8	1/8	2/4	1	1	I6		C	V		I6		I		6				M	0	0	4, 1, 0		0	4
33	33	1/4	1/4	2/4	1	1	ii6		C	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
33	33	3/8	3/8	2/4	1	1	vii%7/V		C	V		vii%7/V		vii	%	7		V		%7	0	0	6, 3, 0, 4		6	6
34	34	0	0	2/4	1	1	V(4)		C	V		V(4)		V			4			M	0	0	1, 0, 2		1	1
34	34	3/32	3/32	2/4	1	1	V\\		C	V		V		V					\\	M	0	0	1, 5, 2		1	1
34	34	1/4	1/4	2/4	1	1	V7		C	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
35	35	0	0	2/4	1	1	I6		C	V		I6		I		6				M	0	0	4, 1, 0		0	4
35	35	1/4	1/4	2/4	1	1	V		C	V		V		V						M	0	0	1, 5, 2		1	1
36	36	0	0	2/4	1	1	vi6		C	V		vi6		vi		6				m	0	0	0, 4, 3		3	0
36	36	1/4	1/4	2/4	1	1	iii		C	V		iii		iii						m	0	0	4, 1, 5		4	4
37	37	0	0	2/4	1	1	IV6		C	V		IV6		IV		6				M	0	0	3, 0, -1		-1	3
37	37	1/8	1/8	2/4	1	1	vii%7		C	V		vii%7		vii	%	7				%7	0	0	5, 2, -1, 3		5	5
37	37	1/4	1/4	2/4	1	1	I		C	V		I		I						M	0	0	0, 4, 1		0	0
37	37	3/8	3/8	2/4	1	1	vi		C	V		vi		vi						m	0	0	3, 0, 4		3	3
38	38	0	0	2/4	1	1	ii6		C	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
38	38	1/8	1/8	2/4	1	1	V65/V		C	V		V65/V		V		65		V		Mm7	0	0	6, 3, 0, 2		2	6
38	38	1/4	1/4	2/4	1	1	V\\		C	V		V		V					\\	M	0	0	1, 5, 2		1	1
39	39	0	0	2/4	1	1	I		C	V		I		I						M	0	0	0, 4, 1		0	0
39	39	1/4	1/4	2/4	1	1	V6		C	V		V6		V		6				M	0	0	5, 2, 1		1	5
40	40	0	0	2/4	1	1	V43/V		C	V		V43/V		V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
40	40	1/4	1/4	2/4	1	1	V7		C	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
41	41	0	0	2/4	1	1	I		C	V		I		I						M	0	0	0, 4, 1		0	0
41	41	1/8	1/8	2/4	1	1	ii6		C	V		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
41	41	1/4	1/4	2/4	1	1	V(64)		C	V		V(64)		V			64			M	0	0	1, 0, 4		1	1
41	41	3/8	3/8	2/4	1	1	V7		C	V		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
42	42	0	0	2/4	1	1	.bIII.I\\		C	bIII		I		I					\\	M	0	0	0, 4, 1		0	0
42	42	3/8	3/8	2/4	1	1	I		C	bIII		I		I						M	0	0	0, 4, 1		0	0
44	44	0	0	2/4	1	1	V43(4)		C	bIII		V43(4)		V		43	4			Mm7	0	0	2, -1, 1, 0		1	2
44	44	3/16	3/16	2/4	1	1	V43		C	bIII		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
45	45	0	0	2/4	1	1	V65		C	bIII		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
46	46	0	0	2/4	1	1	I\\		C	bIII		I		I					\\	M	0	0	0, 4, 1		0	0
46	46	7/16	7/16	2/4	1	1	I		C	bIII		I		I						M	0	0	0, 4, 1		0	0
47	47	0	0	2/4	1	1	V43		C	bIII		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
47	47	1/4	1/4	2/4	1	1	I		C	bIII		I		I						M	0	0	0, 4, 1		0	0
48	48	0	0	2/4	1	1	V43		C	bIII		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
48	48	1/4	1/4	2/4	1	1	I		C	bIII		I		I						M	0	0	0, 4, 1		0	0
49	49	0	0	2/4	1	1	i.V43		C	i		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
49	49	1/4	1/4	2/4	1	1	i		C	i		i		i						m	0	1	0, -3, 1		0	0
50	50	0	0	2/4	1	1	V43		C	i		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
50	50	1/4	1/4	2/4	1	1	i		C	i		i		i						m	0	1	0, -3, 1		0	0
51	51	0	0	2/4	1	1	VI		C	i		VI		VI						M	0	1	-4, 0, -3		-4	-4
51	51	3/8	3/8	2/4	1	1	.It6		C	i		It6	It	vii	o	6	b3	V		It	0	1	-4, 0, 6		6	-4
52	52	0	0	2/4	1	1	V[V\\		C	i	V	V		V					\\	M	0	1	1, 5, 2		1	1
53	53	0	0	2/4	1	1	V		C	i	V	V		V						M	0	1	1, 5, 2		1	1
53	53	1/8	1/8	2/4	1	1	#viio2		C	i	V	#viio2		#vii	o	2				o7	0	1	-4, 5, 2, -1		5	-4
53	53	1/4	1/4	2/4	1	1	V		C	i	V	V		V						M	0	1	1, 5, 2		1	1
53	53	3/8	3/8	2/4	1	1	V7		C	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
54	54	0	0	2/4	1	1	i6		C	i	V	i6		i		6				m	0	1	-3, 1, 0		0	-3
54	54	1/8	1/8	2/4	1	1	i		C	i	V	i		i						m	0	1	0, -3, 1		0	0
54	54	1/4	1/4	2/4	1	1	V7		C	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
54	54	3/8	3/8	2/4	1	1	i		C	i	V	i		i						m	0	1	0, -3, 1		0	0
55	55	0	0	2/4	1	1	V		C	i	V	V		V						M	0	1	1, 5, 2		1	1
55	55	1/8	1/8	2/4	1	1	#viio2		C	i	V	#viio2		#vii	o	2				o7	0	1	-4, 5, 2, -1		5	-4
55	55	1/4	1/4	2/4	1	1	V		C	i	V	V		V						M	0	1	1, 5, 2		1	1
55	55	3/8	3/8	2/4	1	1	V7		C	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
56	56	0	0	2/4	1	1	i6		C	i	V	i6		i		6				m	0	1	-3, 1, 0		0	-3
56	56	1/8	1/8	2/4	1	1	i		C	i	V	i		i						m	0	1	0, -3, 1		0	0
56	56	1/4	1/4	2/4	1	1	V7		C	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
56	56	3/8	3/8	2/4	1	1	i		C	i	V	i		i						m	0	1	0, -3, 1		0	0
57	57	0	0	2/4	1	1	V		C	i	V	V		V						M	0	1	1, 5, 2		1	1
57	57	1/4	1/4	2/4	1	1	i		C	i	V	i		i						m	0	1	0, -3, 1		0	0
58	58	0	0	2/4	1	1	V		C	i	V	V		V						M	0	1	1, 5, 2		1	1
58	58	1/4	1/4	2/4	1	1	i		C	i	V	i		i						m	0	1	0, -3, 1		0	0
59	59	0	0	2/4	1	1	I.V		C	I	V	V		V						M	0	0	1, 5, 2		1	1
59	59	1/4	1/4	2/4	1	1	V7]\\		C	I	V	V7		V		7			\\	Mm7	0	0	1, 5, 2, -1		1	1
62	62	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
62	62	1/4	1/4	2/4	1	1	V6		C	I		V6		V		6				M	0	0	5, 2, 1		1	5
63	63	0	0	2/4	1	1	V2/IV		C	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
63	63	1/4	1/4	2/4	1	1	V7/ii		C	I		V7/ii		V		7		ii		Mm7	0	0	3, 7, 4, 1		3	3
64	64	0	0	2/4	1	1	ii		C	I		ii		ii						m	0	0	2, -1, 3		2	2
64	64	1/8	1/8	2/4	1	1	V6		C	I		V6		V		6				M	0	0	5, 2, 1		1	5
64	64	1/4	1/4	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
64	64	3/8	3/8	2/4	1	1	ii6		C	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
65	65	0	0	2/4	1	1	V(64)		C	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
65	65	1/4	1/4	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
66	66	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
66	66	1/4	1/4	2/4	1	1	V6		C	I		V6		V		6				M	0	0	5, 2, 1		1	5
67	67	0	0	2/4	1	1	V2/IV		C	I		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
67	67	1/4	1/4	2/4	1	1	IV6		C	I		IV6		IV		6				M	0	0	3, 0, -1		-1	3
67	67	3/8	3/8	2/4	1	1	vii%7		C	I		vii%7		vii	%	7				%7	0	0	5, 2, -1, 3		5	5
68	68	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
68	68	1/8	1/8	2/4	1	1	IV	ii6	C	I		IV		IV						M	0	0	-1, 3, 0		-1	-1
68	68	1/4	1/4	2/4	1	1	V(64)		C	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
68	68	3/8	3/8	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
69	69	0	0	2/4	1	1	I\\		C	I		I		I					\\	M	0	0	0, 4, 1		0	0
69	69	1/24	1/24	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
70	70	1/8	1/8	2/4	1	1	ii6		C	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
70	70	1/4	1/4	2/4	1	1	V(64)		C	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
70	70	3/8	3/8	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
71	71	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
72	72	1/8	1/8	2/4	1	1	ii6		C	I		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
72	72	1/4	1/4	2/4	1	1	V(64)		C	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
72	72	3/8	3/8	2/4	1	1	V7		C	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
73	73	0	0	2/4	1	1	.bVI.I\\		C	bVI		I		I					\\	M	0	0	0, 4, 1		0	0
73	73	3/8	3/8	2/4	1	1	I		C	bVI		I		I						M	0	0	0, 4, 1		0	0
75	75	0	0	2/4	1	1	V43(4)		C	bVI		V43(4)		V		43	4			Mm7	0	0	2, -1, 1, 0		1	2
75	75	3/16	3/16	2/4	1	1	V43		C	bVI		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
76	76	0	0	2/4	1	1	V65		C	bVI		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
77	77	0	0	2/4	1	1	I\\		C	bVI		I		I					\\	M	0	0	0, 4, 1		0	0
77	77	7/16	7/16	2/4	1	1	I		C	bVI		I		I						M	0	0	0, 4, 1		0	0
78	78	0	0	2/4	1	1	V43		C	bVI		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
78	78	1/4	1/4	2/4	1	1	I		C	bVI		I		I						M	0	0	0, 4, 1		0	0
79	79	0	0	2/4	1	1	V43		C	bVI		V43		V		43				Mm7	0	0	2, -1, 1, 5		1	2
79	79	1/4	1/4	2/4	1	1	I		C	bVI		I		I						M	0	0	0, 4, 1		0	0
80	80	0	0	2/4	1	1	iv.V43		C	iv		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
80	80	1/4	1/4	2/4	1	1	i		C	iv		i		i						m	0	1	0, -3, 1		0	0
81	81	0	0	2/4	1	1	V43		C	iv		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
81	81	1/4	1/4	2/4	1	1	i		C	iv		i		i						m	0	1	0, -3, 1		0	0
82	82	0	0	2/4	1	1	i6		C	iv		i6		i		6				m	0	1	-3, 1, 0		0	-3
82	82	1/8	1/8	2/4	1	1	iio-#viio6		C	iv											0	1				
82	82	1/4	1/4	2/4	1	1	i		C	iv		i		i						m	0	1	0, -3, 1		0	0
82	82	3/8	3/8	2/4	1	1	i.viio7/V		C	i		viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
83	83	0	0	2/4	1	1	V(64)		C	i		V(64)		V			64			M	0	1	1, 0, -3		1	1
83	83	1/4	1/4	2/4	1	1	V		C	i		V		V						M	0	1	1, 5, 2		1	1
83	83	3/8	3/8	2/4	1	1	i		C	i		i		i						m	0	1	0, -3, 1		0	0
84	84	0	0	2/4	1	1	V(64)		C	i		V(64)		V			64			M	0	1	1, 0, -3		1	1
84	84	1/4	1/4	2/4	1	1	V		C	i		V		V						M	0	1	1, 5, 2		1	1
84	84	3/8	3/8	2/4	1	1	viio64/V		C	i		viio64/V		vii	o	64		V		o	0	1	0, 6, 3		6	0
85	85	0	0	2/4	1	1	V(#74)		C	i		V(#74)		V			#74			M	0	1	1, 0, 2	6	1	1
85	85	1/4	1/4	2/4	1	1	V\\		C	i		V		V					\\	M	0	1	1, 5, 2		1	1
86	86	0	0	2/4	1	1	.bIII.I		C	bIII		I		I						M	0	0	0, 4, 1		0	0
86	86	1/4	1/4	2/4	1	1	V6		C	bIII		V6		V		6				M	0	0	5, 2, 1		1	5
87	87	0	0	2/4	1	1	vi	IV6	C	bIII		vi		vi						m	0	0	3, 0, 4		3	3
87	87	1/4	1/4	2/4	1	1	iii6		C	bIII		iii6		iii		6				m	0	0	1, 5, 4		4	1
88	88	0	0	2/4	1	1	ii6		C	bIII		ii6		ii		6				m	0	0	-1, 3, 2		2	-1
88	88	1/8	1/8	2/4	1	1	I6		C	bIII		I6		I		6				M	0	0	4, 1, 0		0	4
88	88	1/4	1/4	2/4	1	1	ii		C	bIII		ii		ii						m	0	0	2, -1, 3		2	2
88	88	3/8	3/8	2/4	1	1	IV	ii6	C	bIII		IV		IV						M	0	0	-1, 3, 0		-1	-1
89	89	0	0	2/4	1	1	V(64)		C	bIII		V(64)		V			64			M	0	0	1, 0, 4		1	1
89	89	1/4	1/4	2/4	1	1	V\\		C	bIII		V		V					\\	M	0	0	1, 5, 2		1	1
89	89	7/24	7/24	2/4	1	1	V		C	bIII		V		V						M	0	0	1, 5, 2		1	1
90	90	0	0	2/4	1	1	I		C	bIII		I		I						M	0	0	0, 4, 1		0	0
90	90	1/4	1/4	2/4	1	1	V6		C	bIII		V6		V		6				M	0	0	5, 2, 1		1	5
91	91	0	0	2/4	1	1	V2/IV		C	bIII		V2/IV		V		2		IV		Mm7	0	0	-2, 0, 4, 1		0	-2
91	91	1/4	1/4	2/4	1	1	iv.V7		C	iv		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
92	92	0	0	2/4	1	1	i		C	iv		i		i						m	0	1	0, -3, 1		0	0
92	92	1/4	1/4	2/4	1	1	V6		C	iv		V6		V		6				M	0	1	5, 2, 1		1	5
93	93	0	0	2/4	1	1	V2/iv		C	iv		V2/iv		V		2		iv		Mm7	0	1	-2, 0, 4, 1		0	-2
93	93	1/4	1/4	2/4	1	1	v.V7		C	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
94	94	0	0	2/4	1	1	i		C	v		i		i						m	0	1	0, -3, 1		0	0
95	95	1/8	1/8	2/4	1	1	i.#viio43		C	i		#viio43		#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
95	95	1/4	1/4	2/4	1	1	i6		C	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
95	95	3/8	3/8	2/4	1	1	V43		C	i		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
96	96	0	0	2/4	1	1	i		C	i		i		i						m	0	1	0, -3, 1		0	0
97	97	1/8	1/8	2/4	1	1	iv.#viio43		C	iv		#viio43		#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
97	97	1/4	1/4	2/4	1	1	i6		C	iv		i6		i		6				m	0	1	-3, 1, 0		0	-3
97	97	3/8	3/8	2/4	1	1	V43		C	iv		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
98	98	0	0	2/4	1	1	i		C	iv		i		i						m	0	1	0, -3, 1		0	0
99	99	1/8	1/8	2/4	1	1	V2/iv		C	iv		V2/iv		V		2		iv		Mm7	0	1	-2, 0, 4, 1		0	-2
99	99	1/4	1/4	2/4	1	1	i.#viio6		C	i		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
99	99	3/8	3/8	2/4	1	1	i		C	i		i		i						m	0	1	0, -3, 1		0	0
100	100	0	0	2/4	1	1	#viio7		C	i		#viio7		#vii	o	7				o7	0	1	5, 2, -1, -4		5	5
100	100	1/4	1/4	2/4	1	1	i		C	i		i		i						m	0	1	0, -3, 1		0	0
101	101	0	0	2/4	1	1	V(4)		C	i		V(4)		V			4			M	0	1	1, 0, 2		1	1
101	101	1/4	1/4	2/4	1	1	V		C	i		V		V						M	0	1	1, 5, 2		1	1
101	101	3/8	3/8	2/4	1	1	V7		C	i		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
102	102	0	0	2/4	1	1	V(+6)		C	i		V(+6)		V			+6			M	0	1	1, 5, 2	-3	1	1
102	102	1/4	1/4	2/4	1	1	V(64)		C	i		V(64)		V			64			M	0	1	1, 0, -3		1	1
102	102	3/8	3/8	2/4	1	1	i6		C	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
103	103	0	0	2/4	1	1	iio6(+42)	iv7(9)	C	i		iio6(+42)		ii	o	6	+42			o	0	1	-1, -4, -3	1	2	-1
103	103	1/4	1/4	2/4	1	1	iio6		C	i		iio6		ii	o	6				o	0	1	-1, -4, 2		2	-1
103	103	3/8	3/8	2/4	1	1	viio7/V		C	i		viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
104	104	0	0	2/4	1	1	V(64)		C	i		V(64)		V			64			M	0	1	1, 0, -3		1	1
104	104	1/4	1/4	2/4	1	1	V		C	i		V		V						M	0	1	1, 5, 2		1	1
104	104	3/8	3/8	2/4	1	1	i6		C	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
105	105	0	0	2/4	1	1	iio6(+42)	iv7(9)	C	i		iio6(+42)		ii	o	6	+42			o	0	1	-1, -4, -3	1	2	-1
105	105	1/4	1/4	2/4	1	1	iio6		C	i		iio6		ii	o	6				o	0	1	-1, -4, 2		2	-1
105	105	3/8	3/8	2/4	1	1	viio7/V		C	i		viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
106	106	0	0	2/4	1	1	V[V(64)		C	i	V	V(64)		V			64			M	0	1	1, 0, -3		1	1
106	106	1/8	1/8	2/4	1	1	V		C	i	V	V		V						M	0	1	1, 5, 2		1	1
106	106	1/4	1/4	2/4	1	1	V7		C	i	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
106	106	3/8	3/8	2/4	1	1	V(64)		C	i	V	V(64)		V			64			M	0	1	1, 0, -3		1	1
107	107	1/8	1/8	2/4	1	1	V		C	i	V	V		V						M	0	1	1, 5, 2		1	1
107	107	1/4	1/4	2/4	1	1	V(64)		C	i	V	V(64)		V			64			M	0	1	1, 0, -3		1	1
107	107	3/8	3/8	2/4	1	1	viio6/V		C	i	V	viio6/V		vii	o	6		V		o	0	1	3, 0, 6		6	3
108	108	0	0	2/4	1	1	I.V]\\		C	I	V	V		V					\\	M	0	0	1, 5, 2		1	1
110	110	0	0	2/4	1	1	I		C	I		I		I						M	0	0	0, 4, 1		0	0
