mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	3/4	3/4	4/4	1	1	V65		d	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
10	10	0	0	4/4	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
10	10	1/2	1/2	4/4	1	1	VI		d	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
11	11	0	0	4/4	1	1	.bII6		d	i		bII6		bII		6				M	1	1	-1, -4, -5		-5	-1
11	11	3/4	3/4	4/4	1	1	V7		d	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
12	12	0	0	4/4	1	1	i\\		d	i		i		i					\\	m	1	1	0, -3, 1		0	0
12	12	3/8	3/8	4/4	1	1	V43		d	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
13	13	0	0	4/4	1	1	i[i		d	i	i	i		i						m	1	1	0, -3, 1		0	0
14	14	0	0	4/4	1	1	#viio64		d	i	i	#viio64		#vii	o	64				o	1	1	-1, 5, 2		5	-1
14	14	1/2	1/2	4/4	1	1	i		d	i	i	i		i						m	1	1	0, -3, 1		0	0
15	15	1/2	1/2	4/4	1	1	#viio64		d	i	i	#viio64		#vii	o	64				o	1	1	-1, 5, 2		5	-1
16	16	0	0	4/4	1	1	i]		d	i	i	i		i						m	1	1	0, -3, 1		0	0
17	17	0	0	4/4	1	1	iv.iv		d	iv		iv		iv						m	1	1	-1, -4, 0		-1	-1
17	17	1/2	1/2	4/4	1	1	V7		d	iv		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
18	18	0	0	4/4	1	1	i		d	iv		i		i						m	1	1	0, -3, 1		0	0
18	18	3/4	3/4	4/4	1	1	i6		d	iv		i6		i		6				m	1	1	-3, 1, 0		0	-3
19	19	0	0	4/4	1	1	III.V7		d	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
19	19	1/2	1/2	4/4	1	1	V65		d	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
20	20	0	0	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
20	20	3/4	3/4	4/4	1	1	V65/IV		d	III		V65/IV		V		65		IV		Mm7	1	0	4, 1, -2, 0		0	4
21	21	0	0	4/4	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
21	21	1/4	1/4	4/4	1	1	ii6		d	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
21	21	1/2	1/2	4/4	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
21	21	3/4	3/4	4/4	1	1	iii6		d	III		iii6		iii		6				m	1	0	1, 5, 4		4	1
22	22	0	0	4/4	1	1	vi		d	III		vi		vi						m	1	0	3, 0, 4		3	3
22	22	1/4	1/4	4/4	1	1	IV6		d	III		IV6		IV		6				M	1	0	3, 0, -1		-1	3
22	22	1/2	1/2	4/4	1	1	V6		d	III		V6		V		6				M	1	0	5, 2, 1		1	5
23	23	0	0	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
23	23	1/4	1/4	4/4	1	1	vi6		d	III		vi6		vi		6				m	1	0	0, 4, 3		3	0
23	23	1/2	1/2	4/4	1	1	V43/V		d	III		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
24	24	0	0	4/4	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
24	24	1/4	1/4	4/4	1	1	viio6/V		d	III		viio6/V		vii	o	6		V		o	1	0	3, 0, 6		6	3
24	24	1/2	1/2	4/4	1	1	V6		d	III		V6		V		6				M	1	0	5, 2, 1		1	5
24	24	3/4	3/4	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
25	25	0	0	4/4	1	1	V[V7		d	III	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
25	25	1/2	1/2	4/4	1	1	I		d	III	V	I		I						M	1	0	0, 4, 1		0	0
25	25	3/4	3/4	4/4	1	1	vii%65		d	III	V	vii%65		vii	%	65				%7	1	0	2, -1, 3, 5		5	2
26	26	0	0	4/4	1	1	V]		d	III	V	V		V						M	1	0	1, 5, 2		1	1
26	26	1/4	1/4	4/4	1	1	viio6/V		d	III		viio6/V		vii	o	6		V		o	1	0	3, 0, 6		6	3
26	26	1/2	1/2	4/4	1	1	V6		d	III		V6		V		6				M	1	0	5, 2, 1		1	5
26	26	3/4	3/4	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
27	27	0	0	4/4	1	1	V[V7		d	III	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
27	27	1/2	1/2	4/4	1	1	I		d	III	V	I		I						M	1	0	0, 4, 1		0	0
27	27	3/4	3/4	4/4	1	1	vii%65		d	III	V	vii%65		vii	%	65				%7	1	0	2, -1, 3, 5		5	2
28	28	0	0	4/4	1	1	V]		d	III	V	V		V						M	1	0	1, 5, 2		1	1
28	28	1/4	1/4	4/4	1	1	V43/V		d	III		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
28	28	1/2	1/2	4/4	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
28	28	3/4	3/4	4/4	1	1	V43/V		d	III		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
29	29	0	0	4/4	1	1	V(9)		d	III		V(9)		V			9			M	1	0	1, 5, 2	3	1	1
29	29	1/4	1/4	4/4	1	1	V\\		d	III		V		V					\\	M	1	0	1, 5, 2		1	1
30	30	0	0	4/4	1	1	iii.i		d	iii		i		i						m	1	1	0, -3, 1		0	0
30	30	1/2	1/2	4/4	1	1	V(64)		d	iii		V(64)		V			64			M	1	1	1, 0, -3		1	1
30	30	3/4	3/4	4/4	1	1	V		d	iii		V		V						M	1	1	1, 5, 2		1	1
31	31	0	0	4/4	1	1	i		d	iii		i		i						m	1	1	0, -3, 1		0	0
31	31	1/2	1/2	4/4	1	1	V(64)		d	iii		V(64)		V			64			M	1	1	1, 0, -3		1	1
31	31	3/4	3/4	4/4	1	1	V		d	iii		V		V						M	1	1	1, 5, 2		1	1
32	32	0	0	4/4	1	1	i		d	iii		i		i						m	1	1	0, -3, 1		0	0
32	32	1/2	1/2	4/4	1	1	V(64)		d	iii		V(64)		V			64			M	1	1	1, 0, -3		1	1
32	32	3/4	3/4	4/4	1	1	V7		d	iii		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
33	33	0	0	4/4	1	1	i		d	iii		i		i						m	1	1	0, -3, 1		0	0
33	33	1/2	1/2	4/4	1	1	iio6		d	iii		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
33	33	3/4	3/4	4/4	1	1	viio7/V		d	iii		viio7/V		vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
34	34	0	0	4/4	1	1	V		d	iii		V		V						M	1	1	1, 5, 2		1	1
34	34	1/4	1/4	4/4	1	1	#viio7		d	iii		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
34	34	1/2	1/2	4/4	1	1	i		d	iii		i		i						m	1	1	0, -3, 1		0	0
34	34	3/4	3/4	4/4	1	1	iio	#viio6	d	iii		iio		ii	o					o	1	1	2, -1, -4		2	2
35	35	0	0	4/4	1	1	i6		d	iii		i6		i		6				m	1	1	-3, 1, 0		0	-3
35	35	1/4	1/4	4/4	1	1	#viio7/iv		d	iii		#viio7/iv		#vii	o	7		iv		o7	1	1	4, 1, -2, -5		4	4
35	35	1/2	1/2	4/4	1	1	iv		d	iii		iv		iv						m	1	1	-1, -4, 0		-1	-1
35	35	3/4	3/4	4/4	1	1	v	#viio6/iv	d	iii		v		v						m	1	1	1, -2, 2		1	1
36	36	0	0	4/4	1	1	iv6		d	iii		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
36	36	1/4	1/4	4/4	1	1	V(64)		d	iii		V(64)		V			64			M	1	1	1, 0, -3		1	1
36	36	1/2	1/2	4/4	1	1	iio65		d	iii		iio65		ii	o	65				o7	1	1	-1, -4, -7, 2		2	-1
36	36	3/4	3/4	4/4	1	1	viio7/V		d	iii		viio7/V		vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
37	37	0	0	4/4	1	1	V(64)		d	iii		V(64)		V			64			M	1	1	1, 0, -3		1	1
37	37	1/8	1/8	4/4	1	1	V\\		d	iii		V		V					\\	M	1	1	1, 5, 2		1	1
38	38	0	0	4/4	1	1	III.V[I		d	III	V	I		I						M	1	0	0, 4, 1		0	0
38	38	1/2	1/2	4/4	1	1	V7		d	III	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
39	39	0	0	4/4	1	1	I6		d	III	V	I6		I		6				M	1	0	4, 1, 0		0	4
40	40	0	0	4/4	1	1	V7		d	III	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
40	40	1/2	1/2	4/4	1	1	I		d	III	V	I		I						M	1	0	0, 4, 1		0	0
41	41	0	0	4/4	1	1	V7		d	III	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
42	42	0	0	4/4	1	1	I\\		d	III	V	I		I					\\	M	1	0	0, 4, 1		0	0
43	43	0	0	4/4	1	1	#viio6/ii		d	III	V	#viio6/ii		#vii	o	6		ii		o	1	0	4, 1, 7		7	4
43	43	1/2	1/2	4/4	1	1	ii		d	III	V	ii		ii						m	1	0	2, -1, 3		2	2
44	44	0	0	4/4	1	1	V7		d	III	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
44	44	1/2	1/2	4/4	1	1	I		d	III	V	I		I						M	1	0	0, 4, 1		0	0
45	45	0	0	4/4	1	1	V43/V		d	III	V	V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
46	46	0	0	4/4	1	1	V7]		d	III	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
46	46	1/4	1/4	4/4	1	1	vii%7		d	III		vii%7		vii	%	7				%7	1	0	5, 2, -1, 3		5	5
47	47	0	0	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
47	47	1/4	1/4	4/4	1	1	vii%7		d	III		vii%7		vii	%	7				%7	1	0	5, 2, -1, 3		5	5
47	47	1/2	1/2	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
47	47	3/4	3/4	4/4	1	1	vii%7		d	III		vii%7		vii	%	7				%7	1	0	5, 2, -1, 3		5	5
48	48	0	0	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
48	48	1/4	1/4	4/4	1	1	#viio/vi		d	III		#viio/vi		#vii	o			vi		o	1	0	8, 5, 2		8	8
48	48	3/4	3/4	4/4	1	1	vi		d	III		vi		vi						m	1	0	3, 0, 4		3	3
49	49	0	0	4/4	1	1	IV	ii6	d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
49	49	1/2	1/2	4/4	1	1	V(64)		d	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
49	49	3/4	3/4	4/4	1	1	V7		d	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
50	50	0	0	4/4	1	1	I[I\\		d	III	I	I		I					\\	M	1	0	0, 4, 1		0	0
50	50	1/2	1/2	4/4	1	1	IV		d	III	I	IV		IV						M	1	0	-1, 3, 0		-1	-1
51	51	0	0	4/4	1	1	I		d	III	I	I		I						M	1	0	0, 4, 1		0	0
51	51	1/2	1/2	4/4	1	1	IV		d	III	I	IV		IV						M	1	0	-1, 3, 0		-1	-1
52	52	0	0	4/4	1	1	I		d	III	I	I		I						M	1	0	0, 4, 1		0	0
52	52	1/2	1/2	4/4	1	1	IV		d	III	I	IV		IV						M	1	0	-1, 3, 0		-1	-1
53	53	0	0	4/4	1	1	I\\		d	III	I	I		I					\\	M	1	0	0, 4, 1		0	0
53	53	1/16	1/16	4/4	1	1	I]		d	III	I	I		I						M	1	0	0, 4, 1		0	0
54	54	3/4	3/4	4/4	1	1	V65/IV		d	III		V65/IV		V		65		IV		Mm7	1	0	4, 1, -2, 0		0	4
55	55	0	0	4/4	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
55	55	1/4	1/4	4/4	1	1	V65/IV		d	III		V65/IV		V		65		IV		Mm7	1	0	4, 1, -2, 0		0	4
55	55	1/2	1/2	4/4	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
55	55	3/4	3/4	4/4	1	1	V65/IV		d	III		V65/IV		V		65		IV		Mm7	1	0	4, 1, -2, 0		0	4
56	56	0	0	4/4	1	1	IV	ii6	d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
57	57	3/4	3/4	4/4	1	1	viio/V		d	III		viio/V		vii	o			V		o	1	0	6, 3, 0		6	6
58	58	0	0	4/4	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
59	59	0	0	4/4	1	1	V(64)		d	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
60	60	0	0	4/4	1	1	V(4)		d	III		V(4)		V			4			M	1	0	1, 0, 2		1	1
60	60	1/2	1/2	4/4	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
61	61	0	0	4/4	1	1	I[I		d	III	I	I		I						M	1	0	0, 4, 1		0	0
61	61	1/2	1/2	4/4	1	1	IV		d	III	I	IV		IV						M	1	0	-1, 3, 0		-1	-1
62	62	0	0	4/4	1	1	I		d	III	I	I		I						M	1	0	0, 4, 1		0	0
62	62	1/2	1/2	4/4	1	1	viio43		d	III	I	viio43		vii	o	43				o7	1	0	-1, -4, 5, 2		5	-1
63	63	0	0	4/4	1	1	I		d	III	I	I		I						M	1	0	0, 4, 1		0	0
63	63	1/2	1/2	4/4	1	1	IV		d	III	I	IV		IV						M	1	0	-1, 3, 0		-1	-1
64	64	0	0	4/4	1	1	I		d	III	I	I		I						M	1	0	0, 4, 1		0	0
64	64	1/2	1/2	4/4	1	1	viio43		d	III	I	viio43		vii	o	43				o7	1	0	-1, -4, 5, 2		5	-1
65	65	1/2	1/2	4/4	1	1	I]\\		d	III	I	I		I					\\	M	1	0	0, 4, 1		0	0
66	66	0	0	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
66	66	1/2	1/2	4/4	1	1	V(64)		d	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
66	66	3/4	3/4	4/4	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
67	67	0	0	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
67	67	1/2	1/2	4/4	1	1	V(64)		d	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
67	67	3/4	3/4	4/4	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
68	68	0	0	4/4	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
68	68	1/2	1/2	4/4	1	1	V(64)		d	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
68	68	3/4	3/4	4/4	1	1	I6		d	III		I6		I		6				M	1	0	4, 1, 0		0	4
69	69	0	0	4/4	1	1	V7/IV		d	III		V7/IV		V		7		IV		Mm7	1	0	0, 4, 1, -2		0	0
69	69	1/4	1/4	4/4	1	1	viio6/IV		d	III		viio6/IV		vii	o	6		IV		o	1	0	1, -2, 4		4	1
69	69	1/2	1/2	4/4	1	1	viio/IV		d	III		viio/IV		vii	o			IV		o	1	0	4, 1, -2		4	4
70	70	0	0	4/4	1	1	iv.#viio7		d	iv		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
70	70	1/2	1/2	4/4	1	1	V2		d	iv		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
71	71	0	0	4/4	1	1	i		d	iv		i		i						m	1	1	0, -3, 1		0	0
71	71	1/2	1/2	4/4	1	1	V2		d	iv		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
72	72	0	0	4/4	1	1	i		d	iv		i		i						m	1	1	0, -3, 1		0	0
72	72	1/2	1/2	4/4	1	1	V(64)		d	iv		V(64)		V			64			M	1	1	1, 0, -3		1	1
72	72	3/4	3/4	4/4	1	1	V		d	iv		V		V						M	1	1	1, 5, 2		1	1
73	73	0	0	4/4	1	1	i		d	iv		i		i						m	1	1	0, -3, 1		0	0
73	73	1/2	1/2	4/4	1	1	V(64)		d	iv		V(64)		V			64			M	1	1	1, 0, -3		1	1
73	73	3/4	3/4	4/4	1	1	V		d	iv		V		V						M	1	1	1, 5, 2		1	1
74	74	0	0	4/4	1	1	i		d	iv		i		i						m	1	1	0, -3, 1		0	0
74	74	1/2	1/2	4/4	1	1	V(64)		d	iv		V(64)		V			64			M	1	1	1, 0, -3		1	1
74	74	3/4	3/4	4/4	1	1	i6		d	iv		i6		i		6				m	1	1	-3, 1, 0		0	-3
75	75	0	0	4/4	1	1	i		d	iv		i		i						m	1	1	0, -3, 1		0	0
75	75	1/4	1/4	4/4	1	1	VI.IV		d	VI		IV		IV						M	1	0	-1, 3, 0		-1	-1
75	75	1/2	1/2	4/4	1	1	vi6	IV64	d	VI		vi6		vi		6				m	1	0	0, 4, 3		3	0
75	75	3/4	3/4	4/4	1	1	ii		d	VI		ii		ii						m	1	0	2, -1, 3		2	2
76	76	0	0	4/4	1	1	IV6	ii64	d	VI		IV6		IV		6				M	1	0	3, 0, -1		-1	3
76	76	1/4	1/4	4/4	1	1	viio		d	VI		viio		vii	o					o	1	0	5, 2, -1		5	5
76	76	1/2	1/2	4/4	1	1	ii6	viio64	d	VI		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
76	76	3/4	3/4	4/4	1	1	viio6		d	VI		viio6		vii	o	6				o	1	0	2, -1, 5		5	2
77	77	0	0	4/4	1	1	viio		d	VI		viio		vii	o					o	1	0	5, 2, -1		5	5
77	77	1/2	1/2	4/4	1	1	IV	ii6	d	VI		IV		IV						M	1	0	-1, 3, 0		-1	-1
77	77	3/4	3/4	4/4	1	1	V		d	VI		V		V						M	1	0	1, 5, 2		1	1
78	78	0	0	4/4	1	1	viio6\\		d	VI		viio6		vii	o	6			\\	o	1	0	2, -1, 5		5	2
79	79	0	0	4/4	1	1	I[I		d	VI	I	I		I						M	1	0	0, 4, 1		0	0
80	80	0	0	4/4	1	1	IV6		d	VI	I	IV6		IV		6				M	1	0	3, 0, -1		-1	3
80	80	1/4	1/4	4/4	1	1	viio		d	VI	I	viio		vii	o					o	1	0	5, 2, -1		5	5
80	80	1/2	1/2	4/4	1	1	I		d	VI	I	I		I						M	1	0	0, 4, 1		0	0
81	81	3/8	3/8	4/4	1	1	V+/IV		d	VI	I	V+/IV		V	+			IV		+	1	0	0, 4, 8		0	0
81	81	1/2	1/2	4/4	1	1	IV		d	VI	I	IV		IV						M	1	0	-1, 3, 0		-1	-1
82	82	0	0	4/4	1	1	I]		d	VI	I	I		I						M	1	0	0, 4, 1		0	0
83	83	1/4	1/4	4/4	1	1	I6		d	VI		I6		I		6				M	1	0	4, 1, 0		0	4
83	83	1/2	1/2	4/4	1	1	viio6		d	VI		viio6		vii	o	6				o	1	0	2, -1, 5		5	2
83	83	3/4	3/4	4/4	1	1	I		d	VI		I		I						M	1	0	0, 4, 1		0	0
84	84	0	0	4/4	1	1	V(64)		d	VI		V(64)		V			64			M	1	0	1, 0, 4		1	1
84	84	1/4	1/4	4/4	1	1	V		d	VI		V		V						M	1	0	1, 5, 2		1	1
84	84	5/8	5/8	4/4	1	1	vii.i		d	vii		i		i						m	1	1	0, -3, 1		0	0
85	85	1/4	1/4	4/4	1	1	i6		d	vii		i6		i		6				m	1	1	-3, 1, 0		0	-3
85	85	1/2	1/2	4/4	1	1	#viio6		d	vii		#viio6		#vii	o	6				o	1	1	2, -1, 5		5	2
85	85	3/4	3/4	4/4	1	1	i		d	vii		i		i						m	1	1	0, -3, 1		0	0
86	86	0	0	4/4	1	1	V(64)		d	vii		V(64)		V			64			M	1	1	1, 0, -3		1	1
86	86	1/4	1/4	4/4	1	1	V		d	vii		V		V						M	1	1	1, 5, 2		1	1
86	86	3/4	3/4	4/4	1	1	i.i		d	i		i		i						m	1	1	0, -3, 1		0	0
87	87	1/4	1/4	4/4	1	1	i6		d	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
87	87	1/2	1/2	4/4	1	1	#viio6		d	i		#viio6		#vii	o	6				o	1	1	2, -1, 5		5	2
87	87	3/4	3/4	4/4	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
88	88	0	0	4/4	1	1	V(764)		d	i		V(764)		V			764			M	1	1	1, 0, -3	-1	1	1
88	88	1/4	1/4	4/4	1	1	V		d	i		V		V						M	1	1	1, 5, 2		1	1
88	88	3/4	3/4	4/4	1	1	iio		d	i		iio		ii	o					o	1	1	2, -1, -4		2	2
89	89	0	0	4/4	1	1	#viio6(2)		d	i		#viio6(2)		#vii	o	6	2			o	1	1	2, -1, 0		5	2
89	89	1/4	1/4	4/4	1	1	#viio6		d	i		#viio6		#vii	o	6				o	1	1	2, -1, 5		5	2
89	89	1/2	1/2	4/4	1	1	#viio7		d	i		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
89	89	3/4	3/4	4/4	1	1	V65		d	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
90	90	0	0	4/4	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
90	90	1/2	1/2	4/4	1	1	VI		d	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
91	91	0	0	4/4	1	1	.bII6		d	i		bII6		bII		6				M	1	1	-1, -4, -5		-5	-1
91	91	3/4	3/4	4/4	1	1	V7		d	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
92	92	0	0	4/4	1	1	i\\		d	i		i		i					\\	m	1	1	0, -3, 1		0	0
92	92	3/8	3/8	4/4	1	1	V43		d	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
93	93	0	0	4/4	1	1	i[i		d	i	i	i		i						m	1	1	0, -3, 1		0	0
94	94	0	0	4/4	1	1	#viio64		d	i	i	#viio64		#vii	o	64				o	1	1	-1, 5, 2		5	-1
94	94	1/2	1/2	4/4	1	1	i		d	i	i	i		i						m	1	1	0, -3, 1		0	0
95	95	1/2	1/2	4/4	1	1	#viio64		d	i	i	#viio64		#vii	o	64				o	1	1	-1, 5, 2		5	-1
96	96	0	0	4/4	1	1	i]		d	i	i	i		i						m	1	1	0, -3, 1		0	0
97	97	0	0	4/4	1	1	iv.V6		d	iv		V6		V		6				M	1	1	5, 2, 1		1	5
97	97	1/2	1/2	4/4	1	1	iio		d	iv		iio		ii	o					o	1	1	2, -1, -4		2	2
98	98	0	0	4/4	1	1	#viio64		d	iv		#viio64		#vii	o	64				o	1	1	-1, 5, 2		5	-1
98	98	1/2	1/2	4/4	1	1	V7		d	iv		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
99	99	0	0	4/4	1	1	i		d	iv		i		i						m	1	1	0, -3, 1		0	0
99	99	5/12	5/12	4/4	1	1	i6		d	iv		i6		i		6				m	1	1	-3, 1, 0		0	-3
99	99	1/2	1/2	4/4	1	1	#viio6		d	iv		#viio6		#vii	o	6				o	1	1	2, -1, 5		5	2
99	99	11/12	11/12	4/4	1	1	#viio64		d	iv		#viio64		#vii	o	64				o	1	1	-1, 5, 2		5	-1
100	100	0	0	4/4	1	1	i6		d	iv		i6		i		6				m	1	1	-3, 1, 0		0	-3
100	100	5/12	5/12	4/4	1	1	i64		d	iv		i64		i		64				m	1	1	1, 0, -3		0	1
100	100	1/2	1/2	4/4	1	1	iio6		d	iv		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
100	100	11/12	11/12	4/4	1	1	iio64		d	iv		iio64		ii	o	64				o	1	1	-4, 2, -1		2	-4
101	101	0	0	4/4	1	1	vii.#viio6		d	vii		#viio6		#vii	o	6				o	1	1	2, -1, 5		5	2
101	101	1/2	1/2	4/4	1	1	iio		d	vii		iio		ii	o					o	1	1	2, -1, -4		2	2
102	102	0	0	4/4	1	1	#viio		d	vii		#viio		#vii	o					o	1	1	5, 2, -1		5	5
102	102	1/2	1/2	4/4	1	1	V2		d	vii		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
103	103	0	0	4/4	1	1	i		d	vii		i		i						m	1	1	0, -3, 1		0	0
103	103	5/12	5/12	4/4	1	1	i6		d	vii		i6		i		6				m	1	1	-3, 1, 0		0	-3
103	103	1/2	1/2	4/4	1	1	#viio6		d	vii		#viio6		#vii	o	6				o	1	1	2, -1, 5		5	2
103	103	11/12	11/12	4/4	1	1	#viio64		d	vii		#viio64		#vii	o	64				o	1	1	-1, 5, 2		5	-1
104	104	0	0	4/4	1	1	i6		d	vii		i6		i		6				m	1	1	-3, 1, 0		0	-3
104	104	5/12	5/12	4/4	1	1	i64		d	vii		i64		i		64				m	1	1	1, 0, -3		0	1
104	104	1/2	1/2	4/4	1	1	i.VI6		d	i		VI6		VI		6				M	1	1	0, -3, -4		-4	0
104	104	5/6	5/6	4/4	1	1	iv		d	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
105	105	0	0	4/4	1	1	V6		d	i		V6		V		6				M	1	1	5, 2, 1		1	5
106	106	1/2	1/2	4/4	1	1	V2		d	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
107	107	0	0	4/4	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
107	107	1/2	1/2	4/4	1	1	VII6		d	i		VII6		VII		6				M	1	1	2, -1, -2		-2	2
108	108	0	0	4/4	1	1	i6		d	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
108	108	1/2	1/2	4/4	1	1	#viio/iv		d	i		#viio/iv		#vii	o			iv		o	1	1	4, 1, -2		4	4
