mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
93	93	185	1.0	1/4	1/4	2/4	2	1	V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
94	94	186	1.0	0	0	2/4	2	1	I[I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
94	94	187	1.0	1/4	1/4	2/4	2	1	vi		A	I	I	vi		vi							m	0	0	3, 0, 4		3	3
95	95	188	1.0	0	0	2/4	2	1	ii6		A	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
95	95	189	1.0	1/4	1/4	2/4	2	1	V		A	I	I	V		V							M	0	0	1, 5, 2		1	1
96	96	190	1.5	0	0	2/4	2	1	I]		A	I	I	I		I							M	0	0	0, 4, 1		0	0
96	96	383/2	0.5	3/8	3/8	2/4	2	1	I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	97	192	1.5	0	0	2/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
97	97	387/2	0.5	3/8	3/8	2/4	2	1	V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
98	98	194	1.0	0	0	2/4	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
98	98	195	1.0	1/4	1/4	2/4	2	1	vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
99	99	196	1.0	0	0	2/4	2	1	ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
99	99	197	1.0	1/4	1/4	2/4	2	1	V65/V		A	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
100	100	198	4.0	0	0	2/4	2	1	V\\		A	I		V		V						\\	M	0	0	1, 5, 2		1	1
102	102	202	1.0	0	0	2/4	2	1	I[I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
102	102	203	1.0	1/4	1/4	2/4	2	1	vi		A	I	I	vi		vi							m	0	0	3, 0, 4		3	3
103	103	204	1.0	0	0	2/4	2	1	ii6		A	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
103	103	205	1.0	1/4	1/4	2/4	2	1	V		A	I	I	V		V							M	0	0	1, 5, 2		1	1
104	104	206	1.5	0	0	2/4	2	1	I]		A	I	I	I		I							M	0	0	0, 4, 1		0	0
104	104	415/2	0.5	3/8	3/8	2/4	2	1	I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
105	105	208	1.5	0	0	2/4	2	1	V43		A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
105	105	419/2	0.5	3/8	3/8	2/4	2	1	V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
106	106	210	1.0	0	0	2/4	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
106	106	211	1.0	1/4	1/4	2/4	2	1	vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
107	107	212	1.0	0	0	2/4	2	1	ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
107	107	213	1.0	1/4	1/4	2/4	2	1	V		A	I		V		V							M	0	0	1, 5, 2		1	1
108	108	214	1.0	0	0	2/4	2	1	iii		A	I		iii		iii							m	0	0	4, 1, 5		4	4
108	108	215	1.0	1/4	1/4	2/4	2	1	vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
109	109	216	1.0	0	0	2/4	2	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
109	109	217	1.0	1/4	1/4	2/4	2	1	viio6		A	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
110	110	218	4.0	0	0	2/4	2	1	I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
