mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	7	79/4	0.5	7/16	7/16	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
7	7	81/4	0.25	9/16	9/16	3/4	2	1	iio6		g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
7	7	41/2	0.5	5/8	5/8	3/4	2	1	V7		g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	21	1.0	0	0	3/4	2	1	i(9#74)		g	i		i(9#74)		i			9#74				m	1	1	0, -1, 1	2, 5	0	0
8	8	22	1.0	1/4	1/4	3/4	2	1	i\\		g	i		i		i						\\	m	1	1	0, -3, 1		0	0
8	8	23	0.5	1/2	1/2	3/4	2	1	i[i		g	i	i	i		i							m	1	1	0, -3, 1		0	0
8	8	47/2	0.5	5/8	5/8	3/4	2	1	#viio43		g	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
9	9	24	1.5	0	0	3/4	2	1	i]		g	i	i	i		i							m	1	1	0, -3, 1		0	0
9	9	51/2	0.5	3/8	3/8	3/4	2	1	iv.#viio43		g	iv		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
9	9	26	0.5	1/2	1/2	3/4	2	1	i6		g	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
9	9	53/2	0.5	5/8	5/8	3/4	2	1	V43		g	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
10	10	27	2.0	0	0	3/4	2	1	i\\		g	iv		i		i						\\	m	1	1	0, -3, 1		0	0
10	10	29	0.5	1/2	1/2	3/4	2	1	i[i		g	iv	i	i		i							m	1	1	0, -3, 1		0	0
10	10	59/2	0.5	5/8	5/8	3/4	2	1	#viio43		g	iv	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
11	11	30	1.5	0	0	3/4	2	1	i]		g	iv	i	i		i							m	1	1	0, -3, 1		0	0
11	11	63/2	0.5	3/8	3/8	3/4	2	1	i.#viio6		g	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
11	11	32	0.5	1/2	1/2	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
11	11	65/2	0.5	5/8	5/8	3/4	2	1	Fr6		g	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
12	12	33	0.75	0	0	3/4	2	1	V(4)		g	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
12	12	135/4	0.75	3/16	3/16	3/4	2	1	V\\		g	i		V		V						\\	M	1	1	1, 5, 2		1	1
12	12	69/2	0.5	3/8	3/8	3/4	2	1	V6		g	i		V6		V		6					M	1	1	5, 2, 1		1	5
12	12	35	0.5	1/2	1/2	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
12	12	71/2	0.5	5/8	5/8	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
13	13	36	0.5	0	0	3/4	2	1	V7(4)		g	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
13	13	73/2	1.0	1/8	1/8	3/4	2	1	V7\\		g	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
13	13	75/2	0.5	3/8	3/8	3/4	2	1	V6		g	i		V6		V		6					M	1	1	5, 2, 1		1	5
13	13	38	0.5	1/2	1/2	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
13	13	77/2	0.5	5/8	5/8	3/4	2	1	Fr6		g	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
14	14	39	3.0	0	0	3/4	2	1	V\\		g	i		V		V						\\	M	1	1	1, 5, 2		1	1
15	15	42	3.0	0	0	3/4	2	1	VI.V[V7		g	VI	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
16	16	45	3.0	0	0	3/4	2	1	I		g	VI	V	I		I							M	1	0	0, 4, 1		0	0
17	17	48	3.0	0	0	3/4	2	1	V7		g	VI	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
18	18	51	1.0	0	0	3/4	2	1	I(7)		g	VI	V	I(7)		I			7				M	1	0	0, 4, 1	5	0	0
18	18	52	2.0	1/4	1/4	3/4	2	1	I		g	VI	V	I		I							M	1	0	0, 4, 1		0	0
19	19	54	4.0	0	0	3/4	2	1	V7]\\		g	VI	V	V7		V		7				\\	Mm7	1	0	1, 5, 2, -1		1	1
20	20	58	2.0	1/4	1/4	3/4	2	1	V7		g	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	21	60	1.0	0	0	3/4	2	1	I		g	VI		I		I							M	1	0	0, 4, 1		0	0
21	21	61	0.5	1/4	1/4	3/4	2	1	I6		g	VI		I6		I		6					M	1	0	4, 1, 0		0	4
21	21	123/2	0.5	3/8	3/8	3/4	2	1	IV		g	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
21	21	62	0.5	1/2	1/2	3/4	2	1	V7		g	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	21	125/2	0.5	5/8	5/8	3/4	2	1	iv.V65		g	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
22	22	63	1.0	0	0	3/4	2	1	i		g	iv		i		i							m	1	1	0, -3, 1		0	0
22	22	64	0.5	1/4	1/4	3/4	2	1	i6		g	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
22	22	129/2	0.5	3/8	3/8	3/4	2	1	iv		g	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
22	22	65	0.5	1/2	1/2	3/4	2	1	V7(9)		g	iv		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
22	22	131/2	0.5	5/8	5/8	3/4	2	1	V7		g	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	23	66	1.0	0	0	3/4	2	1	i		g	iv		i		i							m	1	1	0, -3, 1		0	0
23	23	67	0.5	1/4	1/4	3/4	2	1	i.#viio65		g	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
23	23	135/2	0.5	3/8	3/8	3/4	2	1	V65		g	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
23	23	68	0.5	1/2	1/2	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
23	23	137/2	0.5	5/8	5/8	3/4	2	1	Fr6		g	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
24	24	69	0.75	0	0	3/4	2	1	V(4)		g	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
24	24	279/4	0.75	3/16	3/16	3/4	2	1	V\\		g	i		V		V						\\	M	1	1	1, 5, 2		1	1
24	24	141/2	0.5	3/8	3/8	3/4	2	1	V6		g	i		V6		V		6					M	1	1	5, 2, 1		1	5
24	24	71	0.5	1/2	1/2	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
24	24	143/2	0.5	5/8	5/8	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
25	25	72	0.5	0	0	3/4	2	1	V7(4)		g	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
25	25	145/2	1.0	1/8	1/8	3/4	2	1	V7\\		g	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
25	25	147/2	0.5	3/8	3/8	3/4	2	1	V6		g	i		V6		V		6					M	1	1	5, 2, 1		1	5
25	25	74	0.5	1/2	1/2	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
25	25	149/2	0.5	5/8	5/8	3/4	2	1	Fr6		g	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
26	26	75	3.0	0	0	3/4	2	1	V\\		g	i		V		V						\\	M	1	1	1, 5, 2		1	1
27	27	78	3.0	0	0	3/4	2	1	i[V7/iv		g	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
28	28	81	2.0	0	0	3/4	2	1	iv		g	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
28	28	83	1.0	1/2	1/2	3/4	2	1	iio6		g	i	i	iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
29	29	84	1.0	0	0	3/4	2	1	#viio6		g	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
29	29	85	2.0	1/4	1/4	3/4	2	1	V43		g	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
30	30	87	2.0	0	0	3/4	2	1	i\\		g	i	i	i		i						\\	m	1	1	0, -3, 1		0	0
30	30	89	1.0	1/2	1/2	3/4	2	1	i]		g	i	i	i		i							m	1	1	0, -3, 1		0	0
31	31	90	0.75	0	0	3/4	2	1	iv6		g	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
31	31	363/4	0.5	3/16	3/16	3/4	2	1	III6		g	i		III6		III		6					M	1	1	1, -2, -3		-3	1
31	31	365/4	0.5	5/16	5/16	3/4	2	1	iio6		g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
31	31	367/4	0.25	7/16	7/16	3/4	2	1	#viio6		g	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
31	31	92	0.5	1/2	1/2	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
31	31	185/2	0.5	5/8	5/8	3/4	2	1	viio43/V		g	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
32	32	93	0.75	0	0	3/4	2	1	V[V		g	i	V	V		V							M	1	1	1, 5, 2		1	1
32	32	375/4	0.5	3/16	3/16	3/4	2	1	VI6]		g	i	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
32	32	377/4	0.5	5/16	5/16	3/4	2	1	#viio6		g	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
32	32	379/4	0.25	7/16	7/16	3/4	2	1	iio6		g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
32	32	95	0.5	1/2	1/2	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
32	32	191/2	0.5	5/8	5/8	3/4	2	1	viio43/V		g	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
33	33	96	0.75	0	0	3/4	2	1	V[V		g	i	V	V		V							M	1	1	1, 5, 2		1	1
33	33	387/4	0.25	3/16	3/16	3/4	2	1	viio43/V		g	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
33	33	97	0.75	1/4	1/4	3/4	2	1	V		g	i	V	V		V							M	1	1	1, 5, 2		1	1
33	33	391/4	0.25	7/16	7/16	3/4	2	1	viio43/V		g	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
33	33	98	0.75	1/2	1/2	3/4	2	1	V		g	i	V	V		V							M	1	1	1, 5, 2		1	1
33	33	395/4	0.25	11/16	11/16	3/4	2	1	viio43/V		g	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
34	34	99	3.0	0	0	3/4	2	1	V]\\		g	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
35	34	102	0.5	0	3/8	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
35	34	205/2	0.5	1/8	1/2	3/4	2	1	iio	#viio6	g	i		iio		ii	o						o	1	1	2, -1, -4		2	2
35	34	103	0.5	1/4	5/8	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
36	35	207/2	1.0	0	0	3/4	2	1	i(#764)		g	i		i(#764)		i			#764				m	1	1	0, -1, -4	5	0	0
36	35	209/2	1.0	1/4	1/4	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
36	35	211/2	0.5	1/2	1/2	3/4	2	1	iio	#viio6	g	i		iio		ii	o						o	1	1	2, -1, -4		2	2
36	35	106	0.5	5/8	5/8	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
37	36	213/2	1.0	0	0	3/4	2	1	i(9#764)		g	i		i(9#764)		i			9#764				m	1	1	0, -1, -4	2, 5	0	0
37	36	215/2	1.0	1/4	1/4	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
37	36	217/2	0.5	1/2	1/2	3/4	2	1	iio	#viio6	g	i		iio		ii	o						o	1	1	2, -1, -4		2	2
37	36	109	0.5	5/8	5/8	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
38	37	219/2	1.0	0	0	3/4	2	1	#viio6		g	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
38	37	221/2	1.0	1/4	1/4	3/4	2	1	V[V7		g	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
38	37	223/2	1.0	1/2	1/2	3/4	2	1	i		g	i	V	i		i							m	1	1	0, -3, 1		0	0
39	38	225/2	2.0	0	0	3/4	2	1	V7		g	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
39	38	229/2	1.0	1/2	1/2	3/4	2	1	i		g	i	V	i		i							m	1	1	0, -3, 1		0	0
40	39	231/2	2.0	0	0	3/4	2	1	V7		g	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	39	235/2	1.0	1/2	1/2	3/4	2	1	i		g	i	V	i		i							m	1	1	0, -3, 1		0	0
41	40	237/2	2.5	0	0	3/4	2	1	V\\		g	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
41	40	121	1.0	5/8	5/8	3/4	2	1	V]		g	i	V	V		V							M	1	1	1, 5, 2		1	1
42	41	122	1.0	1/8	1/8	3/4	2	1	iv		g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
42	41	123	1.0	3/8	3/8	3/4	2	1	#viio6		g	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
42	41	124	1.0	5/8	5/8	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
43	42	125	1.0	1/8	1/8	3/4	2	1	iio6		g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
43	42	126	1.0	3/8	3/8	3/4	2	1	iv6		g	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
43	42	127	1.0	5/8	5/8	3/4	2	1	#viio6/iv		g	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
44	43	128	1.0	1/8	1/8	3/4	2	1	#viio64/iv		g	i		#viio64/iv		#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
44	43	129	1.0	3/8	3/8	3/4	2	1	iv6		g	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
44	43	130	1.0	5/8	5/8	3/4	2	1	iv		g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
45	44	131	1.0	1/8	1/8	3/4	2	1	V		g	i		V		V							M	1	1	1, 5, 2		1	1
45	44	132	1.0	3/8	3/8	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
45	44	133	1.0	5/8	5/8	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
46	45	134	1.0	1/8	1/8	3/4	2	1	iio6		g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
46	45	135	1.0	3/8	3/8	3/4	2	1	iio		g	i		iio		ii	o						o	1	1	2, -1, -4		2	2
46	45	136	0.5	5/8	5/8	3/4	2	1	V		g	i		V		V							M	1	1	1, 5, 2		1	1
47	46	273/2	1.5	0	0	3/4	2	1	i\\		g	i		i		i						\\	m	1	1	0, -3, 1		0	0
47	46	138	0.5	3/8	3/8	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
47	46	277/2	0.5	1/2	1/2	3/4	2	1	iio	#viio6	g	i		iio		ii	o						o	1	1	2, -1, -4		2	2
47	46	139	0.5	5/8	5/8	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
48	47	279/2	1.0	0	0	3/4	2	1	i(#764)		g	i		i(#764)		i			#764				m	1	1	0, -1, -4	5	0	0
48	47	281/2	0.5	1/4	1/4	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
48	47	141	0.5	3/8	3/8	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
48	47	283/2	0.5	1/2	1/2	3/4	2	1	#viio6		g	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
48	47	142	0.5	5/8	5/8	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
49	48	285/2	1.0	0	0	3/4	2	1	V65		g	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
49	48	287/2	0.5	1/4	1/4	3/4	2	1	i\\		g	i		i		i						\\	m	1	1	0, -3, 1		0	0
49	48	144	0.5	3/8	3/8	3/4	2	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
49	48	289/2	0.5	1/2	1/2	3/4	2	1	VI.ii6		g	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
49	48	145	0.5	5/8	5/8	3/4	2	1	vii%7/V		g	VI		vii%7/V		vii	%	7		V			%7	1	0	6, 3, 0, 4		6	6
50	49	291/2	1.0	0	0	3/4	2	1	V		g	VI		V		V							M	1	0	1, 5, 2		1	1
50	49	293/2	0.5	1/4	1/4	3/4	2	1	I		g	VI		I		I							M	1	0	0, 4, 1		0	0
50	49	147	0.5	3/8	3/8	3/4	2	1	I6		g	VI		I6		I		6					M	1	0	4, 1, 0		0	4
50	49	295/2	0.5	1/2	1/2	3/4	2	1	viio6		g	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
50	49	148	0.5	5/8	5/8	3/4	2	1	I		g	VI		I		I							M	1	0	0, 4, 1		0	0
51	50	297/2	1.0	0	0	3/4	2	1	V65		g	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
51	50	299/2	0.5	1/4	1/4	3/4	2	1	I\\		g	VI		I		I						\\	M	1	0	0, 4, 1		0	0
51	50	150	1.0	3/8	3/8	3/4	2	1	I		g	VI		I		I							M	1	0	0, 4, 1		0	0
51	50	151	0.5	5/8	5/8	3/4	2	1	III.V65/V		g	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
52	51	303/2	2.5	0	0	3/4	2	1	V		g	III		V		V							M	1	0	1, 5, 2		1	1
52	51	154	0.5	5/8	5/8	3/4	2	1	V65		g	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
53	52	309/2	2.5	0	0	3/4	2	1	I		g	III		I		I							M	1	0	0, 4, 1		0	0
53	52	157	0.5	5/8	5/8	3/4	2	1	viio6/V		g	III		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
54	53	315/2	2.0	0	0	3/4	2	1	V[V		g	III	V	V		V							M	1	0	1, 5, 2		1	1
54	53	319/2	1.0	1/2	1/2	3/4	2	1	V7		g	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
55	54	321/2	2.0	0	0	3/4	2	1	I6		g	III	V	I6		I		6					M	1	0	4, 1, 0		0	4
55	54	325/2	1.0	1/2	1/2	3/4	2	1	I		g	III	V	I		I							M	1	0	0, 4, 1		0	0
56	55	327/2	2.0	0	0	3/4	2	1	V		g	III	V	V		V							M	1	0	1, 5, 2		1	1
56	55	331/2	1.0	1/2	1/2	3/4	2	1	V7		g	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
57	56	333/2	2.0	0	0	3/4	2	1	I		g	III	V	I		I							M	1	0	0, 4, 1		0	0
57	56	337/2	1.0	1/2	1/2	3/4	2	1	viio64/V		g	III	V	viio64/V		vii	o	64		V			o	1	0	0, 6, 3		6	0
58	57	339/2	0.25	0	0	3/4	2	1	V]\\		g	III	V	V		V						\\	M	1	0	1, 5, 2		1	1
58	57	679/4	5.75	1/16	1/16	3/4	2	1	V		g	III		V		V							M	1	0	1, 5, 2		1	1
60	59	351/2	3.0	0	0	3/4	2	1	I[I		g	III	I	I		I							M	1	0	0, 4, 1		0	0
61	60	357/2	2.0	0	0	3/4	2	1	viio6		g	III	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
61	60	361/2	1.0	1/2	1/2	3/4	2	1	V43		g	III	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
62	61	363/2	3.0	0	0	3/4	2	1	I		g	III	I	I		I							M	1	0	0, 4, 1		0	0
63	62	369/2	1.5	0	0	3/4	2	1	viio6		g	III	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
63	62	186	1.5	3/8	3/8	3/4	2	1	V43		g	III	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
64	63	375/2	2.0	0	0	3/4	2	1	I\\		g	III	I	I		I						\\	M	1	0	0, 4, 1		0	0
64	63	379/2	1.0	1/2	1/2	3/4	2	1	I		g	III	I	I		I							M	1	0	0, 4, 1		0	0
65	64	381/2	2.0	0	0	3/4	2	1	viio6		g	III	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
65	64	385/2	1.0	1/2	1/2	3/4	2	1	V43		g	III	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
66	65	387/2	3.0	0	0	3/4	2	1	I		g	III	I	I		I							M	1	0	0, 4, 1		0	0
67	66	393/2	1.5	0	0	3/4	2	1	viio6		g	III	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
67	66	198	1.5	3/8	3/8	3/4	2	1	V43		g	III	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
68	67	399/2	1.0	0	0	3/4	2	1	I\\		g	III	I	I		I						\\	M	1	0	0, 4, 1		0	0
68	67	401/2	2.0	1/4	1/4	3/4	2	1	I]		g	III	I	I		I							M	1	0	0, 4, 1		0	0
69	68	405/2	2.0	0	0	3/4	2	1	V64/vi		g	III		V64/vi		V		64		vi			M	1	0	5, 4, 8		4	5
69	68	409/2	1.0	1/2	1/2	3/4	2	1	V43/vi		g	III		V43/vi		V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
70	69	411/2	3.0	0	0	3/4	2	1	vi		g	III		vi		vi							m	1	0	3, 0, 4		3	3
71	70	417/2	2.0	0	0	3/4	2	1	V64/IV		g	III		V64/IV		V		64		IV			M	1	0	1, 0, 4		0	1
71	70	421/2	1.0	1/2	1/2	3/4	2	1	V43/IV		g	III		V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
72	71	423/2	2.0	0	0	3/4	2	1	IV		g	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
72	71	427/2	1.0	1/2	1/2	3/4	2	1	#viio6/ii		g	III		#viio6/ii		#vii	o	6		ii			o	1	0	4, 1, 7		7	4
73	72	429/2	3.0	0	0	3/4	2	1	ii6		g	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
74	73	435/2	2.0	0	0	3/4	2	1	V(64)		g	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
74	73	439/2	1.0	1/2	1/2	3/4	2	1	V7		g	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
75	74	441/2	0.25	0	0	3/4	2	1	I[I\\		g	III	I	I		I						\\	M	1	0	0, 4, 1		0	0
75	74	883/4	1.75	1/16	1/16	3/4	2	1	I		g	III	I	I		I							M	1	0	0, 4, 1		0	0
75	74	445/2	1.0	1/2	1/2	3/4	2	1	ii6	viio64	g	III	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
76	75	447/2	1.0	0	0	3/4	2	1	I		g	III	I	I		I							M	1	0	0, 4, 1		0	0
76	75	449/2	1.0	1/4	1/4	3/4	2	1	IV6		g	III	I	IV6		IV		6					M	1	0	3, 0, -1		-1	3
76	75	451/2	1.0	1/2	1/2	3/4	2	1	viio		g	III	I	viio		vii	o						o	1	0	5, 2, -1		5	5
77	76	453/2	2.0	0	0	3/4	2	1	I		g	III	I	I		I							M	1	0	0, 4, 1		0	0
77	76	457/2	1.0	1/2	1/2	3/4	2	1	ii	viio6	g	III	I	ii		ii							m	1	0	2, -1, 3		2	2
78	77	459/2	1.0	0	0	3/4	2	1	I		g	III	I	I		I							M	1	0	0, 4, 1		0	0
78	77	461/2	1.0	1/4	1/4	3/4	2	1	IV		g	III	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
78	77	463/2	1.0	1/2	1/2	3/4	2	1	viio6		g	III	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
79	78	465/2	2.0	0	0	3/4	2	1	I		g	III	I	I		I							M	1	0	0, 4, 1		0	0
