mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
36	36	105	1.0	0	0	3/4	2	1	V[I	Eb	I	V	I		I							M	0	0	0, 4, 1		0	0
36	36	106	2.0	1/4	1/4	3/4	2	1	V	Eb	I	V	V		V							M	0	0	1, 5, 2		1	1
37	37	108	1.0	0	0	3/4	2	1	i	Eb	I	V	i		i							m	0	0	0, -3, 1		0	0
37	37	109	2.0	1/4	1/4	3/4	2	1	V	Eb	I	V	V		V							M	0	0	1, 5, 2		1	1
38	38	111	1.0	0	0	3/4	2	1	viio2/V	Eb	I	V	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
38	38	112	0.5	1/4	1/4	3/4	2	1	V	Eb	I	V	V		V							M	0	0	1, 5, 2		1	1
38	38	225/2	0.5	3/8	3/8	3/4	2	1	viio64/V	Eb	I	V	viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
38	38	113	0.5	1/2	1/2	3/4	2	1	V	Eb	I	V	V		V							M	0	0	1, 5, 2		1	1
38	38	227/2	0.5	5/8	5/8	3/4	2	1	V7]	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	114	1.0	0	0	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
39	39	115	1.0	1/4	1/4	3/4	2	1	V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
39	39	116	1.0	1/2	1/2	3/4	2	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	40	117	1.5	0	0	3/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
40	40	237/2	0.5	3/8	3/8	3/4	2	1	V65/IV	Eb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
40	40	119	0.5	1/2	1/2	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
40	40	239/2	0.5	5/8	5/8	3/4	2	1	V65/ii	Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
41	41	120	0.5	0	0	3/4	2	1	V(4)/V	Eb	I		V(4)/V		V			4	V			M	0	0	2, 1, 3		2	2
41	41	241/2	0.5	1/8	1/8	3/4	2	1	V/V	Eb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
41	41	121	2.0	1/4	1/4	3/4	2	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	42	123	1.0	0	0	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
42	42	124	1.0	1/4	1/4	3/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
42	42	125	1.0	1/2	1/2	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	126	0.5	0	0	3/4	2	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
43	43	253/2	0.5	1/8	1/8	3/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
43	43	127	0.5	1/4	1/4	3/4	2	1	V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
43	43	255/2	0.5	3/8	3/8	3/4	2	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
43	43	128	0.5	1/2	1/2	3/4	2	1	V43/vi	Eb	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
43	43	257/2	0.5	5/8	5/8	3/4	2	1	IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
44	44	129	0.5	0	0	3/4	2	1	V7/IV	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
44	44	259/2	0.5	1/8	1/8	3/4	2	1	#viio7/ii	Eb	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
44	44	130	0.5	1/4	1/4	3/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
44	44	261/2	0.5	3/8	3/8	3/4	2	1	#viio7/vi	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
44	44	131	0.5	1/2	1/2	3/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
44	44	263/2	0.5	5/8	5/8	3/4	2	1	V43/V	Eb	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
45	45	132	2.0	0	0	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
45	45	134	1.0	1/2	1/2	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	135	1.5	0	0	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
46	46	273/2	1.5	3/8	3/8	3/4	2	1	V7/IV	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
47	47	138	0.5	0	0	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
47	47	277/2	0.5	1/8	1/8	3/4	2	1	V65/IV	Eb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
47	47	139	1.0	1/4	1/4	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
47	47	140	0.5	1/2	1/2	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
47	47	281/2	0.5	5/8	5/8	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	141	1.5	0	0	3/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
48	48	285/2	1.5	3/8	3/8	3/4	2	1	V7/IV	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
49	49	144	0.5	0	0	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
49	49	289/2	0.5	1/8	1/8	3/4	2	1	V65/IV	Eb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
49	49	145	1.0	1/4	1/4	3/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
49	49	146	0.5	1/2	1/2	3/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
49	49	293/2	0.5	5/8	5/8	3/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	147	1.0	0	0	3/4	2	1	I(974)	Eb	I		I(974)		I			974				M	0	0	0, -1, 1	2, 5	0	0
50	50	148	2.0	1/4	1/4	3/4	2	1	I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
