mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
18	18	68	68	2.0	0	0	2/2	1	1	V.I	A	V		I		I							M	0	0	0, 4, 1		0	0
18	18	70	70	2.0	1/2	1/2	2/2	1	1	V43	A	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	19	72	72	2.0	0	0	2/2	1	1	I6	A	V		I6		I		6					M	0	0	4, 1, 0		0	4
19	19	74	74	1.75	1/2	1/2	2/2	1	1	viio6	A	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
19	19	303/4	303/4	0.25	15/16	15/16	2/2	1	1	V	A	V		V		V							M	0	0	1, 5, 2		1	1
20	20	76	76	2.0	0	0	2/2	1	1	i6	A	V		i6		i		6					m	0	0	-3, 1, 0		0	-3
20	20	78	78	1.0	1/2	1/2	2/2	1	1	IV(4)	A	V		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
20	20	79	79	1.0	3/4	3/4	2/2	1	1	IV	A	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
21	21	80	80	2.0	0	0	2/2	1	1	ii	A	V		ii		ii							m	0	0	2, -1, 3		2	2
21	21	82	82	1.0	1/2	1/2	2/2	1	1	iii(4)	A	V		iii(4)		iii			4				m	0	0	4, 3, 5		4	4
21	21	83	83	1.0	3/4	3/4	2/2	1	1	iii	A	V		iii		iii							m	0	0	4, 1, 5		4	4
22	22	84	84	2.0	0	0	2/2	1	1	V6/ii	A	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
22	22	86	86	1.0	1/2	1/2	2/2	1	1	ii(4)	A	V		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
22	22	87	87	1.0	3/4	3/4	2/2	1	1	ii	A	V		ii		ii							m	0	0	2, -1, 3		2	2
23	23	88	88	2.0	0	0	2/2	1	1	V65	A	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	23	90	90	0.5	1/2	1/2	2/2	1	1	I(#2)	A	V		I(#2)		I			#2				M	0	0	0, 9, 1		0	0
23	23	181/2	181/2	1.5	5/8	5/8	2/2	1	1	I	A	V		I		I							M	0	0	0, 4, 1		0	0
24	24	92	92	0.5	0	0	2/2	1	1	IV(4)	A	V		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
24	24	185/2	185/2	1.0	1/8	1/8	2/2	1	1	IV	A	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
24	24	187/2	187/2	0.5	3/8	3/8	2/2	1	1	ii6	A	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	24	94	94	0.5	1/2	1/2	2/2	1	1	V6(2)/V	A	V		V6(2)/V		V		6	2	V			M	0	0	6, 3, 4		2	6
24	24	189/2	189/2	1.0	5/8	5/8	2/2	1	1	V6/V	A	V		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
24	24	191/2	191/2	0.5	7/8	7/8	2/2	1	1	V65	A	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	96	96	3.0	0	0	2/2	1	1	V\\	A	V		V		V						\\	M	0	0	1, 5, 2		1	1
25	25	99	99	1.0	3/4	3/4	2/2	1	1	V65	A	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
26	26	100	100	1.0	0	0	2/2	1	1	I	A	V		I		I							M	0	0	0, 4, 1		0	0
26	26	101	101	1.0	1/4	1/4	2/2	1	1	V	A	V		V		V							M	0	0	1, 5, 2		1	1
26	26	102	102	1.0	1/2	1/2	2/2	1	1	I6	A	V		I6		I		6					M	0	0	4, 1, 0		0	4
26	26	103	103	1.0	3/4	3/4	2/2	1	1	I	A	V		I		I							M	0	0	0, 4, 1		0	0
27	27	104	104	3.0	0	0	2/2	1	1	V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	107	107	1.0	3/4	3/4	2/2	1	1	V65	A	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	28	108	108	1.0	0	0	2/2	1	1	I	A	V		I		I							M	0	0	0, 4, 1		0	0
28	28	109	109	1.0	1/4	1/4	2/2	1	1	V	A	V		V		V							M	0	0	1, 5, 2		1	1
28	28	110	110	1.0	1/2	1/2	2/2	1	1	I6	A	V		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	111	111	1.0	3/4	3/4	2/2	1	1	I	A	V		I		I							M	0	0	0, 4, 1		0	0
29	29	112	112	1.0	0	0	2/2	1	1	V[V7	A	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	29	113	113	1.0	1/4	1/4	2/2	1	1	I	A	V	V	I		I							M	0	0	0, 4, 1		0	0
29	29	114	114	1.0	1/2	1/2	2/2	1	1	V7	A	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	29	115	115	1.0	3/4	3/4	2/2	1	1	I	A	V	V	I		I							M	0	0	0, 4, 1		0	0
30	30	116	116	1.0	0	0	2/2	1	1	V7(4)	A	V	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
30	30	117	117	4.0	1/4	1/4	2/2	1	1	V7]	A	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	31	121	121	3.0	1/4	1/4	2/2	1	1	#viio65/vi	A	V		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
32	32	124	124	0.5	0	0	2/2	1	1	vi6	A	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
32	32	249/2	249/2	0.5	1/8	1/8	2/2	1	1	I	A	V		I		I							M	0	0	0, 4, 1		0	0
32	32	125	125	1.0	1/4	1/4	2/2	1	1	#viio/vi	A	V		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
32	32	126	126	1.0	1/2	1/2	2/2	1	1	vi	A	V		vi		vi							m	0	0	3, 0, 4		3	3
32	32	127	127	1.0	3/4	3/4	2/2	1	1	V2	A	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
33	33	128	128	1.0	0	0	2/2	1	1	I6	A	V		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	129	129	0.75	1/4	1/4	2/2	1	1	IV	A	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	33	519/4	519/4	0.25	7/16	7/16	2/2	1	1	V65/V	A	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
33	33	130	130	1.0	1/2	1/2	2/2	1	1	V(64)	A	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
33	33	131	131	1.0	3/4	3/4	2/2	1	1	V7	A	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	132	132	2.0	0	0	2/2	1	1	I\\	A	V		I		I						\\	M	0	0	0, 4, 1		0	0
34	34	134	134	1.0	1/2	1/2	2/2	1	1	vi	A	V		vi		vi							m	0	0	3, 0, 4		3	3
34	34	135	135	1.0	3/4	3/4	2/2	1	1	viio/V	A	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
35	35	136	136	1.0	0	0	2/2	1	1	V(4)	A	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
35	35	137	137	1.0	1/4	1/4	2/2	1	1	I6	A	V		I6		I		6					M	0	0	4, 1, 0		0	4
35	35	138	138	1.0	1/2	1/2	2/2	1	1	IV	A	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
35	35	139	139	1.0	3/4	3/4	2/2	1	1	V65/V	A	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
36	36	140	140	3.0	0	0	2/2	1	1	ii.i	A	ii		i		i							m	0	1	0, -3, 1		0	0
36	36	143	143	1.0	3/4	3/4	2/2	1	1	i(#7)	A	ii		i(#7)		i			#7				m	0	1	0, -3, 1	5	0	0
37	37	144	144	2.0	0	0	2/2	1	1	i	A	ii		i		i							m	0	1	0, -3, 1		0	0
37	37	146	146	1.0	1/2	1/2	2/2	1	1	VI6	A	ii		VI6		VI		6					M	0	1	0, -3, -4		-4	0
37	37	147	147	1.0	3/4	3/4	2/2	1	1	i.#viio6	A	i		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
38	38	148	148	2.0	0	0	2/2	1	1	i(4)	A	i		i(4)		i			4				m	0	1	0, -1, 1		0	0
38	38	150	150	1.0	1/2	1/2	2/2	1	1	i	A	i		i		i							m	0	1	0, -3, 1		0	0
38	38	151	151	1.0	3/4	3/4	2/2	1	1	i(9)	A	i		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
39	39	152	152	1.0	0	0	2/2	1	1	.bIII.IVM7	A	bIII		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
39	39	153	153	1.0	1/4	1/4	2/2	1	1	IVM7(+#2)	A	bIII		IVM7(+#2)		IV	M	7	+#2				MM7	0	0	-1, 3, 0, 4	8	-1	-1
39	39	154	154	1.0	1/2	1/2	2/2	1	1	vii%43	A	bIII		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
39	39	155	155	1.0	3/4	3/4	2/2	1	1	V2	A	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	40	156	156	2.0	0	0	2/2	1	1	I6	A	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
40	40	158	158	2.0	1/2	1/2	2/2	1	1	IV	A	bIII		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	41	160	160	3.0	0	0	2/2	1	1	V(64)	A	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	41	163	163	1.0	3/4	3/4	2/2	1	1	V7	A	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	164	164	2.0	0	0	2/2	1	1	I(974)	A	bIII		I(974)		I			974				M	0	0	0, -1, 1	2, 5	0	0
42	42	166	166	1.5	1/2	1/2	2/2	1	1	I\\	A	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
42	42	335/2	335/2	2.5	7/8	7/8	2/2	1	1	i.V[V7	A	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
43	43	170	170	2.0	1/2	1/2	2/2	1	1	i	A	i	V	i		i							m	0	1	0, -3, 1		0	0
44	44	172	172	2.0	0	0	2/2	1	1	V7	A	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
44	44	174	174	2.0	1/2	1/2	2/2	1	1	i6	A	i	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
45	45	176	176	2.0	0	0	2/2	1	1	V7	A	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
45	45	178	178	2.0	1/2	1/2	2/2	1	1	i	A	i	V	i		i							m	0	1	0, -3, 1		0	0
46	46	180	180	2.0	0	0	2/2	1	1	V	A	i	V	V		V							M	0	1	1, 5, 2		1	1
46	46	182	182	2.0	1/2	1/2	2/2	1	1	i	A	i	V	i		i							m	0	1	0, -3, 1		0	0
47	47	184	184	2.0	0	0	2/2	1	1	V	A	i	V	V		V							M	0	1	1, 5, 2		1	1
47	47	186	186	2.0	1/2	1/2	2/2	1	1	i	A	i	V	i		i							m	0	1	0, -3, 1		0	0
48	48	188	188	4.0	0	0	2/2	1	1	V]	A	i	V	V		V							M	0	1	1, 5, 2		1	1
49	49	192	192	7.0	0	0	2/2	1	1	.It6	A	i		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
50	50	199	199	1.0	0	0	2/2	1	1	V(#74)	A	i		V(#74)		V			#74				M	0	1	1, 0, 2	6	1	1
50	50	200	200	1.0	1/4	1/4	2/2	1	1	V(94)	A	i		V(94)		V			94				M	0	1	1, 0, 2	-4	1	1
50	50	201	201	9.0	1/2	1/2	2/2	1	1	I.V7\\	A	I		V7		V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
