mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
18	17	34	34	0.5	3/8	3/8	2/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	18	69/2	69/2	2.0	0	0	2/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
20	19	73/2	73/2	1.0	0	0	2/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
20	19	75/2	75/2	1.0	1/4	1/4	2/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	20	77/2	77/2	2.0	0	0	2/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
22	21	81/2	81/2	1.5	0	0	2/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
22	21	42	42	0.5	3/8	3/8	2/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	22	85/2	85/2	2.0	0	0	2/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
24	23	89/2	89/2	1.0	0	0	2/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
24	23	91/2	91/2	1.0	1/4	1/4	2/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	24	93/2	93/2	1.0	0	0	2/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
25	24	95/2	95/2	1.0	1/4	1/4	2/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
26	25	97/2	97/2	1.0	0	0	2/4	2	1	I[I	D	I	I	I		I							M	0	0	0, 4, 1		0	0
26	25	99/2	99/2	1.0	1/4	1/4	2/4	2	1	V	D	I	I	V		V							M	0	0	1, 5, 2		1	1
27	26	101/2	101/2	1.0	0	0	2/4	2	1	I	D	I	I	I		I							M	0	0	0, 4, 1		0	0
27	26	103/2	103/2	1.0	1/4	1/4	2/4	2	1	V65	D	I	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	27	105/2	105/2	1.0	0	0	2/4	2	1	I	D	I	I	I		I							M	0	0	0, 4, 1		0	0
28	27	107/2	107/2	1.0	1/4	1/4	2/4	2	1	V	D	I	I	V		V							M	0	0	1, 5, 2		1	1
29	28	109/2	109/2	4.0	0	0	2/4	2	1	I]\\	D	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
31	30	117/2	117/2	1.5	0	0	2/4	2	1	V.ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
31	30	60	60	0.5	3/8	3/8	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
32	31	121/2	121/2	0.5	0	0	2/4	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	61	61	0.5	1/8	1/8	2/4	2	1	viio	D	V		viio		vii	o						o	0	0	5, 2, -1		5	5
32	31	123/2	123/2	1.0	1/4	1/4	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
33	32	125/2	125/2	1.5	0	0	2/4	2	1	ii64	D	V		ii64		ii		64					m	0	0	3, 2, -1		2	3
33	32	64	64	0.5	3/8	3/8	2/4	2	1	viio	D	V		viio		vii	o						o	0	0	5, 2, -1		5	5
34	33	129/2	129/2	0.5	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
34	33	65	65	0.5	1/8	1/8	2/4	2	1	viio6	D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
34	33	131/2	131/2	1.0	1/4	1/4	2/4	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
35	34	133/2	133/2	1.0	0	0	2/4	2	1	vi	D	V		vi		vi							m	0	0	3, 0, 4		3	3
35	34	135/2	135/2	0.5	1/4	1/4	2/4	2	1	V(+4)	D	V		V(+4)		V			+4				M	0	0	1, 5, 2	0	1	1
35	34	68	68	0.5	3/8	3/8	2/4	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
36	35	137/2	137/2	1.0	0	0	2/4	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	139/2	139/2	0.5	1/4	1/4	2/4	2	1	viio6(2)	D	V		viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
36	35	70	70	0.5	3/8	3/8	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
37	36	141/2	141/2	1.5	0	0	2/4	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	36	72	72	0.5	3/8	3/8	2/4	2	1	V65/V	D	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
38	37	145/2	145/2	2.0	0	0	2/4	2	1	V\\	D	V		V		V						\\	M	0	0	1, 5, 2		1	1
39	38	149/2	149/2	2.0	0	0	2/4	2	1	V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	39	153/2	153/2	2.0	0	0	2/4	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
41	40	157/2	157/2	2.0	0	0	2/4	2	1	V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	41	161/2	161/2	2.0	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
43	42	165/2	165/2	2.0	0	0	2/4	2	1	V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
44	43	169/2	169/2	2.0	0	0	2/4	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
45	44	173/2	173/2	2.0	0	0	2/4	2	1	V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
46	45	177/2	177/2	1.0	0	0	2/4	2	1	I[I	D	V	I	I		I							M	0	0	0, 4, 1		0	0
46	45	179/2	179/2	1.0	1/4	1/4	2/4	2	1	IV	D	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
47	46	181/2	181/2	1.0	0	0	2/4	2	1	I	D	V	I	I		I							M	0	0	0, 4, 1		0	0
47	46	183/2	183/2	1.0	1/4	1/4	2/4	2	1	IV	D	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
48	47	185/2	185/2	5.0	0	0	2/4	2	1	I	D	V	I	I		I							M	0	0	0, 4, 1		0	0
50	49	195/2	195/2	1.0	1/4	1/4	2/4	2	1	IV	D	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
51	50	197/2	197/2	1.0	0	0	2/4	2	1	I	D	V	I	I		I							M	0	0	0, 4, 1		0	0
51	50	199/2	199/2	1.0	1/4	1/4	2/4	2	1	IV	D	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
52	51	201/2	201/2	4.0	0	0	2/4	2	1	I]	D	V	I	I		I							M	0	0	0, 4, 1		0	0
54	53	209/2	209/2	4.0	0	0	2/4	2	1	i6	D	V		i6		i		6					m	0	0	-3, 1, 0		0	-3
56	55	217/2	217/2	4.0	0	0	2/4	2	1	bIII.I[I	D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
58	57	225/2	225/2	4.0	0	0	2/4	2	1	V2	D	bIII	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
60	59	233/2	233/2	4.0	0	0	2/4	2	1	I	D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
62	61	241/2	241/2	4.0	0	0	2/4	2	1	V2	D	bIII	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
64	63	249/2	249/2	4.0	0	0	2/4	2	1	I]\\	D	bIII	I	I		I						\\	M	0	0	0, 4, 1		0	0
66	65	257/2	257/2	8.0	0	0	2/4	2	1	V.It6	D	V		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
70	69	273/2	273/2	4.0	0	0	2/4	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	71	281/2	281/2	2.0	0	0	2/4	2	1	V(4)	D	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
73	72	285/2	285/2	2.0	0	0	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
74	73	289/2	289/2	1.5	0	0	2/4	2	1	I\\	D	V		I		I						\\	M	0	0	0, 4, 1		0	0
74	73	146	146	0.5	3/8	3/8	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
75	74	293/2	293/2	1.5	0	0	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
75	74	148	148	0.5	3/8	3/8	2/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	75	297/2	297/2	2.0	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
77	76	301/2	301/2	1.0	0	0	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
77	76	303/2	303/2	1.0	1/4	1/4	2/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	305/2	305/2	2.0	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
79	78	309/2	309/2	1.5	0	0	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
79	78	156	156	0.5	3/8	3/8	2/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	79	313/2	313/2	2.0	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
81	80	317/2	317/2	1.0	0	0	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
81	80	319/2	319/2	1.0	1/4	1/4	2/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	321/2	321/2	2.0	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
83	82	325/2	325/2	1.0	0	0	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
83	82	327/2	327/2	1.0	1/4	1/4	2/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	83	329/2	329/2	2.0	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
85	84	333/2	333/2	1.0	0	0	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
85	84	335/2	335/2	1.0	1/4	1/4	2/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	85	337/2	337/2	1.0	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
86	85	339/2	339/2	0.5	1/4	1/4	2/4	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
86	85	170	170	0.5	3/8	3/8	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
87	86	341/2	341/2	1.0	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
87	86	343/2	343/2	0.5	1/4	1/4	2/4	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
87	86	172	172	0.5	3/8	3/8	2/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
88	87	345/2	345/2	1.5	0	0	2/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
88	87	174	174	8.0	3/8	3/8	2/4	2	1	I.V7\\	D	I		V7		V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
92	91	182	182	0.5	3/8	3/8	2/4	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
93	92	365/2	365/2	2.0	0	0	2/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
94	93	369/2	369/2	2.0	0	0	2/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
95	94	373/2	373/2	2.0	0	0	2/4	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
96	95	377/2	377/2	2.0	0	0	2/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
97	96	381/2	381/2	2.0	0	0	2/4	2	1	vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
98	97	385/2	385/2	2.0	0	0	2/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
99	98	389/2	389/2	1.0	0	0	2/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
99	98	391/2	391/2	1.0	1/4	1/4	2/4	2	1	V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
100	99	393/2	393/2	1.0	0	0	2/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
100	99	395/2	395/2	0.5	1/4	1/4	2/4	2	1	V\\	D	I		V		V						\\	M	0	0	1, 5, 2		1	1
100	99	198	198	0.5	3/8	3/8	2/4	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
101	100	397/2	397/2	2.0	0	0	2/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
102	101	401/2	401/2	2.0	0	0	2/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
103	102	405/2	405/2	2.0	0	0	2/4	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
104	103	409/2	409/2	2.0	0	0	2/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
105	104	413/2	413/2	2.0	0	0	2/4	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
106	105	417/2	417/2	2.0	0	0	2/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
107	106	421/2	421/2	1.0	0	0	2/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
107	106	423/2	423/2	1.0	1/4	1/4	2/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	107	425/2	425/2	1.0	0	0	2/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
108	107	427/2	427/2	1.0	1/4	1/4	2/4	2	1	i.VI64	D	i		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
109	108	429/2	429/2	1.0	0	0	2/4	2	1	ii%7	D	i		ii%7		ii	%	7					%7	0	1	2, -1, -4, 0		2	2
109	108	431/2	431/2	1.0	1/4	1/4	2/4	2	1	V2	D	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
110	109	433/2	433/2	0.5	0	0	2/4	2	1	i	D	i		i		i							m	0	1	0, -3, 1		0	0
110	109	217	217	0.5	1/8	1/8	2/4	2	1	#viio6	D	i		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
110	109	435/2	435/2	1.0	1/4	1/4	2/4	2	1	i	D	i		i		i							m	0	1	0, -3, 1		0	0
111	110	437/2	437/2	1.0	0	0	2/4	2	1	#viio7	D	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
111	110	439/2	439/2	1.0	1/4	1/4	2/4	2	1	i\\	D	i		i		i						\\	m	0	1	0, -3, 1		0	0
112	111	441/2	441/2	2.0	0	0	2/4	2	1	i6	D	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
113	112	445/2	445/2	2.0	0	0	2/4	2	1	#viio43	D	i		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
114	113	449/2	449/2	2.0	0	0	2/4	2	1	i6	D	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
115	114	453/2	453/2	2.0	0	0	2/4	2	1	#viio43	D	i		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
116	115	457/2	457/2	0.5	0	0	2/4	2	1	i6	D	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
116	115	229	229	0.5	1/8	1/8	2/4	2	1	i	D	i		i		i							m	0	1	0, -3, 1		0	0
116	115	459/2	459/2	0.5	1/4	1/4	2/4	2	1	iio6	D	i		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
116	115	230	230	0.5	3/8	3/8	2/4	2	1	viio7/V	D	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
117	116	461/2	461/2	1.0	0	0	2/4	2	1	V(64)	D	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
117	116	463/2	463/2	1.0	1/4	1/4	2/4	2	1	V\\	D	i		V		V						\\	M	0	1	1, 5, 2		1	1
118	117	465/2	465/2	1.0	0	0	2/4	2	1	bIII.I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
118	117	467/2	467/2	1.0	1/4	1/4	2/4	2	1	vi64	D	bIII		vi64		vi		64					m	0	0	4, 3, 0		3	4
119	118	469/2	469/2	1.0	0	0	2/4	2	1	ii7	D	bIII		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
119	118	471/2	471/2	1.0	1/4	1/4	2/4	2	1	V2	D	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
120	119	473/2	473/2	0.5	0	0	2/4	2	1	I6	D	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
120	119	237	237	0.5	1/8	1/8	2/4	2	1	viio6	D	bIII		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
120	119	475/2	475/2	1.0	1/4	1/4	2/4	2	1	I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
121	120	477/2	477/2	1.0	0	0	2/4	2	1	vii%7	D	bIII		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
121	120	479/2	479/2	1.0	1/4	1/4	2/4	2	1	I\\	D	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
122	121	481/2	481/2	2.0	0	0	2/4	2	1	I6	D	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
123	122	485/2	485/2	2.0	0	0	2/4	2	1	V2	D	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
124	123	489/2	489/2	2.0	0	0	2/4	2	1	I6	D	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
125	124	493/2	493/2	2.0	0	0	2/4	2	1	V2	D	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
126	125	497/2	497/2	4.0	0	0	2/4	2	1	I6	D	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
128	127	505/2	505/2	1.0	0	0	2/4	2	1	IV	D	bIII		IV		IV							M	0	0	-1, 3, 0		-1	-1
128	127	507/2	507/2	1.0	1/4	1/4	2/4	2	1	ii	D	bIII		ii		ii							m	0	0	2, -1, 3		2	2
129	128	509/2	509/2	2.0	0	0	2/4	2	1	viio	D	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
130	129	513/2	513/2	1.0	0	0	2/4	2	1	iii	D	bIII		iii		iii							m	0	0	4, 1, 5		4	4
130	129	515/2	515/2	1.0	1/4	1/4	2/4	2	1	I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
131	130	517/2	517/2	2.0	0	0	2/4	2	1	vi	D	bIII		vi		vi							m	0	0	3, 0, 4		3	3
132	131	521/2	521/2	1.0	0	0	2/4	2	1	ii	D	bIII		ii		ii							m	0	0	2, -1, 3		2	2
132	131	523/2	523/2	1.0	1/4	1/4	2/4	2	1	viio	D	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
133	132	525/2	525/2	2.0	0	0	2/4	2	1	V	D	bIII		V		V							M	0	0	1, 5, 2		1	1
134	133	529/2	529/2	1.0	0	0	2/4	2	1	I[I	D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
134	133	531/2	531/2	1.0	1/4	1/4	2/4	2	1	IV	D	bIII	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
135	134	533/2	533/2	1.0	0	0	2/4	2	1	I	D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
135	134	535/2	535/2	1.0	1/4	1/4	2/4	2	1	IV	D	bIII	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
136	135	537/2	537/2	5.0	0	0	2/4	2	1	I	D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
138	137	547/2	547/2	1.0	1/4	1/4	2/4	2	1	IV	D	bIII	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
139	138	549/2	549/2	1.0	0	0	2/4	2	1	I	D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
139	138	551/2	551/2	1.0	1/4	1/4	2/4	2	1	IV	D	bIII	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
140	139	553/2	553/2	4.0	0	0	2/4	2	1	I]	D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
142	141	561/2	561/2	4.0	0	0	2/4	2	1	i6	D	bIII		i6		i		6					m	0	0	-3, 1, 0		0	-3
144	143	569/2	569/2	4.0	0	0	2/4	2	1	Ger6	D	bIII		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
146	145	577/2	577/2	4.0	0	0	2/4	2	1	V(64)	D	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
148	147	585/2	585/2	2.0	0	0	2/4	2	1	V(4)	D	bIII		V(4)		V			4				M	0	0	1, 0, 2		1	1
149	148	589/2	589/2	2.0	0	0	2/4	2	1	V	D	bIII		V		V							M	0	0	1, 5, 2		1	1
150	149	593/2	593/2	1.0	0	0	2/4	2	1	I\\	D	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
150	149	595/2	595/2	1.0	1/4	1/4	2/4	2	1	vi64	D	bIII		vi64		vi		64					m	0	0	4, 3, 0		3	4
151	150	597/2	597/2	1.0	0	0	2/4	2	1	ii7	D	bIII		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
151	150	599/2	599/2	1.0	1/4	1/4	2/4	2	1	V2	D	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
152	151	601/2	601/2	0.5	0	0	2/4	2	1	I6	D	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
152	151	301	301	0.5	1/8	1/8	2/4	2	1	viio6	D	bIII		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
152	151	603/2	603/2	1.0	1/4	1/4	2/4	2	1	I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
153	152	605/2	605/2	1.0	0	0	2/4	2	1	vii%7	D	bIII		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
153	152	607/2	607/2	0.75	1/4	1/4	2/4	2	1	I\\	D	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
153	152	1217/4	1217/4	0.25	7/16	7/16	2/4	2	1	I6	D	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
154	153	609/2	609/2	1.0	0	0	2/4	2	1	vii%7	D	bIII		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
154	153	611/2	611/2	1.0	1/4	1/4	2/4	2	1	I	D	bIII		I		I							M	0	0	0, 4, 1		0	0
155	154	613/2	613/2	1.0	0	0	2/4	2	1	i.#viio65	D	i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
155	154	615/2	615/2	0.75	1/4	1/4	2/4	2	1	i6	D	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
155	154	1233/4	1233/4	0.25	7/16	7/16	2/4	2	1	V	D	i		V		V							M	0	1	1, 5, 2		1	1
156	155	617/2	617/2	1.0	0	0	2/4	2	1	V6	D	i		V6		V		6					M	0	1	5, 2, 1		1	5
156	155	619/2	619/2	0.75	1/4	1/4	2/4	2	1	i	D	i		i		i							m	0	1	0, -3, 1		0	0
156	155	1241/4	1241/4	0.25	7/16	7/16	2/4	2	1	VI	D	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
157	156	621/2	621/2	1.5	0	0	2/4	2	1	V\\	D	i		V		V						\\	M	0	1	1, 5, 2		1	1
157	156	312	312	0.5	3/8	3/8	2/4	2	1	V	D	i		V		V							M	0	1	1, 5, 2		1	1
158	157	625/2	625/2	1.0	0	0	2/4	2	1	i	D	i		i		i							m	0	1	0, -3, 1		0	0
158	157	627/2	627/2	1.0	1/4	1/4	2/4	2	1	VI64	D	i		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
159	158	629/2	629/2	1.0	0	0	2/4	2	1	ii%7	D	i		ii%7		ii	%	7					%7	0	1	2, -1, -4, 0		2	2
159	158	631/2	631/2	1.0	1/4	1/4	2/4	2	1	V2	D	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
160	159	633/2	633/2	0.5	0	0	2/4	2	1	i	D	i		i		i							m	0	1	0, -3, 1		0	0
