mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.0	0	1/4	2/4	2	1	Eb.I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
2	1	1	1	8.0	0	0	2/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
6	5	9	9	1.0	0	0	2/4	2	1	V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
6	5	10	10	1.0	1/4	1/4	2/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
7	6	11	11	1.0	0	0	2/4	2	1	V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
7	6	12	12	1.0	1/4	1/4	2/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
8	7	13	13	1.0	0	0	2/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
8	7	14	14	0.5	1/4	1/4	2/4	2	1	ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
8	7	29/2	29/2	0.5	3/8	3/8	2/4	2	1	vii%7/V		Eb	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
9	8	15	15	0.5	0	0	2/4	2	1	V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
9	8	31/2	31/2	0.5	1/8	1/8	2/4	2	1	V\\		Eb	I		V		V						\\	M	0	0	1, 5, 2		1	1
9	8	16	16	1.0	1/4	1/4	2/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
10	9	17	17	7.0	0	0	2/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
13	12	24	24	1.0	1/4	1/4	2/4	2	1	viio/IV		Eb	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
14	13	25	25	0.5	0	0	2/4	2	1	IV(9)		Eb	I		IV(9)		IV			9				M	0	0	-1, 3, 0	1	-1	-1
14	13	51/2	51/2	0.5	1/8	1/8	2/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
14	13	26	26	1.0	1/4	1/4	2/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	14	27	27	0.5	0	0	2/4	2	1	vi(4)		Eb	I		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
15	14	55/2	55/2	0.5	1/8	1/8	2/4	2	1	vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
15	14	28	28	1.0	1/4	1/4	2/4	2	1	#viio43/ii		Eb	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
16	15	29	29	1.0	0	0	2/4	2	1	ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
16	15	30	30	1.0	1/4	1/4	2/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	31	31	1.0	0	0	2/4	2	1	I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
17	16	32	32	1.0	1/4	1/4	2/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
18	17	33	33	1.0	0	0	2/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
18	17	34	34	1.0	1/4	1/4	2/4	2	1	IV6	vi	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
19	18	35	35	1.0	0	0	2/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
19	18	36	36	1.0	1/4	1/4	2/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
20	19	37	37	1.0	0	0	2/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
20	19	38	38	1.0	1/4	1/4	2/4	2	1	IV6	vi	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
21	20	39	39	1.0	0	0	2/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
21	20	40	40	1.0	1/4	1/4	2/4	2	1	vi	IV6	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
22	21	41	41	1.0	0	0	2/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
22	21	42	42	1.0	1/4	1/4	2/4	2	1	ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
23	22	43	43	1.0	0	0	2/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	22	44	44	1.0	1/4	1/4	2/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
24	23	45	45	1.0	0	0	2/4	2	1	ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
24	23	46	46	1.0	1/4	1/4	2/4	2	1	viio		Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
25	24	47	47	4.0	0	0	2/4	2	1	V[V		Eb	I	V	V		V							M	0	0	1, 5, 2		1	1
27	26	51	51	4.0	0	0	2/4	2	1	viio43/V]		Eb	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
29	28	55	55	1.0	0	0	2/4	2	1	#viio7/vi		Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
29	28	56	56	1.0	1/4	1/4	2/4	2	1	vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
30	29	57	57	1.0	0	0	2/4	2	1	ii65		Eb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
30	29	58	58	1.0	1/4	1/4	2/4	2	1	V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
31	30	59	59	1.5	0	0	2/4	2	1	I[I\\		Eb	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
31	30	121/2	121/2	0.5	3/8	3/8	2/4	2	1	V		Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
32	31	61	61	1.5	0	0	2/4	2	1	I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
32	31	125/2	125/2	0.5	3/8	3/8	2/4	2	1	V		Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
33	32	63	63	1.5	0	0	2/4	2	1	I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
33	32	129/2	129/2	0.5	3/8	3/8	2/4	2	1	V		Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
34	33	65	65	1.5	0	0	2/4	2	1	I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
34	33	133/2	133/2	0.5	3/8	3/8	2/4	2	1	V		Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
35	34	67	67	1.5	0	0	2/4	2	1	I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
35	34	137/2	137/2	0.5	3/8	3/8	2/4	2	1	V		Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
36	35	69	69	1.5	0	0	2/4	2	1	I		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
36	35	141/2	141/2	0.5	3/8	3/8	2/4	2	1	V		Eb	I	I	V		V							M	0	0	1, 5, 2		1	1
37	36	71	71	3.0	0	0	2/4	2	1	I\\		Eb	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
39	37	74	74	1.0	0	1/4	2/4	2	1	I]		Eb	I	I	I		I							M	0	0	0, 4, 1		0	0
40	38	75	75	1.0	0	0	2/4	2	1	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
40	38	76	76	1.0	1/4	1/4	2/4	2	1	vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
41	39	77	77	1.0	0	0	2/4	2	1	V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
41	39	78	78	1.0	1/4	1/4	2/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
42	40	79	79	1.0	0	0	2/4	2	1	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
42	40	80	80	1.0	1/4	1/4	2/4	2	1	vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
43	41	81	81	1.0	0	0	2/4	2	1	V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
43	41	82	82	1.0	1/4	1/4	2/4	2	1	V.I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
44	42	83	83	1.0	0	0	2/4	2	1	V43		Eb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	42	84	84	1.0	1/4	1/4	2/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
45	43	85	85	1.0	0	0	2/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
45	43	86	86	1.0	1/4	1/4	2/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
46	44	87	87	1.0	0	0	2/4	2	1	V43		Eb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
46	44	88	88	1.0	1/4	1/4	2/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
47	45	89	89	1.0	0	0	2/4	2	1	V[V		Eb	V	V	V		V							M	0	0	1, 5, 2		1	1
47	45	90	90	1.0	1/4	1/4	2/4	2	1	viio43/V		Eb	V	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
48	46	91	91	1.0	0	0	2/4	2	1	V		Eb	V	V	V		V							M	0	0	1, 5, 2		1	1
48	46	92	92	1.0	1/4	1/4	2/4	2	1	viio43/V		Eb	V	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
49	47	93	93	0.25	0	0	2/4	2	1	V\\		Eb	V	V	V		V						\\	M	0	0	1, 5, 2		1	1
49	47	373/4	373/4	7.75	1/16	1/16	2/4	2	1	V		Eb	V	V	V		V							M	0	0	1, 5, 2		1	1
53	51	101	101	3.0	0	0	2/4	2	1	I		Eb	V	V	I		I							M	0	0	0, 4, 1		0	0
54	52	104	104	1.0	1/4	1/4	2/4	2	1	V7		Eb	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	53	105	105	3.0	0	0	2/4	2	1	I		Eb	V	V	I		I							M	0	0	0, 4, 1		0	0
56	54	108	108	1.0	1/4	1/4	2/4	2	1	V7		Eb	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	55	109	109	3.0	0	0	2/4	2	1	I		Eb	V	V	I		I							M	0	0	0, 4, 1		0	0
58	56	112	112	1.0	1/4	1/4	2/4	2	1	V7		Eb	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	57	113	113	3.0	0	0	2/4	2	1	I		Eb	V	V	I		I							M	0	0	0, 4, 1		0	0
60	58	116	116	1.0	1/4	1/4	2/4	2	1	V7		Eb	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	59	117	117	2.0	0	0	2/4	2	1	I		Eb	V	V	I		I							M	0	0	0, 4, 1		0	0
62	60	119	119	2.0	0	0	2/4	2	1	V7		Eb	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	61	121	121	2.0	0	0	2/4	2	1	I		Eb	V	V	I		I							M	0	0	0, 4, 1		0	0
64	62	123	123	2.0	0	0	2/4	2	1	V7]\\		Eb	V	V	V7		V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
65	63	125	125	3.0	0	0	2/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
66	64	128	128	1.0	1/4	1/4	2/4	2	1	V+/IV		Eb	V		V+/IV		V	+			IV			+	0	0	0, 4, 8		0	0
67	65	129	129	4.0	0	0	2/4	2	1	vi		Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
69	67	133	133	3.0	0	0	2/4	2	1	IV		Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
70	68	136	136	1.0	1/4	1/4	2/4	2	1	V+/bVII		Eb	V		V+/bVII		V	+			bVII			+	0	0	-1, 3, 7		-1	-1
71	69	137	137	1.0	0	0	2/4	2	1	ii		Eb	V		ii		ii							m	0	0	2, -1, 3		2	2
71	69	138	138	1.0	1/4	1/4	2/4	2	1	vii		Eb	V		vii		vii							m	0	0	5, 2, 6		5	5
72	70	139	139	1.0	0	0	2/4	2	1	V+		Eb	V		V+		V	+						+	0	0	1, 5, 9		1	1
72	70	140	140	1.0	1/4	1/4	2/4	2	1	iii		Eb	V		iii		iii							m	0	0	4, 1, 5		4	4
