mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	1/2	1/2	5.0	1/8	3/4	4/4	2	1	Bb.I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
3	2	11/2	11/2	4.0	0	0	4/4	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
4	3	19/2	19/2	4.0	0	0	4/4	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	27/2	27/2	4.0	0	0	4/4	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
6	5	35/2	35/2	4.0	0	0	4/4	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
7	6	43/2	43/2	4.0	0	0	4/4	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
8	7	51/2	51/2	2.0	0	0	4/4	2	1	ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	7	55/2	55/2	2.0	1/2	1/2	4/4	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
9	8	59/2	59/2	2.0	0	0	4/4	2	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
9	8	63/2	63/2	1.0	1/2	1/2	4/4	2	1	viio6/V		Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
9	8	65/2	65/2	1.0	3/4	3/4	4/4	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
10	9	67/2	67/2	1.0	0	0	4/4	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
10	9	69/2	69/2	1.0	1/4	1/4	4/4	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
10	9	71/2	71/2	1.0	1/2	1/2	4/4	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
10	9	73/2	73/2	1.0	3/4	3/4	4/4	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
11	10	75/2	75/2	2.0	0	0	4/4	2	1	I(4)		Bb	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
11	10	79/2	79/2	1.0	1/2	1/2	4/4	2	1	I\\		Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
11	10	81/2	81/2	5.0	3/4	3/4	4/4	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
13	12	91/2	91/2	4.0	0	0	4/4	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
14	13	99/2	99/2	4.0	0	0	4/4	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	14	107/2	107/2	4.0	0	0	4/4	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
16	15	115/2	115/2	2.0	0	0	4/4	2	1	V6/vi		Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
16	15	119/2	119/2	2.0	1/2	1/2	4/4	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
17	16	123/2	123/2	2.0	0	0	4/4	2	1	V43/vi		Bb	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
17	16	127/2	127/2	2.0	1/2	1/2	4/4	2	1	vi6		Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
18	17	131/2	131/2	3.0	0	0	4/4	2	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
18	17	137/2	137/2	1.0	3/4	3/4	4/4	2	1	V7/vi		Bb	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
19	18	139/2	139/2	2.5	0	0	4/4	2	1	vi\\		Bb	I		vi		vi						\\	m	0	0	3, 0, 4		3	3
19	18	72	72	1.5	5/8	5/8	4/4	2	1	V.ii		Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
20	19	147/2	147/2	2.0	0	0	4/4	2	1	V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
20	19	151/2	151/2	2.0	1/2	1/2	4/4	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
21	20	155/2	155/2	2.0	0	0	4/4	2	1	viio6		Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
21	20	159/2	159/2	2.0	1/2	1/2	4/4	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
22	21	163/2	163/2	3.0	0	0	4/4	2	1	ii6		Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
22	21	169/2	169/2	1.0	3/4	3/4	4/4	2	1	V65/V		Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
23	22	171/2	171/2	2.0	0	0	4/4	2	1	V[V		Bb	V	V	V		V							M	0	0	1, 5, 2		1	1
23	22	175/2	175/2	2.0	1/2	1/2	4/4	2	1	V7		Bb	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	23	179/2	179/2	4.0	0	0	4/4	2	1	I		Bb	V	V	I		I							M	0	0	0, 4, 1		0	0
25	24	187/2	187/2	2.0	0	0	4/4	2	1	V		Bb	V	V	V		V							M	0	0	1, 5, 2		1	1
25	24	191/2	191/2	2.0	1/2	1/2	4/4	2	1	V7		Bb	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	25	195/2	195/2	4.0	0	0	4/4	2	1	I		Bb	V	V	I		I							M	0	0	0, 4, 1		0	0
27	26	203/2	203/2	2.0	0	0	4/4	2	1	V		Bb	V	V	V		V							M	0	0	1, 5, 2		1	1
27	26	207/2	207/2	2.0	1/2	1/2	4/4	2	1	I		Bb	V	V	I		I							M	0	0	0, 4, 1		0	0
28	27	211/2	211/2	2.0	0	0	4/4	2	1	V		Bb	V	V	V		V							M	0	0	1, 5, 2		1	1
28	27	215/2	215/2	2.0	1/2	1/2	4/4	2	1	I		Bb	V	V	I		I							M	0	0	0, 4, 1		0	0
29	28	219/2	219/2	2.0	0	0	4/4	2	1	V]\\		Bb	V	V	V		V						\\	M	0	0	1, 5, 2		1	1
29	28	223/2	223/2	2.0	1/2	1/2	4/4	2	1	V2		Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
30	29	227/2	227/2	2.0	0	0	4/4	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	231/2	231/2	2.0	1/2	1/2	4/4	2	1	V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
31	30	235/2	235/2	2.0	0	0	4/4	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
31	30	239/2	239/2	2.0	1/2	1/2	4/4	2	1	V2		Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
32	31	243/2	243/2	2.0	0	0	4/4	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	247/2	247/2	2.0	1/2	1/2	4/4	2	1	V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
33	32	251/2	251/2	2.0	0	0	4/4	2	1	I\\		Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
33	32	255/2	255/2	2.0	1/2	1/2	4/4	2	1	V2		Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
34	33	259/2	259/2	4.0	0	0	4/4	2	1	ii.iv6		Bb	ii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
35	34	267/2	267/2	1.5	0	0	4/4	2	1	V[V		Bb	ii	V	V		V							M	0	1	1, 5, 2		1	1
35	34	135	135	1.0	3/8	3/8	4/4	2	1	iv	iio6	Bb	ii	V	iv		iv							m	0	1	-1, -4, 0		-1	-1
35	34	136	136	1.0	5/8	5/8	4/4	2	1	i6		Bb	ii	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
35	34	137	137	0.5	7/8	7/8	4/4	2	1	V7]		Bb	ii	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
36	35	275/2	275/2	1.5	0	0	4/4	2	1	v.V[V		Bb	v	V	V		V							M	0	1	1, 5, 2		1	1
36	35	139	139	1.0	3/8	3/8	4/4	2	1	iv	iio6	Bb	v	V	iv		iv							m	0	1	-1, -4, 0		-1	-1
36	35	140	140	1.0	5/8	5/8	4/4	2	1	i6		Bb	v	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
36	35	141	141	0.5	7/8	7/8	4/4	2	1	V7]		Bb	v	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
37	36	283/2	283/2	1.5	0	0	4/4	2	1	i.V[V		Bb	i	V	V		V							M	0	1	1, 5, 2		1	1
37	36	143	143	1.0	3/8	3/8	4/4	2	1	iv	iio6	Bb	i	V	iv		iv							m	0	1	-1, -4, 0		-1	-1
37	36	144	144	1.0	5/8	5/8	4/4	2	1	i6		Bb	i	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
37	36	145	145	0.5	7/8	7/8	4/4	2	1	V7]		Bb	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
38	37	291/2	291/2	1.5	0	0	4/4	2	1	i		Bb	i		i		i							m	0	1	0, -3, 1		0	0
38	37	147	147	1.0	3/8	3/8	4/4	2	1	#viio6		Bb	i		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
38	37	148	148	1.0	5/8	5/8	4/4	2	1	i6		Bb	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
38	37	149	149	0.5	7/8	7/8	4/4	2	1	V.viio6/V		Bb	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
39	38	299/2	299/2	1.0	0	0	4/4	2	1	V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
39	38	301/2	301/2	1.0	1/4	1/4	4/4	2	1	#viio6/vi		Bb	V		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
39	38	303/2	303/2	1.0	1/2	1/2	4/4	2	1	vi6		Bb	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
39	38	305/2	305/2	1.0	3/4	3/4	4/4	2	1	viio6		Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
40	39	307/2	307/2	1.0	0	0	4/4	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	309/2	309/2	1.0	1/4	1/4	4/4	2	1	#viio6/ii		Bb	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
40	39	311/2	311/2	1.0	1/2	1/2	4/4	2	1	ii6		Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
40	39	313/2	313/2	1.0	3/4	3/4	4/4	2	1	viio6/IV		Bb	V		viio6/IV		vii	o	6		IV			o	0	0	1, -2, 4		4	1
41	40	315/2	315/2	1.0	0	0	4/4	2	1	IV6		Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
41	40	317/2	317/2	1.0	1/4	1/4	4/4	2	1	V6/vi		Bb	V		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
41	40	319/2	319/2	1.0	1/2	1/2	4/4	2	1	IV6		Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
41	40	321/2	321/2	1.0	3/4	3/4	4/4	2	1	viio6/V		Bb	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
42	41	323/2	323/2	6.0	0	0	4/4	2	1	V(64)		Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
43	42	335/2	335/2	2.0	1/2	1/2	4/4	2	1	V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	339/2	339/2	2.0	0	0	4/4	2	1	I\\		Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
44	43	343/2	343/2	1.0	1/2	1/2	4/4	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
44	43	345/2	345/2	1.0	3/4	3/4	4/4	2	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
45	44	347/2	347/2	2.0	0	0	4/4	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
45	44	351/2	351/2	1.0	1/2	1/2	4/4	2	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
45	44	353/2	353/2	1.0	3/4	3/4	4/4	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
46	45	355/2	355/2	2.0	0	0	4/4	2	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
46	45	359/2	359/2	1.0	1/2	1/2	4/4	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
46	45	361/2	361/2	1.0	3/4	3/4	4/4	2	1	#viio7/vi		Bb	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
47	46	363/2	363/2	1.0	0	0	4/4	2	1	vi		Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
47	46	365/2	365/2	1.0	1/4	1/4	4/4	2	1	ii6		Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
47	46	367/2	367/2	1.0	1/2	1/2	4/4	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
47	46	369/2	369/2	1.0	3/4	3/4	4/4	2	1	V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
48	47	371/2	371/2	2.0	0	0	4/4	2	1	I\\		Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
48	47	375/2	375/2	1.0	1/2	1/2	4/4	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
48	47	377/2	377/2	1.0	3/4	3/4	4/4	2	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	48	379/2	379/2	2.0	0	0	4/4	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
49	48	383/2	383/2	1.0	1/2	1/2	4/4	2	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	48	385/2	385/2	1.0	3/4	3/4	4/4	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
50	49	387/2	387/2	2.0	0	0	4/4	2	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
50	49	391/2	391/2	2.0	1/2	1/2	4/4	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
51	50	395/2	395/2	2.0	0	0	4/4	2	1	ii6		Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
51	50	399/2	399/2	1.0	1/2	1/2	4/4	2	1	V(64)		Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
51	50	401/2	401/2	1.0	3/4	3/4	4/4	2	1	V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	51	403/2	403/2	1.5	0	0	4/4	2	1	I[I\\		Bb	V	I	I		I						\\	M	0	0	0, 4, 1		0	0
52	51	203	203	0.5	3/8	3/8	4/4	2	1	I		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
52	51	407/2	407/2	2.0	1/2	1/2	4/4	2	1	V2		Bb	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	52	411/2	411/2	2.0	0	0	4/4	2	1	I		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
53	52	415/2	415/2	2.0	1/2	1/2	4/4	2	1	V43		Bb	V	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
54	53	419/2	419/2	2.0	0	0	4/4	2	1	I		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
54	53	423/2	423/2	2.0	1/2	1/2	4/4	2	1	V2		Bb	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
55	54	427/2	427/2	2.0	0	0	4/4	2	1	I		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
55	54	431/2	431/2	2.0	1/2	1/2	4/4	2	1	V43		Bb	V	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
56	55	435/2	435/2	2.0	0	0	4/4	2	1	I		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
56	55	439/2	439/2	2.0	1/2	1/2	4/4	2	1	viio6		Bb	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
57	56	443/2	443/2	2.0	0	0	4/4	2	1	I]		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
57	56	447/2	447/2	2.0	1/2	1/2	4/4	2	1	V7		Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	57	451/2	451/2	2.5	0	0	4/4	2	1	I\\		Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
59	57	228	228	1.5	0	5/8	4/4	2	1	I.V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
60	58	459/2	459/2	2.0	0	0	4/4	2	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
60	58	463/2	463/2	2.0	1/2	1/2	4/4	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
61	59	467/2	467/2	2.0	0	0	4/4	2	1	V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	59	471/2	471/2	2.0	1/2	1/2	4/4	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
62	60	475/2	475/2	2.0	0	0	4/4	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
62	60	479/2	479/2	1.5	1/2	1/2	4/4	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
62	60	241	241	0.5	7/8	7/8	4/4	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	61	483/2	483/2	2.5	0	0	4/4	2	1	I[I\\		Bb	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
63	61	244	244	3.5	5/8	5/8	4/4	2	1	IV.V		Bb	IV	V	V		V							M	0	0	1, 5, 2		1	1
64	62	495/2	495/2	2.0	1/2	1/2	4/4	2	1	I		Bb	IV	V	I		I							M	0	0	0, 4, 1		0	0
