mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
23	23	44	0.5	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
23	23	89/2	0.5	1/8	1/8	2/4	2	1	IV	ii6	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
23	23	45	0.5	1/4	1/4	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	91/2	0.5	3/8	3/8	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	24	46	0.1666666666666643	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
24	24	277/6	2.3333333333333357	1/24	1/24	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
25	25	97/2	0.5	1/8	1/8	2/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
25	25	49	0.5	1/4	1/4	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
25	25	99/2	0.5	3/8	3/8	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	50	2.5	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
27	27	105/2	0.5	1/8	1/8	2/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
27	27	53	0.5	1/4	1/4	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
27	27	107/2	0.5	3/8	3/8	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	54	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
28	28	55	1.0	1/4	1/4	2/4	2	1	V.IV		C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
29	29	56	0.5	0	0	2/4	2	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
29	29	113/2	0.5	1/8	1/8	2/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
29	29	57	0.5	1/4	1/4	2/4	2	1	ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
29	29	115/2	0.5	3/8	3/8	2/4	2	1	V6		C	V		V6		V		6					M	0	0	5, 2, 1		1	5
30	30	58	0.5	0	0	2/4	2	1	I(4)		C	V		I(4)		I			4				M	0	0	0, -1, 1		0	0
30	30	117/2	1.0	1/8	1/8	2/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
30	30	119/2	0.5	3/8	3/8	2/4	2	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
31	31	60	0.75	0	0	2/4	2	1	ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
31	31	243/4	0.5	3/16	3/16	2/4	2	1	#viio6/ii		C	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
31	31	245/4	0.5	5/16	5/16	2/4	2	1	ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
31	31	247/4	0.25	7/16	7/16	2/4	2	1	V6/ii		C	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
32	32	62	0.5	0	0	2/4	2	1	ii(4)		C	V		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
32	32	125/2	1.0	1/8	1/8	2/4	2	1	ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
32	32	127/2	0.5	3/8	3/8	2/4	2	1	V65		C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
33	33	64	0.5	0	0	2/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
33	33	129/2	0.5	1/8	1/8	2/4	2	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	65	0.5	1/4	1/4	2/4	2	1	ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
33	33	131/2	0.5	3/8	3/8	2/4	2	1	vii%7/V		C	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
34	34	66	0.375	0	0	2/4	2	1	V(4)		C	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
34	34	531/8	0.625	3/32	3/32	2/4	2	1	V\\		C	V		V		V						\\	M	0	0	1, 5, 2		1	1
34	34	67	1.0	1/4	1/4	2/4	2	1	V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	35	68	1.0	0	0	2/4	2	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
35	35	69	1.0	1/4	1/4	2/4	2	1	V		C	V		V		V							M	0	0	1, 5, 2		1	1
36	36	70	1.0	0	0	2/4	2	1	vi6		C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
36	36	71	1.0	1/4	1/4	2/4	2	1	iii		C	V		iii		iii							m	0	0	4, 1, 5		4	4
37	37	72	0.5	0	0	2/4	2	1	IV6		C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
37	37	145/2	0.5	1/8	1/8	2/4	2	1	vii%7		C	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
37	37	73	0.5	1/4	1/4	2/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
37	37	147/2	0.5	3/8	3/8	2/4	2	1	vi		C	V		vi		vi							m	0	0	3, 0, 4		3	3
38	38	74	0.5	0	0	2/4	2	1	ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
38	38	149/2	0.5	1/8	1/8	2/4	2	1	V65/V		C	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
38	38	75	1.0	1/4	1/4	2/4	2	1	V\\		C	V		V		V						\\	M	0	0	1, 5, 2		1	1
39	39	76	1.0	0	0	2/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
39	39	77	1.0	1/4	1/4	2/4	2	1	V6		C	V		V6		V		6					M	0	0	5, 2, 1		1	5
40	40	78	1.0	0	0	2/4	2	1	V43/V		C	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
40	40	79	1.0	1/4	1/4	2/4	2	1	V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	80	0.5	0	0	2/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
41	41	161/2	0.5	1/8	1/8	2/4	2	1	ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	41	81	0.5	1/4	1/4	2/4	2	1	V(64)		C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	41	163/2	0.5	3/8	3/8	2/4	2	1	V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	82	1.5	0	0	2/4	2	1	bIII.I\\		C	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
42	42	167/2	2.5	3/8	3/8	2/4	2	1	I		C	bIII		I		I							M	0	0	0, 4, 1		0	0
44	44	86	0.75	0	0	2/4	2	1	V43(4)		C	bIII		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
44	44	347/4	1.25	3/16	3/16	2/4	2	1	V43		C	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
45	45	88	2.0	0	0	2/4	2	1	V65		C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
46	46	90	1.75	0	0	2/4	2	1	I\\		C	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
46	46	367/4	0.25	7/16	7/16	2/4	2	1	I		C	bIII		I		I							M	0	0	0, 4, 1		0	0
47	47	92	1.0	0	0	2/4	2	1	V43		C	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
47	47	93	1.0	1/4	1/4	2/4	2	1	I		C	bIII		I		I							M	0	0	0, 4, 1		0	0
48	48	94	1.0	0	0	2/4	2	1	V43		C	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
48	48	95	1.0	1/4	1/4	2/4	2	1	I		C	bIII		I		I							M	0	0	0, 4, 1		0	0
49	49	96	1.0	0	0	2/4	2	1	i.V43		C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
49	49	97	1.0	1/4	1/4	2/4	2	1	i		C	i		i		i							m	0	1	0, -3, 1		0	0
50	50	98	1.0	0	0	2/4	2	1	V43		C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
50	50	99	1.0	1/4	1/4	2/4	2	1	i		C	i		i		i							m	0	1	0, -3, 1		0	0
51	51	100	1.5	0	0	2/4	2	1	VI		C	i		VI		VI							M	0	1	-4, 0, -3		-4	-4
51	51	203/2	0.5	3/8	3/8	2/4	2	1	It6		C	i		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
52	52	102	2.0	0	0	2/4	2	1	V[V\\		C	i	V	V		V						\\	M	0	1	1, 5, 2		1	1
53	53	104	0.5	0	0	2/4	2	1	V		C	i	V	V		V							M	0	1	1, 5, 2		1	1
53	53	209/2	0.5	1/8	1/8	2/4	2	1	#viio2		C	i	V	#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
53	53	105	0.5	1/4	1/4	2/4	2	1	V		C	i	V	V		V							M	0	1	1, 5, 2		1	1
53	53	211/2	0.5	3/8	3/8	2/4	2	1	V7		C	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
54	54	106	0.5	0	0	2/4	2	1	i6		C	i	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
54	54	213/2	0.5	1/8	1/8	2/4	2	1	i		C	i	V	i		i							m	0	1	0, -3, 1		0	0
54	54	107	0.5	1/4	1/4	2/4	2	1	V7		C	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
54	54	215/2	0.5	3/8	3/8	2/4	2	1	i		C	i	V	i		i							m	0	1	0, -3, 1		0	0
55	55	108	0.5	0	0	2/4	2	1	V		C	i	V	V		V							M	0	1	1, 5, 2		1	1
55	55	217/2	0.5	1/8	1/8	2/4	2	1	#viio2		C	i	V	#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
55	55	109	0.5	1/4	1/4	2/4	2	1	V		C	i	V	V		V							M	0	1	1, 5, 2		1	1
55	55	219/2	0.5	3/8	3/8	2/4	2	1	V7		C	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
56	56	110	0.5	0	0	2/4	2	1	i6		C	i	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
56	56	221/2	0.5	1/8	1/8	2/4	2	1	i		C	i	V	i		i							m	0	1	0, -3, 1		0	0
56	56	111	0.5	1/4	1/4	2/4	2	1	V7		C	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
56	56	223/2	0.5	3/8	3/8	2/4	2	1	i		C	i	V	i		i							m	0	1	0, -3, 1		0	0
57	57	112	1.0	0	0	2/4	2	1	V		C	i	V	V		V							M	0	1	1, 5, 2		1	1
57	57	113	1.0	1/4	1/4	2/4	2	1	i		C	i	V	i		i							m	0	1	0, -3, 1		0	0
58	58	114	1.0	0	0	2/4	2	1	V		C	i	V	V		V							M	0	1	1, 5, 2		1	1
58	58	115	1.0	1/4	1/4	2/4	2	1	i		C	i	V	i		i							m	0	1	0, -3, 1		0	0
59	59	116	1.0	0	0	2/4	2	1	I.V		C	I	V	V		V							M	0	0	1, 5, 2		1	1
59	59	117	8.0	1/4	1/4	2/4	2	1	V7]\\		C	I	V	V7		V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
62	62	125	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
62	62	126	1.0	1/4	1/4	2/4	2	1	V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
63	63	127	1.0	0	0	2/4	2	1	V2/IV		C	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
63	63	128	1.0	1/4	1/4	2/4	2	1	V7/ii		C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
64	64	129	0.5	0	0	2/4	2	1	ii		C	I		ii		ii							m	0	0	2, -1, 3		2	2
64	64	259/2	0.5	1/8	1/8	2/4	2	1	V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
64	64	130	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
64	64	261/2	0.5	3/8	3/8	2/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
65	65	131	1.0	0	0	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
65	65	132	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	133	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
66	66	134	1.0	1/4	1/4	2/4	2	1	V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
67	67	135	1.0	0	0	2/4	2	1	V2/IV		C	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
67	67	136	0.5	1/4	1/4	2/4	2	1	IV6		C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
67	67	273/2	0.5	3/8	3/8	2/4	2	1	vii%7		C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
68	68	137	0.5	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
68	68	275/2	0.5	1/8	1/8	2/4	2	1	IV	ii6	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
68	68	138	0.5	1/4	1/4	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	68	277/2	0.5	3/8	3/8	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	139	0.1666666666666572	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
69	69	835/6	2.333333333333343	1/24	1/24	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
70	70	283/2	0.5	1/8	1/8	2/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
70	70	142	0.5	1/4	1/4	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
70	70	285/2	0.5	3/8	3/8	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	71	143	2.5	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
72	72	291/2	0.5	1/8	1/8	2/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
72	72	146	0.5	1/4	1/4	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	293/2	0.5	3/8	3/8	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	147	1.5	0	0	2/4	2	1	bVI.I\\		C	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
73	73	297/2	2.5	3/8	3/8	2/4	2	1	I		C	bVI		I		I							M	0	0	0, 4, 1		0	0
75	75	151	0.75	0	0	2/4	2	1	V43(4)		C	bVI		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
75	75	607/4	1.25	3/16	3/16	2/4	2	1	V43		C	bVI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
76	76	153	2.0	0	0	2/4	2	1	V65		C	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
77	77	155	1.75	0	0	2/4	2	1	I\\		C	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
77	77	627/4	0.25	7/16	7/16	2/4	2	1	I		C	bVI		I		I							M	0	0	0, 4, 1		0	0
78	78	157	1.0	0	0	2/4	2	1	V43		C	bVI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
78	78	158	1.0	1/4	1/4	2/4	2	1	I		C	bVI		I		I							M	0	0	0, 4, 1		0	0
79	79	159	1.0	0	0	2/4	2	1	V43		C	bVI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
79	79	160	1.0	1/4	1/4	2/4	2	1	I		C	bVI		I		I							M	0	0	0, 4, 1		0	0
80	80	161	1.0	0	0	2/4	2	1	iv.V43		C	iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
80	80	162	1.0	1/4	1/4	2/4	2	1	i		C	iv		i		i							m	0	1	0, -3, 1		0	0
81	81	163	1.0	0	0	2/4	2	1	V43		C	iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
81	81	164	1.0	1/4	1/4	2/4	2	1	i		C	iv		i		i							m	0	1	0, -3, 1		0	0
82	82	165	0.5	0	0	2/4	2	1	i6		C	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
82	82	331/2	0.5	1/8	1/8	2/4	2	1	iio	#viio6	C	iv		iio		ii	o						o	0	1	2, -1, -4		2	2
82	82	166	0.5	1/4	1/4	2/4	2	1	i		C	iv		i		i							m	0	1	0, -3, 1		0	0
82	82	333/2	0.5	3/8	3/8	2/4	2	1	i.viio7/V		C	i		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
83	83	167	1.0	0	0	2/4	2	1	V(64)		C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
83	83	168	0.5	1/4	1/4	2/4	2	1	V		C	i		V		V							M	0	1	1, 5, 2		1	1
83	83	337/2	0.5	3/8	3/8	2/4	2	1	i		C	i		i		i							m	0	1	0, -3, 1		0	0
84	84	169	1.0	0	0	2/4	2	1	V(64)		C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
84	84	170	0.5	1/4	1/4	2/4	2	1	V		C	i		V		V							M	0	1	1, 5, 2		1	1
84	84	341/2	0.5	3/8	3/8	2/4	2	1	viio64/V		C	i		viio64/V		vii	o	64		V			o	0	1	0, 6, 3		6	0
85	85	171	1.0	0	0	2/4	2	1	V(#74)		C	i		V(#74)		V			#74				M	0	1	1, 0, 2	6	1	1
85	85	172	1.0	1/4	1/4	2/4	2	1	V\\		C	i		V		V						\\	M	0	1	1, 5, 2		1	1
86	86	173	1.0	0	0	2/4	2	1	bIII.I		C	bIII		I		I							M	0	0	0, 4, 1		0	0
86	86	174	1.0	1/4	1/4	2/4	2	1	V6		C	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
87	87	175	1.0	0	0	2/4	2	1	vi	IV6	C	bIII		vi		vi							m	0	0	3, 0, 4		3	3
87	87	176	1.0	1/4	1/4	2/4	2	1	iii6		C	bIII		iii6		iii		6					m	0	0	1, 5, 4		4	1
88	88	177	0.5	0	0	2/4	2	1	ii6		C	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
88	88	355/2	0.5	1/8	1/8	2/4	2	1	I6		C	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
88	88	178	0.5	1/4	1/4	2/4	2	1	ii		C	bIII		ii		ii							m	0	0	2, -1, 3		2	2
88	88	357/2	0.5	3/8	3/8	2/4	2	1	IV	ii6	C	bIII		IV		IV							M	0	0	-1, 3, 0		-1	-1
89	89	179	1.0	0	0	2/4	2	1	V(64)		C	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
89	89	180	0.1666666666666572	1/4	1/4	2/4	2	1	V\\		C	bIII		V		V						\\	M	0	0	1, 5, 2		1	1
89	89	1081/6	0.8333333333333428	7/24	7/24	2/4	2	1	V		C	bIII		V		V							M	0	0	1, 5, 2		1	1
90	90	181	1.0	0	0	2/4	2	1	I		C	bIII		I		I							M	0	0	0, 4, 1		0	0
90	90	182	1.0	1/4	1/4	2/4	2	1	V6		C	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
91	91	183	1.0	0	0	2/4	2	1	V2/IV		C	bIII		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
91	91	184	1.0	1/4	1/4	2/4	2	1	iv.V7		C	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
92	92	185	1.0	0	0	2/4	2	1	i		C	iv		i		i							m	0	1	0, -3, 1		0	0
92	92	186	1.0	1/4	1/4	2/4	2	1	V6		C	iv		V6		V		6					M	0	1	5, 2, 1		1	5
93	93	187	1.0	0	0	2/4	2	1	V2/iv		C	iv		V2/iv		V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
93	93	188	1.0	1/4	1/4	2/4	2	1	v.V7		C	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
94	94	189	2.5	0	0	2/4	2	1	i		C	v		i		i							m	0	1	0, -3, 1		0	0
95	95	383/2	0.5	1/8	1/8	2/4	2	1	i.#viio43		C	i		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
95	95	192	0.5	1/4	1/4	2/4	2	1	i6		C	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
95	95	385/2	0.5	3/8	3/8	2/4	2	1	V43		C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
96	96	193	2.5	0	0	2/4	2	1	i		C	i		i		i							m	0	1	0, -3, 1		0	0
97	97	391/2	0.5	1/8	1/8	2/4	2	1	iv.#viio43		C	iv		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
97	97	196	0.5	1/4	1/4	2/4	2	1	i6		C	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
97	97	393/2	0.5	3/8	3/8	2/4	2	1	V43		C	iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
98	98	197	2.5	0	0	2/4	2	1	i		C	iv		i		i							m	0	1	0, -3, 1		0	0
99	99	399/2	0.5	1/8	1/8	2/4	2	1	V2/iv		C	iv		V2/iv		V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
