mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4.5	0	0	6/8	2	1	C.I[I		C	I	I	I		I							M	0	0	0, 4, 1		0	0
2	2	9/2	9/2	1.0	3/8	3/8	6/8	2	1	IV6		C	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
2	2	11/2	11/2	5.0	5/8	5/8	6/8	2	1	I64		C	I	I	I64		I		64					M	0	0	1, 0, 4		0	1
4	4	21/2	21/2	1.0	3/8	3/8	6/8	2	1	IV		C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
4	4	23/2	23/2	2.0	5/8	5/8	6/8	2	1	I6]		C	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
5	5	27/2	27/2	1.5	3/8	3/8	6/8	2	1	V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
6	6	15	15	1.5	0	0	6/8	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
6	6	33/2	33/2	1.5	3/8	3/8	6/8	2	1	V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	7	18	18	1.5	0	0	6/8	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
7	7	39/2	39/2	1.5	3/8	3/8	6/8	2	1	V2		C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
8	8	21	21	1.5	0	0	6/8	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
8	8	45/2	45/2	1.0	3/8	3/8	6/8	2	1	V.ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
8	8	47/2	47/2	0.5	5/8	5/8	6/8	2	1	V7		C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	24	24	1.5	0	0	6/8	2	1	I\\		C	V		I		I						\\	M	0	0	0, 4, 1		0	0
9	9	51/2	51/2	1.5	3/8	3/8	6/8	2	1	I.V[V2		C	I	V	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	10	27	27	2.5	0	0	6/8	2	1	I6		C	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
10	10	59/2	59/2	0.5	5/8	5/8	6/8	2	1	V2		C	I	V	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	11	30	30	2.5	0	0	6/8	2	1	I6		C	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
11	11	65/2	65/2	0.5	5/8	5/8	6/8	2	1	V2		C	I	V	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
12	12	33	33	1.5	0	0	6/8	2	1	I6		C	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
12	12	69/2	69/2	1.0	3/8	3/8	6/8	2	1	I		C	I	V	I		I							M	0	0	0, 4, 1		0	0
12	12	71/2	71/2	0.5	5/8	5/8	6/8	2	1	viio64/V		C	I	V	viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
