mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	6	11	11	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
7	6	12	12	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
7	6	25/2	25/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
8	7	13	13	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
8	7	14	14	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	15	15	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
9	8	16	16	1.0	1/4	1/4	2/4	2	1	V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
10	9	17	17	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
10	9	18	18	1.0	1/4	1/4	2/4	2	1	V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
11	10	19	19	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
11	10	20	20	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
11	10	41/2	41/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
12	11	21	21	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
12	11	22	22	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	23	23	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
13	12	24	24	1.0	1/4	1/4	2/4	2	1	V[V		C	I	V	V		V							M	0	0	1, 5, 2		1	1
14	13	25	25	1.0	0	0	2/4	2	1	I		C	I	V	I		I							M	0	0	0, 4, 1		0	0
14	13	26	26	1.0	1/4	1/4	2/4	2	1	V7]		C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	14	27	27	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
15	14	28	28	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
15	14	57/2	57/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
16	15	29	29	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
16	15	30	30	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	31	31	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
17	16	32	32	3.0	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
19	18	35	35	1.0	0	0	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
19	18	36	36	3.0	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
21	20	39	39	0.5	0	0	2/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
21	20	79/2	79/2	0.5	1/8	1/8	2/4	2	1	V\\		C	I		V		V						\\	M	0	0	1, 5, 2		1	1
21	20	40	40	2.0	1/4	1/4	2/4	2	1	V.I		C	V		I		I							M	0	0	0, 4, 1		0	0
22	21	42	42	1.0	1/4	1/4	2/4	2	1	ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	22	43	43	0.5	0	0	2/4	2	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
23	22	87/2	87/2	0.5	1/8	1/8	2/4	2	1	IV	ii6	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
23	22	44	44	0.5	1/4	1/4	2/4	2	1	V(4)		C	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
23	22	89/2	89/2	0.5	3/8	3/8	2/4	2	1	V		C	V		V		V							M	0	0	1, 5, 2		1	1
24	23	45	45	0.5	0	0	2/4	2	1	I(#2)		C	V		I(#2)		I			#2				M	0	0	0, 9, 1		0	0
24	23	91/2	91/2	0.5	1/8	1/8	2/4	2	1	I\\		C	V		I		I						\\	M	0	0	0, 4, 1		0	0
24	23	46	46	2.0	1/4	1/4	2/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
25	24	48	48	1.0	1/4	1/4	2/4	2	1	ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
26	25	49	49	0.5	0	0	2/4	2	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
26	25	99/2	99/2	0.5	1/8	1/8	2/4	2	1	ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
26	25	50	50	0.5	1/4	1/4	2/4	2	1	V(4)		C	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
26	25	101/2	101/2	0.5	3/8	3/8	2/4	2	1	V		C	V		V		V							M	0	0	1, 5, 2		1	1
27	26	51	51	1.0	0	0	2/4	2	1	I\\		C	V		I		I						\\	M	0	0	0, 4, 1		0	0
27	26	52	52	0.5	1/4	1/4	2/4	2	1	I.I		C	I		I		I							M	0	0	0, 4, 1		0	0
27	26	105/2	105/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
28	27	53	53	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
28	27	54	54	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	55	55	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
29	28	56	56	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
29	28	113/2	113/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
30	29	57	57	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
30	29	58	58	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	30	59	59	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
31	30	60	60	1.0	1/4	1/4	2/4	2	1	V[V		C	I	V	V		V							M	0	0	1, 5, 2		1	1
32	31	61	61	1.0	0	0	2/4	2	1	I		C	I	V	I		I							M	0	0	0, 4, 1		0	0
32	31	62	62	1.0	1/4	1/4	2/4	2	1	V7]		C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	32	63	63	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
33	32	64	64	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
33	32	129/2	129/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
34	33	65	65	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
34	33	66	66	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	34	67	67	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
35	34	68	68	2.0	1/4	1/4	2/4	2	1	vi.i		C	vi		i		i							m	0	1	0, -3, 1		0	0
36	35	70	70	1.0	1/4	1/4	2/4	2	1	V65		C	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
37	36	71	71	1.0	0	0	2/4	2	1	i\\		C	vi		i		i						\\	m	0	1	0, -3, 1		0	0
37	36	72	72	0.5	1/4	1/4	2/4	2	1	i		C	vi		i		i							m	0	1	0, -3, 1		0	0
37	36	145/2	145/2	0.5	3/8	3/8	2/4	2	1	V64		C	vi		V64		V		64					M	0	1	2, 1, 5		1	2
38	37	73	73	1.0	0	0	2/4	2	1	i		C	vi		i		i							m	0	1	0, -3, 1		0	0
38	37	74	74	0.5	1/4	1/4	2/4	2	1	Ger6		C	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
38	37	149/2	149/2	0.5	3/8	3/8	2/4	2	1	viio7/V		C	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
39	38	75	75	1.0	0	0	2/4	2	1	V\\		C	vi		V		V						\\	M	0	1	1, 5, 2		1	1
39	38	76	76	1.0	1/4	1/4	2/4	2	1	#viio43		C	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
40	39	77	77	1.0	0	0	2/4	2	1	#viio6		C	vi		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
40	39	78	78	2.0	1/4	1/4	2/4	2	1	#viio\\		C	vi		#viio		#vii	o					\\	o	0	1	5, 2, -1		5	5
41	40	80	80	1.0	1/4	1/4	2/4	2	1	i6		C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
42	41	81	81	1.0	0	0	2/4	2	1	iv		C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
42	41	82	82	0.5	1/4	1/4	2/4	2	1	V(64)		C	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
42	41	165/2	165/2	0.5	3/8	3/8	2/4	2	1	V7		C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
43	42	83	83	0.5	0	0	2/4	2	1	i(4)		C	vi		i(4)		i			4				m	0	1	0, -1, 1		0	0
43	42	167/2	167/2	0.5	1/8	1/8	2/4	2	1	i\\		C	vi		i		i						\\	m	0	1	0, -3, 1		0	0
43	42	84	84	1.0	1/4	1/4	2/4	2	1	#viio43		C	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
44	43	85	85	1.0	0	0	2/4	2	1	#viio6		C	vi		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
44	43	86	86	2.0	1/4	1/4	2/4	2	1	#viio\\		C	vi		#viio		#vii	o					\\	o	0	1	5, 2, -1		5	5
45	44	88	88	1.0	1/4	1/4	2/4	2	1	i6		C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
46	45	89	89	1.0	0	0	2/4	2	1	iv		C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
46	45	90	90	0.5	1/4	1/4	2/4	2	1	V(64)		C	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
46	45	181/2	181/2	0.5	3/8	3/8	2/4	2	1	V		C	vi		V		V							M	0	1	1, 5, 2		1	1
47	46	91	91	1.0	0	0	2/4	2	1	i\\		C	vi		i		i						\\	m	0	1	0, -3, 1		0	0
47	46	92	92	0.5	1/4	1/4	2/4	2	1	I.I		C	I		I		I							M	0	0	0, 4, 1		0	0
47	46	185/2	185/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
48	47	93	93	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
48	47	94	94	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	48	95	95	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
49	48	96	96	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
49	48	193/2	193/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
50	49	97	97	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
50	49	98	98	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	50	99	99	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
51	50	100	100	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
51	50	201/2	201/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
52	51	101	101	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
52	51	102	102	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	52	103	103	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
53	52	104	104	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
53	52	209/2	209/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
54	53	105	105	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
54	53	106	106	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	107	107	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
55	54	108	108	1.0	1/4	1/4	2/4	2	1	V6		C	I		V6		V		6					M	0	0	5, 2, 1		1	5
56	55	109	109	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
56	55	110	110	1.0	1/4	1/4	2/4	2	1	V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
57	56	111	111	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
57	56	112	112	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
57	56	225/2	225/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
58	57	113	113	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
58	57	114	114	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	58	115	115	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
59	58	116	116	1.0	1/4	1/4	2/4	2	1	V[V		C	I	V	V		V							M	0	0	1, 5, 2		1	1
60	59	117	117	1.0	0	0	2/4	2	1	I		C	I	V	I		I							M	0	0	0, 4, 1		0	0
60	59	118	118	1.0	1/4	1/4	2/4	2	1	V7]		C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	60	119	119	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
61	60	120	120	0.5	1/4	1/4	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
61	60	241/2	241/2	0.5	3/8	3/8	2/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2
62	61	121	121	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
62	61	122	122	1.0	1/4	1/4	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	62	123	123	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
63	62	124	124	1.0	1/4	1/4	2/4	2	1	V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
64	63	125	125	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
64	63	126	126	1.0	1/4	1/4	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
65	64	127	127	1.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
65	64	128	128	1.0	1/4	1/4	2/4	2	1	V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	65	129	129	1.0	0	0	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
66	65	130	130	1.0	1/4	1/4	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
67	66	131	131	4.0	0	0	2/4	2	1	I\\		C	I		I		I						\\	M	0	0	0, 4, 1		0	0
