mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	0.5	0	5/8	6/8	2	1	d.V		d	i		V		V							M	1	1	1, 5, 2		1	1
2	1	1/2	1/2	3.0	0	0	6/8	2	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
3	2	7/2	7/2	1.5	0	0	6/8	2	1	V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
3	2	5	5	1.5	3/8	3/8	6/8	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
4	3	13/2	13/2	3.0	0	0	6/8	2	1	#viio7		d	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
5	4	19/2	19/2	1.5	0	0	6/8	2	1	i(94)		d	i		i(94)		i			94				m	1	1	0, -1, 1	2	0	0
5	4	11	11	1.5	3/8	3/8	6/8	2	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
6	5	25/2	25/2	1.0	0	0	6/8	2	1	#viio6		d	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
6	5	27/2	27/2	0.5	1/4	1/4	6/8	2	1	VI6		d	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
6	5	14	14	1.0	3/8	3/8	6/8	2	1	V6		d	i		V6		V		6					M	1	1	5, 2, 1		1	5
6	5	15	15	0.5	5/8	5/8	6/8	2	1	i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
7	6	31/2	31/2	1.0	0	0	6/8	2	1	#viio6		d	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
7	6	33/2	33/2	0.5	1/4	1/4	6/8	2	1	VI6		d	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
7	6	17	17	1.0	3/8	3/8	6/8	2	1	V6		d	i		V6		V		6					M	1	1	5, 2, 1		1	5
7	6	18	18	0.5	5/8	5/8	6/8	2	1	iio6/iv		d	i		iio6/iv		ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
8	7	37/2	37/2	1.0	0	0	6/8	2	1	iv6		d	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
8	7	39/2	39/2	0.5	1/4	1/4	6/8	2	1	V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
8	7	20	20	1.0	3/8	3/8	6/8	2	1	ii%65		d	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
8	7	21	21	0.5	5/8	5/8	6/8	2	1	V65/V		d	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
9	8	43/2	43/2	2.5	0	0	6/8	2	1	V\\		d	i		V		V						\\	M	1	1	1, 5, 2		1	1
9	8	24	24	0.5	5/8	5/8	6/8	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
10	9	49/2	49/2	3.0	0	0	6/8	2	1	i		d	i		i		i							m	1	1	0, -3, 1		0	0
11	10	55/2	55/2	1.5	0	0	6/8	2	1	V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
11	10	29	29	1.5	3/8	3/8	6/8	2	1	V		d	i		V		V							M	1	1	1, 5, 2		1	1
