mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	26	0	0	6/8	1	1	i(9#74)		d	i		i(9#74)		i			9#74			m	1	1	0, -1, 1	2, 5	0	0
27	26	3/8	3/8	6/8	1	1	i\\		d	i		i		i					\\	m	1	1	0, -3, 1		0	0
28	27	0	0	6/8	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
28	27	3/8	3/8	6/8	1	1	III.V65		d	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
29	28	0	0	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
29	28	3/8	3/8	6/8	1	1	V65/IV		d	III		V65/IV		V		65		IV		Mm7	1	0	4, 1, -2, 0		0	4
30	29	0	0	6/8	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
30	29	3/16	3/16	6/8	1	1	ii		d	III		ii		ii						m	1	0	2, -1, 3		2	2
30	29	1/4	1/4	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
30	29	5/16	5/16	6/8	1	1	iii		d	III		iii		iii						m	1	0	4, 1, 5		4	4
30	29	3/8	3/8	6/8	1	1	vi		d	III		vi		vi						m	1	0	3, 0, 4		3	3
30	29	9/16	9/16	6/8	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
30	29	5/8	5/8	6/8	1	1	viio		d	III		viio		vii	o					o	1	0	5, 2, -1		5	5
30	29	11/16	11/16	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
31	30	0	0	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
31	30	3/16	3/16	6/8	1	1	vi		d	III		vi		vi						m	1	0	3, 0, 4		3	3
31	30	1/4	1/4	6/8	1	1	ii		d	III		ii		ii						m	1	0	2, -1, 3		2	2
31	30	5/16	5/16	6/8	1	1	viio		d	III		viio		vii	o					o	1	0	5, 2, -1		5	5
31	30	3/8	3/8	6/8	1	1	iii		d	III		iii		iii						m	1	0	4, 1, 5		4	4
31	30	9/16	9/16	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
31	30	5/8	5/8	6/8	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
31	30	11/16	11/16	6/8	1	1	ii		d	III		ii		ii						m	1	0	2, -1, 3		2	2
32	31	0	0	6/8	1	1	iii		d	III		iii		iii						m	1	0	4, 1, 5		4	4
32	31	3/16	3/16	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
32	31	1/4	1/4	6/8	1	1	ii		d	III		ii		ii						m	1	0	2, -1, 3		2	2
32	31	5/16	5/16	6/8	1	1	viio		d	III		viio		vii	o					o	1	0	5, 2, -1		5	5
32	31	3/8	3/8	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
32	31	9/16	9/16	6/8	1	1	vi		d	III		vi		vi						m	1	0	3, 0, 4		3	3
32	31	5/8	5/8	6/8	1	1	viio		d	III		viio		vii	o					o	1	0	5, 2, -1		5	5
32	31	11/16	11/16	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
33	32	0	0	6/8	1	1	vi		d	III		vi		vi						m	1	0	3, 0, 4		3	3
33	32	3/16	3/16	6/8	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
33	32	1/4	1/4	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
33	32	5/16	5/16	6/8	1	1	iii		d	III		iii		iii						m	1	0	4, 1, 5		4	4
33	32	3/8	3/8	6/8	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
33	32	9/16	9/16	6/8	1	1	ii		d	III		ii		ii						m	1	0	2, -1, 3		2	2
33	32	5/8	5/8	6/8	1	1	iii		d	III		iii		iii						m	1	0	4, 1, 5		4	4
33	32	11/16	11/16	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
34	33	0	0	6/8	1	1	ii		d	III		ii		ii						m	1	0	2, -1, 3		2	2
34	33	3/16	3/16	6/8	1	1	viio		d	III		viio		vii	o					o	1	0	5, 2, -1		5	5
34	33	1/4	1/4	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
34	33	5/16	5/16	6/8	1	1	vi		d	III		vi		vi						m	1	0	3, 0, 4		3	3
34	33	3/8	3/8	6/8	1	1	ii6		d	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
34	33	9/16	9/16	6/8	1	1	V65/V		d	III		V65/V		V		65		V		Mm7	1	0	6, 3, 0, 2		2	6
35	34	0	0	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
35	34	1/4	1/4	6/8	1	1	V2		d	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
35	34	3/8	3/8	6/8	1	1	i6		d	III		i6		i		6				m	1	0	-3, 1, 0		0	-3
35	34	1/2	1/2	6/8	1	1	i		d	III		i		i						m	1	0	0, -3, 1		0	0
35	34	5/8	5/8	6/8	1	1	.It6		d	III		It6	It	vii	o	6	b3	V		It	1	0	-4, 0, 6		6	-4
36	35	0	0	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
36	35	1/4	1/4	6/8	1	1	V2		d	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
36	35	3/8	3/8	6/8	1	1	i6		d	III		i6		i		6				m	1	0	-3, 1, 0		0	-3
36	35	1/2	1/2	6/8	1	1	i		d	III		i		i						m	1	0	0, -3, 1		0	0
36	35	5/8	5/8	6/8	1	1	.It6		d	III		It6	It	vii	o	6	b3	V		It	1	0	-4, 0, 6		6	-4
37	36	0	0	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
37	36	5/8	5/8	6/8	1	1	viio		d	III		viio		vii	o					o	1	0	5, 2, -1		5	5
38	37	1/4	1/4	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
38	37	5/8	5/8	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
39	38	1/4	1/4	6/8	1	1	V(64)		d	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
39	38	3/8	3/8	6/8	1	1	viio6		d	III		viio6		vii	o	6				o	1	0	2, -1, 5		5	2
39	38	5/8	5/8	6/8	1	1	V7		d	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
40	39	0	0	6/8	1	1	I6		d	III		I6		I		6				M	1	0	4, 1, 0		0	4
40	39	1/4	1/4	6/8	1	1	V(64)		d	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
40	39	3/8	3/8	6/8	1	1	V43		d	III		V43		V		43				Mm7	1	0	2, -1, 1, 5		1	2
40	39	5/8	5/8	6/8	1	1	V(64)		d	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
41	40	0	0	6/8	1	1	V43\\		d	III		V43		V		43			\\	Mm7	1	0	2, -1, 1, 5		1	2
41	40	31/16	31/16	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
42	41	0	0	6/8	1	1	I[I		d	III	I	I		I						M	1	0	0, 4, 1		0	0
42	41	3/8	3/8	6/8	1	1	V2		d	III	I	V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
43	42	0	0	6/8	1	1	V7/IV]		d	III	I	V7/IV		V		7		IV		Mm7	1	0	0, 4, 1, -2		0	0
44	43	0	0	6/8	1	1	ii6		d	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
44	43	3/8	3/8	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
45	44	0	0	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
45	44	3/8	3/8	6/8	1	1	V		d	III		V		V						M	1	0	1, 5, 2		1	1
46	45	0	0	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
46	45	3/8	3/8	6/8	1	1	V43		d	III		V43		V		43				Mm7	1	0	2, -1, 1, 5		1	2
47	46	0	0	6/8	1	1	V7/IV		d	III		V7/IV		V		7		IV		Mm7	1	0	0, 4, 1, -2		0	0
48	47	0	0	6/8	1	1	ii6		d	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
48	47	3/8	3/8	6/8	1	1	V7		d	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
49	48	0	0	6/8	1	1	I(94)		d	III		I(94)		I			94			M	1	0	0, -1, 1	2	0	0
49	48	3/8	3/8	6/8	1	1	I\\		d	III		I		I					\\	M	1	0	0, 4, 1		0	0
49	48	5/8	5/8	6/8	1	1	V[V		d	III	V	V		V						M	1	0	1, 5, 2		1	1
50	49	0	0	6/8	1	1	V7		d	III	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
50	49	3/8	3/8	6/8	1	1	I		d	III	V	I		I						M	1	0	0, 4, 1		0	0
51	50	0	0	6/8	1	1	viio6		d	III	V	viio6		vii	o	6				o	1	0	2, -1, 5		5	2
51	50	3/8	3/8	6/8	1	1	I		d	III	V	I		I						M	1	0	0, 4, 1		0	0
52	51	0	0	6/8	1	1	V7		d	III	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
52	51	3/8	3/8	6/8	1	1	I		d	III	V	I		I						M	1	0	0, 4, 1		0	0
52	51	5/8	5/8	6/8	1	1	vi6		d	III	V	vi6		vi		6				m	1	0	0, 4, 3		3	0
53	52	0	0	6/8	1	1	V7/V		d	III	V	V7/V		V		7		V		Mm7	1	0	2, 6, 3, 0		2	2
53	52	3/8	3/8	6/8	1	1	V]		d	III	V	V		V						M	1	0	1, 5, 2		1	1
54	53	0	0	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
54	53	1/4	1/4	6/8	1	1	ii7		d	III		ii7		ii		7				mm7	1	0	2, -1, 3, 0		2	2
54	53	3/8	3/8	6/8	1	1	I6		d	III		I6		I		6				M	1	0	4, 1, 0		0	4
54	53	1/2	1/2	6/8	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
54	53	5/8	5/8	6/8	1	1	I64		d	III		I64		I		64				M	1	0	1, 0, 4		0	1
55	54	0	0	6/8	1	1	vi	IV6	d	III		vi		vi						m	1	0	3, 0, 4		3	3
55	54	1/8	1/8	6/8	1	1	I64		d	III		I64		I		64				M	1	0	1, 0, 4		0	1
55	54	1/4	1/4	6/8	1	1	IV		d	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
55	54	3/8	3/8	6/8	1	1	I6		d	III		I6		I		6				M	1	0	4, 1, 0		0	4
55	54	1/2	1/2	6/8	1	1	ii7		d	III		ii7		ii		7				mm7	1	0	2, -1, 3, 0		2	2
55	54	5/8	5/8	6/8	1	1	I		d	III		I		I						M	1	0	0, 4, 1		0	0
56	55	0	0	6/8	1	1	i.i		d	i		i		i						m	1	1	0, -3, 1		0	0
56	55	1/4	1/4	6/8	1	1	ii%7		d	i		ii%7		ii	%	7				%7	1	1	2, -1, -4, 0		2	2
56	55	3/8	3/8	6/8	1	1	i6		d	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
56	55	1/2	1/2	6/8	1	1	iv		d	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
56	55	5/8	5/8	6/8	1	1	i64		d	i		i64		i		64				m	1	1	1, 0, -3		0	1
57	56	0	0	6/8	1	1	VI	iv6	d	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
57	56	1/8	1/8	6/8	1	1	i64		d	i		i64		i		64				m	1	1	1, 0, -3		0	1
57	56	1/4	1/4	6/8	1	1	iv		d	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
57	56	3/8	3/8	6/8	1	1	i6		d	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
57	56	1/2	1/2	6/8	1	1	ii%7		d	i		ii%7		ii	%	7				%7	1	1	2, -1, -4, 0		2	2
57	56	5/8	5/8	6/8	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
58	57	0	0	6/8	1	1	iv.i		d	iv		i		i						m	1	1	0, -3, 1		0	0
58	57	1/4	1/4	6/8	1	1	ii%7		d	iv		ii%7		ii	%	7				%7	1	1	2, -1, -4, 0		2	2
58	57	3/8	3/8	6/8	1	1	i6		d	iv		i6		i		6				m	1	1	-3, 1, 0		0	-3
58	57	1/2	1/2	6/8	1	1	iv		d	iv		iv		iv						m	1	1	-1, -4, 0		-1	-1
58	57	5/8	5/8	6/8	1	1	i64		d	iv		i64		i		64				m	1	1	1, 0, -3		0	1
59	58	0	0	6/8	1	1	VI	iv6	d	iv		VI		VI						M	1	1	-4, 0, -3		-4	-4
59	58	1/8	1/8	6/8	1	1	i64		d	iv		i64		i		64				m	1	1	1, 0, -3		0	1
59	58	1/4	1/4	6/8	1	1	iv		d	iv		iv		iv						m	1	1	-1, -4, 0		-1	-1
59	58	3/8	3/8	6/8	1	1	i6		d	iv		i6		i		6				m	1	1	-3, 1, 0		0	-3
59	58	1/2	1/2	6/8	1	1	ii%7		d	iv		ii%7		ii	%	7				%7	1	1	2, -1, -4, 0		2	2
59	58	5/8	5/8	6/8	1	1	i		d	iv		i		i						m	1	1	0, -3, 1		0	0
60	59	0	0	6/8	1	1	i.V[#viio65		d	i	V	#viio65		#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
62	61	0	0	6/8	1	1	i		d	i	V	i		i						m	1	1	0, -3, 1		0	0
64	63	0	0	6/8	1	1	#viio65		d	i	V	#viio65		#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
66	65	0	0	6/8	1	1	i		d	i	V	i		i						m	1	1	0, -3, 1		0	0
68	67	0	0	6/8	1	1	V]		d	i	V	V		V						M	1	1	1, 5, 2		1	1
68	67	1/4	1/4	6/8	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
68	67	3/8	3/8	6/8	1	1	V		d	i		V		V						M	1	1	1, 5, 2		1	1
68	67	5/8	5/8	6/8	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
69	68	0	0	6/8	1	1	V		d	i		V		V						M	1	1	1, 5, 2		1	1
69	68	5/8	5/8	6/8	1	1	V7		d	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
70	69	5/8	5/8	6/8	1	1	#viio7		d	i		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
71	70	0	0	6/8	1	1	V65		d	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
72	71	0	0	6/8	1	1	#viio7		d	i		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
72	71	3/8	3/8	6/8	1	1	V65\\		d	i		V65		V		65			\\	Mm7	1	1	5, 2, -1, 1		1	5
72	71	5/8	5/8	6/8	1	1	V		d	i		V		V						M	1	1	1, 5, 2		1	1
73	72	0	0	6/8	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
74	73	0	0	6/8	1	1	V(64)		d	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
74	73	3/8	3/8	6/8	1	1	V		d	i		V		V						M	1	1	1, 5, 2		1	1
75	74	0	0	6/8	1	1	#viio7		d	i		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
76	75	0	0	6/8	1	1	i(94)		d	i		i(94)		i			94			m	1	1	0, -1, 1	2	0	0
76	75	3/8	3/8	6/8	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
77	76	0	0	6/8	1	1	V		d	i		V		V						M	1	1	1, 5, 2		1	1
77	76	1/4	1/4	6/8	1	1	#viio7/iv		d	i		#viio7/iv		#vii	o	7		iv		o7	1	1	4, 1, -2, -5		4	4
77	76	3/8	3/8	6/8	1	1	iv		d	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
77	76	5/8	5/8	6/8	1	1	viio7/V		d	i		viio7/V		vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
78	77	0	0	6/8	1	1	V		d	i		V		V						M	1	1	1, 5, 2		1	1
78	77	1/4	1/4	6/8	1	1	#viio2		d	i		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
78	77	3/8	3/8	6/8	1	1	V7		d	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
78	77	5/8	5/8	6/8	1	1	#viio2		d	i		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
79	78	0	0	6/8	1	1	V7		d	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
79	78	3/8	3/8	6/8	1	1	#viio6\\		d	i		#viio6		#vii	o	6			\\	o	1	1	2, -1, 5		5	2
79	78	5/8	5/8	6/8	1	1	i		d	i		i		i						m	1	1	0, -3, 1		0	0
80	79	0	0	6/8	1	1	viio7/V\\		d	i		viio7/V		vii	o	7		V	\\	o7	1	1	6, 3, 0, -3		6	6
80	79	5/8	5/8	6/8	1	1	V		d	i		V		V						M	1	1	1, 5, 2		1	1
81	80	0	0	6/8	1	1	V(64)		d	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
81	80	3/8	3/8	6/8	1	1	V7		d	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
82	81	0	0	6/8	1	1	i(9#74)		d	i		i(9#74)		i			9#74			m	1	1	0, -1, 1	2, 5	0	0
82	81	3/8	3/8	6/8	1	1	i\\		d	i		i		i					\\	m	1	1	0, -3, 1		0	0
83	82	0	0	6/8	1	1	I.I[I		d	I	I	I		I						M	1	0	0, 4, 1		0	0
84	83	3/8	3/8	6/8	1	1	IV		d	I	I	IV		IV						M	1	0	-1, 3, 0		-1	-1
85	84	0	0	6/8	1	1	I		d	I	I	I		I						M	1	0	0, 4, 1		0	0
85	84	5/8	5/8	6/8	1	1	IV]		d	I	I	IV		IV						M	1	0	-1, 3, 0		-1	-1
86	85	0	0	6/8	1	1	viio6(94)	ii(94)	d	I		viio6(94)		vii	o	6	94			o	1	0	4, -1, 5	0	5	4
86	85	3/8	3/8	6/8	1	1	viio6	ii	d	I		viio6		vii	o	6				o	1	0	2, -1, 5		5	2
87	86	0	0	6/8	1	1	V[V7		d	I	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
87	86	1/4	1/4	6/8	1	1	I6		d	I	V	I6		I		6				M	1	0	4, 1, 0		0	4
87	86	3/8	3/8	6/8	1	1	IV		d	I	V	IV		IV						M	1	0	-1, 3, 0		-1	-1
87	86	1/2	1/2	6/8	1	1	I6		d	I	V	I6		I		6				M	1	0	4, 1, 0		0	4
87	86	5/8	5/8	6/8	1	1	V7]		d	I	V	V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
88	87	0	0	6/8	1	1	I		d	I		I		I						M	1	0	0, 4, 1		0	0
88	87	1/4	1/4	6/8	1	1	viio6		d	I		viio6		vii	o	6				o	1	0	2, -1, 5		5	2
