mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	8.5	0	0	4/4	2	1	Eb.I[I		Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
3	3	17/2	17/2	4.0	1/8	1/8	4/4	2	1	IV		Eb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	25/2	25/2	4.0	1/8	1/8	4/4	2	1	I]		Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
5	5	33/2	33/2	1.5	1/8	1/8	4/4	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
5	5	18	18	2.5	1/2	1/2	4/4	2	1	ii		Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
6	6	41/2	41/2	1.5	1/8	1/8	4/4	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	6	22	22	1.0	1/2	1/2	4/4	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
6	6	23	23	1.5	3/4	3/4	4/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	49/2	49/2	4.0	1/8	1/8	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
8	8	57/2	57/2	1.5	1/8	1/8	4/4	2	1	ii65		Eb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	8	30	30	2.5	1/2	1/2	4/4	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
9	9	65/2	65/2	1.5	1/8	1/8	4/4	2	1	ii65		Eb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
9	9	34	34	2.0	1/2	1/2	4/4	2	1	ii6		Eb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
10	10	36	36	1.0	0	0	4/4	2	1	V[I6		Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
10	10	37	37	1.0	1/4	1/4	4/4	2	1	V7		Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	10	38	38	1.0	1/2	1/2	4/4	2	1	I		Eb	I	V	I	I							M	0	0	0, 4, 1		0	0
10	10	39	39	1.0	3/4	3/4	4/4	2	1	V7]		Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	40	40	1.0	0	0	4/4	2	1	I\\		Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
11	11	41	41	3.0	1/4	1/4	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
12	12	44	44	1.0	0	0	4/4	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
12	12	45	45	2.0	1/4	1/4	4/4	2	1	V(64)		Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
12	12	47	47	1.0	3/4	3/4	4/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	48	48	1.0	0	0	4/4	2	1	I\\		Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
13	13	49	49	3.0	1/4	1/4	4/4	2	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
14	14	52	52	1.0	0	0	4/4	2	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
14	14	53	53	2.0	1/4	1/4	4/4	2	1	V(64)		Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
14	14	55	55	1.0	3/4	3/4	4/4	2	1	V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	56	56	0.5	0	0	4/4	2	1	I[I\\		Eb	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
15	15	113/2	113/2	0.5	1/8	1/8	4/4	2	1	I		Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
15	15	57	57	1.0	1/4	1/4	4/4	2	1	IV		Eb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	58	58	1.0	1/2	1/2	4/4	2	1	I		Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
15	15	59	59	1.0	3/4	3/4	4/4	2	1	V43		Eb	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	16	60	60	1.0	0	0	4/4	2	1	I		Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
16	16	61	61	1.0	1/4	1/4	4/4	2	1	IV		Eb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
16	16	62	62	1.0	1/2	1/2	4/4	2	1	I		Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
16	16	63	63	1.0	3/4	3/4	4/4	2	1	V43		Eb	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
17	17	64	64	1.0	0	0	4/4	2	1	I]		Eb	I	I	I	I							M	0	0	0, 4, 1		0	0
17	17	65	65	1.0	1/4	1/4	4/4	2	1	V6		Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
17	17	66	66	1.0	1/2	1/2	4/4	2	1	vi		Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
17	17	67	67	1.0	3/4	3/4	4/4	2	1	V7/V		Eb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
18	18	68	68	2.0	0	0	4/4	2	1	V[V\\		Eb	I	V	V	V						\\	M	0	0	1, 5, 2		1	1
18	18	70	70	2.0	1/2	1/2	4/4	2	1	V2/ii		Eb	I	V	V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
19	19	72	72	1.0	0	0	4/4	2	1	ii	V7	Eb	I	V	ii	ii							m	0	0	2, -1, 3		2	2
19	19	73	73	1.0	1/4	1/4	4/4	2	1	V7		Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	74	74	1.0	1/2	1/2	4/4	2	1	I6		Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
19	19	75	75	1.0	3/4	3/4	4/4	2	1	vii%43/V		Eb	I	V	vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
20	20	76	76	1.5	0	0	4/4	2	1	V		Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
20	20	155/2	155/2	0.5	3/8	3/8	4/4	2	1	V7		Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	78	78	1.0	1/2	1/2	4/4	2	1	I6		Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
20	20	79	79	1.0	3/4	3/4	4/4	2	1	vii%43/V		Eb	I	V	vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
21	21	80	80	1.5	0	0	4/4	2	1	V		Eb	I	V	V	V							M	0	0	1, 5, 2		1	1
21	21	163/2	163/2	0.5	3/8	3/8	4/4	2	1	V7		Eb	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	82	82	1.0	1/2	1/2	4/4	2	1	I6		Eb	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
21	21	83	83	1.0	3/4	3/4	4/4	2	1	vii%43/V		Eb	I	V	vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
