mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	15	42	42	3.0	0	0	3/4	2	1	VI.V[V7	g	VI	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
16	16	45	45	3.0	0	0	3/4	2	1	I	g	VI	V	I		I							M	1	0	0, 4, 1		0	0
17	17	48	48	3.0	0	0	3/4	2	1	V7	g	VI	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
18	18	51	51	1.0	0	0	3/4	2	1	I(7)	g	VI	V	I(7)		I			7				M	1	0	0, 4, 1	5	0	0
18	18	52	52	2.0	1/4	1/4	3/4	2	1	I	g	VI	V	I		I							M	1	0	0, 4, 1		0	0
19	19	54	54	4.0	0	0	3/4	2	1	V7]\\	g	VI	V	V7		V		7				\\	Mm7	1	0	1, 5, 2, -1		1	1
20	20	58	58	2.0	1/4	1/4	3/4	2	1	V7	g	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	21	60	60	1.0	0	0	3/4	2	1	I	g	VI		I		I							M	1	0	0, 4, 1		0	0
21	21	61	61	0.5	1/4	1/4	3/4	2	1	I6	g	VI		I6		I		6					M	1	0	4, 1, 0		0	4
21	21	123/2	123/2	0.5	3/8	3/8	3/4	2	1	IV	g	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
21	21	62	62	0.5	1/2	1/2	3/4	2	1	V7	g	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	21	125/2	125/2	0.5	5/8	5/8	3/4	2	1	iv.V65	g	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
22	22	63	63	1.0	0	0	3/4	2	1	i	g	iv		i		i							m	1	1	0, -3, 1		0	0
22	22	64	64	0.5	1/4	1/4	3/4	2	1	i6	g	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
22	22	129/2	129/2	0.5	3/8	3/8	3/4	2	1	iv	g	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
22	22	65	65	0.5	1/2	1/2	3/4	2	1	V7(9)	g	iv		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
22	22	131/2	131/2	0.5	5/8	5/8	3/4	2	1	V7	g	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	23	66	66	1.0	0	0	3/4	2	1	i	g	iv		i		i							m	1	1	0, -3, 1		0	0
23	23	67	67	0.5	1/4	1/4	3/4	2	1	i.#viio65	g	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
23	23	135/2	135/2	0.5	3/8	3/8	3/4	2	1	V65	g	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
23	23	68	68	0.5	1/2	1/2	3/4	2	1	i	g	i		i		i							m	1	1	0, -3, 1		0	0
23	23	137/2	137/2	0.5	5/8	5/8	3/4	2	1	Fr6	g	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
24	24	69	69	0.75	0	0	3/4	2	1	V(4)	g	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
24	24	279/4	279/4	0.75	3/16	3/16	3/4	2	1	V\\	g	i		V		V						\\	M	1	1	1, 5, 2		1	1
24	24	141/2	141/2	0.5	3/8	3/8	3/4	2	1	V6	g	i		V6		V		6					M	1	1	5, 2, 1		1	5
24	24	71	71	0.5	1/2	1/2	3/4	2	1	i	g	i		i		i							m	1	1	0, -3, 1		0	0
24	24	143/2	143/2	0.5	5/8	5/8	3/4	2	1	i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
25	25	72	72	0.5	0	0	3/4	2	1	V7(4)	g	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
25	25	145/2	145/2	1.0	1/8	1/8	3/4	2	1	V7\\	g	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
25	25	147/2	147/2	0.5	3/8	3/8	3/4	2	1	V6	g	i		V6		V		6					M	1	1	5, 2, 1		1	5
25	25	74	74	0.5	1/2	1/2	3/4	2	1	i	g	i		i		i							m	1	1	0, -3, 1		0	0
25	25	149/2	149/2	0.5	5/8	5/8	3/4	2	1	Fr6	g	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
26	26	75	75	3.0	0	0	3/4	2	1	V\\	g	i		V		V						\\	M	1	1	1, 5, 2		1	1
27	27	78	78	3.0	0	0	3/4	2	1	i[V7/iv	g	i	i	V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
28	28	81	81	2.0	0	0	3/4	2	1	iv	g	i	i	iv		iv							m	1	1	-1, -4, 0		-1	-1
28	28	83	83	1.0	1/2	1/2	3/4	2	1	iio6	g	i	i	iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
29	29	84	84	1.0	0	0	3/4	2	1	#viio6	g	i	i	#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
29	29	85	85	2.0	1/4	1/4	3/4	2	1	V43	g	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
30	30	87	87	2.0	0	0	3/4	2	1	i\\	g	i	i	i		i						\\	m	1	1	0, -3, 1		0	0
30	30	89	89	1.0	1/2	1/2	3/4	2	1	i]	g	i	i	i		i							m	1	1	0, -3, 1		0	0
31	31	90	90	0.5	0	0	3/4	2	1	iv6	g	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
31	31	181/2	181/2	0.5	1/8	1/8	3/4	2	1	III6	g	i		III6		III		6					M	1	1	1, -2, -3		-3	1
31	31	91	91	0.5	1/4	1/4	3/4	2	1	iv7	g	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
31	31	183/2	183/2	0.25	3/8	3/8	3/4	2	1	iio6	g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
31	31	367/4	367/4	0.25	7/16	7/16	3/4	2	1	#viio6	g	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
31	31	92	92	0.5	1/2	1/2	3/4	2	1	i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
31	31	185/2	185/2	0.5	5/8	5/8	3/4	2	1	viio43/V	g	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
32	32	93	93	1.0	0	0	3/4	2	1	V	g	i		V		V							M	1	1	1, 5, 2		1	1
32	32	94	94	0.25	1/4	1/4	3/4	2	1	#viio65	g	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
32	32	377/4	377/4	0.5	5/16	5/16	3/4	2	1	#viio6	g	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
32	32	379/4	379/4	0.25	7/16	7/16	3/4	2	1	iio6	g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
32	32	95	95	0.5	1/2	1/2	3/4	2	1	i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
32	32	191/2	191/2	0.5	5/8	5/8	3/4	2	1	viio43/V	g	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
33	33	96	96	0.75	0	0	3/4	2	1	V[V	g	i	V	V		V							M	1	1	1, 5, 2		1	1
33	33	387/4	387/4	0.25	3/16	3/16	3/4	2	1	viio43/V	g	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
33	33	97	97	0.75	1/4	1/4	3/4	2	1	V	g	i	V	V		V							M	1	1	1, 5, 2		1	1
33	33	391/4	391/4	0.25	7/16	7/16	3/4	2	1	viio43/V	g	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
33	33	98	98	0.75	1/2	1/2	3/4	2	1	V	g	i	V	V		V							M	1	1	1, 5, 2		1	1
33	33	395/4	395/4	0.25	11/16	11/16	3/4	2	1	viio43/V	g	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
34	34	99	99	3.0	0	0	3/4	2	1	V]\\	g	i	V	V		V						\\	M	1	1	1, 5, 2		1	1
