mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0.5	0	3/8	2/4	2	1	F.V		F	I		V	V							M	0	0	1, 5, 2		1	1
2	1	1/2	1.0	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
2	1	3/2	0.5	1/4	1/4	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	2	0.5	3/8	3/8	2/4	2	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
3	2	5/2	0.5	0	0	2/4	2	1	ii(4)		F	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
3	2	3	0.5	1/8	1/8	2/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
3	2	7/2	0.5	1/4	1/4	2/4	2	1	viio	V6	F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
3	2	4	0.5	3/8	3/8	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	3	9/2	0.5	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
4	3	5	0.5	1/8	1/8	2/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
4	3	11/2	0.5	1/4	1/4	2/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	3	6	0.375	3/8	3/8	2/4	2	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
4	3	51/8	0.125	15/32	15/32	2/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
5	4	13/2	1.5	0	0	2/4	2	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
6	4	8	0.5	0	3/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
7	5	17/2	0.5	0	0	2/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	5	9	0.5	1/8	1/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
7	5	19/2	0.5	1/4	1/4	2/4	2	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
7	5	10	0.5	3/8	3/8	2/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	6	21/2	0.5	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
8	6	11	0.5	1/8	1/8	2/4	2	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	6	23/2	0.5	1/4	1/4	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	6	12	0.5	3/8	3/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
9	7	25/2	0.5	0	0	2/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	7	13	0.5	1/8	1/8	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
9	7	27/2	0.5	1/4	1/4	2/4	2	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
9	7	14	0.5	3/8	3/8	2/4	2	1	V6		F	I		V6	V		6					M	0	0	5, 2, 1		1	5
10	8	29/2	0.5	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
10	8	15	0.5	1/8	1/8	2/4	2	1	V43		F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
10	8	31/2	0.5	1/4	1/4	2/4	2	1	I6\\		F	I		I6	I		6				\\	M	0	0	4, 1, 0		0	4
10	8	16	0.5	3/8	3/8	2/4	2	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
11	9	33/2	1.0	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
11	9	35/2	0.5	1/4	1/4	2/4	2	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	9	18	0.5	3/8	3/8	2/4	2	1	vi6		F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
12	10	37/2	0.5	0	0	2/4	2	1	ii(4)		F	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
12	10	19	0.5	1/8	1/8	2/4	2	1	ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
12	10	39/2	0.5	1/4	1/4	2/4	2	1	viio	V6	F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
12	10	20	0.5	3/8	3/8	2/4	2	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	11	41/2	0.5	0	0	2/4	2	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
13	11	21	0.5	1/8	1/8	2/4	2	1	vi		F	I		vi	vi							m	0	0	3, 0, 4		3	3
13	11	43/2	0.5	1/4	1/4	2/4	2	1	IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	11	22	0.375	3/8	3/8	2/4	2	1	V(64)		F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
