mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	8.0	0	0	4/4	2	1	C.I		C	I		I		I							M	0	0	0, 4, 1		0	0
3	3	8	8	8.0	0	0	4/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	16	16	8.0	0	0	4/4	2	1	I[V7/IV		C	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
7	7	24	24	2.0	0	0	4/4	2	1	IV6		C	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
7	7	26	26	2.0	1/2	1/2	4/4	2	1	V7/IV		C	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
8	8	28	28	2.0	0	0	4/4	2	1	IV		C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
8	8	30	30	2.0	1/2	1/2	4/4	2	1	viio6		C	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
9	9	32	32	1.0	0	0	4/4	2	1	I\\		C	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
9	9	33	33	1.0	1/4	1/4	4/4	2	1	vi	IV6	C	I	I	vi		vi							m	0	0	3, 0, 4		3	3
9	9	34	34	1.0	1/2	1/2	4/4	2	1	V		C	I	I	V		V							M	0	0	1, 5, 2		1	1
9	9	35	35	1.0	3/4	3/4	4/4	2	1	IV	ii6	C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
10	10	36	36	1.0	0	0	4/4	2	1	I		C	I	I	I		I							M	0	0	0, 4, 1		0	0
10	10	37	37	1.0	1/4	1/4	4/4	2	1	vi	IV6	C	I	I	vi		vi							m	0	0	3, 0, 4		3	3
10	10	38	38	1.0	1/2	1/2	4/4	2	1	V		C	I	I	V		V							M	0	0	1, 5, 2		1	1
10	10	39	39	1.0	3/4	3/4	4/4	2	1	IV	ii6	C	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
11	11	40	40	4.0	0	0	4/4	2	1	I]\\		C	I	I	I		I						\\	M	0	0	0, 4, 1		0	0
12	12	44	44	2.0	0	0	4/4	2	1	V[I6		C	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
12	12	46	46	1.0	1/2	1/2	4/4	2	1	V7		C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	47	47	1.0	3/4	3/4	4/4	2	1	I		C	I	V	I		I							M	0	0	0, 4, 1		0	0
13	13	48	48	1.0	0	0	4/4	2	1	V		C	I	V	V		V							M	0	0	1, 5, 2		1	1
13	13	49	49	1.0	1/4	1/4	4/4	2	1	I6		C	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
13	13	50	50	1.0	1/2	1/2	4/4	2	1	V7		C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	51	51	1.0	3/4	3/4	4/4	2	1	I		C	I	V	I		I							M	0	0	0, 4, 1		0	0
14	14	52	52	1.0	0	0	4/4	2	1	V		C	I	V	V		V							M	0	0	1, 5, 2		1	1
14	14	53	53	1.0	1/4	1/4	4/4	2	1	I		C	I	V	I		I							M	0	0	0, 4, 1		0	0
14	14	54	54	1.0	1/2	1/2	4/4	2	1	V		C	I	V	V		V							M	0	0	1, 5, 2		1	1
14	14	55	55	1.0	3/4	3/4	4/4	2	1	V.viio6		C	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
15	15	56	56	1.0	0	0	4/4	2	1	I		C	V	I	I		I							M	0	0	0, 4, 1		0	0
15	15	57	57	1.0	1/4	1/4	4/4	2	1	IV		C	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
15	15	58	58	1.0	1/2	1/2	4/4	2	1	I		C	V	I	I		I							M	0	0	0, 4, 1		0	0
15	15	59	59	1.0	3/4	3/4	4/4	2	1	V7		C	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	60	60	4.0	0	0	4/4	2	1	I]\\		C	V	I	I		I						\\	M	0	0	0, 4, 1		0	0
17	17	64	64	8.0	0	0	4/4	2	1	I.I		C	I		I		I							M	0	0	0, 4, 1		0	0
19	19	72	72	8.0	0	0	4/4	2	1	viio6		C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
21	21	80	80	8.0	0	0	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	88	88	6.0	0	0	4/4	2	1	V.V6		C	V		V6		V		6					M	0	0	5, 2, 1		1	5
24	24	94	94	2.0	1/2	1/2	4/4	2	1	V65		C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	96	96	2.0	0	0	4/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
25	25	98	98	2.0	1/2	1/2	4/4	2	1	viio6		C	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
26	26	100	100	2.0	0	0	4/4	2	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
26	26	102	102	2.0	1/2	1/2	4/4	2	1	viio		C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
27	27	104	104	2.0	0	0	4/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
27	27	106	106	2.0	1/2	1/2	4/4	2	1	viio6		C	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
28	28	108	108	2.0	0	0	4/4	2	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	110	110	2.0	1/2	1/2	4/4	2	1	viio		C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
29	29	112	112	4.0	0	0	4/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
30	30	116	116	4.0	0	0	4/4	2	1	vi		C	V		vi		vi							m	0	0	3, 0, 4		3	3
31	31	120	120	4.0	0	0	4/4	2	1	IV		C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
32	32	124	124	4.0	0	0	4/4	2	1	ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
33	33	128	128	1.0	0	0	4/4	2	1	viio		C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
33	33	129	129	1.0	1/4	1/4	4/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
33	33	130	130	1.0	1/2	1/2	4/4	2	1	ii	viio6	C	V		ii		ii							m	0	0	2, -1, 3		2	2
33	33	131	131	1.0	3/4	3/4	4/4	2	1	I6		C	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	34	132	132	1.0	0	0	4/4	2	1	IV		C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
34	34	133	133	1.0	1/4	1/4	4/4	2	1	V		C	V		V		V							M	0	0	1, 5, 2		1	1
34	34	134	134	1.0	1/2	1/2	4/4	2	1	vi		C	V		vi		vi							m	0	0	3, 0, 4		3	3
34	34	135	135	1.0	3/4	3/4	4/4	2	1	viio		C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
35	35	136	136	1.0	0	0	4/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
35	35	137	137	1.0	1/4	1/4	4/4	2	1	V65/vi		C	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
35	35	138	138	1.0	1/2	1/2	4/4	2	1	vi		C	V		vi		vi							m	0	0	3, 0, 4		3	3
35	35	139	139	1.0	3/4	3/4	4/4	2	1	V65/IV		C	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
36	36	140	140	1.0	0	0	4/4	2	1	IV		C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
36	36	141	141	1.0	1/4	1/4	4/4	2	1	V65/ii		C	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
36	36	142	142	1.0	1/2	1/2	4/4	2	1	ii		C	V		ii		ii							m	0	0	2, -1, 3		2	2
36	36	143	143	1.0	3/4	3/4	4/4	2	1	V65		C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
37	37	144	144	2.0	0	0	4/4	2	1	I		C	V		I		I							M	0	0	0, 4, 1		0	0
37	37	146	146	2.0	1/2	1/2	4/4	2	1	ii6		C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
